,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[487, 113, 154, 202]",0.16,0.01,0.07,0.03,0.32,0.0,0.41
1,"[489, 109, 152, 202]",0.14,0.02,0.09,0.02,0.43,0.0,0.29
2,"[490, 100, 159, 211]",0.14,0.02,0.07,0.04,0.51,0.01,0.22
3,"[495, 98, 155, 205]",0.15,0.01,0.24,0.0,0.29,0.02,0.29
4,"[481, 109, 156, 208]",0.18,0.05,0.07,0.0,0.5,0.0,0.19
5,"[493, 101, 152, 202]",0.18,0.01,0.11,0.0,0.38,0.0,0.31
6,"[494, 112, 157, 208]",0.2,0.0,0.09,0.0,0.38,0.0,0.32
7,"[481, 104, 152, 205]",0.17,0.04,0.09,0.0,0.44,0.0,0.25
8,"[505, 99, 158, 209]",0.2,0.03,0.09,0.01,0.53,0.0,0.13
9,"[490, 102, 157, 211]",0.25,0.01,0.04,0.01,0.48,0.0,0.2
10,"[505, 108, 153, 208]",0.22,0.08,0.07,0.02,0.28,0.0,0.34
11,"[492, 113, 151, 196]",0.17,0.01,0.23,0.0,0.32,0.02,0.25
12,"[490, 113, 162, 208]",0.16,0.0,0.07,0.0,0.42,0.02,0.33
13,"[486, 123, 156, 205]",0.11,0.0,0.05,0.01,0.4,0.0,0.42
14,"[457, 122, 151, 203]",0.1,0.0,0.1,0.02,0.41,0.01,0.37
15,"[478, 104, 155, 206]",0.1,0.01,0.06,0.01,0.35,0.0,0.46
16,"[488, 106, 149, 200]",0.16,0.01,0.13,0.0,0.4,0.01,0.29
17,"[487, 108, 157, 205]",0.17,0.03,0.05,0.0,0.58,0.0,0.16
18,"[484, 126, 158, 209]",0.2,0.0,0.08,0.01,0.41,0.0,0.3
19,"[487, 106, 151, 203]",0.13,0.02,0.09,0.01,0.45,0.0,0.29
20,"[479, 123, 151, 192]",0.18,0.0,0.15,0.0,0.44,0.01,0.21
21,"[491, 111, 152, 202]",0.17,0.0,0.21,0.01,0.35,0.02,0.24
22,"[491, 113, 152, 196]",0.13,0.0,0.16,0.0,0.25,0.01,0.44
23,"[485, 103, 154, 204]",0.11,0.01,0.12,0.0,0.61,0.0,0.15
24,"[489, 111, 152, 203]",0.14,0.01,0.06,0.01,0.41,0.0,0.38
