,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9
24,"[543, 144, 93, 112]",0.17,0.0,0.02,0.2,0.34,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"[411, 92, 214, 271]",0.12,0.0,0.03,0.07,0.57,0.0,0.21,"[27, 85, 180, 252]",0.35,0.0,0.09,0.06,0.24,0.07,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"[928, 151, 21, 27]",0.15,0.0,0.11,0.01,0.72,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"[559, 134, 97, 120]",0.1,0.0,0.01,0.24,0.11,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"[651, 94, 103, 130]",0.32,0.0,0.01,0.39,0.01,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"[558, 94, 97, 129]",0.08,0.0,0.0,0.08,0.01,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"[578, 157, 91, 108]",0.36,0.0,0.02,0.12,0.39,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"[618, 76, 102, 128]",0.35,0.0,0.15,0.02,0.1,0.22,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"[562, 81, 102, 128]",0.73,0.0,0.08,0.0,0.04,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"[1138, 183, 129, 167]",0.33,0.0,0.14,0.03,0.27,0.05,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"[1165, 184, 116, 165]",0.57,0.0,0.06,0.15,0.12,0.06,0.03,"[811, 168, 155, 193]",0.12,0.0,0.03,0.25,0.28,0.01,0.3,"[610, 87, 149, 191]",0.08,0.0,0.01,0.76,0.02,0.05,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"[551, 78, 103, 132]",0.5,0.0,0.01,0.2,0.02,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"[550, 70, 105, 129]",0.55,0.0,0.06,0.01,0.09,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"[560, 73, 105, 134]",0.5,0.0,0.02,0.08,0.03,0.03,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"[527, 79, 103, 131]",0.55,0.0,0.07,0.01,0.07,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"[550, 136, 93, 120]",0.13,0.0,0.01,0.0,0.52,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"[554, 71, 104, 136]",0.43,0.0,0.01,0.49,0.01,0.06,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"[610, 79, 100, 134]",0.38,0.0,0.15,0.04,0.08,0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"[557, 123, 94, 121]",0.2,0.0,0.01,0.18,0.1,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"[568, 77, 105, 136]",0.27,0.0,0.02,0.5,0.05,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"[550, 133, 95, 120]",0.07,0.0,0.0,0.87,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"[550, 124, 91, 116]",0.17,0.0,0.01,0.23,0.21,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"[554, 71, 105, 133]",0.41,0.0,0.02,0.04,0.09,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"[558, 136, 91, 109]",0.14,0.0,0.07,0.07,0.49,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"[621, 70, 104, 128]",0.26,0.0,0.02,0.04,0.05,0.01,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"[574, 103, 92, 119]",0.57,0.0,0.04,0.05,0.09,0.01,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"[549, 135, 92, 115]",0.33,0.0,0.01,0.07,0.3,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"[629, 90, 102, 126]",0.28,0.0,0.06,0.02,0.11,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"[549, 135, 93, 119]",0.25,0.0,0.01,0.03,0.33,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"[938, 279, 40, 57]",0.16,0.0,0.05,0.03,0.16,0.17,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"[536, 131, 95, 124]",0.16,0.0,0.0,0.57,0.07,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"[553, 79, 105, 135]",0.29,0.0,0.05,0.0,0.01,0.64,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"[582, 91, 102, 130]",0.04,0.0,0.0,0.77,0.0,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"[1064, 136, 28, 36]",0.79,0.0,0.04,0.07,0.06,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"[1110, 118, 38, 48]",0.08,0.0,0.01,0.74,0.03,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"[417, 161, 76, 103]",0.13,0.0,0.14,0.4,0.21,0.03,0.09,"[725, 164, 90, 120]",0.29,0.0,0.09,0.03,0.46,0.03,0.11,"[364, 104, 74, 101]",0.47,0.0,0.04,0.13,0.29,0.02,0.04,"[816, 540, 75, 113]",0.05,0.0,0.14,0.02,0.43,0.0,0.36,"[761, 58, 55, 73]",0.54,0.0,0.1,0.18,0.13,0.02,0.02,"[940, 54, 56, 71]",0.66,0.0,0.06,0.14,0.13,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"[542, 149, 96, 116]",0.23,0.0,0.01,0.04,0.48,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"[570, 136, 97, 121]",0.3,0.0,0.01,0.39,0.13,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,"[561, 74, 104, 132]",0.88,0.0,0.03,0.01,0.02,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"[535, 105, 93, 121]",0.19,0.0,0.04,0.05,0.04,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"[531, 81, 102, 126]",0.41,0.0,0.01,0.09,0.02,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"[615, 81, 107, 134]",0.16,0.0,0.01,0.46,0.01,0.19,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,"[546, 140, 97, 123]",0.1,0.0,0.01,0.02,0.14,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,"[549, 120, 95, 119]",0.3,0.0,0.08,0.04,0.28,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"[556, 77, 105, 133]",0.2,0.0,0.01,0.15,0.02,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"[548, 86, 100, 126]",0.52,0.0,0.04,0.01,0.09,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"[534, 87, 101, 136]",0.0,0.0,0.0,0.96,0.0,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"[571, 93, 101, 129]",0.23,0.0,0.01,0.27,0.01,0.01,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"[566, 77, 96, 129]",0.23,0.0,0.03,0.03,0.03,0.01,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"[564, 65, 103, 129]",0.43,0.0,0.05,0.01,0.11,0.03,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"[649, 76, 102, 126]",0.46,0.0,0.02,0.01,0.03,0.02,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"[558, 147, 92, 112]",0.18,0.0,0.03,0.01,0.65,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"[532, 72, 101, 133]",0.47,0.0,0.02,0.0,0.06,0.09,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"[560, 74, 99, 134]",0.07,0.0,0.0,0.66,0.01,0.06,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"[523, 108, 100, 130]",0.01,0.0,0.0,0.97,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"[544, 133, 96, 121]",0.55,0.0,0.01,0.18,0.09,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"[562, 129, 96, 122]",0.14,0.0,0.01,0.01,0.27,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"[961, 238, 18, 23]",0.46,0.0,0.17,0.01,0.33,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"[560, 79, 97, 127]",0.16,0.0,0.01,0.04,0.03,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"[541, 73, 101, 130]",0.28,0.0,0.03,0.01,0.06,0.01,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"[631, 84, 102, 131]",0.21,0.0,0.03,0.08,0.05,0.01,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"[541, 76, 101, 131]",0.49,0.0,0.02,0.02,0.07,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"[563, 75, 101, 133]",0.28,0.0,0.01,0.0,0.09,0.01,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"[533, 81, 103, 133]",0.55,0.0,0.01,0.03,0.03,0.02,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"[570, 78, 102, 132]",0.14,0.0,0.06,0.03,0.05,0.01,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"[550, 73, 109, 142]",0.04,0.0,0.0,0.51,0.01,0.38,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"[552, 123, 98, 121]",0.31,0.0,0.03,0.03,0.23,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"[639, 105, 96, 123]",0.45,0.0,0.06,0.03,0.06,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"[581, 78, 100, 131]",0.19,0.0,0.04,0.05,0.16,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"[550, 137, 90, 114]",0.17,0.0,0.02,0.07,0.36,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"[534, 105, 98, 127]",0.13,0.0,0.01,0.02,0.03,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"[550, 76, 97, 127]",0.82,0.0,0.01,0.03,0.02,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"[490, 82, 97, 129]",0.18,0.0,0.01,0.44,0.05,0.04,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"[660, 208, 94, 126]",0.63,0.0,0.08,0.08,0.08,0.06,0.06,"[894, 168, 83, 105]",0.06,0.0,0.01,0.77,0.05,0.04,0.07,"[774, 211, 79, 109]",0.1,0.0,0.01,0.65,0.07,0.11,0.07,"[287, 123, 55, 69]",0.28,0.01,0.07,0.14,0.49,0.02,0.01,"[1229, 138, 47, 59]",0.46,0.0,0.06,0.12,0.23,0.06,0.07,"[587, 232, 68, 86]",0.13,0.0,0.13,0.06,0.62,0.01,0.05,"[207, 207, 55, 68]",0.16,0.02,0.02,0.4,0.08,0.24,0.07,"[459, 122, 44, 53]",0.43,0.07,0.08,0.04,0.29,0.07,0.02,"[208, 136, 35, 41]",0.35,0.0,0.05,0.14,0.37,0.06,0.03,"[741, 118, 53, 62]",0.24,0.0,0.1,0.04,0.5,0.07,0.06
98,"[609, 177, 65, 81]",0.09,0.01,0.03,0.53,0.15,0.12,0.07,"[555, 138, 47, 56]",0.18,0.0,0.14,0.48,0.13,0.04,0.03,"[696, 134, 37, 46]",0.54,0.05,0.04,0.06,0.25,0.05,0.02,"[860, 190, 81, 111]",0.55,0.0,0.06,0.02,0.28,0.03,0.06,"[374, 297, 120, 144]",0.51,0.0,0.09,0.12,0.06,0.15,0.07,"[795, 185, 38, 50]",0.27,0.0,0.12,0.11,0.45,0.03,0.02,"[828, 196, 56, 74]",0.49,0.0,0.18,0.09,0.18,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,
99,"[559, 85, 103, 129]",0.29,0.0,0.02,0.02,0.05,0.01,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"[563, 104, 98, 128]",0.76,0.0,0.01,0.01,0.01,0.14,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"[551, 82, 94, 126]",0.24,0.0,0.05,0.03,0.06,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"[558, 93, 101, 129]",0.01,0.0,0.0,0.94,0.0,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"[575, 132, 95, 122]",0.37,0.0,0.01,0.21,0.19,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"[539, 145, 94, 118]",0.34,0.0,0.01,0.01,0.44,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"[567, 83, 104, 135]",0.04,0.0,0.0,0.62,0.02,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"[564, 85, 99, 129]",0.64,0.0,0.01,0.01,0.02,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"[288, 166, 28, 40]",0.26,0.0,0.03,0.02,0.36,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"[563, 157, 89, 110]",0.48,0.0,0.04,0.0,0.47,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"[620, 112, 100, 125]",0.02,0.0,0.0,0.91,0.01,0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"[547, 141, 99, 123]",0.46,0.0,0.01,0.02,0.33,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"[556, 158, 94, 114]",0.56,0.0,0.03,0.01,0.29,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"[586, 138, 100, 129]",0.32,0.0,0.01,0.02,0.1,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"[588, 121, 103, 129]",0.1,0.0,0.0,0.15,0.02,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"[1248, 303, 28, 31]",0.26,0.0,0.03,0.0,0.69,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"[753, 117, 120, 152]",0.18,0.0,0.06,0.14,0.16,0.03,0.43,"[1062, 189, 93, 119]",0.21,0.01,0.05,0.17,0.15,0.12,0.29,"[255, 77, 146, 183]",0.12,0.01,0.07,0.08,0.39,0.25,0.09,"[937, 185, 19, 25]",0.34,0.01,0.08,0.15,0.39,0.01,0.01,"[944, 280, 27, 35]",0.5,0.03,0.06,0.07,0.22,0.09,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"[786, 127, 132, 167]",0.22,0.0,0.12,0.01,0.34,0.02,0.28,"[1133, 195, 109, 137]",0.21,0.01,0.04,0.29,0.13,0.22,0.1,"[253, 87, 164, 207]",0.07,0.0,0.08,0.08,0.34,0.28,0.14,"[537, 282, 70, 84]",0.25,0.01,0.04,0.42,0.1,0.09,0.09,"[995, 299, 29, 36]",0.42,0.0,0.03,0.07,0.36,0.04,0.08,"[994, 193, 23, 29]",0.2,0.02,0.12,0.33,0.23,0.04,0.05,"[138, 260, 69, 84]",0.07,0.0,0.07,0.14,0.37,0.06,0.29,,,,,,,,,,,,,,,,,,,,,,,,
117,"[595, 131, 96, 120]",0.39,0.0,0.01,0.36,0.1,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"[559, 138, 91, 115]",0.37,0.0,0.01,0.03,0.31,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"[558, 142, 91, 113]",0.09,0.0,0.02,0.02,0.4,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"[566, 152, 96, 118]",0.28,0.0,0.02,0.18,0.19,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"[578, 74, 103, 130]",0.3,0.0,0.02,0.01,0.06,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"[542, 110, 99, 123]",0.4,0.0,0.01,0.06,0.05,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"[636, 109, 100, 123]",0.1,0.0,0.01,0.82,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"[543, 113, 97, 125]",0.44,0.01,0.01,0.24,0.08,0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"[583, 143, 89, 111]",0.28,0.0,0.02,0.05,0.1,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"[570, 160, 88, 112]",0.2,0.0,0.05,0.01,0.64,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"[539, 139, 97, 122]",0.23,0.01,0.01,0.01,0.24,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,"[508, 88, 107, 129]",0.41,0.0,0.03,0.05,0.08,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"[560, 144, 97, 120]",0.17,0.0,0.01,0.51,0.03,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"[534, 143, 16, 20]",0.5,0.0,0.13,0.0,0.3,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"[540, 93, 105, 135]",0.1,0.0,0.01,0.16,0.04,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
