,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[745, 98, 101, 131]",0.02,0.0,0.0,0.97,0.0,0.0,0.01,,,,,,,,,,,,,,,,
1,"[426, 130, 98, 127]",0.42,0.0,0.07,0.12,0.08,0.01,0.3,,,,,,,,,,,,,,,,
2,"[616, 276, 15, 21]",0.06,0.0,0.04,0.13,0.4,0.0,0.37,,,,,,,,,,,,,,,,
3,"[671, 125, 106, 138]",0.37,0.0,0.01,0.47,0.04,0.0,0.11,,,,,,,,,,,,,,,,
4,"[693, 445, 79, 92]",0.5,0.0,0.14,0.01,0.26,0.0,0.09,,,,,,,,,,,,,,,,
5,"[652, 278, 14, 19]",0.04,0.0,0.05,0.05,0.65,0.0,0.21,"[814, 57, 33, 42]",0.28,0.02,0.19,0.19,0.24,0.05,0.03,,,,,,,,
6,"[758, 109, 53, 67]",0.04,0.0,0.01,0.61,0.0,0.0,0.34,,,,,,,,,,,,,,,,
7,"[549, 123, 106, 131]",0.38,0.0,0.13,0.02,0.3,0.02,0.16,,,,,,,,,,,,,,,,
8,"[484, 110, 109, 143]",0.09,0.0,0.04,0.23,0.04,0.0,0.59,,,,,,,,,,,,,,,,
9,"[697, 110, 107, 138]",0.71,0.0,0.06,0.03,0.1,0.03,0.07,,,,,,,,,,,,,,,,
10,"[572, 103, 110, 141]",0.11,0.0,0.03,0.16,0.04,0.0,0.66,"[784, 463, 50, 63]",0.42,0.0,0.22,0.04,0.1,0.01,0.22,,,,,,,,
11,"[498, 109, 105, 132]",0.21,0.0,0.12,0.09,0.32,0.01,0.25,,,,,,,,,,,,,,,,
12,"[595, 105, 108, 131]",0.31,0.0,0.06,0.22,0.24,0.01,0.16,,,,,,,,,,,,,,,,
13,"[703, 89, 104, 135]",0.06,0.0,0.03,0.56,0.06,0.01,0.27,,,,,,,,,,,,,,,,
14,"[754, 119, 52, 67]",0.74,0.0,0.03,0.01,0.12,0.0,0.1,,,,,,,,,,,,,,,,
15,"[764, 100, 54, 71]",0.17,0.0,0.01,0.07,0.03,0.0,0.72,,,,,,,,,,,,,,,,
16,"[498, 100, 108, 137]",0.04,0.0,0.02,0.27,0.05,0.0,0.62,"[707, 447, 65, 78]",0.67,0.0,0.12,0.05,0.12,0.0,0.05,,,,,,,,
17,"[617, 92, 107, 132]",0.44,0.0,0.23,0.02,0.09,0.05,0.18,,,,,,,,,,,,,,,,
18,"[562, 101, 105, 130]",0.25,0.0,0.13,0.11,0.13,0.23,0.13,,,,,,,,,,,,,,,,
19,"[523, 107, 110, 141]",0.25,0.0,0.07,0.06,0.05,0.0,0.56,,,,,,,,,,,,,,,,
20,"[758, 96, 32, 43]",0.43,0.0,0.03,0.31,0.07,0.0,0.16,"[21, 493, 51, 64]",0.27,0.0,0.04,0.03,0.51,0.06,0.09,,,,,,,,
21,"[751, 102, 29, 42]",0.31,0.0,0.04,0.11,0.18,0.04,0.31,,,,,,,,,,,,,,,,
