,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[584, 146, 213, 281]",0.06,0.0,0.12,0.02,0.21,0.0,0.6
1,"[611, 130, 200, 263]",0.13,0.0,0.32,0.02,0.37,0.01,0.14
2,"[597, 131, 205, 259]",0.09,0.0,0.32,0.05,0.41,0.02,0.1
3,"[591, 142, 215, 280]",0.1,0.0,0.32,0.02,0.19,0.01,0.35
4,"[572, 131, 216, 273]",0.14,0.0,0.44,0.0,0.34,0.01,0.07
5,"[574, 139, 211, 271]",0.13,0.0,0.35,0.01,0.27,0.01,0.23
6,"[570, 134, 216, 275]",0.15,0.0,0.48,0.0,0.26,0.0,0.1
7,"[562, 127, 210, 263]",0.05,0.0,0.2,0.0,0.68,0.0,0.07
8,"[571, 133, 209, 264]",0.1,0.0,0.39,0.02,0.31,0.02,0.17
9,"[566, 133, 214, 271]",0.09,0.0,0.4,0.0,0.48,0.0,0.03
10,"[577, 129, 209, 260]",0.07,0.0,0.29,0.05,0.33,0.01,0.25
11,"[564, 146, 225, 290]",0.21,0.0,0.21,0.0,0.09,0.01,0.47
12,"[565, 146, 219, 277]",0.19,0.0,0.2,0.13,0.12,0.01,0.36
13,"[566, 128, 218, 276]",0.06,0.0,0.54,0.0,0.36,0.0,0.03
14,"[567, 133, 226, 294]",0.25,0.0,0.23,0.01,0.18,0.0,0.33
15,"[572, 136, 223, 288]",0.23,0.0,0.31,0.01,0.15,0.0,0.28
16,"[573, 137, 224, 288]",0.08,0.0,0.43,0.01,0.31,0.0,0.17
17,"[579, 140, 206, 263]",0.08,0.0,0.36,0.0,0.42,0.0,0.14
18,"[566, 138, 220, 279]",0.1,0.0,0.44,0.0,0.32,0.0,0.14
19,"[568, 132, 229, 295]",0.33,0.0,0.21,0.0,0.27,0.0,0.19
20,"[562, 137, 221, 281]",0.14,0.0,0.45,0.01,0.3,0.01,0.1
21,"[572, 141, 219, 293]",0.08,0.0,0.3,0.01,0.31,0.0,0.31
22,"[564, 139, 215, 270]",0.05,0.0,0.53,0.0,0.34,0.0,0.07
23,"[551, 139, 242, 315]",0.05,0.0,0.22,0.01,0.3,0.02,0.39
24,"[570, 138, 222, 290]",0.09,0.0,0.32,0.0,0.32,0.0,0.26
25,"[566, 151, 217, 282]",0.1,0.0,0.1,0.0,0.11,0.0,0.68
26,"[559, 142, 218, 276]",0.27,0.0,0.38,0.0,0.2,0.0,0.14
27,"[560, 137, 223, 288]",0.19,0.0,0.13,0.01,0.19,0.0,0.48
28,"[564, 130, 219, 280]",0.13,0.0,0.4,0.02,0.42,0.01,0.03
29,"[555, 144, 219, 281]",0.16,0.0,0.13,0.01,0.27,0.0,0.43
30,"[562, 134, 217, 267]",0.33,0.0,0.3,0.0,0.24,0.0,0.12
31,"[561, 140, 220, 278]",0.1,0.0,0.42,0.0,0.41,0.01,0.07
32,"[552, 133, 217, 271]",0.14,0.0,0.4,0.01,0.32,0.01,0.12
33,"[565, 142, 215, 272]",0.07,0.0,0.46,0.0,0.35,0.0,0.11
34,"[559, 131, 212, 267]",0.05,0.0,0.21,0.0,0.7,0.0,0.03
35,"[576, 138, 211, 262]",0.04,0.0,0.16,0.0,0.75,0.0,0.05
36,"[572, 136, 213, 277]",0.14,0.0,0.33,0.01,0.32,0.0,0.21
37,"[556, 141, 218, 279]",0.19,0.0,0.18,0.01,0.35,0.0,0.26
38,"[569, 140, 216, 271]",0.09,0.0,0.26,0.02,0.35,0.0,0.28
39,"[568, 146, 219, 279]",0.1,0.0,0.29,0.0,0.42,0.0,0.19
40,"[571, 136, 218, 286]",0.05,0.0,0.66,0.0,0.24,0.0,0.05
41,"[588, 151, 210, 268]",0.05,0.0,0.47,0.01,0.28,0.01,0.18
42,"[574, 130, 215, 268]",0.17,0.0,0.18,0.02,0.33,0.0,0.3
43,"[549, 139, 228, 292]",0.32,0.0,0.2,0.04,0.11,0.02,0.3
44,"[567, 135, 220, 286]",0.15,0.0,0.52,0.0,0.27,0.0,0.05
45,"[568, 135, 216, 272]",0.12,0.0,0.34,0.0,0.46,0.0,0.07
46,"[573, 144, 207, 265]",0.12,0.0,0.55,0.0,0.27,0.0,0.05
47,"[571, 136, 212, 267]",0.12,0.0,0.39,0.0,0.38,0.0,0.11
48,"[575, 137, 215, 272]",0.12,0.0,0.54,0.01,0.18,0.02,0.14
49,"[582, 135, 214, 270]",0.19,0.0,0.59,0.01,0.18,0.01,0.02
