,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[594, 135, 150, 194]",0.26,0.0,0.23,0.0,0.45,0.0,0.05
1,"[546, 113, 168, 219]",0.24,0.0,0.11,0.0,0.28,0.0,0.36
2,"[535, 90, 199, 249]",0.44,0.01,0.11,0.0,0.37,0.0,0.06
3,"[515, 99, 181, 246]",0.17,0.0,0.06,0.01,0.29,0.0,0.47
4,"[552, 89, 196, 243]",0.45,0.0,0.19,0.0,0.22,0.01,0.13
5,"[526, 97, 185, 249]",0.3,0.0,0.11,0.01,0.19,0.0,0.39
6,"[542, 85, 185, 255]",0.2,0.0,0.17,0.0,0.48,0.0,0.15
7,"[556, 96, 193, 241]",0.39,0.0,0.17,0.0,0.21,0.0,0.24
8,"[560, 143, 189, 238]",0.15,0.01,0.07,0.0,0.73,0.0,0.03
9,"[572, 148, 190, 235]",0.06,0.0,0.13,0.0,0.8,0.0,0.02
10,"[572, 151, 187, 236]",0.07,0.01,0.05,0.0,0.85,0.0,0.01
11,"[568, 83, 198, 246]",0.39,0.0,0.29,0.0,0.29,0.0,0.03
12,"[547, 94, 198, 247]",0.21,0.0,0.24,0.0,0.46,0.0,0.08
13,"[588, 175, 180, 226]",0.2,0.01,0.08,0.0,0.7,0.0,0.0
14,"[662, 75, 174, 232]",0.07,0.0,0.12,0.0,0.55,0.0,0.25
15,"[528, 76, 201, 250]",0.13,0.0,0.17,0.0,0.6,0.0,0.1
16,"[512, 94, 185, 248]",0.17,0.0,0.18,0.0,0.39,0.0,0.27
17,"[528, 90, 201, 246]",0.47,0.0,0.17,0.0,0.15,0.01,0.2
18,"[535, 114, 197, 247]",0.7,0.0,0.09,0.0,0.18,0.0,0.03
19,"[531, 87, 194, 239]",0.39,0.0,0.12,0.01,0.14,0.0,0.34
20,"[445, 150, 200, 254]",0.29,0.0,0.47,0.01,0.11,0.01,0.11
21,"[510, 88, 181, 245]",0.05,0.0,0.28,0.01,0.31,0.0,0.35
22,"[516, 97, 185, 247]",0.31,0.0,0.26,0.0,0.34,0.0,0.09
23,"[515, 88, 192, 242]",0.35,0.0,0.2,0.0,0.38,0.0,0.06
24,"[511, 113, 187, 246]",0.38,0.0,0.18,0.0,0.11,0.0,0.32
25,"[547, 83, 201, 245]",0.27,0.0,0.37,0.0,0.2,0.01,0.15
26,"[530, 82, 189, 260]",0.11,0.0,0.21,0.01,0.45,0.01,0.22
27,"[560, 89, 212, 263]",0.1,0.0,0.08,0.0,0.2,0.0,0.62
28,"[512, 91, 182, 238]",0.17,0.0,0.22,0.0,0.41,0.0,0.18
29,"[511, 102, 190, 235]",0.31,0.0,0.12,0.0,0.42,0.0,0.14
30,"[490, 81, 196, 257]",0.2,0.0,0.12,0.01,0.66,0.0,0.01
31,"[565, 90, 208, 259]",0.32,0.0,0.11,0.0,0.28,0.01,0.28
32,"[517, 89, 208, 253]",0.28,0.0,0.48,0.0,0.16,0.04,0.04
33,"[485, 138, 185, 242]",0.73,0.0,0.11,0.0,0.11,0.0,0.04
34,"[520, 156, 185, 234]",0.14,0.0,0.04,0.0,0.81,0.0,0.01
35,"[522, 74, 201, 251]",0.35,0.0,0.49,0.0,0.12,0.01,0.02
36,"[515, 90, 176, 227]",0.1,0.0,0.14,0.01,0.43,0.0,0.31
37,"[511, 87, 199, 246]",0.3,0.0,0.11,0.0,0.34,0.01,0.24
38,"[531, 84, 194, 251]",0.2,0.0,0.48,0.01,0.3,0.0,0.02
39,"[520, 97, 188, 243]",0.28,0.0,0.24,0.01,0.24,0.0,0.24
40,"[505, 91, 205, 256]",0.09,0.0,0.23,0.01,0.2,0.03,0.44
41,"[513, 94, 189, 248]",0.21,0.0,0.29,0.0,0.39,0.0,0.1
42,"[482, 118, 193, 248]",0.7,0.01,0.14,0.01,0.1,0.0,0.05
43,"[541, 191, 173, 217]",0.21,0.01,0.11,0.0,0.67,0.0,0.0
44,"[501, 81, 200, 244]",0.27,0.0,0.14,0.0,0.43,0.0,0.16
45,"[525, 89, 189, 235]",0.27,0.0,0.2,0.02,0.35,0.0,0.16
46,"[662, 80, 201, 252]",0.43,0.0,0.24,0.01,0.16,0.01,0.15
47,"[635, 90, 179, 244]",0.34,0.0,0.2,0.02,0.27,0.0,0.17
48,"[629, 91, 190, 254]",0.31,0.0,0.25,0.0,0.33,0.0,0.1
49,"[611, 84, 191, 269]",0.22,0.0,0.14,0.0,0.22,0.0,0.42
50,"[624, 101, 194, 243]",0.59,0.0,0.13,0.0,0.14,0.0,0.13
