,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[321, 51, 102, 135]",0.05,0.0,0.01,0.0,0.16,0.0,0.77,,,,,,,,
1,"[334, 56, 99, 129]",0.08,0.0,0.01,0.01,0.16,0.0,0.74,,,,,,,,
2,"[333, 57, 98, 132]",0.21,0.0,0.01,0.0,0.05,0.0,0.73,,,,,,,,
3,"[330, 58, 100, 134]",0.15,0.0,0.01,0.0,0.08,0.0,0.76,,,,,,,,
4,"[313, 59, 101, 132]",0.0,0.0,0.0,0.0,0.04,0.0,0.96,,,,,,,,
5,"[325, 52, 105, 138]",0.13,0.0,0.02,0.0,0.16,0.0,0.68,,,,,,,,
6,"[329, 58, 99, 135]",0.05,0.0,0.01,0.0,0.18,0.0,0.76,,,,,,,,
7,"[330, 60, 99, 130]",0.03,0.0,0.0,0.0,0.03,0.0,0.93,,,,,,,,
8,"[326, 56, 101, 137]",0.15,0.0,0.01,0.0,0.14,0.0,0.71,,,,,,,,
9,"[326, 57, 103, 134]",0.23,0.0,0.0,0.0,0.08,0.0,0.69,,,,,,,,
10,"[331, 60, 100, 133]",0.1,0.0,0.01,0.0,0.07,0.0,0.83,,,,,,,,
11,"[331, 58, 98, 133]",0.13,0.0,0.0,0.0,0.02,0.0,0.84,,,,,,,,
12,"[326, 55, 104, 138]",0.07,0.0,0.0,0.0,0.06,0.0,0.86,,,,,,,,
13,"[325, 54, 106, 142]",0.18,0.0,0.0,0.0,0.11,0.0,0.7,,,,,,,,
14,"[326, 56, 103, 135]",0.08,0.0,0.02,0.0,0.11,0.0,0.79,,,,,,,,
15,"[320, 56, 100, 132]",0.07,0.0,0.01,0.0,0.09,0.0,0.83,,,,,,,,
16,"[323, 59, 100, 133]",0.08,0.0,0.01,0.0,0.05,0.0,0.86,,,,,,,,
17,"[327, 55, 102, 134]",0.18,0.0,0.0,0.0,0.06,0.0,0.75,,,,,,,,
18,"[329, 60, 99, 129]",0.03,0.0,0.01,0.0,0.04,0.0,0.93,,,,,,,,
19,"[332, 59, 98, 134]",0.07,0.0,0.0,0.0,0.04,0.0,0.88,,,,,,,,
20,"[329, 54, 104, 136]",0.09,0.0,0.0,0.0,0.06,0.0,0.85,,,,,,,,
21,"[333, 58, 99, 131]",0.09,0.0,0.01,0.0,0.1,0.0,0.79,,,,,,,,
22,"[334, 59, 99, 133]",0.15,0.0,0.01,0.0,0.15,0.0,0.68,,,,,,,,
23,"[326, 54, 104, 136]",0.05,0.0,0.01,0.0,0.06,0.0,0.87,,,,,,,,
24,"[323, 56, 103, 135]",0.09,0.0,0.0,0.0,0.11,0.0,0.79,,,,,,,,
25,"[327, 56, 107, 138]",0.09,0.0,0.0,0.0,0.07,0.0,0.83,,,,,,,,
26,"[332, 60, 100, 134]",0.11,0.0,0.01,0.0,0.05,0.0,0.84,,,,,,,,
27,"[330, 54, 100, 131]",0.03,0.0,0.01,0.0,0.05,0.0,0.91,,,,,,,,
28,"[326, 54, 103, 133]",0.05,0.0,0.01,0.0,0.07,0.0,0.87,,,,,,,,
29,"[323, 54, 107, 139]",0.08,0.0,0.01,0.0,0.13,0.0,0.77,,,,,,,,
30,"[325, 58, 105, 133]",0.13,0.0,0.0,0.0,0.09,0.0,0.77,,,,,,,,
31,"[319, 55, 101, 134]",0.08,0.0,0.01,0.0,0.06,0.0,0.85,,,,,,,,
32,"[324, 56, 101, 133]",0.1,0.0,0.01,0.0,0.08,0.0,0.81,,,,,,,,
33,"[324, 52, 108, 139]",0.05,0.0,0.0,0.0,0.07,0.0,0.88,,,,,,,,
34,"[326, 53, 106, 141]",0.15,0.0,0.01,0.0,0.08,0.0,0.75,,,,,,,,
35,"[331, 61, 100, 132]",0.11,0.0,0.0,0.0,0.07,0.0,0.82,,,,,,,,
36,"[333, 58, 100, 134]",0.04,0.0,0.03,0.0,0.13,0.0,0.79,,,,,,,,
37,"[340, 55, 97, 129]",0.1,0.0,0.02,0.0,0.06,0.0,0.82,,,,,,,,
38,"[330, 55, 104, 133]",0.07,0.0,0.0,0.0,0.08,0.0,0.85,,,,,,,,
39,"[327, 54, 99, 131]",0.25,0.0,0.02,0.0,0.17,0.0,0.56,,,,,,,,
40,"[326, 57, 99, 131]",0.1,0.0,0.01,0.0,0.16,0.0,0.73,,,,,,,,
41,"[330, 57, 99, 135]",0.15,0.0,0.01,0.0,0.07,0.0,0.76,,,,,,,,
42,"[331, 53, 98, 128]",0.05,0.0,0.01,0.0,0.07,0.0,0.86,,,,,,,,
43,"[333, 53, 99, 131]",0.12,0.0,0.02,0.0,0.06,0.0,0.79,,,,,,,,
44,"[333, 58, 100, 132]",0.1,0.0,0.01,0.0,0.11,0.0,0.78,,,,,,,,
45,"[331, 59, 99, 132]",0.23,0.0,0.02,0.0,0.13,0.0,0.61,,,,,,,,
46,"[333, 62, 104, 140]",0.08,0.0,0.0,0.0,0.05,0.0,0.87,,,,,,,,
47,"[330, 62, 101, 135]",0.11,0.0,0.01,0.0,0.06,0.0,0.81,,,,,,,,
48,"[334, 59, 99, 132]",0.08,0.0,0.0,0.0,0.04,0.0,0.88,,,,,,,,
49,"[336, 58, 99, 129]",0.1,0.0,0.01,0.0,0.06,0.0,0.82,,,,,,,,
50,"[336, 57, 99, 131]",0.1,0.0,0.01,0.0,0.06,0.0,0.82,,,,,,,,
51,"[337, 56, 99, 132]",0.13,0.0,0.01,0.0,0.09,0.0,0.77,,,,,,,,
52,"[338, 57, 98, 127]",0.19,0.0,0.03,0.0,0.15,0.0,0.63,,,,,,,,
53,"[336, 54, 101, 132]",0.18,0.0,0.04,0.0,0.1,0.0,0.68,,,,,,,,
54,"[337, 55, 99, 129]",0.14,0.0,0.02,0.0,0.07,0.0,0.76,,,,,,,,
55,"[332, 57, 99, 128]",0.27,0.0,0.01,0.01,0.06,0.0,0.65,,,,,,,,
56,"[324, 53, 98, 131]",0.28,0.0,0.02,0.0,0.15,0.0,0.54,,,,,,,,
57,"[322, 55, 105, 134]",0.06,0.0,0.0,0.0,0.06,0.0,0.88,,,,,,,,
58,"[308, 55, 102, 131]",0.05,0.0,0.01,0.0,0.17,0.0,0.77,,,,,,,,
59,"[315, 59, 103, 133]",0.05,0.0,0.0,0.01,0.04,0.0,0.89,,,,,,,,
60,"[320, 56, 100, 129]",0.13,0.0,0.02,0.0,0.09,0.0,0.76,,,,,,,,
61,"[325, 59, 97, 128]",0.08,0.0,0.01,0.0,0.13,0.0,0.77,,,,,,,,
62,"[323, 52, 101, 133]",0.13,0.0,0.04,0.0,0.16,0.0,0.67,,,,,,,,
63,"[325, 51, 104, 138]",0.14,0.0,0.03,0.0,0.09,0.0,0.74,,,,,,,,
64,"[326, 51, 99, 140]",0.12,0.0,0.01,0.0,0.15,0.0,0.72,,,,,,,,
65,"[326, 55, 104, 141]",0.49,0.0,0.02,0.0,0.09,0.0,0.41,,,,,,,,
66,"[324, 53, 108, 140]",0.1,0.0,0.01,0.0,0.09,0.0,0.8,,,,,,,,
67,"[326, 55, 103, 133]",0.15,0.0,0.0,0.01,0.03,0.0,0.8,,,,,,,,
68,"[326, 51, 103, 133]",0.12,0.0,0.01,0.0,0.13,0.0,0.73,,,,,,,,
69,"[323, 56, 101, 131]",0.12,0.0,0.01,0.0,0.06,0.0,0.81,,,,,,,,
70,"[321, 53, 107, 141]",0.2,0.0,0.01,0.0,0.14,0.0,0.64,,,,,,,,
71,"[324, 55, 107, 139]",0.06,0.0,0.0,0.0,0.13,0.0,0.8,,,,,,,,
72,"[326, 52, 105, 136]",0.03,0.0,0.0,0.0,0.06,0.0,0.89,,,,,,,,
73,"[330, 54, 102, 136]",0.11,0.0,0.02,0.02,0.1,0.0,0.75,,,,,,,,
74,"[333, 54, 97, 130]",0.06,0.0,0.01,0.0,0.06,0.0,0.87,,,,,,,,
75,"[333, 60, 97, 130]",0.12,0.0,0.01,0.0,0.05,0.0,0.82,,,,,,,,
76,"[328, 55, 101, 134]",0.16,0.0,0.0,0.01,0.04,0.0,0.78,,,,,,,,
77,"[328, 55, 99, 131]",0.12,0.0,0.01,0.0,0.07,0.0,0.79,,,,,,,,
78,"[332, 56, 100, 132]",0.06,0.0,0.02,0.0,0.1,0.0,0.81,,,,,,,,
79,"[331, 54, 98, 132]",0.08,0.0,0.01,0.0,0.11,0.0,0.79,,,,,,,,
80,"[339, 57, 102, 134]",0.09,0.0,0.01,0.0,0.06,0.0,0.84,,,,,,,,
81,"[336, 59, 98, 129]",0.17,0.0,0.02,0.0,0.15,0.0,0.66,,,,,,,,
82,"[330, 55, 97, 129]",0.12,0.0,0.01,0.0,0.07,0.0,0.79,,,,,,,,
83,"[327, 59, 100, 130]",0.19,0.0,0.02,0.0,0.19,0.0,0.59,,,,,,,,
84,"[324, 56, 96, 125]",0.1,0.0,0.02,0.0,0.09,0.0,0.79,,,,,,,,
85,"[328, 58, 100, 130]",0.04,0.0,0.01,0.0,0.09,0.0,0.85,,,,,,,,
86,"[324, 50, 105, 134]",0.17,0.0,0.01,0.0,0.17,0.0,0.65,,,,,,,,
87,"[332, 54, 99, 131]",0.07,0.0,0.02,0.01,0.06,0.0,0.84,,,,,,,,
88,"[332, 55, 102, 138]",0.23,0.0,0.01,0.0,0.14,0.0,0.62,,,,,,,,
89,"[334, 59, 98, 134]",0.25,0.0,0.01,0.0,0.1,0.0,0.63,,,,,,,,
90,"[334, 57, 98, 128]",0.17,0.0,0.01,0.0,0.07,0.0,0.75,,,,,,,,
91,"[323, 55, 103, 133]",0.09,0.0,0.02,0.01,0.06,0.0,0.82,,,,,,,,
92,"[331, 56, 100, 132]",0.19,0.0,0.02,0.01,0.13,0.0,0.65,,,,,,,,
93,"[325, 54, 102, 133]",0.12,0.0,0.01,0.0,0.07,0.0,0.79,,,,,,,,
94,"[330, 59, 98, 129]",0.4,0.0,0.02,0.0,0.12,0.0,0.45,,,,,,,,
95,"[329, 58, 101, 130]",0.2,0.0,0.03,0.0,0.08,0.0,0.69,,,,,,,,
96,"[331, 57, 99, 131]",0.5,0.0,0.09,0.05,0.17,0.02,0.16,,,,,,,,
97,"[330, 56, 98, 128]",0.1,0.0,0.01,0.0,0.06,0.0,0.83,,,,,,,,
98,"[332, 57, 103, 136]",0.19,0.0,0.01,0.0,0.04,0.0,0.76,,,,,,,,
99,"[329, 58, 99, 134]",0.41,0.0,0.04,0.0,0.13,0.01,0.42,,,,,,,,
100,"[326, 56, 103, 133]",0.24,0.0,0.01,0.0,0.12,0.0,0.62,,,,,,,,
101,"[326, 55, 105, 138]",0.32,0.0,0.0,0.01,0.02,0.0,0.64,,,,,,,,
102,"[326, 58, 101, 130]",0.17,0.0,0.03,0.0,0.08,0.0,0.71,,,,,,,,
103,"[332, 55, 101, 135]",0.33,0.0,0.08,0.0,0.16,0.01,0.41,,,,,,,,
104,"[334, 54, 98, 129]",0.05,0.0,0.0,0.0,0.03,0.0,0.91,,,,,,,,
105,"[335, 54, 97, 129]",0.09,0.0,0.02,0.01,0.09,0.0,0.77,,,,,,,,
106,"[335, 55, 101, 134]",0.08,0.0,0.0,0.02,0.09,0.0,0.8,,,,,,,,
107,"[332, 54, 98, 130]",0.22,0.0,0.01,0.0,0.04,0.0,0.72,,,,,,,,
108,"[330, 56, 97, 129]",0.06,0.0,0.0,0.01,0.04,0.0,0.89,,,,,,,,
109,"[320, 64, 105, 132]",0.11,0.0,0.0,0.01,0.04,0.0,0.84,,,,,,,,
110,"[321, 62, 102, 130]",0.2,0.0,0.01,0.01,0.07,0.0,0.71,,,,,,,,
111,"[326, 56, 100, 128]",0.13,0.0,0.02,0.02,0.1,0.0,0.73,,,,,,,,
112,"[326, 58, 98, 127]",0.02,0.0,0.01,0.0,0.04,0.0,0.93,,,,,,,,
113,"[325, 55, 104, 134]",0.21,0.0,0.0,0.12,0.08,0.0,0.58,,,,,,,,
114,"[329, 59, 98, 129]",0.11,0.0,0.01,0.0,0.09,0.0,0.78,,,,,,,,
115,"[327, 54, 102, 130]",0.15,0.0,0.02,0.01,0.13,0.0,0.68,"[336, 201, 36, 59]",0.24,0.03,0.07,0.01,0.58,0.0,0.07
116,"[329, 60, 97, 128]",0.11,0.0,0.01,0.0,0.08,0.0,0.8,,,,,,,,
117,"[322, 52, 106, 143]",0.16,0.0,0.01,0.01,0.08,0.0,0.74,,,,,,,,
118,"[325, 54, 107, 137]",0.03,0.0,0.0,0.0,0.04,0.0,0.93,,,,,,,,
119,"[329, 54, 97, 127]",0.05,0.0,0.01,0.0,0.04,0.0,0.89,,,,,,,,
120,"[330, 54, 99, 131]",0.21,0.0,0.04,0.0,0.08,0.02,0.66,,,,,,,,
121,"[330, 56, 97, 130]",0.37,0.01,0.02,0.03,0.19,0.0,0.37,,,,,,,,
122,"[332, 56, 97, 128]",0.06,0.0,0.0,0.0,0.06,0.0,0.88,,,,,,,,
123,"[330, 57, 98, 131]",0.21,0.0,0.06,0.01,0.09,0.07,0.56,,,,,,,,
124,"[328, 53, 105, 137]",0.04,0.0,0.01,0.01,0.05,0.0,0.89,,,,,,,,
125,"[332, 54, 97, 130]",0.16,0.0,0.02,0.01,0.06,0.0,0.75,,,,,,,,
126,"[329, 54, 98, 127]",0.08,0.0,0.01,0.0,0.04,0.0,0.87,,,,,,,,
127,"[326, 54, 105, 136]",0.11,0.0,0.01,0.0,0.07,0.0,0.81,,,,,,,,
128,"[331, 55, 100, 133]",0.35,0.0,0.04,0.01,0.14,0.0,0.45,,,,,,,,
129,"[326, 54, 104, 135]",0.19,0.0,0.01,0.0,0.09,0.0,0.71,,,,,,,,
130,"[331, 56, 97, 130]",0.18,0.0,0.04,0.02,0.13,0.01,0.63,,,,,,,,
131,"[329, 57, 100, 131]",0.17,0.0,0.01,0.01,0.08,0.0,0.74,,,,,,,,
132,"[325, 52, 105, 137]",0.17,0.0,0.01,0.0,0.05,0.0,0.77,,,,,,,,
133,"[319, 56, 108, 136]",0.06,0.0,0.0,0.0,0.07,0.0,0.86,,,,,,,,
134,"[321, 52, 101, 132]",0.39,0.0,0.05,0.07,0.15,0.02,0.33,,,,,,,,
135,"[328, 56, 101, 134]",0.18,0.0,0.03,0.0,0.15,0.0,0.63,,,,,,,,
136,"[327, 54, 105, 137]",0.28,0.0,0.03,0.0,0.08,0.0,0.61,,,,,,,,
137,"[325, 53, 102, 133]",0.29,0.0,0.09,0.01,0.29,0.01,0.3,,,,,,,,
138,"[326, 52, 100, 133]",0.22,0.0,0.04,0.02,0.18,0.01,0.54,,,,,,,,
139,"[325, 51, 103, 140]",0.25,0.0,0.01,0.0,0.21,0.0,0.53,,,,,,,,
140,"[324, 53, 103, 137]",0.21,0.0,0.01,0.04,0.12,0.0,0.62,,,,,,,,
141,"[328, 57, 100, 131]",0.19,0.0,0.03,0.0,0.13,0.0,0.65,,,,,,,,
142,"[324, 53, 104, 136]",0.1,0.0,0.01,0.0,0.09,0.0,0.8,,,,,,,,
143,"[326, 54, 103, 133]",0.11,0.0,0.02,0.0,0.08,0.0,0.79,,,,,,,,
144,"[326, 55, 101, 133]",0.19,0.0,0.02,0.0,0.08,0.0,0.7,,,,,,,,
145,"[327, 57, 101, 131]",0.27,0.0,0.05,0.0,0.15,0.0,0.52,,,,,,,,
