,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[605, 48, 95, 127]",0.1,0.0,0.0,0.13,0.06,0.0,0.71,,,,,,,,,,,,,,,,
1,"[612, 47, 99, 134]",0.41,0.0,0.04,0.03,0.33,0.01,0.17,,,,,,,,,,,,,,,,
2,"[608, 44, 99, 127]",0.25,0.0,0.22,0.16,0.12,0.07,0.17,,,,,,,,,,,,,,,,
3,"[608, 52, 97, 126]",0.1,0.0,0.01,0.06,0.1,0.0,0.73,,,,,,,,,,,,,,,,
4,"[617, 53, 97, 129]",0.24,0.0,0.12,0.01,0.36,0.0,0.27,,,,,,,,,,,,,,,,
5,"[599, 46, 95, 122]",0.21,0.0,0.11,0.08,0.24,0.01,0.34,,,,,,,,,,,,,,,,
6,"[593, 50, 96, 128]",0.44,0.0,0.18,0.02,0.33,0.0,0.02,,,,,,,,,,,,,,,,
7,"[598, 46, 99, 128]",0.1,0.0,0.01,0.31,0.16,0.0,0.41,,,,,,,,,,,,,,,,
8,"[607, 47, 100, 133]",0.28,0.0,0.02,0.02,0.12,0.02,0.54,,,,,,,,,,,,,,,,
9,"[607, 56, 96, 131]",0.31,0.0,0.13,0.01,0.45,0.01,0.09,,,,,,,,,,,,,,,,
10,"[612, 47, 97, 125]",0.13,0.0,0.01,0.24,0.06,0.0,0.56,,,,,,,,,,,,,,,,
11,"[577, 94, 144, 185]",0.31,0.0,0.03,0.12,0.1,0.03,0.41,,,,,,,,,,,,,,,,
12,"[559, 63, 147, 193]",0.2,0.0,0.04,0.02,0.09,0.02,0.64,,,,,,,,,,,,,,,,
13,"[571, 62, 142, 176]",0.24,0.0,0.24,0.11,0.21,0.04,0.15,"[632, 464, 20, 29]",0.04,0.0,0.13,0.01,0.47,0.05,0.3,,,,,,,,
14,"[559, 69, 146, 191]",0.36,0.0,0.07,0.05,0.08,0.03,0.41,,,,,,,,,,,,,,,,
15,"[568, 97, 144, 188]",0.19,0.0,0.17,0.04,0.15,0.39,0.05,,,,,,,,,,,,,,,,
16,"[547, 83, 145, 189]",0.12,0.0,0.0,0.02,0.07,0.0,0.79,,,,,,,,,,,,,,,,
17,"[547, 100, 148, 191]",0.4,0.0,0.07,0.01,0.25,0.0,0.27,,,,,,,,,,,,,,,,
18,"[565, 85, 147, 192]",0.22,0.0,0.03,0.01,0.16,0.0,0.58,,,,,,,,,,,,,,,,
19,"[611, 47, 99, 123]",0.51,0.0,0.08,0.01,0.25,0.01,0.13,,,,,,,,,,,,,,,,
20,"[604, 41, 95, 119]",0.16,0.0,0.64,0.0,0.18,0.0,0.01,,,,,,,,,,,,,,,,
21,"[619, 49, 93, 123]",0.21,0.0,0.15,0.03,0.32,0.01,0.28,,,,,,,,,,,,,,,,
22,"[607, 46, 98, 120]",0.31,0.0,0.15,0.04,0.31,0.07,0.12,,,,,,,,,,,,,,,,
23,"[611, 55, 99, 129]",0.45,0.0,0.03,0.01,0.13,0.0,0.37,,,,,,,,,,,,,,,,
24,"[585, 47, 91, 118]",0.3,0.0,0.16,0.02,0.44,0.0,0.08,,,,,,,,,,,,,,,,
25,"[582, 54, 103, 133]",0.24,0.0,0.37,0.01,0.28,0.01,0.1,,,,,,,,,,,,,,,,
26,"[615, 47, 96, 125]",0.09,0.0,0.15,0.0,0.69,0.0,0.07,,,,,,,,,,,,,,,,
27,"[598, 48, 99, 132]",0.24,0.0,0.39,0.01,0.2,0.02,0.15,,,,,,,,,,,,,,,,
28,"[579, 56, 100, 123]",0.27,0.0,0.14,0.01,0.18,0.02,0.39,,,,,,,,,,,,,,,,
29,"[590, 47, 94, 120]",0.2,0.0,0.11,0.01,0.44,0.0,0.23,,,,,,,,,,,,,,,,
30,"[593, 52, 96, 122]",0.26,0.0,0.09,0.0,0.58,0.0,0.08,,,,,,,,,,,,,,,,
31,"[592, 51, 102, 125]",0.19,0.0,0.29,0.0,0.49,0.0,0.04,,,,,,,,,,,,,,,,
32,"[598, 49, 99, 129]",0.11,0.0,0.1,0.0,0.43,0.0,0.35,,,,,,,,,,,,,,,,
33,"[621, 54, 99, 129]",0.21,0.0,0.11,0.01,0.23,0.0,0.42,,,,,,,,,,,,,,,,
34,"[604, 47, 95, 122]",0.22,0.0,0.41,0.0,0.35,0.0,0.02,,,,,,,,,,,,,,,,
35,"[583, 58, 103, 134]",0.19,0.0,0.42,0.0,0.27,0.0,0.11,,,,,,,,,,,,,,,,
36,"[593, 51, 99, 124]",0.15,0.0,0.42,0.0,0.37,0.01,0.05,,,,,,,,,,,,,,,,
37,"[595, 67, 101, 133]",0.41,0.0,0.12,0.0,0.38,0.0,0.09,,,,,,,,,,,,,,,,
38,"[597, 62, 101, 129]",0.14,0.0,0.27,0.0,0.55,0.0,0.03,,,,,,,,,,,,,,,,
39,"[615, 52, 94, 127]",0.18,0.0,0.58,0.0,0.2,0.0,0.03,,,,,,,,,,,,,,,,
40,"[598, 52, 99, 122]",0.15,0.0,0.35,0.0,0.45,0.0,0.04,,,,,,,,,,,,,,,,
41,"[612, 55, 103, 136]",0.24,0.0,0.07,0.01,0.18,0.0,0.5,,,,,,,,,,,,,,,,
42,"[596, 50, 100, 129]",0.13,0.0,0.21,0.01,0.57,0.0,0.08,,,,,,,,,,,,,,,,
43,"[598, 47, 106, 131]",0.24,0.0,0.26,0.0,0.34,0.01,0.13,,,,,,,,,,,,,,,,
44,"[603, 44, 96, 120]",0.33,0.0,0.33,0.0,0.27,0.01,0.05,,,,,,,,,,,,,,,,
45,"[603, 48, 96, 122]",0.2,0.0,0.44,0.0,0.31,0.01,0.03,,,,,,,,,,,,,,,,
46,"[605, 49, 100, 125]",0.26,0.0,0.23,0.01,0.44,0.0,0.06,,,,,,,,,,,,,,,,
47,"[594, 55, 94, 128]",0.09,0.0,0.19,0.0,0.48,0.0,0.23,,,,,,,,,,,,,,,,
48,"[606, 53, 101, 128]",0.09,0.0,0.43,0.0,0.44,0.0,0.03,,,,,,,,,,,,,,,,
49,"[616, 57, 98, 132]",0.14,0.0,0.06,0.01,0.21,0.0,0.58,,,,,,,,,,,,,,,,
