,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[478, 127, 141, 178]",0.09,0.0,0.1,0.58,0.1,0.06,0.06,,,,,,,,
1,"[570, 115, 134, 171]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,
2,"[503, 117, 128, 164]",0.0,0.0,0.0,0.96,0.0,0.0,0.02,,,,,,,,
3,"[536, 115, 132, 168]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
4,"[561, 109, 141, 182]",0.0,0.0,0.0,0.97,0.0,0.01,0.01,,,,,,,,
5,"[541, 116, 139, 170]",0.14,0.0,0.18,0.07,0.04,0.03,0.55,,,,,,,,
6,"[609, 114, 139, 174]",0.27,0.0,0.2,0.0,0.1,0.01,0.42,,,,,,,,
7,"[675, 111, 141, 173]",0.32,0.0,0.09,0.01,0.06,0.02,0.5,,,,,,,,
8,"[715, 107, 138, 172]",0.25,0.0,0.2,0.0,0.14,0.0,0.4,,,,,,,,
9,"[729, 88, 149, 191]",0.17,0.0,0.7,0.0,0.07,0.04,0.03,,,,,,,,
10,"[734, 88, 151, 193]",0.22,0.0,0.61,0.0,0.05,0.02,0.09,,,,,,,,
11,"[757, 85, 154, 194]",0.22,0.0,0.35,0.0,0.05,0.03,0.35,,,,,,,,
12,"[726, 88, 151, 188]",0.05,0.0,0.83,0.0,0.03,0.06,0.04,,,,,,,,
13,"[701, 86, 154, 187]",0.09,0.0,0.79,0.0,0.04,0.02,0.06,,,,,,,,
14,"[677, 81, 159, 199]",0.11,0.0,0.63,0.0,0.03,0.09,0.14,,,,,,,,
15,"[679, 93, 154, 194]",0.17,0.0,0.38,0.0,0.11,0.07,0.26,,,,,,,,
16,"[690, 85, 158, 193]",0.11,0.0,0.77,0.0,0.03,0.05,0.04,,,,,,,,
17,"[692, 79, 155, 197]",0.25,0.0,0.14,0.0,0.13,0.01,0.48,,,,,,,,
18,"[688, 84, 158, 188]",0.27,0.0,0.42,0.0,0.15,0.01,0.15,,,,,,,,
19,"[657, 91, 148, 188]",0.42,0.0,0.35,0.0,0.07,0.01,0.16,,,,,,,,
20,"[614, 103, 149, 186]",0.15,0.0,0.52,0.0,0.25,0.01,0.07,,,,,,,,
21,"[677, 100, 153, 208]",0.44,0.0,0.23,0.0,0.13,0.01,0.18,,,,,,,,
22,"[761, 104, 156, 200]",0.16,0.0,0.38,0.0,0.07,0.35,0.04,,,,,,,,
23,"[787, 148, 153, 184]",0.64,0.0,0.12,0.0,0.15,0.02,0.07,,,,,,,,
24,"[647, 105, 155, 195]",0.2,0.0,0.16,0.0,0.23,0.01,0.4,,,,,,,,
25,"[672, 156, 141, 175]",0.16,0.0,0.31,0.0,0.47,0.01,0.04,,,,,,,,
26,"[731, 153, 140, 177]",0.06,0.0,0.33,0.0,0.55,0.02,0.03,,,,,,,,
27,"[729, 151, 146, 178]",0.06,0.0,0.24,0.0,0.6,0.0,0.09,,,,,,,,
28,"[653, 154, 145, 181]",0.08,0.0,0.15,0.0,0.73,0.01,0.04,,,,,,,,
29,"[629, 146, 152, 181]",0.11,0.0,0.45,0.0,0.4,0.01,0.03,,,,,,,,
30,"[668, 107, 142, 180]",0.34,0.0,0.33,0.0,0.29,0.01,0.03,,,,,,,,
31,"[723, 98, 150, 189]",0.31,0.0,0.2,0.0,0.23,0.0,0.25,,,,,,,,
32,"[686, 111, 151, 187]",0.47,0.0,0.17,0.0,0.23,0.0,0.13,,,,,,,,
33,"[662, 96, 164, 200]",0.12,0.0,0.44,0.0,0.26,0.02,0.15,,,,,,,,
34,"[690, 86, 162, 199]",0.07,0.0,0.39,0.0,0.18,0.01,0.34,,,,,,,,
35,"[711, 101, 160, 193]",0.13,0.0,0.29,0.0,0.17,0.03,0.37,,,,,,,,
36,"[674, 139, 150, 187]",0.06,0.0,0.3,0.0,0.59,0.01,0.04,,,,,,,,
37,"[677, 148, 150, 185]",0.32,0.0,0.11,0.0,0.41,0.0,0.15,,,,,,,,
38,"[681, 155, 149, 180]",0.07,0.0,0.21,0.0,0.66,0.02,0.05,,,,,,,,
39,"[771, 113, 152, 194]",0.61,0.0,0.08,0.01,0.19,0.07,0.04,,,,,,,,
40,"[750, 91, 153, 197]",0.23,0.0,0.32,0.01,0.1,0.15,0.19,,,,,,,,
41,"[643, 87, 157, 201]",0.41,0.0,0.13,0.01,0.09,0.01,0.37,,,,,,,,
42,"[666, 108, 153, 195]",0.38,0.0,0.16,0.0,0.31,0.0,0.14,,,,,,,,
43,"[701, 57, 173, 216]",0.35,0.0,0.29,0.04,0.03,0.13,0.16,,,,,,,,
44,"[706, 111, 158, 201]",0.3,0.0,0.26,0.01,0.24,0.11,0.08,,,,,,,,
45,"[715, 87, 146, 183]",0.37,0.0,0.33,0.08,0.07,0.08,0.06,,,,,,,,
46,"[677, 107, 158, 201]",0.36,0.0,0.18,0.01,0.18,0.03,0.25,,,,,,,,
47,"[681, 119, 148, 184]",0.19,0.0,0.46,0.0,0.2,0.07,0.07,,,,,,,,
48,"[686, 102, 168, 206]",0.32,0.0,0.26,0.03,0.1,0.07,0.21,,,,,,,,
49,"[664, 98, 164, 201]",0.15,0.0,0.2,0.0,0.11,0.01,0.53,,,,,,,,
50,"[578, 173, 150, 185]",0.19,0.0,0.07,0.0,0.67,0.0,0.06,,,,,,,,
51,"[686, 98, 154, 194]",0.32,0.0,0.4,0.0,0.07,0.06,0.15,,,,,,,,
52,"[699, 119, 154, 191]",0.16,0.0,0.05,0.03,0.15,0.02,0.59,,,,,,,,
53,"[637, 123, 149, 184]",0.57,0.0,0.09,0.05,0.15,0.06,0.08,,,,,,,,
54,"[635, 95, 159, 197]",0.22,0.0,0.53,0.01,0.04,0.11,0.09,,,,,,,,
55,"[648, 100, 154, 204]",0.19,0.0,0.32,0.02,0.22,0.04,0.2,,,,,,,,
56,"[655, 101, 148, 197]",0.17,0.0,0.38,0.0,0.3,0.01,0.14,,,,,,,,
57,"[860, 210, 78, 101]",0.23,0.01,0.11,0.41,0.1,0.09,0.05,,,,,,,,
58,"[666, 181, 71, 91]",0.23,0.0,0.12,0.5,0.09,0.01,0.04,,,,,,,,
59,"[627, 135, 86, 114]",0.13,0.0,0.08,0.35,0.22,0.02,0.21,,,,,,,,
60,"[672, 116, 98, 123]",0.05,0.0,0.02,0.01,0.13,0.01,0.78,,,,,,,,
61,"[748, 93, 112, 144]",0.11,0.0,0.1,0.15,0.13,0.29,0.22,,,,,,,,
62,"[758, 86, 122, 151]",0.06,0.0,0.01,0.01,0.04,0.02,0.86,,,,,,,,
63,"[794, 72, 137, 175]",0.02,0.0,0.01,0.01,0.03,0.01,0.93,,,,,,,,
64,"[772, 53, 151, 192]",0.02,0.0,0.01,0.03,0.11,0.01,0.83,,,,,,,,
65,"[753, 65, 133, 173]",0.17,0.0,0.01,0.01,0.13,0.02,0.66,,,,,,,,
66,"[760, 73, 141, 181]",0.03,0.0,0.02,0.07,0.06,0.02,0.81,,,,,,,,
67,"[762, 77, 136, 171]",0.11,0.0,0.03,0.01,0.36,0.03,0.45,,,,,,,,
68,"[758, 74, 129, 165]",0.16,0.0,0.05,0.02,0.29,0.04,0.44,,,,,,,,
69,"[745, 72, 129, 167]",0.31,0.0,0.09,0.01,0.16,0.02,0.41,,,,,,,,
70,"[744, 70, 131, 167]",0.58,0.0,0.07,0.0,0.12,0.0,0.23,,,,,,,,
71,"[723, 71, 128, 165]",0.23,0.0,0.15,0.02,0.21,0.0,0.38,,,,,,,,
72,"[702, 75, 127, 164]",0.35,0.0,0.11,0.01,0.18,0.01,0.35,,,,,,,,
73,"[701, 81, 124, 159]",0.39,0.0,0.06,0.02,0.19,0.0,0.36,,,,,,,,
74,"[720, 81, 123, 157]",0.23,0.0,0.06,0.01,0.14,0.0,0.57,,,,,,,,
75,"[711, 83, 129, 167]",0.24,0.0,0.16,0.01,0.05,0.04,0.5,,,,,,,,
76,"[720, 88, 142, 183]",0.13,0.0,0.13,0.01,0.3,0.18,0.26,,,,,,,,
77,"[737, 81, 135, 176]",0.22,0.0,0.12,0.0,0.24,0.11,0.3,,,,,,,,
78,"[747, 80, 133, 162]",0.09,0.0,0.06,0.01,0.29,0.0,0.54,,,,,,,,
79,"[745, 74, 139, 173]",0.08,0.0,0.01,0.0,0.3,0.0,0.61,,,,,,,,
80,"[759, 74, 139, 171]",0.01,0.0,0.0,0.0,0.04,0.0,0.95,,,,,,,,
81,"[765, 80, 140, 176]",0.01,0.0,0.01,0.0,0.17,0.0,0.8,,,,,,,,
