,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[707, 265, 35, 43]",0.18,0.0,0.02,0.69,0.06,0.0,0.05,"[524, 250, 34, 45]",0.51,0.0,0.14,0.03,0.28,0.02,0.02
1,"[499, 261, 46, 59]",0.1,0.0,0.08,0.15,0.24,0.01,0.43,"[729, 289, 43, 53]",0.06,0.0,0.01,0.67,0.12,0.0,0.15
2,"[444, 232, 66, 84]",0.11,0.0,0.1,0.25,0.2,0.02,0.32,,,,,,,,
3,"[415, 218, 92, 119]",0.04,0.0,0.01,0.37,0.02,0.0,0.56,"[845, 240, 85, 115]",0.06,0.0,0.05,0.33,0.11,0.0,0.45
4,"[389, 188, 126, 169]",0.22,0.02,0.11,0.09,0.13,0.06,0.38,"[942, 214, 123, 166]",0.09,0.0,0.03,0.32,0.23,0.0,0.33
5,"[449, 157, 161, 208]",0.08,0.0,0.24,0.15,0.1,0.03,0.39,,,,,,,,
6,"[504, 138, 169, 216]",0.07,0.0,0.03,0.04,0.04,0.01,0.82,,,,,,,,
7,"[542, 156, 163, 215]",0.15,0.0,0.08,0.05,0.08,0.01,0.63,,,,,,,,
8,"[525, 124, 158, 205]",0.25,0.0,0.23,0.06,0.2,0.0,0.25,,,,,,,,
9,"[551, 134, 161, 207]",0.07,0.0,0.13,0.02,0.05,0.01,0.72,,,,,,,,
10,"[582, 138, 163, 212]",0.27,0.0,0.19,0.03,0.31,0.01,0.19,,,,,,,,
11,"[519, 139, 159, 200]",0.06,0.0,0.05,0.02,0.19,0.0,0.68,,,,,,,,
12,"[485, 141, 169, 216]",0.12,0.0,0.28,0.08,0.2,0.02,0.3,,,,,,,,
13,"[503, 123, 162, 219]",0.32,0.0,0.49,0.01,0.04,0.05,0.08,,,,,,,,
14,"[520, 153, 162, 210]",0.32,0.0,0.07,0.01,0.26,0.03,0.32,,,,,,,,
15,"[514, 138, 166, 213]",0.05,0.0,0.02,0.02,0.07,0.0,0.84,,,,,,,,
16,"[468, 168, 170, 224]",0.05,0.0,0.04,0.86,0.01,0.01,0.04,,,,,,,,
17,"[509, 157, 161, 214]",0.55,0.02,0.18,0.01,0.09,0.05,0.11,,,,,,,,
18,"[543, 123, 162, 217]",0.3,0.0,0.24,0.2,0.19,0.02,0.05,,,,,,,,
19,"[500, 110, 163, 200]",0.02,0.0,0.0,0.08,0.05,0.0,0.85,,,,,,,,
20,"[531, 131, 164, 218]",0.06,0.0,0.08,0.71,0.03,0.03,0.1,,,,,,,,
21,"[491, 102, 170, 216]",0.06,0.0,0.02,0.42,0.14,0.01,0.36,,,,,,,,
22,"[506, 140, 165, 217]",0.27,0.09,0.06,0.47,0.03,0.02,0.05,,,,,,,,
23,"[510, 142, 158, 206]",0.3,0.0,0.21,0.09,0.13,0.0,0.27,,,,,,,,
24,"[529, 129, 160, 206]",0.16,0.0,0.04,0.02,0.35,0.0,0.44,,,,,,,,
25,"[562, 112, 169, 219]",0.32,0.0,0.1,0.03,0.19,0.0,0.36,,,,,,,,
26,"[577, 108, 159, 214]",0.13,0.0,0.39,0.08,0.18,0.05,0.17,,,,,,,,
27,"[509, 110, 171, 222]",0.26,0.0,0.08,0.17,0.09,0.03,0.36,,,,,,,,
28,"[534, 138, 158, 205]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
29,"[534, 137, 162, 214]",0.19,0.0,0.12,0.41,0.19,0.01,0.08,,,,,,,,
30,"[524, 135, 160, 207]",0.33,0.0,0.16,0.0,0.25,0.01,0.25,,,,,,,,
31,"[507, 130, 167, 211]",0.14,0.0,0.04,0.17,0.06,0.03,0.56,,,,,,,,
32,"[527, 169, 161, 207]",0.35,0.0,0.19,0.02,0.09,0.01,0.34,,,,,,,,
33,"[528, 152, 163, 211]",0.03,0.0,0.01,0.19,0.05,0.0,0.72,,,,,,,,
34,"[531, 169, 165, 214]",0.39,0.01,0.09,0.08,0.04,0.05,0.35,,,,,,,,
35,"[532, 161, 162, 213]",0.52,0.0,0.12,0.02,0.11,0.02,0.2,,,,,,,,
36,"[529, 162, 164, 209]",0.17,0.0,0.14,0.0,0.15,0.01,0.53,,,,,,,,
37,"[512, 145, 163, 208]",0.11,0.0,0.23,0.04,0.2,0.02,0.4,,,,,,,,
38,"[545, 170, 164, 208]",0.09,0.0,0.04,0.11,0.09,0.0,0.68,,,,,,,,
39,"[538, 171, 166, 212]",0.26,0.0,0.08,0.02,0.17,0.01,0.46,,,,,,,,
40,"[530, 131, 164, 214]",0.24,0.0,0.05,0.03,0.16,0.01,0.5,,,,,,,,
41,"[525, 130, 161, 201]",0.12,0.0,0.49,0.03,0.2,0.01,0.15,,,,,,,,
42,"[521, 162, 159, 198]",0.25,0.0,0.13,0.05,0.18,0.0,0.39,,,,,,,,
43,"[540, 143, 155, 197]",0.12,0.0,0.08,0.02,0.07,0.01,0.7,,,,,,,,
44,"[511, 150, 159, 206]",0.11,0.0,0.03,0.72,0.04,0.0,0.1,,,,,,,,
45,"[492, 140, 164, 211]",0.28,0.01,0.19,0.13,0.14,0.02,0.24,,,,,,,,
46,"[561, 165, 161, 205]",0.58,0.17,0.04,0.0,0.08,0.05,0.08,,,,,,,,
47,"[543, 171, 157, 211]",0.15,0.0,0.55,0.01,0.08,0.13,0.08,,,,,,,,
48,"[482, 124, 164, 226]",0.3,0.0,0.39,0.01,0.08,0.01,0.2,,,,,,,,
49,"[556, 130, 169, 225]",0.14,0.0,0.08,0.25,0.03,0.0,0.5,,,,,,,,
50,"[608, 151, 159, 204]",0.05,0.0,0.01,0.27,0.01,0.0,0.65,,,,,,,,
51,"[534, 116, 166, 213]",0.24,0.0,0.06,0.12,0.1,0.0,0.48,,,,,,,,
52,"[535, 124, 161, 213]",0.2,0.0,0.14,0.01,0.26,0.0,0.4,,,,,,,,
53,"[507, 149, 167, 212]",0.14,0.0,0.1,0.06,0.15,0.01,0.54,,,,,,,,
54,"[555, 135, 166, 217]",0.34,0.0,0.09,0.0,0.19,0.02,0.35,,,,,,,,
55,"[528, 149, 164, 212]",0.3,0.0,0.09,0.02,0.14,0.0,0.46,,,,,,,,
