,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[1041, 437, 54, 66]",0.04,0.0,0.03,0.35,0.11,0.01,0.46,"[751, 141, 176, 235]",0.2,0.01,0.11,0.0,0.36,0.0,0.3
1,"[638, 109, 180, 236]",0.26,0.0,0.02,0.03,0.22,0.0,0.46,"[1041, 438, 53, 66]",0.04,0.0,0.13,0.33,0.14,0.01,0.36
2,"[1047, 438, 52, 63]",0.03,0.0,0.21,0.16,0.28,0.03,0.29,"[466, 112, 187, 249]",0.06,0.0,0.02,0.29,0.06,0.0,0.58
3,"[544, 119, 182, 234]",0.08,0.0,0.02,0.51,0.02,0.01,0.36,"[1045, 442, 51, 63]",0.04,0.0,0.23,0.07,0.19,0.01,0.48
4,"[1048, 443, 53, 62]",0.07,0.0,0.21,0.04,0.2,0.01,0.46,"[543, 97, 179, 239]",0.01,0.0,0.0,0.18,0.01,0.0,0.8
5,"[1045, 446, 54, 67]",0.1,0.0,0.07,0.18,0.07,0.02,0.56,"[585, 108, 180, 242]",0.03,0.0,0.02,0.0,0.07,0.0,0.88
6,"[576, 118, 181, 246]",0.31,0.0,0.19,0.02,0.21,0.02,0.25,"[1047, 454, 51, 63]",0.1,0.01,0.24,0.2,0.16,0.02,0.26
7,"[456, 147, 169, 226]",0.56,0.0,0.07,0.07,0.18,0.01,0.12,"[1050, 451, 50, 63]",0.1,0.0,0.11,0.19,0.13,0.0,0.46
8,"[1055, 443, 50, 60]",0.1,0.0,0.1,0.1,0.28,0.01,0.4,"[411, 126, 177, 242]",0.34,0.01,0.08,0.03,0.32,0.02,0.2
9,"[1050, 452, 53, 64]",0.08,0.01,0.1,0.37,0.13,0.0,0.31,"[452, 120, 190, 237]",0.22,0.0,0.01,0.02,0.02,0.0,0.73
10,"[1051, 444, 47, 61]",0.14,0.0,0.13,0.22,0.14,0.0,0.37,,,,,,,,
11,"[380, 113, 185, 230]",0.04,0.0,0.0,0.05,0.01,0.0,0.89,"[1056, 444, 49, 61]",0.04,0.0,0.06,0.39,0.08,0.0,0.42
12,"[1047, 444, 49, 61]",0.06,0.03,0.04,0.19,0.14,0.0,0.53,"[636, 87, 179, 250]",0.2,0.0,0.02,0.1,0.1,0.01,0.57
13,"[1056, 421, 48, 63]",0.29,0.0,0.12,0.1,0.31,0.0,0.18,"[625, 116, 176, 231]",0.01,0.0,0.01,0.0,0.34,0.0,0.64
14,"[1044, 422, 45, 55]",0.4,0.0,0.22,0.03,0.23,0.01,0.1,"[595, 90, 184, 252]",0.03,0.0,0.03,0.0,0.03,0.0,0.91
15,"[1057, 422, 46, 61]",0.06,0.0,0.1,0.04,0.07,0.06,0.66,"[537, 128, 177, 238]",0.29,0.0,0.22,0.01,0.31,0.02,0.15
16,"[1050, 422, 48, 65]",0.03,0.0,0.08,0.02,0.06,0.07,0.74,"[481, 136, 185, 244]",0.19,0.0,0.05,0.11,0.27,0.0,0.37
17,"[672, 104, 183, 248]",0.11,0.0,0.11,0.01,0.12,0.04,0.61,"[1053, 424, 47, 61]",0.14,0.01,0.16,0.11,0.12,0.2,0.26
18,"[573, 88, 186, 242]",0.03,0.0,0.01,0.01,0.03,0.0,0.92,"[1035, 424, 47, 63]",0.04,0.01,0.12,0.18,0.07,0.08,0.51
19,"[540, 122, 175, 240]",0.89,0.0,0.03,0.01,0.05,0.01,0.01,"[1050, 420, 48, 63]",0.03,0.0,0.09,0.11,0.08,0.24,0.45
20,"[1044, 423, 47, 57]",0.1,0.0,0.27,0.03,0.05,0.22,0.33,"[588, 131, 186, 257]",0.53,0.0,0.12,0.02,0.06,0.02,0.25
21,"[502, 77, 188, 241]",0.02,0.0,0.06,0.0,0.01,0.03,0.89,"[1042, 420, 44, 59]",0.29,0.01,0.15,0.27,0.1,0.02,0.16
22,"[508, 122, 179, 234]",0.16,0.01,0.02,0.01,0.11,0.0,0.69,"[1031, 424, 46, 63]",0.12,0.01,0.29,0.01,0.07,0.26,0.24
23,"[1051, 424, 48, 65]",0.1,0.0,0.44,0.02,0.12,0.1,0.21,"[604, 109, 181, 241]",0.02,0.0,0.02,0.01,0.09,0.0,0.85
24,"[1065, 419, 47, 62]",0.07,0.0,0.13,0.1,0.16,0.04,0.5,,,,,,,,
25,"[519, 88, 196, 247]",0.01,0.0,0.0,0.01,0.01,0.0,0.96,"[1069, 421, 47, 59]",0.09,0.0,0.12,0.17,0.11,0.01,0.49
26,"[537, 73, 198, 264]",0.05,0.0,0.09,0.24,0.05,0.02,0.55,"[1057, 425, 44, 57]",0.11,0.05,0.41,0.02,0.1,0.12,0.19
27,"[1028, 420, 49, 66]",0.05,0.0,0.39,0.02,0.21,0.07,0.25,"[546, 74, 191, 252]",0.03,0.0,0.14,0.14,0.03,0.03,0.63
28,"[1033, 419, 48, 59]",0.24,0.02,0.32,0.02,0.16,0.03,0.21,"[592, 110, 179, 238]",0.07,0.0,0.03,0.0,0.1,0.04,0.76
29,"[1040, 421, 48, 63]",0.16,0.0,0.24,0.03,0.09,0.14,0.34,"[495, 74, 179, 245]",0.07,0.0,0.04,0.11,0.19,0.01,0.58
30,"[1059, 419, 47, 62]",0.15,0.0,0.32,0.03,0.07,0.16,0.26,"[539, 136, 158, 217]",0.69,0.0,0.03,0.02,0.12,0.01,0.12
31,"[492, 100, 190, 242]",0.0,0.0,0.0,0.95,0.0,0.0,0.05,"[1044, 425, 47, 64]",0.2,0.0,0.4,0.01,0.14,0.16,0.09
32,"[573, 127, 183, 239]",0.11,0.0,0.08,0.06,0.1,0.01,0.64,"[1062, 419, 48, 64]",0.07,0.01,0.09,0.16,0.04,0.01,0.63
33,"[1062, 416, 49, 65]",0.18,0.0,0.1,0.11,0.11,0.2,0.29,"[600, 114, 173, 238]",0.1,0.0,0.02,0.09,0.22,0.0,0.57
34,"[638, 111, 180, 237]",0.24,0.0,0.01,0.01,0.03,0.0,0.71,,,,,,,,
35,"[601, 104, 179, 244]",0.02,0.0,0.03,0.01,0.09,0.0,0.85,"[1033, 419, 49, 66]",0.13,0.01,0.21,0.03,0.11,0.05,0.47
36,"[1052, 423, 52, 68]",0.19,0.01,0.21,0.03,0.24,0.12,0.21,"[604, 90, 175, 245]",0.01,0.0,0.01,0.0,0.05,0.02,0.9
37,"[1048, 418, 51, 67]",0.29,0.0,0.21,0.02,0.13,0.08,0.25,"[596, 94, 175, 252]",0.07,0.0,0.02,0.01,0.24,0.01,0.64
38,"[1064, 422, 48, 60]",0.11,0.0,0.12,0.14,0.11,0.01,0.52,"[622, 126, 191, 249]",0.31,0.02,0.07,0.3,0.06,0.02,0.22
39,"[1082, 418, 47, 62]",0.04,0.0,0.13,0.24,0.22,0.04,0.34,"[489, 118, 168, 232]",0.38,0.0,0.08,0.04,0.09,0.0,0.41
40,"[510, 123, 193, 244]",0.09,0.0,0.0,0.01,0.04,0.0,0.85,"[1077, 421, 50, 65]",0.16,0.0,0.32,0.02,0.17,0.09,0.25
41,"[508, 115, 189, 248]",0.25,0.0,0.01,0.02,0.11,0.0,0.62,,,,,,,,
42,"[530, 138, 180, 239]",0.75,0.0,0.1,0.02,0.09,0.0,0.04,"[1085, 421, 51, 66]",0.08,0.0,0.15,0.09,0.23,0.03,0.42
43,"[519, 143, 181, 235]",0.57,0.01,0.08,0.02,0.24,0.01,0.07,"[1078, 427, 50, 68]",0.14,0.0,0.31,0.05,0.18,0.02,0.3
44,"[505, 138, 176, 235]",0.2,0.0,0.03,0.12,0.15,0.0,0.49,"[1064, 420, 51, 67]",0.15,0.0,0.17,0.04,0.09,0.02,0.53
45,"[1098, 416, 50, 65]",0.07,0.0,0.13,0.03,0.18,0.11,0.48,"[593, 115, 179, 247]",0.32,0.0,0.19,0.0,0.09,0.11,0.29
46,"[1062, 418, 52, 68]",0.16,0.0,0.25,0.07,0.1,0.04,0.37,,,,,,,,
47,"[1064, 416, 49, 63]",0.19,0.01,0.18,0.04,0.13,0.27,0.18,"[502, 126, 180, 226]",0.18,0.0,0.01,0.1,0.06,0.0,0.65
48,"[1087, 420, 49, 65]",0.06,0.0,0.05,0.14,0.09,0.02,0.62,"[615, 132, 167, 228]",0.49,0.0,0.15,0.05,0.16,0.01,0.13
49,"[1104, 422, 50, 66]",0.08,0.0,0.09,0.03,0.06,0.08,0.66,,,,,,,,
50,"[1083, 420, 48, 61]",0.04,0.0,0.05,0.23,0.14,0.06,0.48,"[459, 95, 174, 245]",0.36,0.01,0.05,0.02,0.22,0.04,0.31
51,"[1081, 421, 48, 65]",0.05,0.0,0.05,0.05,0.04,0.01,0.8,,,,,,,,
52,"[514, 123, 184, 232]",0.52,0.0,0.14,0.29,0.0,0.03,0.01,,,,,,,,
53,"[565, 106, 189, 251]",0.25,0.0,0.29,0.01,0.06,0.24,0.15,,,,,,,,
54,"[1084, 418, 51, 66]",0.26,0.01,0.24,0.02,0.16,0.06,0.26,,,,,,,,
55,"[1066, 418, 49, 65]",0.17,0.02,0.26,0.05,0.15,0.04,0.3,"[533, 114, 163, 214]",0.08,0.0,0.01,0.02,0.02,0.0,0.88
56,"[1060, 422, 49, 64]",0.04,0.0,0.04,0.28,0.03,0.01,0.61,"[516, 124, 164, 229]",0.29,0.0,0.06,0.09,0.17,0.0,0.4
57,"[1099, 422, 50, 65]",0.13,0.0,0.41,0.02,0.19,0.01,0.25,,,,,,,,
58,"[478, 153, 174, 232]",0.3,0.0,0.05,0.16,0.21,0.03,0.24,"[1073, 416, 47, 63]",0.08,0.0,0.27,0.09,0.14,0.06,0.35
59,"[477, 126, 175, 236]",0.7,0.01,0.04,0.03,0.12,0.0,0.1,,,,,,,,
60,"[618, 121, 185, 234]",0.15,0.04,0.02,0.15,0.08,0.0,0.55,"[1105, 424, 49, 64]",0.06,0.01,0.11,0.13,0.11,0.01,0.56
61,"[1008, 427, 49, 66]",0.02,0.0,0.02,0.09,0.02,0.0,0.85,,,,,,,,
62,"[1019, 430, 48, 62]",0.22,0.01,0.12,0.17,0.25,0.01,0.23,"[596, 114, 169, 229]",0.77,0.0,0.09,0.04,0.03,0.0,0.07
63,"[1062, 420, 50, 64]",0.09,0.01,0.13,0.02,0.08,0.1,0.56,"[623, 87, 175, 240]",0.64,0.0,0.06,0.16,0.06,0.01,0.05
64,"[1066, 419, 50, 64]",0.12,0.01,0.09,0.07,0.08,0.13,0.5,"[486, 148, 170, 216]",0.33,0.32,0.03,0.0,0.05,0.0,0.28
65,"[1049, 419, 51, 65]",0.12,0.0,0.28,0.09,0.16,0.03,0.32,"[562, 96, 165, 224]",0.75,0.0,0.08,0.01,0.12,0.0,0.03
66,"[1077, 415, 51, 67]",0.08,0.0,0.16,0.17,0.05,0.1,0.44,,,,,,,,
67,"[1077, 419, 50, 65]",0.03,0.0,0.11,0.06,0.14,0.01,0.66,"[556, 75, 190, 238]",0.27,0.0,0.38,0.05,0.03,0.05,0.23
68,"[1068, 419, 48, 60]",0.09,0.01,0.08,0.11,0.1,0.02,0.58,"[424, 116, 196, 250]",0.15,0.0,0.02,0.14,0.02,0.0,0.67
69,"[1063, 418, 48, 59]",0.1,0.0,0.04,0.25,0.05,0.01,0.55,"[509, 120, 174, 238]",0.2,0.0,0.02,0.32,0.07,0.0,0.39
70,"[1043, 420, 49, 62]",0.11,0.0,0.34,0.04,0.14,0.02,0.36,,,,,,,,
