,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
53,"[606, 152, 127, 165]",0.3,0.55,0.05,0.0,0.09,0.0,0.01
54,"[624, 137, 129, 170]",0.87,0.01,0.05,0.01,0.05,0.0,0.01
55,"[615, 138, 136, 172]",0.63,0.06,0.06,0.02,0.22,0.0,0.02
56,"[636, 136, 130, 171]",0.9,0.0,0.03,0.02,0.04,0.0,0.01
57,"[642, 139, 131, 187]",0.84,0.01,0.03,0.04,0.06,0.0,0.02
58,"[593, 139, 121, 169]",0.86,0.01,0.05,0.02,0.04,0.0,0.01
59,"[594, 135, 131, 168]",0.22,0.09,0.35,0.0,0.32,0.0,0.0
60,"[605, 117, 130, 175]",0.28,0.02,0.35,0.17,0.12,0.06,0.0
61,"[651, 130, 140, 192]",0.89,0.0,0.02,0.06,0.02,0.0,0.01
62,"[635, 137, 130, 185]",0.92,0.0,0.02,0.04,0.02,0.0,0.0
63,"[596, 138, 129, 165]",0.19,0.12,0.18,0.01,0.47,0.0,0.02
64,"[625, 139, 130, 176]",0.96,0.0,0.02,0.0,0.01,0.0,0.0
65,"[623, 134, 136, 185]",0.9,0.01,0.04,0.0,0.04,0.0,0.01
66,"[601, 123, 146, 201]",0.95,0.0,0.0,0.03,0.01,0.0,0.01
67,"[631, 131, 132, 188]",0.92,0.0,0.03,0.02,0.03,0.0,0.0
68,"[609, 134, 134, 177]",0.27,0.09,0.12,0.04,0.47,0.0,0.01
69,"[613, 130, 133, 195]",0.94,0.0,0.02,0.02,0.01,0.0,0.0
70,"[602, 148, 134, 200]",0.95,0.0,0.01,0.01,0.02,0.0,0.01
71,"[597, 118, 124, 175]",0.3,0.03,0.12,0.21,0.31,0.01,0.02
72,"[626, 133, 127, 181]",0.94,0.0,0.02,0.0,0.01,0.02,0.0
73,"[589, 134, 136, 189]",0.87,0.0,0.02,0.05,0.04,0.0,0.02
74,"[624, 131, 127, 180]",0.91,0.0,0.03,0.02,0.03,0.0,0.01
75,"[609, 144, 130, 181]",0.8,0.0,0.03,0.08,0.06,0.0,0.02
76,"[642, 138, 127, 171]",0.9,0.0,0.03,0.01,0.04,0.0,0.01
77,"[641, 136, 131, 180]",0.89,0.01,0.04,0.02,0.02,0.01,0.01
78,"[643, 131, 124, 182]",0.91,0.0,0.03,0.02,0.03,0.0,0.0
79,"[656, 133, 133, 178]",0.71,0.01,0.08,0.05,0.12,0.0,0.02
80,"[633, 131, 131, 171]",0.19,0.01,0.07,0.3,0.39,0.0,0.04
81,"[645, 142, 128, 167]",0.63,0.05,0.05,0.0,0.26,0.0,0.0
