,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[622, 132, 106, 135]",0.16,0.0,0.07,0.15,0.02,0.13,0.47,,,,,,,,
1,"[598, 153, 110, 138]",0.14,0.0,0.01,0.0,0.05,0.02,0.77,,,,,,,,
2,"[591, 151, 109, 137]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,
3,"[593, 125, 110, 140]",0.01,0.0,0.01,0.91,0.01,0.0,0.07,,,,,,,,
4,"[614, 122, 112, 143]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,
5,"[599, 147, 111, 136]",0.26,0.0,0.14,0.22,0.2,0.01,0.17,,,,,,,,
6,"[618, 104, 112, 145]",0.05,0.0,0.19,0.02,0.02,0.55,0.18,,,,,,,,
7,"[606, 124, 116, 149]",0.23,0.01,0.03,0.28,0.25,0.0,0.2,,,,,,,,
8,"[627, 125, 112, 143]",0.09,0.0,0.02,0.03,0.13,0.0,0.72,,,,,,,,
9,"[659, 172, 114, 135]",0.25,0.0,0.12,0.23,0.16,0.01,0.23,,,,,,,,
10,"[605, 175, 114, 136]",0.26,0.0,0.07,0.13,0.21,0.02,0.32,,,,,,,,
11,"[550, 157, 110, 135]",0.13,0.0,0.05,0.05,0.07,0.0,0.71,,,,,,,,
12,"[606, 176, 113, 133]",0.2,0.0,0.15,0.03,0.25,0.0,0.37,,,,,,,,
13,"[609, 171, 114, 138]",0.53,0.0,0.1,0.03,0.11,0.0,0.23,,,,,,,,
14,"[625, 160, 112, 142]",0.09,0.0,0.14,0.1,0.3,0.01,0.36,,,,,,,,
15,"[630, 124, 110, 148]",0.05,0.0,0.1,0.03,0.07,0.01,0.74,,,,,,,,
16,"[633, 121, 112, 146]",0.17,0.0,0.16,0.18,0.1,0.05,0.33,,,,,,,,
17,"[625, 122, 116, 152]",0.31,0.0,0.18,0.13,0.1,0.01,0.27,,,,,,,,
18,"[628, 125, 110, 139]",0.02,0.0,0.03,0.08,0.04,0.01,0.82,,,,,,,,
19,"[632, 125, 106, 137]",0.07,0.0,0.11,0.03,0.05,0.01,0.71,,,,,,,,
20,"[632, 152, 107, 135]",0.06,0.0,0.16,0.02,0.1,0.01,0.66,,,,,,,,
21,"[642, 133, 114, 146]",0.24,0.0,0.06,0.22,0.05,0.01,0.42,,,,,,,,
22,"[637, 119, 109, 139]",0.14,0.0,0.33,0.03,0.16,0.05,0.28,,,,,,,,
23,"[605, 129, 118, 147]",0.36,0.0,0.17,0.19,0.12,0.03,0.13,,,,,,,,
24,"[609, 148, 114, 143]",0.02,0.0,0.01,0.74,0.02,0.0,0.2,,,,,,,,
25,"[630, 130, 111, 140]",0.14,0.0,0.34,0.15,0.13,0.01,0.23,,,,,,,,
26,"[549, 125, 108, 137]",0.2,0.0,0.33,0.21,0.05,0.1,0.12,,,,,,,,
27,"[656, 122, 112, 143]",0.02,0.0,0.02,0.09,0.03,0.0,0.84,,,,,,,,
28,"[645, 136, 109, 139]",0.02,0.0,0.04,0.03,0.02,0.01,0.89,,,,,,,,
29,"[512, 156, 109, 135]",0.05,0.0,0.29,0.09,0.04,0.04,0.49,,,,,,,,
30,"[635, 136, 112, 144]",0.23,0.0,0.07,0.1,0.18,0.01,0.41,,,,,,,,
31,"[645, 133, 112, 148]",0.13,0.0,0.21,0.14,0.07,0.05,0.4,,,,,,,,
32,"[597, 115, 114, 143]",0.06,0.0,0.07,0.09,0.02,0.0,0.75,,,,,,,,
33,"[611, 131, 122, 155]",0.14,0.0,0.27,0.09,0.09,0.03,0.38,,,,,,,,
34,"[582, 108, 137, 181]",0.07,0.0,0.3,0.26,0.14,0.07,0.17,,,,,,,,
35,"[646, 119, 115, 146]",0.11,0.0,0.13,0.02,0.05,0.01,0.68,,,,,,,,
36,"[632, 122, 123, 162]",0.35,0.0,0.18,0.23,0.05,0.01,0.17,,,,,,,,
37,"[641, 128, 120, 158]",0.12,0.0,0.27,0.23,0.06,0.14,0.18,,,,,,,,
38,"[645, 127, 113, 144]",0.17,0.0,0.05,0.03,0.14,0.0,0.61,,,,,,,,
39,"[652, 125, 115, 150]",0.33,0.0,0.07,0.03,0.06,0.04,0.46,,,,,,,,
40,"[602, 122, 110, 138]",0.04,0.0,0.01,0.12,0.04,0.0,0.78,,,,,,,,
41,"[602, 124, 113, 145]",0.18,0.0,0.18,0.05,0.06,0.04,0.48,,,,,,,,
42,"[637, 127, 106, 138]",0.06,0.0,0.05,0.02,0.02,0.01,0.83,,,,,,,,
43,"[552, 139, 111, 136]",0.08,0.0,0.13,0.04,0.13,0.02,0.61,,,,,,,,
44,"[614, 122, 118, 151]",0.07,0.0,0.18,0.06,0.18,0.06,0.45,,,,,,,,
45,"[611, 125, 113, 149]",0.58,0.0,0.16,0.13,0.03,0.06,0.04,,,,,,,,
46,"[534, 145, 115, 143]",0.05,0.0,0.04,0.78,0.01,0.01,0.12,,,,,,,,
47,"[635, 112, 125, 165]",0.15,0.0,0.22,0.46,0.04,0.04,0.09,,,,,,,,
48,"[638, 125, 115, 150]",0.24,0.0,0.09,0.12,0.08,0.06,0.41,,,,,,,,
49,"[510, 131, 111, 137]",0.11,0.0,0.1,0.04,0.02,0.06,0.67,"[452, 0, 42, 51]",0.37,0.0,0.15,0.01,0.4,0.0,0.08
50,"[643, 124, 110, 138]",0.05,0.0,0.03,0.01,0.12,0.0,0.78,,,,,,,,
51,"[634, 123, 115, 149]",0.19,0.0,0.15,0.5,0.05,0.03,0.09,,,,,,,,
52,"[661, 128, 107, 134]",0.17,0.0,0.21,0.04,0.07,0.11,0.4,,,,,,,,
53,"[452, 0, 43, 52]",0.25,0.0,0.2,0.01,0.49,0.0,0.05,,,,,,,,
54,"[512, 131, 111, 135]",0.03,0.0,0.02,0.02,0.02,0.0,0.91,,,,,,,,
55,"[647, 144, 110, 142]",0.03,0.0,0.01,0.69,0.01,0.0,0.24,,,,,,,,
56,"[636, 148, 115, 149]",0.14,0.0,0.06,0.05,0.05,0.02,0.68,,,,,,,,
57,"[639, 150, 111, 142]",0.06,0.0,0.02,0.11,0.05,0.01,0.76,,,,,,,,
58,"[632, 137, 112, 141]",0.13,0.0,0.18,0.33,0.09,0.04,0.24,,,,,,,,
59,"[631, 141, 114, 141]",0.08,0.0,0.12,0.37,0.05,0.01,0.37,"[456, 17, 45, 55]",0.4,0.0,0.2,0.08,0.28,0.01,0.03
60,"[639, 135, 115, 147]",0.07,0.0,0.07,0.15,0.11,0.02,0.58,,,,,,,,
61,"[603, 146, 114, 145]",0.05,0.0,0.18,0.19,0.13,0.03,0.41,,,,,,,,
62,"[570, 146, 111, 134]",0.04,0.0,0.02,0.01,0.02,0.0,0.91,,,,,,,,
63,"[610, 160, 109, 136]",0.02,0.0,0.05,0.07,0.02,0.02,0.82,,,,,,,,
64,"[617, 145, 104, 136]",0.29,0.0,0.13,0.02,0.18,0.02,0.35,,,,,,,,
65,"[617, 145, 118, 152]",0.15,0.0,0.09,0.3,0.04,0.05,0.37,,,,,,,,
66,"[628, 147, 114, 150]",0.16,0.0,0.02,0.04,0.05,0.01,0.72,,,,,,,,
67,"[536, 156, 112, 137]",0.11,0.0,0.07,0.01,0.11,0.0,0.7,,,,,,,,
68,"[504, 144, 115, 140]",0.04,0.0,0.13,0.03,0.02,0.34,0.44,,,,,,,,
69,"[650, 151, 110, 143]",0.34,0.0,0.06,0.19,0.07,0.0,0.34,,,,,,,,
70,"[555, 158, 105, 137]",0.06,0.0,0.15,0.15,0.04,0.02,0.58,,,,,,,,
71,"[635, 146, 110, 144]",0.16,0.0,0.06,0.17,0.05,0.05,0.5,,,,,,,,
72,"[638, 149, 110, 141]",0.16,0.0,0.01,0.07,0.04,0.0,0.72,,,,,,,,
73,"[634, 157, 112, 139]",0.08,0.0,0.03,0.11,0.06,0.0,0.71,,,,,,,,
74,"[650, 147, 112, 144]",0.29,0.0,0.03,0.19,0.11,0.0,0.38,,,,,,,,
75,"[650, 130, 122, 161]",0.23,0.0,0.4,0.11,0.09,0.09,0.08,,,,,,,,
76,"[647, 144, 114, 148]",0.42,0.01,0.21,0.11,0.13,0.03,0.09,,,,,,,,
77,"[556, 156, 113, 143]",0.11,0.0,0.17,0.08,0.14,0.02,0.48,,,,,,,,
78,"[637, 147, 109, 138]",0.08,0.0,0.11,0.14,0.22,0.02,0.44,,,,,,,,
79,"[642, 151, 108, 138]",0.2,0.0,0.03,0.07,0.08,0.0,0.62,,,,,,,,
80,"[537, 165, 110, 140]",0.19,0.0,0.19,0.02,0.12,0.04,0.43,,,,,,,,
81,"[649, 151, 114, 146]",0.09,0.0,0.05,0.05,0.05,0.02,0.73,,,,,,,,
82,"[562, 156, 107, 133]",0.35,0.0,0.22,0.12,0.1,0.07,0.14,,,,,,,,
83,"[593, 141, 114, 145]",0.13,0.0,0.06,0.04,0.15,0.0,0.62,,,,,,,,
