,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
27,"[290, 65, 88, 110]",0.41,0.0,0.14,0.08,0.08,0.08,0.2
28,"[294, 63, 89, 112]",0.08,0.0,0.01,0.55,0.03,0.01,0.32
29,"[323, 54, 87, 109]",0.1,0.0,0.1,0.11,0.05,0.02,0.63
30,"[317, 54, 89, 111]",0.1,0.0,0.01,0.11,0.06,0.02,0.7
31,"[293, 60, 88, 107]",0.13,0.0,0.02,0.75,0.02,0.01,0.07
32,"[286, 49, 91, 111]",0.3,0.0,0.25,0.08,0.09,0.08,0.2
33,"[286, 45, 93, 115]",0.1,0.0,0.04,0.03,0.24,0.0,0.58
34,"[285, 56, 89, 109]",0.06,0.0,0.8,0.01,0.03,0.06,0.05
35,"[269, 64, 89, 109]",0.13,0.0,0.46,0.01,0.19,0.02,0.18
36,"[263, 63, 93, 113]",0.11,0.0,0.11,0.02,0.12,0.02,0.62
37,"[289, 61, 89, 113]",0.02,0.0,0.03,0.45,0.02,0.01,0.48
38,"[332, 69, 88, 109]",0.27,0.0,0.2,0.18,0.06,0.2,0.08
39,"[310, 66, 90, 112]",0.16,0.0,0.08,0.02,0.15,0.02,0.58
40,"[285, 68, 86, 110]",0.22,0.0,0.05,0.03,0.13,0.03,0.54
41,"[285, 74, 87, 108]",0.61,0.02,0.07,0.04,0.1,0.03,0.14
42,"[294, 70, 87, 110]",0.32,0.0,0.03,0.2,0.09,0.01,0.34
43,"[284, 72, 88, 110]",0.45,0.0,0.07,0.02,0.13,0.03,0.3
44,"[285, 74, 89, 113]",0.17,0.0,0.04,0.3,0.09,0.01,0.39
45,"[284, 78, 85, 108]",0.45,0.03,0.05,0.08,0.13,0.04,0.22
46,"[310, 62, 87, 110]",0.18,0.0,0.1,0.12,0.04,0.05,0.51
47,"[309, 63, 86, 108]",0.32,0.0,0.05,0.01,0.15,0.02,0.45
48,"[283, 65, 87, 109]",0.28,0.01,0.07,0.18,0.06,0.05,0.36
49,"[283, 68, 85, 109]",0.55,0.0,0.11,0.09,0.05,0.02,0.17
50,"[295, 59, 89, 108]",0.65,0.0,0.05,0.0,0.12,0.0,0.17
51,"[300, 57, 90, 109]",0.26,0.0,0.23,0.02,0.13,0.06,0.3
52,"[292, 27, 89, 107]",0.07,0.0,0.32,0.01,0.05,0.26,0.29
53,"[293, 54, 89, 113]",0.24,0.0,0.12,0.03,0.14,0.06,0.4
54,"[290, 57, 89, 110]",0.15,0.0,0.12,0.18,0.16,0.08,0.31
55,"[298, 54, 91, 111]",0.08,0.0,0.22,0.02,0.21,0.05,0.43
56,"[320, 63, 90, 112]",0.11,0.0,0.03,0.1,0.06,0.03,0.67
57,"[320, 61, 90, 110]",0.03,0.0,0.04,0.7,0.01,0.02,0.2
58,"[301, 68, 86, 103]",0.2,0.0,0.05,0.07,0.07,0.03,0.57
59,"[273, 67, 87, 107]",0.62,0.01,0.03,0.02,0.06,0.0,0.25
60,"[276, 53, 87, 107]",0.19,0.0,0.14,0.02,0.1,0.01,0.54
61,"[270, 56, 93, 116]",0.28,0.01,0.19,0.11,0.07,0.01,0.34
62,"[289, 61, 85, 106]",0.35,0.0,0.22,0.0,0.12,0.07,0.24
63,"[298, 55, 89, 108]",0.31,0.0,0.05,0.0,0.16,0.01,0.47
64,"[304, 46, 90, 107]",0.16,0.0,0.16,0.01,0.24,0.03,0.4
65,"[322, 64, 88, 111]",0.06,0.0,0.06,0.63,0.01,0.04,0.2
66,"[327, 71, 89, 111]",0.37,0.02,0.07,0.1,0.08,0.14,0.22
67,"[285, 63, 86, 107]",0.22,0.0,0.1,0.01,0.26,0.05,0.37
68,"[284, 64, 87, 105]",0.05,0.0,0.04,0.38,0.05,0.0,0.47
69,"[290, 46, 88, 110]",0.07,0.0,0.07,0.08,0.07,0.0,0.71
70,"[288, 60, 86, 108]",0.32,0.0,0.03,0.04,0.16,0.01,0.44
71,"[292, 58, 84, 105]",0.48,0.0,0.12,0.0,0.18,0.01,0.2
72,"[290, 61, 87, 106]",0.37,0.0,0.14,0.09,0.06,0.12,0.23
73,"[313, 63, 89, 109]",0.24,0.0,0.08,0.03,0.08,0.06,0.51
74,"[285, 56, 89, 109]",0.16,0.0,0.27,0.02,0.13,0.0,0.41
75,"[272, 54, 91, 112]",0.36,0.0,0.16,0.07,0.21,0.0,0.2
76,"[284, 58, 86, 108]",0.05,0.0,0.55,0.12,0.09,0.06,0.13
77,"[285, 58, 88, 110]",0.24,0.0,0.16,0.17,0.08,0.05,0.3
78,"[292, 63, 86, 110]",0.37,0.0,0.03,0.17,0.07,0.01,0.35
79,"[298, 60, 86, 107]",0.08,0.0,0.1,0.04,0.06,0.0,0.71
80,"[296, 65, 83, 104]",0.18,0.0,0.14,0.0,0.32,0.06,0.3
81,"[291, 64, 88, 111]",0.21,0.01,0.18,0.13,0.09,0.04,0.33
82,"[306, 63, 90, 113]",0.48,0.0,0.06,0.04,0.07,0.03,0.32
83,"[319, 66, 87, 108]",0.25,0.0,0.03,0.25,0.1,0.01,0.36
84,"[300, 44, 87, 106]",0.09,0.0,0.26,0.02,0.13,0.07,0.44
85,"[284, 67, 89, 109]",0.14,0.01,0.02,0.71,0.03,0.01,0.09
86,"[303, 51, 85, 105]",0.21,0.0,0.1,0.08,0.06,0.01,0.55
87,"[308, 40, 88, 112]",0.08,0.0,0.11,0.03,0.03,0.02,0.74
88,"[303, 53, 90, 113]",0.29,0.0,0.03,0.05,0.04,0.07,0.52
89,"[291, 60, 86, 110]",0.36,0.0,0.17,0.03,0.16,0.04,0.25
90,"[293, 61, 87, 105]",0.62,0.0,0.04,0.02,0.07,0.02,0.23
91,"[287, 54, 88, 113]",0.48,0.0,0.04,0.14,0.05,0.02,0.26
92,"[290, 55, 87, 112]",0.45,0.0,0.11,0.01,0.15,0.02,0.27
93,"[286, 56, 87, 111]",0.44,0.0,0.09,0.01,0.13,0.02,0.3
94,"[285, 62, 88, 109]",0.55,0.01,0.04,0.02,0.16,0.0,0.21
95,"[317, 70, 87, 111]",0.44,0.0,0.03,0.06,0.1,0.04,0.32
96,"[321, 66, 87, 112]",0.36,0.01,0.05,0.09,0.17,0.04,0.28
97,"[264, 60, 91, 112]",0.38,0.0,0.05,0.19,0.04,0.01,0.33
98,"[275, 66, 87, 110]",0.39,0.02,0.06,0.08,0.09,0.03,0.34
99,"[315, 57, 89, 111]",0.12,0.0,0.21,0.02,0.08,0.1,0.47
100,"[325, 65, 90, 111]",0.12,0.0,0.06,0.01,0.11,0.01,0.68
101,"[271, 55, 87, 107]",0.15,0.0,0.2,0.01,0.06,0.0,0.59
102,"[267, 53, 93, 115]",0.08,0.0,0.07,0.66,0.05,0.0,0.14
103,"[272, 69, 89, 111]",0.08,0.0,0.01,0.41,0.02,0.0,0.48
104,"[286, 57, 89, 110]",0.15,0.0,0.09,0.17,0.08,0.01,0.5
105,"[302, 55, 86, 108]",0.21,0.0,0.25,0.05,0.18,0.07,0.25
106,"[311, 28, 94, 112]",0.14,0.0,0.31,0.04,0.08,0.03,0.39
107,"[301, 23, 91, 109]",0.03,0.0,0.2,0.01,0.11,0.05,0.61
108,"[300, 61, 88, 109]",0.02,0.0,0.0,0.83,0.01,0.0,0.13
109,"[296, 53, 88, 109]",0.24,0.0,0.23,0.01,0.1,0.01,0.42
110,"[287, 57, 89, 109]",0.26,0.0,0.13,0.01,0.22,0.01,0.38
111,"[282, 62, 87, 108]",0.11,0.0,0.32,0.06,0.11,0.01,0.41
112,"[285, 68, 85, 107]",0.4,0.0,0.23,0.03,0.08,0.01,0.25
113,"[320, 68, 90, 114]",0.11,0.0,0.01,0.13,0.05,0.0,0.69
114,"[311, 70, 90, 112]",0.27,0.0,0.07,0.07,0.08,0.03,0.48
115,"[319, 73, 86, 107]",0.28,0.0,0.13,0.06,0.09,0.05,0.39
116,"[314, 71, 88, 110]",0.09,0.0,0.03,0.16,0.05,0.0,0.66
117,"[260, 66, 90, 111]",0.09,0.0,0.05,0.71,0.02,0.0,0.12
118,"[275, 54, 84, 107]",0.15,0.0,0.2,0.01,0.07,0.02,0.55
119,"[273, 63, 88, 113]",0.69,0.0,0.05,0.02,0.06,0.01,0.16
120,"[279, 58, 91, 113]",0.15,0.0,0.01,0.23,0.06,0.0,0.54
121,"[277, 67, 88, 110]",0.22,0.0,0.11,0.1,0.14,0.04,0.39
122,"[275, 65, 85, 107]",0.42,0.0,0.09,0.02,0.18,0.03,0.26
123,"[307, 55, 88, 110]",0.12,0.0,0.12,0.05,0.19,0.01,0.52
124,"[329, 71, 88, 110]",0.12,0.0,0.03,0.47,0.03,0.02,0.33
125,"[312, 67, 91, 109]",0.07,0.0,0.02,0.59,0.02,0.01,0.3
126,"[276, 54, 86, 107]",0.16,0.0,0.33,0.01,0.11,0.02,0.37
127,"[286, 44, 86, 108]",0.15,0.0,0.37,0.03,0.09,0.01,0.35
128,"[282, 63, 86, 105]",0.48,0.01,0.19,0.13,0.05,0.02,0.12
129,"[281, 65, 84, 104]",0.4,0.0,0.2,0.02,0.06,0.05,0.27
130,"[281, 60, 86, 109]",0.47,0.0,0.11,0.0,0.23,0.03,0.16
131,"[284, 63, 83, 103]",0.17,0.0,0.34,0.01,0.19,0.09,0.2
132,"[280, 65, 86, 106]",0.37,0.0,0.05,0.06,0.06,0.01,0.46
133,"[275, 67, 85, 106]",0.26,0.0,0.21,0.06,0.12,0.04,0.32
134,"[273, 67, 85, 107]",0.13,0.0,0.09,0.41,0.04,0.02,0.31
135,"[284, 60, 86, 110]",0.11,0.0,0.22,0.01,0.15,0.14,0.37
136,"[293, 65, 89, 112]",0.14,0.0,0.09,0.02,0.07,0.08,0.6
137,"[269, 63, 87, 106]",0.19,0.0,0.08,0.0,0.09,0.05,0.58
138,"[259, 63, 87, 110]",0.3,0.0,0.17,0.03,0.11,0.04,0.35
139,"[255, 63, 88, 109]",0.26,0.01,0.06,0.02,0.18,0.01,0.46
140,"[255, 68, 87, 108]",0.4,0.04,0.05,0.24,0.08,0.02,0.18
141,"[269, 64, 86, 110]",0.07,0.0,0.01,0.01,0.04,0.02,0.83
142,"[307, 64, 89, 113]",0.43,0.0,0.08,0.27,0.05,0.02,0.15
143,"[308, 64, 88, 106]",0.17,0.0,0.05,0.17,0.19,0.01,0.41
144,"[270, 64, 89, 109]",0.09,0.0,0.04,0.58,0.04,0.01,0.24
145,"[279, 50, 87, 109]",0.07,0.0,0.09,0.42,0.05,0.0,0.37
146,"[264, 67, 86, 107]",0.56,0.01,0.06,0.03,0.14,0.01,0.19
147,"[296, 70, 85, 105]",0.65,0.0,0.02,0.05,0.02,0.02,0.23
148,"[300, 64, 88, 108]",0.14,0.0,0.03,0.36,0.03,0.03,0.42
149,"[305, 65, 87, 109]",0.23,0.0,0.09,0.34,0.05,0.05,0.25
150,"[278, 65, 86, 108]",0.38,0.0,0.19,0.01,0.14,0.04,0.23
151,"[277, 41, 90, 110]",0.17,0.0,0.16,0.0,0.11,0.01,0.54
152,"[288, 23, 89, 106]",0.19,0.0,0.05,0.02,0.08,0.04,0.62
153,"[299, 38, 91, 112]",0.13,0.0,0.31,0.1,0.11,0.03,0.33
154,"[281, 44, 94, 113]",0.07,0.0,0.09,0.21,0.05,0.02,0.56
155,"[291, 66, 87, 108]",0.18,0.0,0.03,0.19,0.06,0.02,0.53
156,"[281, 65, 86, 106]",0.4,0.0,0.25,0.01,0.06,0.06,0.22
157,"[274, 69, 87, 109]",0.48,0.0,0.05,0.11,0.13,0.01,0.21
158,"[279, 47, 93, 116]",0.03,0.0,0.14,0.74,0.03,0.04,0.01
159,"[269, 74, 87, 109]",0.28,0.0,0.09,0.27,0.13,0.0,0.23
160,"[282, 61, 88, 109]",0.16,0.0,0.03,0.61,0.04,0.03,0.13
161,"[279, 54, 89, 112]",0.15,0.0,0.08,0.19,0.16,0.04,0.37
162,"[275, 56, 92, 114]",0.1,0.0,0.07,0.32,0.06,0.05,0.41
163,"[255, 56, 89, 106]",0.3,0.0,0.09,0.06,0.09,0.02,0.45
164,"[250, 72, 91, 112]",0.11,0.0,0.02,0.73,0.02,0.01,0.12
165,"[253, 70, 90, 109]",0.09,0.0,0.02,0.22,0.05,0.01,0.6
166,"[287, 58, 90, 111]",0.03,0.0,0.04,0.16,0.07,0.01,0.7
167,"[289, 50, 91, 111]",0.05,0.0,0.38,0.13,0.07,0.06,0.3
168,"[279, 61, 88, 108]",0.51,0.0,0.11,0.05,0.03,0.01,0.28
169,"[269, 64, 86, 107]",0.41,0.0,0.1,0.04,0.07,0.01,0.38
170,"[259, 71, 86, 107]",0.21,0.0,0.11,0.21,0.12,0.02,0.32
171,"[261, 70, 86, 107]",0.25,0.0,0.15,0.01,0.25,0.01,0.32
172,"[300, 61, 89, 108]",0.17,0.0,0.32,0.06,0.21,0.01,0.22
173,"[310, 65, 89, 109]",0.09,0.0,0.09,0.42,0.09,0.02,0.28
174,"[316, 64, 88, 110]",0.34,0.0,0.05,0.08,0.08,0.07,0.37
175,"[334, 66, 84, 103]",0.43,0.02,0.08,0.03,0.15,0.04,0.25
176,"[319, 75, 83, 106]",0.68,0.0,0.03,0.03,0.1,0.02,0.14
177,"[304, 62, 86, 110]",0.35,0.0,0.11,0.12,0.05,0.03,0.32
178,"[286, 46, 88, 111]",0.06,0.0,0.03,0.77,0.02,0.0,0.12
179,"[285, 49, 89, 111]",0.12,0.0,0.11,0.53,0.05,0.01,0.18
180,"[260, 79, 87, 108]",0.39,0.0,0.09,0.07,0.16,0.02,0.27
181,"[262, 73, 90, 111]",0.32,0.01,0.05,0.07,0.11,0.0,0.44
182,"[268, 71, 88, 107]",0.58,0.0,0.05,0.03,0.09,0.0,0.24
183,"[277, 72, 87, 109]",0.19,0.01,0.1,0.15,0.16,0.01,0.39
184,"[300, 92, 85, 109]",0.45,0.0,0.04,0.03,0.15,0.01,0.32
185,"[324, 75, 90, 114]",0.44,0.0,0.03,0.16,0.08,0.01,0.27
186,"[272, 70, 88, 108]",0.3,0.0,0.09,0.22,0.1,0.01,0.28
187,"[272, 66, 87, 106]",0.43,0.0,0.12,0.01,0.14,0.01,0.29
188,"[274, 66, 86, 108]",0.18,0.0,0.11,0.17,0.12,0.01,0.41
189,"[268, 71, 85, 105]",0.29,0.0,0.11,0.05,0.17,0.01,0.36
190,"[272, 73, 85, 105]",0.34,0.0,0.08,0.08,0.08,0.01,0.41
191,"[290, 71, 85, 105]",0.15,0.0,0.07,0.01,0.1,0.05,0.62
192,"[314, 65, 89, 107]",0.48,0.0,0.09,0.02,0.12,0.02,0.28
193,"[317, 65, 89, 109]",0.28,0.0,0.13,0.28,0.08,0.01,0.21
194,"[318, 64, 92, 115]",0.06,0.0,0.01,0.9,0.0,0.02,0.01
195,"[330, 74, 87, 112]",0.28,0.0,0.02,0.19,0.06,0.03,0.41
196,"[288, 67, 89, 110]",0.24,0.0,0.04,0.03,0.07,0.01,0.62
197,"[263, 69, 88, 106]",0.25,0.0,0.13,0.11,0.11,0.02,0.37
198,"[270, 76, 87, 108]",0.35,0.0,0.05,0.23,0.1,0.0,0.26
199,"[273, 76, 86, 109]",0.14,0.01,0.11,0.42,0.08,0.02,0.22
200,"[305, 67, 88, 110]",0.34,0.0,0.1,0.37,0.08,0.04,0.07
201,"[319, 81, 89, 112]",0.4,0.0,0.03,0.19,0.06,0.03,0.3
202,"[316, 75, 87, 109]",0.3,0.0,0.02,0.09,0.05,0.07,0.46
203,"[271, 68, 88, 106]",0.48,0.0,0.06,0.06,0.03,0.01,0.36
204,"[270, 75, 89, 108]",0.48,0.0,0.05,0.01,0.14,0.0,0.3
205,"[294, 53, 89, 108]",0.14,0.0,0.08,0.02,0.16,0.03,0.58
206,"[308, 72, 87, 107]",0.03,0.0,0.0,0.85,0.0,0.03,0.08
207,"[283, 68, 89, 110]",0.43,0.0,0.05,0.09,0.05,0.06,0.33
208,"[280, 84, 82, 106]",0.73,0.0,0.04,0.0,0.05,0.07,0.1
209,"[290, 65, 90, 115]",0.06,0.0,0.02,0.66,0.01,0.01,0.25
210,"[310, 64, 88, 107]",0.27,0.0,0.1,0.01,0.16,0.02,0.43
211,"[311, 87, 87, 108]",0.19,0.0,0.01,0.2,0.05,0.0,0.55
212,"[312, 87, 85, 108]",0.17,0.0,0.04,0.08,0.08,0.01,0.6
213,"[308, 85, 87, 110]",0.06,0.0,0.02,0.55,0.03,0.01,0.33
214,"[255, 50, 92, 114]",0.1,0.0,0.27,0.01,0.04,0.41,0.17
215,"[279, 42, 92, 115]",0.05,0.0,0.11,0.08,0.04,0.02,0.7
216,"[302, 55, 89, 111]",0.32,0.0,0.07,0.01,0.07,0.03,0.5
217,"[298, 70, 88, 109]",0.36,0.0,0.11,0.05,0.03,0.04,0.4
218,"[304, 82, 84, 110]",0.12,0.0,0.09,0.16,0.07,0.05,0.5
219,"[296, 100, 86, 111]",0.06,0.0,0.02,0.52,0.04,0.01,0.34
220,"[289, 76, 83, 107]",0.06,0.01,0.11,0.49,0.03,0.05,0.25
221,"[317, 99, 84, 106]",0.18,0.0,0.04,0.07,0.05,0.01,0.64
222,"[316, 98, 86, 108]",0.18,0.0,0.02,0.09,0.13,0.0,0.57
223,"[262, 76, 89, 111]",0.06,0.0,0.07,0.34,0.05,0.03,0.45
224,"[256, 60, 92, 116]",0.12,0.0,0.05,0.44,0.03,0.0,0.36
225,"[292, 71, 83, 105]",0.29,0.0,0.3,0.02,0.04,0.02,0.33
226,"[318, 65, 89, 109]",0.47,0.01,0.11,0.01,0.12,0.05,0.23
227,"[319, 72, 89, 109]",0.27,0.0,0.24,0.05,0.09,0.07,0.28
228,"[316, 57, 92, 113]",0.15,0.0,0.12,0.43,0.06,0.03,0.2
229,"[316, 71, 87, 108]",0.16,0.0,0.08,0.04,0.11,0.04,0.58
230,"[270, 71, 91, 110]",0.35,0.0,0.06,0.05,0.08,0.02,0.43
231,"[269, 82, 87, 106]",0.33,0.0,0.11,0.08,0.14,0.02,0.31
232,"[319, 93, 88, 107]",0.23,0.02,0.02,0.58,0.03,0.01,0.12
233,"[319, 92, 88, 108]",0.16,0.01,0.03,0.45,0.02,0.04,0.29
234,"[303, 91, 92, 114]",0.01,0.0,0.01,0.92,0.0,0.01,0.05
235,"[302, 73, 89, 112]",0.1,0.0,0.05,0.27,0.02,0.01,0.55
236,"[285, 87, 86, 108]",0.09,0.0,0.07,0.03,0.13,0.01,0.67
237,"[287, 91, 86, 107]",0.48,0.0,0.08,0.13,0.1,0.05,0.16
238,"[298, 76, 84, 103]",0.24,0.0,0.07,0.02,0.14,0.05,0.49
239,"[289, 79, 89, 112]",0.3,0.0,0.05,0.01,0.22,0.02,0.4
240,"[287, 85, 86, 106]",0.06,0.0,0.01,0.66,0.02,0.01,0.26
241,"[270, 71, 87, 106]",0.23,0.0,0.25,0.06,0.13,0.01,0.32
242,"[268, 71, 89, 110]",0.14,0.0,0.14,0.07,0.15,0.01,0.48
243,"[317, 73, 88, 108]",0.38,0.0,0.12,0.05,0.06,0.06,0.33
244,"[321, 73, 87, 110]",0.36,0.0,0.04,0.03,0.15,0.01,0.4
245,"[321, 75, 89, 110]",0.08,0.0,0.08,0.14,0.04,0.01,0.64
246,"[325, 79, 90, 114]",0.07,0.0,0.02,0.32,0.04,0.01,0.54
247,"[310, 78, 86, 110]",0.16,0.0,0.19,0.02,0.1,0.14,0.4
248,"[271, 73, 88, 108]",0.15,0.0,0.28,0.11,0.1,0.01,0.35
249,"[260, 81, 87, 109]",0.08,0.0,0.1,0.28,0.09,0.0,0.46
250,"[289, 76, 84, 102]",0.1,0.0,0.17,0.09,0.17,0.04,0.44
251,"[311, 75, 89, 109]",0.17,0.0,0.05,0.23,0.04,0.04,0.46
252,"[312, 72, 88, 109]",0.16,0.0,0.11,0.05,0.05,0.04,0.6
253,"[307, 73, 90, 112]",0.49,0.0,0.09,0.21,0.02,0.04,0.15
254,"[311, 74, 89, 110]",0.2,0.0,0.44,0.01,0.05,0.14,0.16
255,"[308, 79, 84, 108]",0.17,0.0,0.09,0.15,0.07,0.09,0.42
256,"[278, 71, 89, 110]",0.51,0.0,0.04,0.02,0.09,0.01,0.34
257,"[276, 78, 88, 108]",0.61,0.0,0.05,0.02,0.11,0.02,0.18
258,"[299, 73, 87, 108]",0.12,0.0,0.05,0.06,0.11,0.01,0.65
259,"[297, 66, 91, 111]",0.39,0.0,0.21,0.04,0.19,0.02,0.15
260,"[304, 63, 87, 112]",0.11,0.0,0.03,0.02,0.07,0.09,0.68
261,"[309, 73, 90, 111]",0.06,0.0,0.09,0.08,0.03,0.06,0.68
262,"[278, 77, 89, 107]",0.09,0.0,0.09,0.02,0.09,0.3,0.41
263,"[271, 77, 89, 110]",0.04,0.0,0.03,0.54,0.02,0.01,0.35
264,"[284, 73, 88, 110]",0.03,0.0,0.04,0.82,0.02,0.01,0.09
265,"[280, 82, 88, 108]",0.25,0.0,0.13,0.1,0.12,0.01,0.39
266,"[301, 51, 96, 120]",0.07,0.0,0.12,0.25,0.09,0.07,0.4
267,"[306, 63, 87, 110]",0.14,0.0,0.14,0.06,0.06,0.04,0.56
268,"[304, 69, 88, 111]",0.27,0.0,0.02,0.13,0.02,0.02,0.53
269,"[315, 77, 89, 113]",0.13,0.0,0.01,0.58,0.03,0.0,0.24
270,"[269, 81, 88, 107]",0.14,0.0,0.03,0.34,0.03,0.01,0.44
271,"[270, 76, 89, 107]",0.18,0.0,0.1,0.01,0.11,0.0,0.58
272,"[307, 88, 87, 110]",0.14,0.0,0.03,0.14,0.03,0.02,0.65
273,"[314, 87, 86, 108]",0.21,0.0,0.06,0.09,0.07,0.02,0.54
274,"[322, 69, 89, 109]",0.41,0.0,0.03,0.1,0.1,0.01,0.34
275,"[278, 75, 86, 111]",0.14,0.0,0.05,0.22,0.08,0.01,0.5
276,"[306, 72, 91, 110]",0.18,0.0,0.29,0.02,0.08,0.23,0.21
277,"[320, 72, 89, 112]",0.14,0.0,0.2,0.06,0.07,0.12,0.4
278,"[316, 76, 89, 109]",0.16,0.0,0.06,0.3,0.02,0.04,0.41
279,"[317, 71, 89, 110]",0.46,0.0,0.11,0.08,0.03,0.04,0.28
280,"[324, 76, 87, 112]",0.32,0.0,0.06,0.16,0.09,0.03,0.34
281,"[297, 94, 89, 115]",0.07,0.01,0.07,0.13,0.08,0.02,0.63
