,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[573, 141, 157, 205]",0.7,0.0,0.02,0.02,0.18,0.0,0.08
1,"[609, 148, 153, 202]",0.14,0.01,0.03,0.01,0.4,0.0,0.41
2,"[622, 159, 157, 205]",0.28,0.01,0.03,0.25,0.28,0.0,0.14
3,"[606, 144, 163, 215]",0.04,0.0,0.0,0.88,0.05,0.0,0.03
4,"[590, 158, 160, 211]",0.49,0.06,0.04,0.02,0.17,0.0,0.23
5,"[590, 159, 158, 211]",0.17,0.15,0.03,0.04,0.42,0.0,0.19
6,"[607, 151, 154, 210]",0.37,0.01,0.07,0.23,0.16,0.01,0.14
7,"[609, 152, 156, 214]",0.73,0.02,0.09,0.02,0.12,0.01,0.03
8,"[608, 160, 152, 212]",0.7,0.02,0.05,0.11,0.1,0.01,0.03
9,"[602, 149, 159, 221]",0.17,0.01,0.05,0.3,0.38,0.01,0.08
10,"[591, 165, 160, 211]",0.76,0.03,0.04,0.01,0.11,0.0,0.05
11,"[608, 165, 151, 206]",0.53,0.02,0.07,0.11,0.18,0.01,0.08
12,"[603, 164, 153, 211]",0.38,0.01,0.08,0.08,0.34,0.0,0.1
13,"[586, 164, 160, 209]",0.39,0.02,0.01,0.41,0.07,0.0,0.1
14,"[580, 184, 156, 196]",0.77,0.0,0.05,0.03,0.12,0.0,0.02
15,"[607, 154, 154, 220]",0.16,0.0,0.03,0.61,0.13,0.0,0.07
16,"[606, 156, 155, 223]",0.44,0.01,0.06,0.26,0.18,0.0,0.05
17,"[603, 152, 156, 217]",0.27,0.0,0.03,0.22,0.35,0.0,0.13
18,"[602, 165, 150, 209]",0.33,0.0,0.07,0.38,0.15,0.0,0.06
19,"[603, 170, 153, 207]",0.46,0.01,0.05,0.16,0.15,0.01,0.15
20,"[606, 159, 152, 212]",0.52,0.01,0.03,0.22,0.1,0.0,0.12
21,"[603, 149, 156, 216]",0.59,0.01,0.03,0.09,0.18,0.0,0.1
22,"[608, 159, 153, 216]",0.8,0.01,0.02,0.1,0.03,0.0,0.03
23,"[605, 149, 163, 222]",0.07,0.01,0.0,0.8,0.05,0.0,0.08
24,"[615, 161, 158, 212]",0.73,0.0,0.02,0.2,0.04,0.0,0.01
25,"[628, 155, 158, 210]",0.39,0.01,0.07,0.19,0.19,0.01,0.15
26,"[612, 154, 159, 211]",0.35,0.01,0.02,0.31,0.2,0.0,0.1
27,"[608, 158, 153, 210]",0.24,0.02,0.04,0.02,0.42,0.0,0.26
28,"[614, 153, 159, 220]",0.25,0.01,0.09,0.07,0.38,0.0,0.2
29,"[596, 161, 159, 212]",0.71,0.01,0.01,0.04,0.16,0.0,0.07
30,"[590, 167, 154, 210]",0.53,0.02,0.03,0.16,0.16,0.0,0.1
31,"[592, 165, 160, 207]",0.41,0.01,0.03,0.01,0.33,0.0,0.21
32,"[610, 155, 154, 211]",0.57,0.02,0.04,0.02,0.22,0.0,0.13
33,"[601, 150, 159, 222]",0.54,0.01,0.04,0.03,0.28,0.0,0.08
34,"[613, 157, 159, 214]",0.35,0.0,0.04,0.17,0.31,0.01,0.12
35,"[610, 158, 155, 212]",0.58,0.01,0.04,0.12,0.19,0.0,0.05
36,"[602, 167, 156, 210]",0.62,0.03,0.05,0.01,0.21,0.0,0.08
37,"[584, 177, 153, 213]",0.73,0.02,0.08,0.03,0.09,0.0,0.04
38,"[613, 165, 160, 216]",0.59,0.01,0.07,0.05,0.23,0.0,0.05
39,"[604, 160, 151, 211]",0.31,0.0,0.04,0.03,0.49,0.0,0.11
40,"[612, 167, 151, 206]",0.33,0.03,0.13,0.01,0.39,0.01,0.09
41,"[605, 167, 154, 210]",0.36,0.01,0.08,0.02,0.49,0.0,0.03
42,"[607, 162, 155, 214]",0.65,0.01,0.06,0.15,0.1,0.01,0.02
43,"[607, 161, 152, 213]",0.52,0.01,0.09,0.01,0.28,0.0,0.08
44,"[615, 163, 160, 214]",0.32,0.01,0.05,0.06,0.33,0.0,0.23
45,"[583, 168, 157, 205]",0.09,0.0,0.06,0.0,0.54,0.01,0.3
46,"[581, 161, 157, 213]",0.23,0.0,0.08,0.04,0.42,0.01,0.22
47,"[605, 162, 153, 215]",0.33,0.01,0.05,0.19,0.23,0.0,0.19
48,"[604, 165, 151, 211]",0.24,0.01,0.07,0.03,0.3,0.0,0.35
49,"[588, 163, 155, 213]",0.15,0.04,0.05,0.04,0.4,0.0,0.33
50,"[598, 182, 159, 206]",0.47,0.02,0.06,0.03,0.31,0.01,0.1
51,"[615, 165, 160, 213]",0.42,0.01,0.1,0.03,0.33,0.01,0.09
52,"[611, 165, 159, 210]",0.46,0.01,0.08,0.02,0.32,0.01,0.09
53,"[615, 171, 155, 207]",0.22,0.01,0.07,0.42,0.21,0.01,0.07
54,"[600, 158, 160, 212]",0.42,0.01,0.03,0.02,0.28,0.0,0.25
55,"[598, 160, 157, 213]",0.51,0.03,0.01,0.06,0.25,0.0,0.12
56,"[612, 168, 155, 210]",0.68,0.01,0.06,0.09,0.11,0.0,0.05
57,"[616, 164, 158, 213]",0.44,0.0,0.05,0.14,0.23,0.01,0.13
58,"[603, 171, 159, 209]",0.64,0.04,0.03,0.02,0.22,0.0,0.04
59,"[611, 170, 151, 201]",0.23,0.01,0.16,0.02,0.44,0.01,0.13
60,"[613, 176, 157, 202]",0.5,0.03,0.02,0.04,0.2,0.0,0.21
61,"[617, 174, 149, 198]",0.48,0.02,0.04,0.23,0.15,0.0,0.08
62,"[612, 170, 158, 210]",0.34,0.03,0.02,0.09,0.29,0.0,0.22
63,"[616, 165, 162, 216]",0.35,0.0,0.05,0.04,0.45,0.0,0.1
64,"[615, 165, 148, 203]",0.4,0.01,0.03,0.23,0.16,0.0,0.17
65,"[621, 169, 160, 210]",0.21,0.01,0.08,0.1,0.26,0.01,0.33
66,"[601, 165, 154, 211]",0.5,0.08,0.02,0.06,0.21,0.0,0.13
67,"[602, 155, 157, 223]",0.46,0.0,0.02,0.22,0.23,0.01,0.05
68,"[612, 162, 161, 211]",0.41,0.0,0.09,0.02,0.34,0.01,0.11
69,"[602, 174, 157, 207]",0.1,0.0,0.02,0.01,0.22,0.0,0.64
70,"[599, 158, 158, 214]",0.09,0.0,0.03,0.0,0.4,0.0,0.48
71,"[611, 164, 159, 214]",0.64,0.01,0.04,0.16,0.13,0.0,0.03
72,"[608, 156, 156, 211]",0.23,0.0,0.01,0.08,0.15,0.0,0.53
