,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[470, 189, 251, 317]",0.12,0.0,0.15,0.0,0.17,0.01,0.55,,,,,,,,
1,"[544, 228, 216, 275]",0.28,0.0,0.14,0.0,0.08,0.0,0.48,,,,,,,,
2,"[520, 191, 251, 313]",0.09,0.0,0.21,0.0,0.18,0.03,0.48,,,,,,,,
3,"[523, 190, 246, 303]",0.06,0.0,0.06,0.0,0.25,0.0,0.64,,,,,,,,
4,"[507, 190, 246, 302]",0.13,0.0,0.07,0.0,0.19,0.0,0.61,,,,,,,,
5,"[545, 199, 241, 301]",0.04,0.0,0.11,0.0,0.12,0.01,0.72,,,,,,,,
6,"[548, 185, 240, 296]",0.02,0.0,0.03,0.0,0.08,0.01,0.86,,,,,,,,
7,"[740, 290, 51, 58]",0.32,0.0,0.13,0.11,0.14,0.17,0.14,,,,,,,,
8,"[555, 180, 258, 317]",0.08,0.0,0.03,0.0,0.11,0.0,0.78,,,,,,,,
9,"[515, 188, 252, 317]",0.01,0.0,0.0,0.0,0.04,0.0,0.94,,,,,,,,
10,"[647, 630, 50, 63]",0.06,0.0,0.02,0.0,0.8,0.01,0.11,,,,,,,,
11,"[541, 175, 257, 310]",0.01,0.0,0.0,0.79,0.01,0.0,0.18,,,,,,,,
12,"[537, 188, 237, 291]",0.23,0.0,0.06,0.0,0.14,0.01,0.56,,,,,,,,
13,"[546, 201, 237, 305]",0.02,0.0,0.05,0.0,0.13,0.0,0.8,,,,,,,,
14,"[714, 282, 57, 64]",0.23,0.0,0.18,0.06,0.21,0.21,0.11,,,,,,,,
15,"[541, 170, 242, 302]",0.03,0.0,0.1,0.57,0.12,0.16,0.01,,,,,,,,
16,"[549, 180, 242, 299]",0.62,0.01,0.05,0.06,0.22,0.0,0.03,,,,,,,,
17,"[521, 183, 260, 321]",0.08,0.0,0.04,0.0,0.09,0.01,0.79,,,,,,,,
18,"[542, 195, 249, 309]",0.05,0.0,0.04,0.0,0.82,0.0,0.09,"[625, 626, 72, 84]",0.0,0.0,0.13,0.0,0.83,0.01,0.03
19,"[537, 184, 249, 310]",0.12,0.0,0.17,0.01,0.66,0.01,0.03,,,,,,,,
20,"[556, 189, 247, 311]",0.06,0.0,0.15,0.0,0.1,0.01,0.68,,,,,,,,
21,"[539, 184, 256, 321]",0.09,0.0,0.02,0.0,0.1,0.0,0.8,,,,,,,,
22,"[552, 186, 244, 318]",0.27,0.0,0.09,0.14,0.47,0.01,0.01,,,,,,,,
23,"[574, 199, 245, 312]",0.12,0.0,0.06,0.01,0.77,0.0,0.03,,,,,,,,
24,"[550, 203, 241, 300]",0.11,0.0,0.1,0.0,0.08,0.0,0.71,"[639, 626, 59, 70]",0.01,0.0,0.0,0.01,0.2,0.03,0.75
25,"[541, 177, 253, 334]",0.33,0.0,0.33,0.04,0.26,0.02,0.01,,,,,,,,
26,"[559, 170, 242, 302]",0.03,0.0,0.03,0.0,0.09,0.0,0.85,,,,,,,,
27,"[542, 186, 249, 318]",0.21,0.0,0.11,0.27,0.36,0.02,0.02,,,,,,,,
28,"[653, 635, 43, 49]",0.04,0.0,0.0,0.01,0.03,0.01,0.91,,,,,,,,
29,"[563, 179, 248, 306]",0.07,0.0,0.06,0.0,0.24,0.0,0.63,,,,,,,,
30,"[543, 184, 260, 312]",0.19,0.0,0.2,0.0,0.07,0.03,0.5,,,,,,,,
31,"[545, 183, 247, 315]",0.23,0.0,0.21,0.03,0.33,0.04,0.15,"[649, 633, 45, 54]",0.08,0.0,0.02,0.0,0.05,0.01,0.84
32,"[533, 178, 255, 315]",0.17,0.0,0.06,0.74,0.02,0.01,0.0,,,,,,,,
33,"[555, 175, 245, 307]",0.04,0.0,0.04,0.0,0.21,0.0,0.71,,,,,,,,
34,"[548, 188, 242, 307]",0.16,0.0,0.07,0.0,0.25,0.01,0.51,,,,,,,,
35,"[536, 182, 241, 301]",0.04,0.0,0.02,0.0,0.04,0.0,0.9,,,,,,,,
36,"[561, 197, 246, 299]",0.19,0.0,0.1,0.5,0.1,0.0,0.1,,,,,,,,
37,"[541, 179, 253, 301]",0.45,0.0,0.11,0.12,0.14,0.0,0.17,,,,,,,,
38,"[558, 168, 249, 304]",0.03,0.0,0.09,0.0,0.17,0.06,0.65,,,,,,,,
39,"[544, 167, 243, 308]",0.22,0.0,0.16,0.01,0.42,0.01,0.18,,,,,,,,
40,"[550, 182, 247, 309]",0.03,0.0,0.03,0.0,0.1,0.0,0.84,,,,,,,,
41,"[551, 200, 239, 296]",0.15,0.0,0.06,0.0,0.07,0.01,0.71,"[647, 624, 52, 71]",0.0,0.0,0.1,0.0,0.77,0.01,0.12
42,"[539, 191, 233, 293]",0.38,0.0,0.08,0.0,0.15,0.01,0.37,,,,,,,,
