,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[559, 299, 69, 89]",0.34,0.0,0.02,0.04,0.15,0.02,0.43,,,,,,,,
1,"[597, 293, 55, 81]",0.14,0.0,0.08,0.12,0.18,0.11,0.37,,,,,,,,
2,"[612, 289, 67, 83]",0.03,0.0,0.0,0.0,0.11,0.0,0.85,,,,,,,,
3,"[581, 284, 78, 110]",0.07,0.0,0.06,0.1,0.18,0.14,0.45,,,,,,,,
4,"[609, 272, 111, 157]",0.13,0.0,0.04,0.0,0.25,0.04,0.54,,,,,,,,
5,"[538, 235, 146, 184]",0.41,0.0,0.01,0.0,0.2,0.0,0.38,,,,,,,,
6,"[494, 247, 144, 180]",0.22,0.0,0.07,0.0,0.6,0.01,0.1,,,,,,,,
7,"[557, 258, 136, 182]",0.05,0.0,0.03,0.0,0.35,0.02,0.55,,,,,,,,
8,"[517, 269, 137, 172]",0.12,0.0,0.02,0.0,0.3,0.0,0.56,,,,,,,,
9,"[558, 267, 135, 177]",0.08,0.0,0.06,0.01,0.33,0.0,0.52,,,,,,,,
10,"[521, 261, 141, 175]",0.34,0.01,0.05,0.0,0.35,0.01,0.26,,,,,,,,
11,"[567, 258, 134, 179]",0.05,0.0,0.03,0.0,0.59,0.0,0.33,,,,,,,,
12,"[621, 266, 136, 175]",0.09,0.01,0.03,0.0,0.34,0.0,0.53,,,,,,,,
13,"[536, 265, 144, 183]",0.13,0.0,0.06,0.0,0.12,0.01,0.68,,,,,,,,
14,"[556, 265, 133, 173]",0.11,0.0,0.05,0.0,0.25,0.0,0.59,,,,,,,,
15,"[502, 259, 140, 180]",0.27,0.0,0.02,0.0,0.35,0.03,0.33,,,,,,,,
16,"[496, 274, 138, 173]",0.12,0.0,0.01,0.0,0.33,0.0,0.53,,,,,,,,
17,"[557, 273, 136, 177]",0.11,0.0,0.02,0.0,0.23,0.01,0.64,,,,,,,,
18,"[561, 265, 143, 183]",0.13,0.0,0.03,0.0,0.26,0.01,0.56,,,,,,,,
19,"[482, 264, 146, 182]",0.44,0.0,0.06,0.0,0.21,0.01,0.27,,,,,,,,
20,"[625, 251, 146, 182]",0.06,0.0,0.09,0.0,0.31,0.03,0.51,,,,,,,,
21,"[611, 259, 138, 173]",0.08,0.0,0.05,0.0,0.36,0.0,0.51,,,,,,,,
22,"[556, 277, 135, 183]",0.18,0.0,0.06,0.0,0.22,0.01,0.51,"[551, 453, 82, 89]",0.12,0.0,0.17,0.23,0.21,0.01,0.26
23,"[482, 259, 145, 179]",0.21,0.0,0.05,0.0,0.48,0.01,0.25,,,,,,,,
24,"[491, 263, 142, 180]",0.25,0.0,0.02,0.0,0.35,0.0,0.38,,,,,,,,
25,"[554, 275, 130, 172]",0.13,0.0,0.07,0.0,0.27,0.01,0.51,,,,,,,,
26,"[503, 270, 141, 173]",0.19,0.0,0.02,0.0,0.47,0.0,0.32,,,,,,,,
27,"[491, 259, 139, 176]",0.32,0.0,0.04,0.0,0.45,0.0,0.18,,,,,,,,
28,"[637, 259, 137, 174]",0.11,0.0,0.07,0.0,0.27,0.01,0.54,,,,,,,,
29,"[569, 264, 136, 173]",0.08,0.0,0.04,0.0,0.75,0.0,0.13,,,,,,,,
30,"[617, 257, 137, 175]",0.16,0.0,0.04,0.0,0.34,0.01,0.44,,,,,,,,
31,"[592, 258, 142, 185]",0.17,0.0,0.02,0.0,0.44,0.0,0.37,,,,,,,,
32,"[550, 282, 138, 177]",0.15,0.0,0.02,0.01,0.39,0.0,0.42,,,,,,,,
33,"[554, 290, 126, 176]",0.16,0.0,0.11,0.01,0.31,0.12,0.28,,,,,,,,
34,"[493, 294, 137, 172]",0.18,0.0,0.02,0.0,0.54,0.0,0.26,,,,,,,,
35,"[464, 272, 142, 186]",0.26,0.0,0.05,0.0,0.41,0.01,0.26,,,,,,,,
36,"[580, 270, 131, 180]",0.32,0.0,0.11,0.0,0.17,0.19,0.21,,,,,,,,
37,"[643, 271, 135, 175]",0.32,0.0,0.03,0.0,0.33,0.0,0.32,,,,,,,,
38,"[500, 290, 137, 168]",0.16,0.0,0.04,0.0,0.41,0.0,0.39,,,,,,,,
39,"[559, 278, 137, 173]",0.19,0.0,0.02,0.0,0.2,0.0,0.57,,,,,,,,
40,"[508, 289, 141, 168]",0.27,0.0,0.02,0.0,0.39,0.0,0.31,,,,,,,,
41,"[507, 280, 144, 180]",0.3,0.0,0.07,0.0,0.29,0.02,0.32,,,,,,,,
42,"[503, 284, 143, 177]",0.23,0.0,0.03,0.0,0.51,0.0,0.24,,,,,,,,
43,"[528, 265, 139, 175]",0.07,0.0,0.04,0.0,0.24,0.01,0.64,,,,,,,,
44,"[655, 273, 134, 174]",0.36,0.0,0.06,0.01,0.18,0.01,0.38,,,,,,,,
45,"[515, 265, 138, 176]",0.13,0.0,0.02,0.0,0.39,0.0,0.47,,,,,,,,
46,"[567, 261, 139, 175]",0.08,0.0,0.02,0.0,0.19,0.0,0.72,,,,,,,,
47,"[520, 267, 134, 175]",0.1,0.01,0.05,0.0,0.66,0.0,0.18,,,,,,,,
48,"[548, 257, 137, 170]",0.12,0.0,0.14,0.0,0.33,0.0,0.4,,,,,,,,
49,"[620, 263, 135, 173]",0.1,0.0,0.07,0.0,0.38,0.01,0.44,,,,,,,,
50,"[477, 274, 144, 178]",0.32,0.0,0.02,0.0,0.11,0.01,0.54,,,,,,,,
51,"[616, 281, 143, 179]",0.16,0.0,0.05,0.0,0.43,0.01,0.34,,,,,,,,
52,"[568, 268, 142, 187]",0.13,0.0,0.03,0.0,0.52,0.0,0.32,,,,,,,,
