,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[544, 98, 147, 193]",0.08,0.0,0.07,0.2,0.1,0.0,0.54,,,,,,,,
1,"[548, 106, 150, 189]",0.41,0.0,0.27,0.03,0.13,0.0,0.15,,,,,,,,
2,"[555, 91, 146, 189]",0.08,0.0,0.25,0.07,0.5,0.02,0.08,,,,,,,,
3,"[546, 88, 151, 190]",0.23,0.0,0.46,0.02,0.15,0.01,0.14,,,,,,,,
4,"[563, 104, 140, 187]",0.19,0.0,0.52,0.05,0.14,0.01,0.08,,,,,,,,
5,"[568, 101, 149, 191]",0.18,0.0,0.45,0.09,0.2,0.02,0.06,,,,,,,,
6,"[568, 111, 141, 183]",0.15,0.0,0.22,0.01,0.05,0.01,0.55,,,,,,,,
7,"[562, 114, 138, 181]",0.36,0.0,0.23,0.01,0.06,0.01,0.33,,,,,,,,
8,"[566, 100, 149, 184]",0.12,0.0,0.53,0.01,0.33,0.0,0.01,,,,,,,,
9,"[557, 92, 153, 194]",0.3,0.0,0.28,0.01,0.3,0.01,0.1,,,,,,,,
10,"[555, 94, 151, 188]",0.21,0.0,0.56,0.03,0.13,0.01,0.06,,,,,,,,
11,"[563, 96, 149, 191]",0.28,0.0,0.41,0.0,0.11,0.01,0.19,,,,,,,,
12,"[559, 92, 144, 183]",0.47,0.0,0.13,0.02,0.08,0.0,0.31,,,,,,,,
13,"[559, 97, 149, 185]",0.44,0.0,0.3,0.0,0.11,0.0,0.14,,,,,,,,
14,"[555, 98, 149, 188]",0.5,0.0,0.35,0.01,0.09,0.0,0.05,,,,,,,,
15,"[568, 85, 153, 201]",0.05,0.0,0.79,0.0,0.15,0.0,0.0,,,,,,,,
16,"[562, 100, 151, 196]",0.16,0.0,0.46,0.0,0.24,0.0,0.13,,,,,,,,
17,"[557, 95, 149, 180]",0.15,0.0,0.62,0.0,0.07,0.09,0.07,,,,,,,,
18,"[567, 104, 143, 192]",0.3,0.0,0.46,0.0,0.2,0.0,0.04,,,,,,,,
19,"[560, 93, 150, 194]",0.32,0.0,0.45,0.0,0.21,0.0,0.02,,,,,,,,
20,"[554, 94, 157, 202]",0.24,0.0,0.38,0.0,0.34,0.0,0.03,,,,,,,,
21,"[567, 103, 142, 189]",0.28,0.0,0.28,0.02,0.37,0.0,0.05,,,,,,,,
22,"[553, 96, 154, 195]",0.26,0.0,0.23,0.04,0.34,0.01,0.12,,,,,,,,
23,"[569, 105, 147, 189]",0.19,0.0,0.44,0.0,0.29,0.0,0.07,,,,,,,,
24,"[575, 102, 139, 183]",0.13,0.0,0.56,0.0,0.13,0.01,0.18,,,,,,,,
25,"[569, 99, 152, 195]",0.16,0.0,0.58,0.08,0.1,0.02,0.07,,,,,,,,
26,"[565, 96, 147, 197]",0.1,0.0,0.36,0.12,0.35,0.01,0.06,,,,,,,,
27,"[570, 95, 150, 191]",0.08,0.0,0.81,0.0,0.1,0.0,0.01,,,,,,,,
28,"[561, 95, 153, 190]",0.38,0.0,0.16,0.0,0.32,0.0,0.13,,,,,,,,
29,"[561, 101, 142, 181]",0.07,0.0,0.08,0.08,0.06,0.0,0.71,,,,,,,,
30,"[566, 96, 152, 193]",0.31,0.0,0.36,0.01,0.13,0.0,0.19,,,,,,,,
31,"[571, 107, 144, 179]",0.08,0.0,0.03,0.06,0.05,0.0,0.78,,,,,,,,
32,"[552, 86, 156, 200]",0.09,0.0,0.08,0.07,0.28,0.01,0.46,,,,,,,,
33,"[547, 102, 153, 194]",0.53,0.0,0.27,0.0,0.11,0.0,0.08,,,,,,,,
34,"[572, 101, 147, 197]",0.09,0.0,0.56,0.01,0.19,0.01,0.15,,,,,,,,
35,"[565, 94, 149, 195]",0.14,0.0,0.49,0.05,0.19,0.03,0.1,,,,,,,,
36,"[560, 100, 148, 191]",0.14,0.0,0.27,0.06,0.12,0.04,0.37,,,,,,,,
37,"[571, 105, 147, 185]",0.15,0.0,0.15,0.12,0.07,0.04,0.47,"[739, 310, 22, 27]",0.34,0.02,0.07,0.07,0.32,0.04,0.14
38,"[561, 96, 149, 190]",0.15,0.0,0.55,0.01,0.11,0.01,0.17,,,,,,,,
39,"[554, 82, 156, 214]",0.09,0.0,0.59,0.01,0.28,0.0,0.02,,,,,,,,
40,"[558, 90, 156, 196]",0.08,0.0,0.04,0.02,0.18,0.0,0.67,,,,,,,,
41,"[557, 82, 154, 203]",0.06,0.0,0.33,0.02,0.53,0.03,0.04,,,,,,,,
42,"[559, 94, 150, 190]",0.35,0.0,0.27,0.0,0.16,0.0,0.21,,,,,,,,
43,"[560, 90, 148, 199]",0.3,0.0,0.38,0.01,0.27,0.0,0.04,,,,,,,,
44,"[566, 93, 148, 193]",0.08,0.0,0.01,0.21,0.01,0.01,0.67,,,,,,,,
45,"[555, 99, 149, 184]",0.23,0.0,0.37,0.01,0.16,0.0,0.23,"[1213, 378, 29, 38]",0.4,0.07,0.03,0.13,0.24,0.11,0.02
46,"[554, 95, 153, 200]",0.32,0.0,0.36,0.0,0.24,0.0,0.08,"[1213, 378, 29, 38]",0.4,0.08,0.03,0.11,0.25,0.1,0.02
47,"[553, 93, 149, 186]",0.26,0.0,0.44,0.0,0.09,0.01,0.2,"[1213, 378, 29, 38]",0.39,0.08,0.03,0.11,0.27,0.1,0.02
48,"[562, 101, 143, 177]",0.33,0.0,0.2,0.06,0.04,0.02,0.34,,,,,,,,
49,"[553, 103, 146, 185]",0.27,0.0,0.13,0.01,0.22,0.0,0.36,,,,,,,,
50,"[549, 96, 151, 196]",0.38,0.0,0.35,0.0,0.2,0.0,0.07,,,,,,,,
51,"[562, 96, 155, 210]",0.27,0.0,0.46,0.01,0.23,0.01,0.02,,,,,,,,
52,"[571, 105, 146, 184]",0.09,0.0,0.39,0.04,0.1,0.04,0.35,,,,,,,,
53,"[563, 104, 147, 193]",0.21,0.0,0.52,0.0,0.15,0.0,0.11,,,,,,,,
54,"[561, 103, 154, 206]",0.11,0.0,0.61,0.01,0.25,0.01,0.01,,,,,,,,
