,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[637, 110, 230, 300]",0.68,0.09,0.06,0.01,0.13,0.0,0.03,,,,,,,,
1,"[596, 114, 234, 305]",0.22,0.0,0.14,0.02,0.59,0.0,0.03,,,,,,,,
2,"[616, 112, 235, 317]",0.14,0.12,0.02,0.14,0.56,0.0,0.03,,,,,,,,
3,"[655, 108, 230, 301]",0.52,0.07,0.03,0.04,0.25,0.01,0.08,,,,,,,,
4,"[271, 116, 241, 304]",0.35,0.0,0.05,0.02,0.5,0.0,0.09,,,,,,,,
5,"[365, 105, 240, 307]",0.49,0.0,0.12,0.03,0.34,0.01,0.02,,,,,,,,
6,"[537, 102, 237, 301]",0.21,0.01,0.05,0.56,0.11,0.0,0.06,,,,,,,,
7,"[538, 107, 230, 297]",0.22,0.0,0.23,0.02,0.48,0.0,0.03,,,,,,,,
8,"[457, 109, 236, 295]",0.14,0.0,0.06,0.0,0.77,0.0,0.02,,,,,,,,
9,"[641, 139, 184, 224]",0.01,0.0,0.28,0.47,0.09,0.04,0.11,,,,,,,,
10,"[514, 108, 231, 295]",0.58,0.0,0.07,0.03,0.29,0.0,0.03,"[873, 153, 171, 201]",0.01,0.0,0.02,0.93,0.03,0.01,0.01
11,"[630, 132, 236, 303]",0.26,0.01,0.17,0.0,0.55,0.0,0.01,,,,,,,,
12,"[520, 124, 236, 292]",0.28,0.0,0.05,0.0,0.65,0.0,0.02,,,,,,,,
13,"[564, 130, 242, 310]",0.18,0.0,0.02,0.11,0.54,0.0,0.15,,,,,,,,
14,"[622, 116, 224, 296]",0.32,0.02,0.08,0.03,0.42,0.01,0.13,,,,,,,,
15,"[637, 134, 226, 299]",0.36,0.02,0.12,0.09,0.25,0.0,0.16,,,,,,,,
16,"[243, 120, 238, 292]",0.23,0.0,0.15,0.03,0.55,0.0,0.05,,,,,,,,
17,"[375, 121, 231, 303]",0.22,0.02,0.04,0.02,0.67,0.0,0.04,,,,,,,,
18,"[560, 94, 222, 286]",0.12,0.0,0.2,0.0,0.66,0.0,0.01,,,,,,,,
19,"[643, 124, 235, 310]",0.33,0.01,0.03,0.04,0.49,0.0,0.1,,,,,,,,
20,"[654, 125, 246, 310]",0.33,0.21,0.04,0.03,0.3,0.0,0.09,,,,,,,,
21,"[643, 120, 227, 295]",0.17,0.0,0.03,0.08,0.34,0.0,0.37,,,,,,,,
22,"[566, 124, 225, 294]",0.14,0.0,0.27,0.0,0.57,0.0,0.01,,,,,,,,
23,"[257, 118, 243, 305]",0.34,0.0,0.04,0.01,0.53,0.0,0.09,,,,,,,,
24,"[531, 108, 238, 299]",0.16,0.01,0.02,0.09,0.54,0.0,0.18,,,,,,,,
25,"[606, 116, 242, 306]",0.27,0.05,0.01,0.38,0.12,0.0,0.16,"[226, 393, 133, 175]",0.05,0.01,0.15,0.3,0.28,0.03,0.18
26,"[642, 132, 227, 301]",0.16,0.01,0.07,0.03,0.51,0.01,0.2,,,,,,,,
27,"[226, 393, 136, 177]",0.07,0.01,0.15,0.45,0.19,0.02,0.12,,,,,,,,
28,"[225, 394, 131, 172]",0.03,0.0,0.13,0.26,0.33,0.03,0.22,,,,,,,,
29,"[455, 102, 240, 313]",0.45,0.0,0.23,0.01,0.29,0.01,0.01,"[873, 150, 171, 205]",0.01,0.0,0.02,0.94,0.02,0.0,0.01
30,"[303, 136, 231, 288]",0.18,0.0,0.13,0.01,0.64,0.0,0.04,"[251, 388, 59, 63]",0.18,0.0,0.23,0.04,0.35,0.0,0.19
