,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
29,"[624, 205, 107, 136]",0.25,0.0,0.06,0.01,0.23,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,
30,"[607, 201, 101, 129]",0.16,0.0,0.17,0.0,0.22,0.04,0.41,,,,,,,,,,,,,,,,,,,,,,,,
31,"[649, 200, 102, 134]",0.22,0.0,0.03,0.04,0.34,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,
32,"[654, 198, 107, 132]",0.35,0.0,0.07,0.0,0.26,0.01,0.31,,,,,,,,,,,,,,,,,,,,,,,,
33,"[934, 674, 42, 43]",0.0,0.0,0.0,0.05,0.06,0.15,0.74,,,,,,,,,,,,,,,,,,,,,,,,
34,"[655, 204, 96, 117]",0.11,0.0,0.01,0.0,0.14,0.0,0.73,"[834, 417, 14, 21]",0.01,0.0,0.03,0.01,0.67,0.16,0.11,,,,,,,,,,,,,,,,
35,"[639, 196, 103, 125]",0.43,0.01,0.06,0.03,0.1,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,
36,"[615, 210, 103, 127]",0.11,0.0,0.02,0.0,0.09,0.0,0.77,"[846, 438, 15, 21]",0.01,0.0,0.04,0.01,0.76,0.02,0.15,,,,,,,,,,,,,,,,
37,"[599, 192, 102, 129]",0.27,0.0,0.07,0.01,0.17,0.02,0.46,,,,,,,,,,,,,,,,,,,,,,,,
38,"[613, 179, 99, 123]",0.34,0.0,0.05,0.01,0.19,0.15,0.26,"[701, 356, 16, 22]",0.02,0.0,0.12,0.08,0.64,0.0,0.14,,,,,,,,,,,,,,,,
39,"[708, 363, 15, 22]",0.04,0.0,0.08,0.07,0.66,0.04,0.12,,,,,,,,,,,,,,,,,,,,,,,,
40,"[521, 203, 114, 132]",0.18,0.0,0.07,0.0,0.58,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
41,"[1036, 640, 22, 25]",0.01,0.0,0.13,0.0,0.78,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
42,"[594, 181, 109, 135]",0.25,0.0,0.18,0.0,0.1,0.03,0.44,"[750, 564, 28, 32]",0.07,0.0,0.07,0.16,0.41,0.01,0.28,,,,,,,,,,,,,,,,
43,"[612, 183, 103, 129]",0.3,0.0,0.12,0.0,0.28,0.01,0.28,"[745, 570, 21, 25]",0.12,0.0,0.02,0.04,0.57,0.0,0.26,,,,,,,,,,,,,,,,
44,"[613, 185, 102, 128]",0.43,0.0,0.06,0.0,0.07,0.01,0.44,,,,,,,,,,,,,,,,,,,,,,,,
45,"[618, 178, 99, 121]",0.43,0.0,0.14,0.0,0.13,0.01,0.29,"[800, 697, 15, 17]",0.03,0.0,0.03,0.12,0.71,0.0,0.11,,,,,,,,,,,,,,,,
46,"[638, 193, 108, 136]",0.62,0.0,0.01,0.01,0.11,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,
47,"[629, 176, 106, 132]",0.23,0.0,0.2,0.01,0.44,0.05,0.08,,,,,,,,,,,,,,,,,,,,,,,,
48,"[534, 197, 103, 123]",0.22,0.0,0.2,0.02,0.28,0.02,0.28,,,,,,,,,,,,,,,,,,,,,,,,
49,"[566, 192, 102, 126]",0.53,0.0,0.05,0.0,0.14,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,
50,"[617, 191, 105, 132]",0.19,0.0,0.03,0.0,0.09,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,
51,"[642, 181, 105, 136]",0.28,0.0,0.17,0.01,0.19,0.06,0.29,,,,,,,,,,,,,,,,,,,,,,,,
52,"[648, 192, 108, 136]",0.3,0.0,0.27,0.02,0.16,0.06,0.19,,,,,,,,,,,,,,,,,,,,,,,,
53,"[629, 196, 109, 136]",0.16,0.0,0.11,0.0,0.14,0.01,0.57,,,,,,,,,,,,,,,,,,,,,,,,
54,"[628, 198, 105, 135]",0.19,0.0,0.02,0.0,0.14,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,
55,"[603, 202, 104, 133]",0.05,0.0,0.05,0.0,0.23,0.02,0.65,,,,,,,,,,,,,,,,,,,,,,,,
56,"[599, 191, 112, 138]",0.22,0.0,0.33,0.0,0.05,0.28,0.11,,,,,,,,,,,,,,,,,,,,,,,,
57,"[612, 190, 105, 134]",0.31,0.0,0.07,0.0,0.15,0.01,0.45,,,,,,,,,,,,,,,,,,,,,,,,
58,"[588, 179, 98, 121]",0.19,0.0,0.16,0.01,0.11,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,
59,"[623, 193, 107, 133]",0.14,0.0,0.07,0.03,0.13,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,
60,"[587, 187, 105, 133]",0.45,0.0,0.12,0.0,0.12,0.07,0.22,,,,,,,,,,,,,,,,,,,,,,,,
61,"[606, 187, 107, 131]",0.13,0.0,0.03,0.0,0.18,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,
62,"[589, 186, 108, 131]",0.27,0.0,0.17,0.0,0.11,0.06,0.38,,,,,,,,,,,,,,,,,,,,,,,,
63,"[618, 199, 104, 132]",0.32,0.0,0.08,0.0,0.11,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,
64,"[578, 198, 109, 135]",0.23,0.0,0.19,0.01,0.42,0.04,0.12,,,,,,,,,,,,,,,,,,,,,,,,
65,"[604, 185, 103, 133]",0.32,0.0,0.07,0.04,0.17,0.02,0.38,,,,,,,,,,,,,,,,,,,,,,,,
66,"[611, 190, 97, 130]",0.54,0.0,0.01,0.0,0.05,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,
67,"[515, 203, 108, 128]",0.21,0.0,0.07,0.0,0.54,0.04,0.14,,,,,,,,,,,,,,,,,,,,,,,,
68,"[598, 181, 101, 127]",0.4,0.0,0.04,0.0,0.23,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,
69,"[614, 201, 105, 133]",0.53,0.01,0.04,0.01,0.09,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,
70,"[609, 205, 106, 136]",0.07,0.0,0.04,0.0,0.18,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,
71,"[646, 175, 101, 122]",0.3,0.0,0.25,0.05,0.24,0.04,0.13,,,,,,,,,,,,,,,,,,,,,,,,
72,"[627, 202, 99, 129]",0.37,0.0,0.04,0.0,0.15,0.01,0.43,,,,,,,,,,,,,,,,,,,,,,,,
73,"[621, 195, 105, 129]",0.13,0.0,0.03,0.01,0.08,0.01,0.75,,,,,,,,,,,,,,,,,,,,,,,,
74,"[625, 182, 103, 126]",0.15,0.0,0.16,0.02,0.25,0.04,0.38,,,,,,,,,,,,,,,,,,,,,,,,
75,"[601, 199, 102, 128]",0.16,0.0,0.01,0.0,0.26,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,
76,"[601, 201, 104, 131]",0.06,0.0,0.04,0.0,0.35,0.01,0.54,,,,,,,,,,,,,,,,,,,,,,,,
77,"[605, 183, 108, 142]",0.5,0.0,0.05,0.01,0.04,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,
78,"[562, 187, 111, 137]",0.29,0.0,0.25,0.0,0.29,0.12,0.05,,,,,,,,,,,,,,,,,,,,,,,,
79,"[548, 190, 102, 130]",0.23,0.0,0.03,0.02,0.31,0.0,0.41,"[790, 503, 39, 42]",0.2,0.01,0.06,0.02,0.69,0.0,0.02,,,,,,,,,,,,,,,,
80,"[640, 184, 106, 134]",0.16,0.0,0.2,0.13,0.31,0.16,0.05,,,,,,,,,,,,,,,,,,,,,,,,
81,"[603, 193, 104, 130]",0.22,0.0,0.08,0.01,0.14,0.02,0.53,,,,,,,,,,,,,,,,,,,,,,,,
82,"[637, 185, 105, 133]",0.3,0.0,0.12,0.02,0.2,0.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,
83,"[629, 189, 107, 132]",0.09,0.0,0.36,0.0,0.41,0.05,0.09,,,,,,,,,,,,,,,,,,,,,,,,
84,"[636, 195, 111, 133]",0.13,0.0,0.16,0.01,0.23,0.01,0.46,,,,,,,,,,,,,,,,,,,,,,,,
85,"[595, 189, 107, 130]",0.36,0.0,0.08,0.0,0.26,0.09,0.21,,,,,,,,,,,,,,,,,,,,,,,,
86,"[534, 0, 240, 274]",0.06,0.0,0.08,0.0,0.53,0.01,0.31,,,,,,,,,,,,,,,,,,,,,,,,
87,"[637, 188, 98, 125]",0.32,0.0,0.08,0.0,0.39,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
88,"[611, 191, 104, 127]",0.09,0.0,0.05,0.0,0.22,0.03,0.6,,,,,,,,,,,,,,,,,,,,,,,,
89,"[613, 182, 105, 135]",0.49,0.02,0.15,0.0,0.19,0.03,0.12,,,,,,,,,,,,,,,,,,,,,,,,
90,"[593, 89, 156, 194]",0.35,0.0,0.19,0.0,0.24,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,
91,"[599, 102, 155, 192]",0.13,0.0,0.09,0.0,0.16,0.07,0.54,,,,,,,,,,,,,,,,,,,,,,,,
92,"[620, 129, 157, 196]",0.12,0.0,0.03,0.01,0.17,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,
93,"[607, 136, 153, 189]",0.2,0.0,0.12,0.04,0.45,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,
94,"[582, 126, 158, 198]",0.31,0.0,0.01,0.0,0.1,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,
95,"[666, 108, 144, 179]",0.14,0.0,0.11,0.02,0.36,0.07,0.3,,,,,,,,,,,,,,,,,,,,,,,,
96,"[617, 140, 154, 189]",0.12,0.01,0.05,0.01,0.43,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,
97,"[602, 140, 155, 197]",0.38,0.0,0.0,0.0,0.03,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,
98,"[596, 145, 157, 201]",0.4,0.0,0.05,0.0,0.12,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,
99,"[559, 116, 156, 191]",0.07,0.0,0.14,0.0,0.42,0.05,0.32,,,,,,,,,,,,,,,,,,,,,,,,
100,"[403, 137, 162, 197]",0.03,0.0,0.1,0.0,0.55,0.26,0.06,,,,,,,,,,,,,,,,,,,,,,,,
101,"[303, 155, 150, 177]",0.31,0.0,0.19,0.03,0.26,0.03,0.18,,,,,,,,,,,,,,,,,,,,,,,,
102,"[588, 130, 162, 201]",0.21,0.0,0.06,0.0,0.28,0.03,0.41,"[822, 644, 39, 46]",0.85,0.01,0.01,0.05,0.08,0.0,0.01,"[647, 658, 45, 51]",0.51,0.0,0.01,0.13,0.02,0.01,0.31,,,,,,,,
103,"[600, 146, 155, 194]",0.39,0.03,0.05,0.01,0.17,0.0,0.35,"[684, 597, 50, 61]",0.31,0.0,0.01,0.14,0.02,0.01,0.51,"[865, 587, 44, 52]",0.54,0.02,0.07,0.05,0.25,0.0,0.07,,,,,,,,
104,"[542, 128, 159, 197]",0.12,0.0,0.11,0.0,0.29,0.04,0.44,,,,,,,,,,,,,,,,,,,,,,,,
105,"[612, 118, 151, 184]",0.22,0.0,0.07,0.01,0.31,0.05,0.34,"[862, 625, 41, 45]",0.77,0.0,0.05,0.01,0.16,0.0,0.0,,,,,,,,,,,,,,,,
106,"[526, 121, 161, 196]",0.14,0.0,0.05,0.01,0.23,0.02,0.54,"[855, 629, 39, 47]",0.67,0.01,0.03,0.1,0.15,0.0,0.04,"[679, 657, 41, 46]",0.27,0.0,0.02,0.14,0.02,0.03,0.51,,,,,,,,
107,"[617, 127, 159, 202]",0.11,0.0,0.01,0.0,0.07,0.0,0.81,"[878, 626, 40, 47]",0.6,0.01,0.1,0.02,0.24,0.0,0.02,,,,,,,,,,,,,,,,
108,"[542, 122, 168, 204]",0.14,0.0,0.03,0.0,0.09,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,
109,"[579, 113, 155, 200]",0.26,0.0,0.17,0.0,0.1,0.01,0.46,,,,,,,,,,,,,,,,,,,,,,,,
110,"[550, 103, 155, 182]",0.11,0.0,0.11,0.0,0.07,0.03,0.67,,,,,,,,,,,,,,,,,,,,,,,,
111,"[525, 124, 161, 191]",0.23,0.0,0.05,0.0,0.15,0.03,0.55,"[655, 661, 47, 53]",0.02,0.0,0.0,0.83,0.0,0.01,0.15,,,,,,,,,,,,,,,,
112,"[450, 124, 156, 193]",0.62,0.01,0.08,0.01,0.16,0.07,0.06,"[680, 636, 46, 56]",0.06,0.0,0.04,0.49,0.07,0.02,0.32,,,,,,,,,,,,,,,,
113,"[602, 127, 158, 197]",0.46,0.0,0.03,0.01,0.15,0.02,0.34,"[710, 630, 54, 70]",0.42,0.0,0.11,0.01,0.1,0.1,0.26,"[891, 591, 38, 42]",0.09,0.0,0.11,0.04,0.2,0.39,0.17,,,,,,,,
114,"[587, 143, 153, 190]",0.13,0.0,0.1,0.03,0.14,0.01,0.59,"[736, 628, 50, 64]",0.49,0.0,0.1,0.0,0.09,0.11,0.21,"[706, 667, 48, 57]",0.09,0.0,0.03,0.09,0.18,0.01,0.6,"[910, 631, 43, 50]",0.26,0.0,0.12,0.08,0.35,0.0,0.19
115,"[531, 107, 161, 194]",0.19,0.0,0.17,0.0,0.47,0.03,0.14,,,,,,,,,,,,,,,,,,,,,,,,
116,"[467, 127, 160, 188]",0.2,0.0,0.1,0.0,0.37,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,
117,"[582, 123, 163, 198]",0.19,0.0,0.11,0.02,0.19,0.07,0.41,,,,,,,,,,,,,,,,,,,,,,,,
118,"[471, 115, 156, 191]",0.07,0.0,0.02,0.0,0.13,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,
119,"[541, 105, 159, 193]",0.24,0.0,0.23,0.02,0.35,0.09,0.07,,,,,,,,,,,,,,,,,,,,,,,,
120,"[587, 109, 155, 193]",0.21,0.0,0.13,0.02,0.14,0.02,0.47,,,,,,,,,,,,,,,,,,,,,,,,
121,"[442, 111, 149, 182]",0.18,0.0,0.25,0.0,0.32,0.08,0.17,,,,,,,,,,,,,,,,,,,,,,,,
122,"[934, 640, 74, 90]",0.12,0.01,0.19,0.16,0.12,0.0,0.41,"[552, 108, 158, 201]",0.19,0.0,0.36,0.0,0.15,0.12,0.18,,,,,,,,,,,,,,,,
123,"[954, 592, 70, 89]",0.03,0.01,0.01,0.25,0.08,0.0,0.61,"[583, 108, 146, 185]",0.21,0.0,0.06,0.0,0.21,0.26,0.26,,,,,,,,,,,,,,,,
124,"[545, 116, 164, 201]",0.18,0.0,0.22,0.0,0.28,0.03,0.28,"[967, 625, 71, 90]",0.09,0.0,0.02,0.31,0.22,0.0,0.36,,,,,,,,,,,,,,,,
125,"[608, 166, 153, 188]",0.39,0.02,0.18,0.0,0.25,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
126,"[629, 122, 161, 209]",0.31,0.0,0.04,0.02,0.14,0.01,0.48,"[970, 532, 190, 195]",0.14,0.0,0.01,0.06,0.41,0.01,0.37,"[1121, 601, 65, 93]",0.27,0.09,0.15,0.02,0.36,0.01,0.1,,,,,,,,
127,"[1091, 611, 68, 96]",0.25,0.03,0.1,0.03,0.37,0.01,0.22,"[596, 127, 159, 201]",0.2,0.0,0.05,0.01,0.24,0.01,0.5,,,,,,,,,,,,,,,,
128,"[1088, 611, 68, 94]",0.12,0.01,0.05,0.08,0.3,0.01,0.43,"[585, 135, 154, 197]",0.03,0.0,0.07,0.01,0.08,0.0,0.8,,,,,,,,,,,,,,,,
129,"[556, 121, 163, 202]",0.35,0.0,0.06,0.0,0.16,0.02,0.41,"[1083, 609, 72, 96]",0.1,0.01,0.07,0.03,0.3,0.01,0.47,"[916, 550, 182, 183]",0.32,0.0,0.01,0.01,0.32,0.03,0.31,,,,,,,,
130,"[1075, 618, 69, 95]",0.1,0.0,0.04,0.07,0.38,0.0,0.4,"[561, 139, 156, 195]",0.33,0.0,0.06,0.01,0.19,0.01,0.4,,,,,,,,,,,,,,,,
131,"[1071, 613, 72, 97]",0.14,0.01,0.03,0.06,0.31,0.0,0.46,"[622, 139, 155, 200]",0.55,0.0,0.04,0.0,0.06,0.01,0.34,,,,,,,,,,,,,,,,
132,"[573, 122, 156, 191]",0.09,0.0,0.09,0.0,0.19,0.07,0.56,,,,,,,,,,,,,,,,,,,,,,,,
133,"[601, 148, 162, 201]",0.13,0.0,0.03,0.0,0.24,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,
134,"[611, 149, 160, 195]",0.09,0.0,0.41,0.07,0.23,0.07,0.13,,,,,,,,,,,,,,,,,,,,,,,,
135,"[598, 130, 159, 203]",0.13,0.0,0.04,0.01,0.17,0.01,0.64,,,,,,,,,,,,,,,,,,,,,,,,
136,"[563, 139, 158, 198]",0.14,0.0,0.26,0.01,0.26,0.05,0.28,"[391, 398, 73, 103]",0.14,0.07,0.14,0.07,0.45,0.04,0.09,,,,,,,,,,,,,,,,
137,"[609, 146, 154, 199]",0.18,0.0,0.16,0.0,0.21,0.01,0.43,,,,,,,,,,,,,,,,,,,,,,,,
138,"[555, 119, 153, 194]",0.52,0.0,0.11,0.0,0.07,0.2,0.09,,,,,,,,,,,,,,,,,,,,,,,,
139,"[570, 131, 154, 198]",0.2,0.01,0.04,0.01,0.35,0.01,0.39,,,,,,,,,,,,,,,,,,,,,,,,
140,"[566, 153, 159, 198]",0.06,0.0,0.03,0.0,0.2,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
141,"[558, 122, 167, 201]",0.31,0.0,0.09,0.01,0.32,0.02,0.25,,,,,,,,,,,,,,,,,,,,,,,,
142,"[601, 121, 153, 194]",0.04,0.0,0.1,0.02,0.22,0.07,0.55,,,,,,,,,,,,,,,,,,,,,,,,
143,"[565, 115, 153, 194]",0.12,0.0,0.24,0.01,0.33,0.08,0.22,"[406, 384, 52, 77]",0.26,0.01,0.12,0.29,0.2,0.01,0.11,,,,,,,,,,,,,,,,
144,"[529, 124, 167, 199]",0.25,0.0,0.02,0.13,0.06,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,
145,"[506, 134, 147, 188]",0.16,0.0,0.04,0.0,0.03,0.01,0.76,,,,,,,,,,,,,,,,,,,,,,,,
146,"[622, 132, 165, 204]",0.37,0.01,0.27,0.04,0.18,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
147,"[571, 175, 157, 197]",0.28,0.0,0.07,0.02,0.23,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,
148,"[574, 162, 150, 193]",0.46,0.02,0.07,0.0,0.28,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
149,"[536, 127, 160, 198]",0.07,0.0,0.03,0.01,0.16,0.04,0.69,,,,,,,,,,,,,,,,,,,,,,,,
150,"[603, 100, 158, 202]",0.13,0.0,0.27,0.02,0.23,0.02,0.33,,,,,,,,,,,,,,,,,,,,,,,,
151,"[571, 132, 156, 191]",0.18,0.0,0.03,0.02,0.12,0.01,0.64,,,,,,,,,,,,,,,,,,,,,,,,
152,"[552, 128, 156, 188]",0.13,0.0,0.07,0.17,0.26,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,
153,"[604, 116, 151, 193]",0.44,0.0,0.07,0.0,0.14,0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,
154,"[557, 146, 159, 199]",0.14,0.0,0.23,0.0,0.29,0.03,0.31,,,,,,,,,,,,,,,,,,,,,,,,
155,"[587, 139, 153, 196]",0.52,0.0,0.22,0.0,0.08,0.06,0.11,,,,,,,,,,,,,,,,,,,,,,,,
156,"[545, 109, 155, 194]",0.31,0.0,0.24,0.01,0.1,0.16,0.19,,,,,,,,,,,,,,,,,,,,,,,,
157,"[665, 128, 153, 178]",0.33,0.0,0.15,0.01,0.36,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,
158,"[635, 134, 164, 204]",0.08,0.0,0.04,0.0,0.36,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,
159,"[612, 129, 157, 200]",0.34,0.0,0.1,0.0,0.29,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,
160,"[597, 134, 159, 200]",0.2,0.0,0.08,0.0,0.23,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,
161,"[606, 126, 163, 209]",0.27,0.0,0.11,0.0,0.26,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,
162,"[618, 147, 150, 200]",0.24,0.0,0.12,0.0,0.49,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,
163,"[567, 146, 164, 197]",0.03,0.0,0.01,0.0,0.27,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
164,"[650, 123, 152, 194]",0.11,0.0,0.1,0.01,0.42,0.01,0.35,,,,,,,,,,,,,,,,,,,,,,,,
165,"[626, 109, 156, 199]",0.26,0.0,0.15,0.0,0.51,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,
166,"[664, 101, 147, 183]",0.45,0.0,0.24,0.0,0.17,0.02,0.11,,,,,,,,,,,,,,,,,,,,,,,,
167,"[623, 142, 157, 197]",0.11,0.0,0.07,0.02,0.14,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,
168,"[607, 119, 163, 214]",0.22,0.0,0.47,0.0,0.27,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,
169,"[625, 142, 158, 202]",0.12,0.0,0.05,0.0,0.35,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,
170,"[617, 145, 162, 204]",0.06,0.0,0.15,0.0,0.17,0.03,0.59,"[372, 647, 49, 53]",0.4,0.0,0.13,0.04,0.39,0.01,0.03,,,,,,,,,,,,,,,,
171,"[604, 140, 168, 215]",0.07,0.0,0.05,0.01,0.37,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,
172,"[602, 122, 156, 196]",0.23,0.0,0.2,0.0,0.21,0.1,0.26,,,,,,,,,,,,,,,,,,,,,,,,
173,"[631, 127, 152, 195]",0.1,0.0,0.11,0.0,0.24,0.02,0.54,,,,,,,,,,,,,,,,,,,,,,,,
174,"[577, 158, 158, 187]",0.23,0.0,0.05,0.0,0.12,0.01,0.59,,,,,,,,,,,,,,,,,,,,,,,,
175,"[571, 112, 164, 198]",0.05,0.0,0.01,0.01,0.06,0.04,0.84,,,,,,,,,,,,,,,,,,,,,,,,
176,"[586, 128, 155, 188]",0.33,0.0,0.05,0.0,0.22,0.03,0.37,,,,,,,,,,,,,,,,,,,,,,,,
177,"[652, 134, 149, 205]",0.79,0.0,0.02,0.01,0.03,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,
178,"[597, 161, 159, 204]",0.47,0.0,0.06,0.0,0.1,0.01,0.36,"[359, 646, 48, 56]",0.31,0.0,0.13,0.07,0.39,0.04,0.06,,,,,,,,,,,,,,,,
179,"[627, 131, 154, 194]",0.46,0.01,0.02,0.03,0.04,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
