,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[553, 162, 149, 191]",0.35,0.0,0.27,0.06,0.22,0.04,0.05,,,,,,,,
1,"[498, 170, 135, 180]",0.15,0.0,0.53,0.02,0.17,0.05,0.07,,,,,,,,
2,"[562, 169, 138, 179]",0.07,0.0,0.05,0.68,0.05,0.01,0.14,,,,,,,,
3,"[490, 210, 133, 173]",0.1,0.02,0.22,0.0,0.64,0.01,0.0,,,,,,,,
4,"[558, 173, 136, 177]",0.17,0.0,0.17,0.02,0.36,0.01,0.26,,,,,,,,
5,"[539, 229, 130, 170]",0.06,0.0,0.15,0.0,0.77,0.01,0.01,,,,,,,,
6,"[526, 177, 141, 182]",0.27,0.0,0.17,0.08,0.37,0.02,0.08,,,,,,,,
7,"[547, 182, 140, 182]",0.03,0.0,0.03,0.52,0.03,0.07,0.32,,,,,,,,
8,"[550, 229, 131, 168]",0.1,0.04,0.2,0.01,0.64,0.01,0.01,,,,,,,,
9,"[461, 176, 140, 187]",0.12,0.0,0.53,0.12,0.07,0.07,0.09,,,,,,,,
10,"[458, 164, 144, 200]",0.16,0.0,0.11,0.5,0.02,0.01,0.18,,,,,,,,
11,"[498, 173, 137, 178]",0.05,0.0,0.08,0.16,0.31,0.0,0.4,,,,,,,,
12,"[508, 171, 140, 180]",0.05,0.0,0.11,0.08,0.18,0.0,0.57,,,,,,,,
13,"[469, 184, 143, 184]",0.15,0.0,0.1,0.06,0.03,0.01,0.65,,,,,,,,
14,"[506, 248, 130, 163]",0.14,0.0,0.22,0.05,0.46,0.01,0.12,,,,,,,,
15,"[558, 180, 140, 191]",0.36,0.0,0.28,0.11,0.03,0.06,0.17,,,,,,,,
16,"[568, 205, 136, 178]",0.41,0.0,0.11,0.01,0.15,0.0,0.32,,,,,,,,
17,"[588, 245, 126, 164]",0.19,0.0,0.25,0.03,0.46,0.01,0.06,,,,,,,,
18,"[578, 198, 141, 182]",0.4,0.01,0.18,0.02,0.27,0.01,0.12,,,,,,,,
19,"[569, 168, 143, 180]",0.16,0.0,0.05,0.56,0.08,0.0,0.15,,,,,,,,
20,"[443, 225, 139, 168]",0.09,0.0,0.31,0.01,0.54,0.0,0.05,,,,,,,,
21,"[522, 249, 133, 164]",0.16,0.0,0.28,0.0,0.49,0.01,0.07,,,,,,,,
22,"[525, 256, 125, 160]",0.12,0.0,0.13,0.0,0.74,0.0,0.0,,,,,,,,
23,"[526, 268, 119, 154]",0.07,0.0,0.21,0.0,0.66,0.01,0.05,,,,,,,,
24,"[549, 167, 137, 178]",0.42,0.0,0.2,0.0,0.3,0.02,0.05,,,,,,,,
25,"[490, 161, 136, 180]",0.31,0.0,0.19,0.01,0.36,0.02,0.11,,,,,,,,
26,"[473, 167, 144, 189]",0.24,0.02,0.39,0.07,0.16,0.02,0.1,,,,,,,,
27,"[497, 167, 136, 188]",0.09,0.0,0.22,0.23,0.34,0.02,0.1,,,,,,,,
28,"[491, 226, 135, 173]",0.06,0.0,0.2,0.0,0.69,0.0,0.05,,,,,,,,
29,"[530, 172, 140, 183]",0.3,0.0,0.2,0.04,0.18,0.02,0.26,,,,,,,,
30,"[521, 171, 140, 186]",0.76,0.0,0.13,0.01,0.05,0.0,0.04,,,,,,,,
31,"[551, 195, 139, 177]",0.23,0.01,0.14,0.01,0.5,0.0,0.11,,,,,,,,
32,"[553, 225, 133, 168]",0.15,0.0,0.32,0.0,0.43,0.01,0.09,,,,,,,,
33,"[453, 199, 140, 178]",0.2,0.0,0.12,0.06,0.37,0.01,0.24,,,,,,,,
34,"[538, 200, 133, 174]",0.35,0.03,0.22,0.12,0.17,0.01,0.1,,,,,,,,
35,"[533, 224, 138, 174]",0.42,0.0,0.22,0.06,0.26,0.0,0.03,,,,,,,,
36,"[550, 175, 142, 183]",0.36,0.0,0.21,0.01,0.41,0.0,0.01,,,,,,,,
37,"[470, 182, 139, 179]",0.05,0.0,0.08,0.32,0.11,0.02,0.42,,,,,,,,
38,"[601, 230, 132, 171]",0.16,0.0,0.19,0.08,0.46,0.01,0.1,,,,,,,,
39,"[513, 182, 138, 182]",0.16,0.0,0.13,0.04,0.06,0.01,0.6,,,,,,,,
40,"[517, 187, 136, 178]",0.13,0.0,0.16,0.01,0.24,0.01,0.44,,,,,,,,
41,"[484, 176, 134, 174]",0.16,0.0,0.18,0.03,0.25,0.02,0.36,,,,,,,,
42,"[485, 223, 138, 171]",0.13,0.0,0.23,0.06,0.44,0.01,0.13,,,,,,,,
43,"[461, 221, 133, 167]",0.09,0.0,0.34,0.04,0.47,0.0,0.06,,,,,,,,
44,"[447, 167, 147, 189]",0.27,0.0,0.37,0.02,0.25,0.02,0.07,,,,,,,,
45,"[414, 175, 140, 175]",0.05,0.0,0.17,0.04,0.08,0.07,0.59,,,,,,,,
46,"[553, 170, 149, 197]",0.28,0.0,0.32,0.27,0.03,0.09,0.01,,,,,,,,
47,"[531, 183, 140, 182]",0.21,0.0,0.12,0.06,0.04,0.02,0.54,,,,,,,,
48,"[518, 179, 137, 186]",0.07,0.0,0.12,0.43,0.02,0.02,0.33,,,,,,,,
49,"[530, 234, 123, 159]",0.08,0.0,0.17,0.0,0.73,0.0,0.02,,,,,,,,
50,"[548, 198, 134, 176]",0.28,0.0,0.11,0.06,0.29,0.01,0.25,,,,,,,,
51,"[526, 186, 144, 183]",0.07,0.0,0.07,0.48,0.09,0.02,0.27,,,,,,,,
52,"[527, 183, 145, 190]",0.4,0.0,0.38,0.01,0.17,0.01,0.03,,,,,,,,
53,"[530, 200, 140, 182]",0.34,0.01,0.19,0.04,0.37,0.01,0.05,,,,,,,,
54,"[554, 177, 139, 184]",0.18,0.0,0.12,0.04,0.25,0.01,0.41,,,,,,,,
55,"[554, 205, 136, 174]",0.07,0.0,0.33,0.0,0.54,0.0,0.05,,,,,,,,
56,"[484, 169, 137, 185]",0.58,0.0,0.22,0.0,0.13,0.04,0.03,,,,,,,,
57,"[557, 182, 133, 169]",0.16,0.01,0.13,0.03,0.22,0.0,0.45,,,,,,,,
58,"[485, 153, 141, 193]",0.28,0.0,0.26,0.02,0.38,0.02,0.04,,,,,,,,
59,"[475, 206, 135, 165]",0.09,0.0,0.08,0.07,0.39,0.02,0.35,,,,,,,,
60,"[463, 201, 128, 169]",0.39,0.01,0.25,0.0,0.25,0.08,0.02,,,,,,,,
61,"[490, 235, 130, 164]",0.28,0.0,0.25,0.05,0.32,0.01,0.08,,,,,,,,
62,"[437, 168, 143, 178]",0.1,0.0,0.08,0.18,0.11,0.0,0.53,,,,,,,,
63,"[472, 230, 131, 170]",0.09,0.0,0.28,0.02,0.49,0.01,0.11,,,,,,,,
64,"[457, 158, 138, 186]",0.26,0.0,0.4,0.01,0.2,0.03,0.09,,,,,,,,
65,"[417, 168, 147, 190]",0.16,0.0,0.42,0.02,0.06,0.03,0.3,,,,,,,,
66,"[383, 244, 128, 167]",0.14,0.0,0.18,0.0,0.67,0.0,0.01,,,,,,,,
67,"[486, 171, 137, 184]",0.19,0.0,0.28,0.05,0.15,0.23,0.08,,,,,,,,
68,"[404, 171, 131, 171]",0.05,0.0,0.04,0.02,0.07,0.0,0.82,,,,,,,,
69,"[503, 160, 138, 181]",0.2,0.0,0.15,0.12,0.17,0.03,0.32,,,,,,,,
70,"[478, 159, 129, 176]",0.05,0.0,0.52,0.01,0.19,0.03,0.19,,,,,,,,
71,"[484, 240, 130, 167]",0.11,0.0,0.27,0.0,0.49,0.0,0.12,,,,,,,,
72,"[486, 161, 140, 183]",0.25,0.0,0.34,0.03,0.29,0.01,0.07,,,,,,,,
73,"[507, 180, 137, 183]",0.49,0.0,0.25,0.1,0.07,0.03,0.06,,,,,,,,
74,"[503, 172, 137, 178]",0.34,0.0,0.09,0.22,0.11,0.0,0.23,,,,,,,,
75,"[569, 239, 137, 169]",0.19,0.0,0.29,0.02,0.48,0.01,0.01,,,,,,,,
76,"[552, 174, 137, 180]",0.19,0.0,0.2,0.09,0.38,0.0,0.14,,,,,,,,
77,"[537, 236, 130, 170]",0.19,0.0,0.31,0.0,0.46,0.02,0.01,,,,,,,,
78,"[443, 170, 141, 182]",0.05,0.0,0.16,0.15,0.08,0.02,0.54,,,,,,,,
79,"[519, 251, 127, 158]",0.08,0.0,0.35,0.0,0.46,0.01,0.1,,,,,,,,
80,"[511, 247, 127, 158]",0.17,0.0,0.46,0.07,0.19,0.08,0.03,,,,,,,,
81,"[511, 223, 139, 169]",0.39,0.02,0.22,0.03,0.33,0.01,0.01,,,,,,,,
82,"[528, 233, 125, 159]",0.16,0.0,0.36,0.02,0.35,0.0,0.11,,,,,,,,
83,"[527, 167, 144, 191]",0.44,0.01,0.26,0.01,0.27,0.01,0.01,,,,,,,,
84,"[494, 166, 131, 177]",0.15,0.0,0.28,0.12,0.37,0.01,0.06,,,,,,,,
85,"[587, 191, 137, 176]",0.49,0.01,0.15,0.14,0.14,0.01,0.05,,,,,,,,
86,"[561, 169, 143, 183]",0.11,0.0,0.16,0.32,0.07,0.02,0.32,,,,,,,,
87,"[552, 170, 122, 180]",0.15,0.0,0.63,0.01,0.05,0.13,0.04,,,,,,,,
88,"[582, 223, 138, 170]",0.25,0.0,0.22,0.02,0.39,0.01,0.1,,,,,,,,
89,"[590, 183, 143, 182]",0.49,0.0,0.12,0.01,0.15,0.01,0.22,,,,,,,,
90,"[566, 181, 141, 181]",0.05,0.0,0.05,0.02,0.05,0.01,0.82,,,,,,,,
91,"[530, 137, 162, 208]",0.35,0.0,0.23,0.0,0.15,0.07,0.19,,,,,,,,
