,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[634, 90, 132, 165]",0.12,0.0,0.09,0.04,0.11,0.03,0.61,,,,,,,,
1,"[631, 89, 131, 165]",0.16,0.0,0.21,0.03,0.17,0.01,0.42,,,,,,,,
2,"[629, 91, 135, 172]",0.15,0.01,0.06,0.16,0.17,0.0,0.45,,,,,,,,
3,"[627, 90, 135, 168]",0.07,0.0,0.23,0.03,0.08,0.06,0.53,,,,,,,,
4,"[637, 92, 128, 159]",0.32,0.02,0.2,0.02,0.13,0.04,0.27,,,,,,,,
5,"[632, 89, 135, 170]",0.21,0.01,0.08,0.05,0.21,0.05,0.4,,,,,,,,
6,"[629, 91, 134, 168]",0.24,0.0,0.17,0.01,0.2,0.02,0.36,,,,,,,,
7,"[630, 90, 134, 171]",0.12,0.01,0.14,0.09,0.35,0.01,0.28,,,,,,,,
8,"[627, 93, 136, 175]",0.38,0.02,0.09,0.04,0.21,0.0,0.27,,,,,,,,
9,"[627, 89, 133, 180]",0.25,0.01,0.18,0.03,0.14,0.11,0.29,,,,,,,,
10,"[589, 94, 138, 173]",0.08,0.0,0.12,0.01,0.05,0.01,0.74,,,,,,,,
11,"[591, 93, 140, 174]",0.08,0.0,0.04,0.0,0.05,0.0,0.82,,,,,,,,
12,"[587, 104, 135, 171]",0.07,0.0,0.3,0.0,0.14,0.03,0.45,,,,,,,,
13,"[589, 89, 140, 176]",0.1,0.0,0.07,0.0,0.1,0.01,0.72,,,,,,,,
14,"[589, 84, 140, 173]",0.09,0.0,0.12,0.0,0.11,0.04,0.63,,,,,,,,
15,"[594, 89, 136, 172]",0.03,0.0,0.04,0.0,0.09,0.0,0.83,,,,,,,,
16,"[592, 88, 137, 173]",0.09,0.0,0.11,0.0,0.06,0.03,0.71,,,,,,,,
17,"[587, 89, 136, 177]",0.21,0.0,0.07,0.0,0.14,0.02,0.56,,,,,,,,
18,"[582, 101, 135, 171]",0.07,0.01,0.25,0.04,0.11,0.07,0.45,,,,,,,,
19,"[575, 111, 136, 175]",0.07,0.0,0.02,0.27,0.02,0.0,0.61,,,,,,,,
20,"[582, 121, 132, 164]",0.12,0.0,0.02,0.23,0.02,0.0,0.61,,,,,,,,
21,"[583, 109, 136, 176]",0.08,0.0,0.05,0.05,0.03,0.02,0.77,,,,,,,,
22,"[608, 117, 135, 175]",0.2,0.0,0.08,0.02,0.06,0.02,0.62,,,,,,,,
23,"[610, 120, 131, 166]",0.09,0.0,0.1,0.13,0.06,0.03,0.58,,,,,,,,
24,"[610, 117, 135, 172]",0.08,0.0,0.06,0.08,0.07,0.02,0.69,,,,,,,,
25,"[611, 118, 135, 172]",0.04,0.0,0.03,0.1,0.08,0.01,0.74,,,,,,,,
26,"[621, 91, 132, 179]",0.48,0.01,0.13,0.01,0.18,0.02,0.16,"[608, 236, 18, 22]",0.01,0.0,0.02,0.0,0.81,0.01,0.16
27,"[622, 97, 133, 171]",0.19,0.01,0.1,0.01,0.43,0.0,0.26,,,,,,,,
28,"[621, 91, 131, 177]",0.44,0.01,0.09,0.01,0.2,0.01,0.24,"[610, 237, 16, 23]",0.01,0.0,0.03,0.02,0.62,0.04,0.28
29,"[622, 87, 136, 182]",0.19,0.01,0.23,0.01,0.21,0.01,0.34,,,,,,,,
30,"[622, 88, 135, 180]",0.34,0.02,0.13,0.01,0.16,0.01,0.33,,,,,,,,
31,"[623, 88, 138, 180]",0.21,0.01,0.11,0.02,0.18,0.01,0.47,,,,,,,,
32,"[619, 63, 132, 167]",0.09,0.0,0.32,0.0,0.35,0.0,0.23,,,,,,,,
33,"[625, 58, 130, 172]",0.14,0.0,0.18,0.0,0.41,0.01,0.26,,,,,,,,
34,"[630, 91, 132, 175]",0.1,0.01,0.25,0.03,0.26,0.04,0.32,,,,,,,,
35,"[646, 91, 132, 175]",0.27,0.0,0.15,0.01,0.24,0.02,0.3,,,,,,,,
36,"[628, 106, 132, 176]",0.07,0.0,0.0,0.44,0.0,0.0,0.47,,,,,,,,
37,"[636, 101, 130, 175]",0.23,0.0,0.01,0.14,0.02,0.0,0.6,,,,,,,,
38,"[642, 100, 129, 169]",0.14,0.0,0.05,0.01,0.09,0.0,0.71,,,,,,,,
39,"[642, 100, 133, 181]",0.31,0.0,0.22,0.05,0.23,0.01,0.18,,,,,,,,
40,"[643, 98, 132, 173]",0.15,0.0,0.22,0.01,0.31,0.01,0.31,,,,,,,,
41,"[642, 91, 133, 176]",0.15,0.0,0.08,0.01,0.12,0.01,0.63,,,,,,,,
42,"[648, 90, 131, 176]",0.24,0.01,0.34,0.02,0.22,0.01,0.16,,,,,,,,
43,"[646, 100, 130, 171]",0.12,0.0,0.03,0.06,0.03,0.01,0.77,,,,,,,,
44,"[648, 96, 133, 174]",0.15,0.0,0.11,0.02,0.12,0.0,0.59,,,,,,,,
45,"[643, 91, 135, 182]",0.17,0.0,0.05,0.05,0.09,0.0,0.63,,,,,,,,
46,"[641, 94, 133, 177]",0.09,0.0,0.04,0.11,0.08,0.01,0.67,,,,,,,,
47,"[639, 91, 134, 179]",0.08,0.0,0.09,0.04,0.09,0.01,0.69,,,,,,,,
48,"[634, 92, 132, 176]",0.19,0.0,0.1,0.14,0.12,0.02,0.42,,,,,,,,
49,"[636, 95, 129, 172]",0.29,0.01,0.23,0.01,0.29,0.04,0.13,,,,,,,,
50,"[641, 84, 133, 176]",0.1,0.0,0.17,0.02,0.17,0.01,0.53,,,,,,,,
51,"[639, 88, 136, 179]",0.38,0.02,0.14,0.02,0.2,0.01,0.25,,,,,,,,
52,"[637, 86, 137, 182]",0.22,0.01,0.19,0.11,0.07,0.03,0.37,,,,,,,,
