,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[426, 62, 168, 208]",0.23,0.0,0.14,0.01,0.52,0.0,0.09,,,,,,,,,,,,,,,,
1,"[432, 69, 175, 223]",0.29,0.0,0.18,0.01,0.34,0.01,0.17,,,,,,,,,,,,,,,,
2,"[423, 86, 173, 220]",0.14,0.0,0.09,0.01,0.51,0.0,0.25,,,,,,,,,,,,,,,,
3,"[424, 94, 169, 213]",0.12,0.0,0.15,0.0,0.58,0.0,0.14,,,,,,,,,,,,,,,,
4,"[430, 76, 164, 211]",0.12,0.0,0.18,0.01,0.25,0.0,0.44,,,,,,,,,,,,,,,,
5,"[434, 80, 163, 209]",0.16,0.0,0.18,0.02,0.2,0.0,0.44,,,,,,,,,,,,,,,,
6,"[430, 74, 163, 218]",0.93,0.0,0.02,0.0,0.02,0.01,0.01,,,,,,,,,,,,,,,,
7,"[452, 73, 172, 233]",0.47,0.0,0.26,0.01,0.19,0.01,0.06,,,,,,,,,,,,,,,,
8,"[443, 79, 159, 202]",0.1,0.0,0.15,0.01,0.42,0.0,0.32,,,,,,,,,,,,,,,,
9,"[439, 94, 162, 207]",0.27,0.0,0.11,0.01,0.16,0.01,0.44,,,,,,,,,,,,,,,,
10,"[443, 75, 154, 200]",0.13,0.0,0.24,0.01,0.23,0.0,0.39,,,,,,,,,,,,,,,,
11,"[432, 93, 166, 212]",0.15,0.0,0.38,0.0,0.33,0.0,0.13,,,,,,,,,,,,,,,,
12,"[416, 82, 167, 209]",0.08,0.0,0.16,0.0,0.45,0.0,0.31,,,,,,,,,,,,,,,,
13,"[410, 76, 175, 221]",0.11,0.0,0.12,0.01,0.27,0.0,0.49,,,,,,,,,,,,,,,,
14,"[410, 75, 179, 215]",0.09,0.0,0.14,0.01,0.34,0.0,0.42,,,,,,,,,,,,,,,,
15,"[420, 74, 179, 229]",0.36,0.0,0.05,0.0,0.49,0.0,0.1,,,,,,,,,,,,,,,,
16,"[415, 72, 166, 208]",0.21,0.0,0.12,0.0,0.63,0.0,0.04,"[244, 646, 47, 55]",0.0,0.0,0.0,0.0,0.01,0.05,0.94,,,,,,,,
17,"[414, 78, 167, 213]",0.13,0.0,0.17,0.0,0.48,0.0,0.22,,,,,,,,,,,,,,,,
18,"[424, 73, 179, 236]",0.24,0.0,0.07,0.0,0.65,0.0,0.04,,,,,,,,,,,,,,,,
19,"[422, 79, 171, 221]",0.18,0.0,0.06,0.0,0.74,0.0,0.02,,,,,,,,,,,,,,,,
20,"[421, 82, 165, 209]",0.14,0.0,0.28,0.01,0.2,0.0,0.37,,,,,,,,,,,,,,,,
21,"[427, 74, 166, 213]",0.2,0.0,0.24,0.01,0.13,0.01,0.41,,,,,,,,,,,,,,,,
22,"[439, 72, 164, 207]",0.12,0.0,0.07,0.01,0.33,0.0,0.47,,,,,,,,,,,,,,,,
