,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[568, 127, 97, 118]",0.56,0.0,0.04,0.0,0.3,0.0,0.09
1,"[566, 133, 102, 129]",0.66,0.0,0.05,0.0,0.27,0.0,0.01
2,"[575, 141, 99, 122]",0.59,0.0,0.11,0.0,0.28,0.0,0.02
3,"[571, 135, 100, 125]",0.69,0.0,0.07,0.0,0.21,0.0,0.03
4,"[577, 153, 93, 115]",0.51,0.02,0.04,0.0,0.38,0.0,0.05
5,"[574, 139, 99, 122]",0.67,0.0,0.01,0.0,0.23,0.0,0.08
6,"[586, 139, 96, 120]",0.47,0.0,0.1,0.01,0.34,0.01,0.07
7,"[570, 142, 102, 125]",0.74,0.0,0.05,0.0,0.15,0.0,0.05
8,"[572, 133, 97, 118]",0.8,0.0,0.07,0.0,0.08,0.0,0.04
9,"[571, 138, 105, 131]",0.42,0.0,0.06,0.0,0.47,0.0,0.04
10,"[566, 129, 102, 125]",0.4,0.0,0.12,0.0,0.42,0.01,0.05
11,"[574, 130, 100, 127]",0.74,0.0,0.08,0.01,0.17,0.0,0.0
12,"[572, 143, 99, 124]",0.38,0.0,0.05,0.0,0.54,0.0,0.03
13,"[579, 136, 94, 115]",0.75,0.0,0.06,0.0,0.15,0.0,0.04
14,"[571, 134, 101, 129]",0.92,0.0,0.02,0.03,0.02,0.0,0.0
15,"[568, 136, 99, 122]",0.61,0.0,0.03,0.0,0.28,0.01,0.07
16,"[587, 141, 101, 126]",0.85,0.0,0.03,0.0,0.1,0.0,0.01
17,"[567, 136, 99, 125]",0.86,0.0,0.03,0.0,0.11,0.0,0.0
18,"[567, 142, 98, 119]",0.67,0.0,0.07,0.0,0.23,0.0,0.03
19,"[572, 140, 98, 122]",0.74,0.02,0.03,0.0,0.13,0.0,0.08
20,"[567, 133, 102, 131]",0.42,0.0,0.04,0.01,0.47,0.0,0.06
21,"[572, 134, 100, 125]",0.8,0.0,0.05,0.0,0.14,0.0,0.01
22,"[573, 142, 97, 121]",0.58,0.0,0.26,0.0,0.13,0.01,0.02
23,"[574, 141, 96, 118]",0.37,0.01,0.09,0.0,0.44,0.0,0.09
24,"[567, 141, 99, 123]",0.77,0.0,0.01,0.0,0.13,0.0,0.09
25,"[575, 135, 99, 122]",0.8,0.0,0.04,0.01,0.12,0.0,0.02
26,"[572, 137, 99, 121]",0.35,0.0,0.02,0.0,0.5,0.0,0.14
27,"[569, 122, 100, 121]",0.29,0.0,0.05,0.0,0.44,0.0,0.21
28,"[569, 136, 97, 118]",0.34,0.0,0.05,0.0,0.49,0.01,0.11
29,"[567, 138, 106, 131]",0.56,0.0,0.11,0.05,0.27,0.0,0.01
30,"[572, 138, 104, 139]",0.64,0.0,0.21,0.0,0.05,0.06,0.03
31,"[573, 129, 100, 125]",0.79,0.0,0.09,0.0,0.09,0.0,0.02
