,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
50,"[256, 61, 95, 119]",0.07,0.0,0.41,0.01,0.13,0.24,0.15
51,"[252, 60, 98, 124]",0.2,0.0,0.29,0.01,0.15,0.1,0.24
52,"[303, 74, 97, 120]",0.15,0.0,0.43,0.01,0.1,0.07,0.23
53,"[239, 66, 99, 125]",0.26,0.0,0.19,0.01,0.06,0.05,0.43
54,"[246, 75, 91, 120]",0.16,0.0,0.36,0.01,0.08,0.19,0.21
55,"[247, 70, 104, 125]",0.2,0.0,0.55,0.0,0.07,0.08,0.1
56,"[233, 52, 103, 136]",0.11,0.0,0.12,0.1,0.04,0.28,0.34
57,"[239, 60, 98, 123]",0.2,0.0,0.11,0.01,0.17,0.06,0.45
58,"[250, 59, 99, 124]",0.14,0.0,0.12,0.03,0.08,0.09,0.56
59,"[242, 62, 91, 116]",0.19,0.0,0.19,0.04,0.11,0.21,0.26
60,"[223, 79, 90, 109]",0.47,0.0,0.11,0.03,0.12,0.03,0.24
61,"[199, 76, 96, 113]",0.22,0.0,0.06,0.11,0.16,0.12,0.33
62,"[204, 87, 90, 106]",0.4,0.07,0.04,0.16,0.13,0.13,0.06
63,"[237, 72, 95, 117]",0.3,0.0,0.4,0.01,0.11,0.05,0.13
64,"[232, 59, 96, 124]",0.11,0.01,0.36,0.01,0.18,0.13,0.2
65,"[214, 93, 98, 115]",0.12,0.03,0.26,0.01,0.31,0.08,0.19
66,"[235, 66, 104, 128]",0.19,0.0,0.4,0.0,0.07,0.19,0.15
67,"[249, 69, 100, 130]",0.16,0.0,0.2,0.01,0.1,0.05,0.47
68,"[236, 72, 100, 123]",0.19,0.0,0.35,0.0,0.1,0.03,0.33
69,"[257, 71, 102, 124]",0.18,0.0,0.29,0.01,0.2,0.03,0.3
70,"[310, 74, 97, 122]",0.25,0.01,0.3,0.06,0.05,0.03,0.3
71,"[241, 66, 91, 120]",0.3,0.0,0.08,0.02,0.19,0.21,0.2
72,"[244, 59, 89, 117]",0.21,0.0,0.15,0.02,0.08,0.15,0.38
73,"[241, 81, 92, 114]",0.5,0.0,0.07,0.0,0.16,0.01,0.26
74,"[223, 65, 95, 120]",0.22,0.0,0.11,0.06,0.11,0.17,0.33
75,"[225, 52, 99, 130]",0.13,0.01,0.15,0.01,0.2,0.1,0.41
76,"[224, 71, 95, 121]",0.22,0.0,0.26,0.0,0.22,0.08,0.22
77,"[254, 65, 99, 127]",0.18,0.0,0.42,0.0,0.08,0.12,0.2
78,"[242, 61, 95, 122]",0.33,0.02,0.24,0.01,0.11,0.18,0.11
79,"[233, 61, 95, 120]",0.22,0.0,0.2,0.01,0.18,0.22,0.18
80,"[222, 70, 98, 122]",0.2,0.0,0.29,0.01,0.06,0.26,0.17
81,"[220, 72, 98, 121]",0.32,0.0,0.25,0.03,0.1,0.13,0.17
82,"[219, 65, 100, 123]",0.2,0.0,0.14,0.01,0.15,0.12,0.37
83,"[233, 60, 95, 122]",0.21,0.01,0.19,0.01,0.11,0.12,0.36
84,"[238, 62, 92, 120]",0.1,0.0,0.28,0.03,0.09,0.18,0.31
85,"[228, 64, 93, 120]",0.23,0.0,0.1,0.01,0.27,0.15,0.24
86,"[250, 85, 81, 95]",0.26,0.01,0.33,0.0,0.27,0.01,0.11
87,"[266, 73, 99, 123]",0.18,0.0,0.26,0.0,0.13,0.04,0.38
88,"[264, 70, 100, 125]",0.12,0.0,0.28,0.0,0.12,0.03,0.44
89,"[247, 68, 93, 117]",0.18,0.0,0.11,0.01,0.08,0.02,0.6
90,"[234, 63, 106, 131]",0.48,0.0,0.11,0.0,0.08,0.04,0.29
91,"[239, 69, 96, 119]",0.18,0.0,0.16,0.0,0.13,0.08,0.45
92,"[306, 93, 98, 114]",0.49,0.04,0.06,0.09,0.13,0.01,0.19
93,"[296, 93, 100, 118]",0.6,0.01,0.03,0.21,0.04,0.01,0.11
94,"[268, 98, 91, 108]",0.45,0.06,0.1,0.03,0.13,0.02,0.23
95,"[241, 101, 100, 117]",0.26,0.02,0.07,0.18,0.16,0.0,0.3
96,"[248, 101, 98, 116]",0.15,0.07,0.07,0.45,0.12,0.01,0.14
97,"[247, 90, 102, 122]",0.29,0.02,0.15,0.16,0.05,0.17,0.16
98,"[246, 80, 96, 119]",0.09,0.0,0.29,0.1,0.05,0.05,0.42
99,"[224, 109, 89, 109]",0.19,0.01,0.08,0.24,0.17,0.01,0.3
100,"[235, 116, 90, 103]",0.36,0.01,0.16,0.06,0.16,0.01,0.24
101,"[256, 85, 104, 125]",0.09,0.02,0.03,0.72,0.02,0.02,0.1
102,"[271, 73, 100, 120]",0.46,0.0,0.21,0.04,0.06,0.01,0.22
103,"[274, 33, 95, 122]",0.12,0.0,0.07,0.0,0.18,0.0,0.62
104,"[291, 56, 95, 121]",0.09,0.0,0.31,0.01,0.07,0.15,0.36
105,"[289, 63, 95, 119]",0.18,0.0,0.49,0.01,0.08,0.08,0.17
106,"[279, 60, 96, 121]",0.2,0.0,0.22,0.0,0.18,0.03,0.38
107,"[228, 62, 94, 119]",0.05,0.0,0.06,0.01,0.32,0.02,0.54
108,"[261, 74, 92, 122]",0.11,0.0,0.26,0.01,0.07,0.05,0.5
109,"[226, 43, 106, 137]",0.13,0.0,0.09,0.02,0.07,0.15,0.53
110,"[223, 57, 97, 122]",0.12,0.0,0.28,0.09,0.1,0.23,0.18
111,"[240, 68, 90, 120]",0.28,0.0,0.2,0.01,0.13,0.04,0.34
112,"[230, 63, 100, 127]",0.24,0.0,0.05,0.01,0.1,0.01,0.59
113,"[221, 57, 96, 122]",0.18,0.01,0.29,0.15,0.11,0.12,0.14
114,"[225, 70, 98, 119]",0.21,0.0,0.08,0.01,0.08,0.01,0.6
