,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[637, 93, 116, 150]",0.06,0.0,0.01,0.12,0.09,0.0,0.71,,,,,,,,
1,"[615, 121, 114, 140]",0.17,0.0,0.01,0.71,0.01,0.0,0.1,,,,,,,,
2,"[620, 101, 115, 153]",0.38,0.0,0.07,0.12,0.07,0.0,0.34,,,,,,,,
3,"[637, 98, 114, 148]",0.08,0.0,0.09,0.01,0.35,0.0,0.47,,,,,,,,
4,"[648, 117, 110, 145]",0.11,0.0,0.06,0.2,0.12,0.01,0.49,,,,,,,,
5,"[605, 97, 115, 155]",0.05,0.0,0.05,0.06,0.02,0.02,0.79,,,,,,,,
6,"[619, 96, 113, 145]",0.11,0.0,0.01,0.01,0.14,0.0,0.72,,,,,,,,
7,"[648, 110, 114, 150]",0.09,0.0,0.08,0.01,0.54,0.0,0.28,,,,,,,,
8,"[648, 118, 111, 148]",0.4,0.0,0.01,0.06,0.04,0.0,0.48,,,,,,,,
9,"[620, 114, 115, 144]",0.04,0.0,0.04,0.0,0.23,0.0,0.69,,,,,,,,
10,"[638, 98, 117, 153]",0.04,0.0,0.01,0.03,0.07,0.0,0.84,,,,,,,,
11,"[600, 103, 112, 145]",0.03,0.0,0.04,0.0,0.36,0.0,0.57,,,,,,,,
12,"[694, 111, 109, 147]",0.13,0.0,0.06,0.09,0.05,0.02,0.65,,,,,,,,
13,"[636, 112, 115, 149]",0.07,0.0,0.17,0.0,0.45,0.0,0.31,,,,,,,,
14,"[597, 124, 113, 150]",0.6,0.0,0.02,0.06,0.04,0.0,0.28,,,,,,,,
15,"[641, 114, 114, 145]",0.18,0.0,0.04,0.03,0.25,0.0,0.5,,,,,,,,
16,"[656, 114, 115, 151]",0.1,0.0,0.01,0.74,0.01,0.01,0.13,,,,,,,,
17,"[617, 103, 113, 151]",0.09,0.0,0.01,0.0,0.11,0.0,0.78,,,,,,,,
18,"[616, 114, 115, 141]",0.14,0.0,0.13,0.0,0.42,0.0,0.3,,,,,,,,
19,"[622, 108, 116, 150]",0.16,0.0,0.03,0.0,0.18,0.0,0.62,,,,,,,,
20,"[658, 103, 110, 145]",0.12,0.0,0.03,0.02,0.08,0.09,0.66,,,,,,,,
21,"[364, 184, 39, 53]",0.41,0.0,0.03,0.0,0.35,0.0,0.2,,,,,,,,
22,"[371, 183, 40, 53]",0.2,0.0,0.01,0.0,0.14,0.0,0.64,,,,,,,,
23,"[620, 116, 113, 143]",0.05,0.0,0.05,0.01,0.16,0.0,0.73,,,,,,,,
24,"[571, 99, 113, 149]",0.06,0.0,0.07,0.05,0.06,0.01,0.75,,,,,,,,
25,"[676, 86, 117, 148]",0.14,0.0,0.02,0.01,0.03,0.0,0.79,,,,,,,,
26,"[655, 112, 116, 148]",0.04,0.0,0.09,0.0,0.27,0.0,0.6,,,,,,,,
27,"[628, 104, 117, 152]",0.03,0.0,0.06,0.0,0.27,0.0,0.63,,,,,,,,
28,"[597, 103, 113, 153]",0.25,0.0,0.12,0.04,0.07,0.01,0.51,,,,,,,,
29,"[636, 118, 103, 128]",0.04,0.0,0.1,0.0,0.64,0.01,0.21,,,,,,,,
30,"[655, 118, 109, 143]",0.41,0.0,0.01,0.24,0.05,0.01,0.26,,,,,,,,
31,"[661, 93, 115, 150]",0.07,0.0,0.04,0.02,0.07,0.0,0.8,,,,,,,,
32,"[370, 179, 43, 57]",0.57,0.0,0.01,0.02,0.06,0.01,0.33,,,,,,,,
33,"[383, 180, 41, 54]",0.9,0.0,0.01,0.01,0.03,0.0,0.06,,,,,,,,
34,"[685, 95, 110, 145]",0.24,0.0,0.09,0.0,0.12,0.03,0.52,,,,,,,,
35,"[647, 114, 115, 148]",0.06,0.0,0.1,0.01,0.4,0.0,0.44,,,,,,,,
36,"[622, 88, 120, 147]",0.03,0.0,0.01,0.0,0.01,0.0,0.95,,,,,,,,
37,"[627, 117, 114, 142]",0.06,0.0,0.07,0.0,0.39,0.0,0.47,,,,,,,,
38,"[641, 126, 114, 142]",0.08,0.0,0.09,0.01,0.35,0.01,0.46,,,,,,,,
39,"[654, 102, 114, 150]",0.08,0.0,0.01,0.04,0.12,0.0,0.75,,,,,,,,
40,"[649, 111, 111, 140]",0.15,0.0,0.07,0.01,0.45,0.0,0.32,,,,,,,,
41,"[640, 126, 116, 149]",0.15,0.0,0.06,0.01,0.2,0.0,0.57,,,,,,,,
42,"[650, 97, 109, 148]",0.09,0.0,0.01,0.07,0.06,0.0,0.76,,,,,,,,
43,"[647, 99, 111, 148]",0.03,0.0,0.03,0.0,0.02,0.0,0.92,,,,,,,,
44,"[630, 96, 115, 150]",0.08,0.0,0.01,0.0,0.2,0.01,0.7,,,,,,,,
45,"[655, 115, 113, 151]",0.63,0.0,0.02,0.05,0.05,0.0,0.24,,,,,,,,
46,"[641, 120, 112, 146]",0.04,0.0,0.05,0.0,0.28,0.0,0.62,,,,,,,,
47,"[609, 97, 112, 150]",0.46,0.0,0.13,0.04,0.14,0.01,0.22,,,,,,,,
48,"[629, 105, 119, 147]",0.06,0.0,0.01,0.01,0.05,0.0,0.87,,,,,,,,
49,"[649, 101, 111, 147]",0.09,0.0,0.01,0.03,0.1,0.0,0.76,,,,,,,,
50,"[631, 115, 114, 148]",0.35,0.0,0.03,0.01,0.06,0.0,0.54,,,,,,,,
51,"[648, 91, 111, 146]",0.17,0.0,0.04,0.01,0.07,0.01,0.69,,,,,,,,
52,"[662, 111, 109, 145]",0.16,0.0,0.04,0.14,0.07,0.01,0.58,,,,,,,,
53,"[648, 92, 114, 152]",0.05,0.0,0.02,0.01,0.18,0.01,0.73,,,,,,,,
54,"[643, 109, 115, 149]",0.09,0.0,0.01,0.02,0.07,0.0,0.82,,,,,,,,
55,"[658, 104, 110, 145]",0.28,0.0,0.02,0.09,0.08,0.0,0.53,,,,,,,,
56,"[652, 97, 113, 144]",0.06,0.0,0.05,0.01,0.22,0.0,0.67,,,,,,,,
57,"[646, 89, 117, 154]",0.15,0.0,0.44,0.05,0.07,0.04,0.24,,,,,,,,
58,"[612, 107, 117, 146]",0.26,0.0,0.05,0.01,0.11,0.0,0.58,,,,,,,,
59,"[650, 108, 107, 146]",0.23,0.0,0.05,0.19,0.12,0.03,0.38,,,,,,,,
60,"[686, 117, 105, 140]",0.84,0.0,0.01,0.05,0.04,0.0,0.05,,,,,,,,
61,"[667, 108, 109, 141]",0.59,0.0,0.03,0.01,0.09,0.01,0.27,,,,,,,,
62,"[621, 129, 114, 144]",0.07,0.0,0.11,0.01,0.31,0.01,0.5,,,,,,,,
63,"[598, 99, 115, 151]",0.24,0.0,0.09,0.01,0.18,0.01,0.47,,,,,,,,
64,"[625, 122, 112, 141]",0.17,0.0,0.04,0.0,0.65,0.0,0.14,,,,,,,,
65,"[677, 104, 110, 146]",0.15,0.0,0.04,0.02,0.17,0.01,0.61,,,,,,,,
66,"[641, 93, 115, 147]",0.04,0.0,0.08,0.0,0.19,0.0,0.68,,,,,,,,
67,"[598, 122, 115, 153]",0.37,0.0,0.07,0.13,0.08,0.01,0.34,,,,,,,,
68,"[640, 100, 114, 159]",0.19,0.0,0.07,0.01,0.02,0.05,0.66,,,,,,,,
69,"[671, 100, 114, 151]",0.04,0.0,0.04,0.02,0.04,0.01,0.86,,,,,,,,
70,"[632, 118, 114, 146]",0.24,0.0,0.02,0.03,0.18,0.0,0.53,,,,,,,,
71,"[660, 123, 112, 146]",0.06,0.0,0.02,0.71,0.07,0.01,0.13,,,,,,,,
72,"[618, 111, 117, 153]",0.23,0.0,0.15,0.01,0.13,0.13,0.36,,,,,,,,
73,"[632, 142, 115, 152]",0.24,0.0,0.03,0.12,0.09,0.04,0.48,,,,,,,,
74,"[626, 114, 112, 148]",0.16,0.0,0.04,0.08,0.08,0.01,0.63,,,,,,,,
75,"[647, 112, 108, 138]",0.08,0.0,0.05,0.21,0.15,0.02,0.5,,,,,,,,
76,"[607, 141, 115, 147]",0.07,0.0,0.11,0.01,0.31,0.0,0.49,,,,,,,,
77,"[603, 107, 119, 151]",0.06,0.0,0.01,0.01,0.01,0.0,0.9,,,,,,,,
78,"[660, 96, 117, 157]",0.14,0.0,0.16,0.25,0.05,0.1,0.3,,,,,,,,
79,"[623, 109, 118, 155]",0.11,0.0,0.05,0.01,0.1,0.01,0.72,,,,,,,,
80,"[636, 108, 116, 154]",0.14,0.0,0.2,0.01,0.16,0.11,0.39,,,,,,,,
81,"[608, 121, 114, 150]",0.54,0.0,0.03,0.07,0.18,0.0,0.18,,,,,,,,
82,"[603, 111, 108, 143]",0.28,0.0,0.08,0.02,0.16,0.0,0.44,,,,,,,,
83,"[589, 111, 113, 154]",0.08,0.0,0.1,0.51,0.03,0.01,0.26,,,,,,,,
84,"[620, 90, 123, 160]",0.48,0.0,0.15,0.01,0.07,0.07,0.23,,,,,,,,
85,"[642, 99, 116, 154]",0.14,0.0,0.03,0.06,0.05,0.01,0.71,,,,,,,,
86,"[629, 114, 114, 150]",0.07,0.0,0.13,0.0,0.28,0.0,0.52,,,,,,,,
87,"[581, 130, 116, 149]",0.08,0.0,0.05,0.02,0.3,0.0,0.54,,,,,,,,
88,"[634, 117, 112, 144]",0.05,0.0,0.09,0.01,0.18,0.0,0.67,,,,,,,,
89,"[621, 95, 117, 154]",0.05,0.0,0.0,0.02,0.01,0.0,0.92,,,,,,,,
90,"[603, 114, 114, 146]",0.03,0.0,0.09,0.0,0.42,0.0,0.46,,,,,,,,
91,"[613, 113, 116, 149]",0.04,0.0,0.02,0.0,0.07,0.0,0.86,,,,,,,,
92,"[345, 173, 42, 58]",0.27,0.0,0.04,0.04,0.09,0.01,0.56,,,,,,,,
93,"[376, 188, 43, 55]",0.45,0.0,0.0,0.0,0.33,0.0,0.22,,,,,,,,
94,"[360, 198, 42, 55]",0.4,0.0,0.03,0.02,0.03,0.03,0.49,,,,,,,,
