,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[172, 76, 147, 181]",0.18,0.0,0.26,0.01,0.36,0.02,0.16,,,,,,,,
1,"[170, 73, 149, 191]",0.27,0.0,0.31,0.0,0.37,0.01,0.03,,,,,,,,
2,"[170, 73, 149, 191]",0.11,0.0,0.11,0.0,0.45,0.01,0.31,,,,,,,,
3,"[180, 64, 146, 184]",0.09,0.0,0.14,0.0,0.72,0.0,0.04,,,,,,,,
4,"[174, 69, 146, 184]",0.08,0.0,0.1,0.03,0.38,0.01,0.41,,,,,,,,
5,"[172, 74, 145, 181]",0.11,0.0,0.05,0.02,0.8,0.0,0.01,,,,,,,,
6,"[171, 76, 144, 182]",0.23,0.0,0.15,0.0,0.31,0.01,0.29,,,,,,,,
7,"[171, 72, 144, 184]",0.19,0.0,0.29,0.0,0.29,0.02,0.2,,,,,,,,
8,"[170, 69, 147, 185]",0.1,0.0,0.12,0.01,0.67,0.02,0.09,,,,,,,,
9,"[170, 63, 148, 191]",0.28,0.0,0.03,0.0,0.35,0.02,0.32,,,,,,,,
10,"[169, 78, 146, 187]",0.12,0.0,0.06,0.01,0.65,0.01,0.15,,,,,,,,
11,"[175, 71, 148, 185]",0.17,0.0,0.13,0.0,0.38,0.01,0.31,,,,,,,,
12,"[173, 81, 144, 184]",0.12,0.0,0.19,0.0,0.63,0.0,0.06,,,,,,,,
13,"[168, 77, 153, 194]",0.31,0.0,0.09,0.0,0.54,0.0,0.05,,,,,,,,
14,"[175, 73, 147, 188]",0.16,0.0,0.08,0.01,0.17,0.02,0.56,,,,,,,,
15,"[172, 71, 148, 183]",0.21,0.0,0.09,0.01,0.23,0.0,0.45,,,,,,,,
16,"[169, 75, 148, 188]",0.13,0.0,0.05,0.03,0.45,0.0,0.34,,,,,,,,
17,"[171, 71, 147, 188]",0.22,0.0,0.11,0.0,0.53,0.01,0.13,,,,,,,,
18,"[174, 82, 146, 187]",0.18,0.0,0.07,0.01,0.21,0.01,0.53,,,,,,,,
19,"[168, 72, 151, 190]",0.15,0.0,0.07,0.02,0.49,0.0,0.26,,,,,,,,
20,"[174, 84, 144, 188]",0.17,0.0,0.19,0.01,0.26,0.03,0.34,,,,,,,,
21,"[181, 85, 144, 189]",0.1,0.0,0.23,0.01,0.56,0.03,0.07,,,,,,,,
22,"[174, 65, 150, 196]",0.22,0.0,0.1,0.02,0.27,0.01,0.38,,,,,,,,
23,"[177, 79, 145, 184]",0.08,0.0,0.16,0.0,0.62,0.02,0.12,,,,,,,,
24,"[173, 74, 146, 188]",0.14,0.0,0.05,0.07,0.53,0.0,0.21,,,,,,,,
25,"[175, 70, 146, 192]",0.04,0.0,0.06,0.01,0.87,0.0,0.01,,,,,,,,
26,"[172, 67, 148, 193]",0.17,0.0,0.08,0.01,0.48,0.01,0.24,,,,,,,,
27,"[174, 66, 149, 194]",0.12,0.0,0.07,0.03,0.48,0.03,0.27,,,,,,,,
28,"[177, 66, 149, 194]",0.16,0.0,0.07,0.03,0.34,0.01,0.39,,,,,,,,
29,"[176, 72, 145, 182]",0.04,0.0,0.03,0.02,0.2,0.0,0.7,,,,,,,,
