,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[584, 146, 213, 281]",0.06,0.0,0.12,0.02,0.21,0.0,0.6
1,"[577, 129, 212, 270]",0.11,0.0,0.6,0.0,0.24,0.01,0.03
2,"[582, 122, 208, 264]",0.05,0.0,0.48,0.0,0.39,0.01,0.07
3,"[591, 127, 208, 259]",0.06,0.0,0.28,0.02,0.56,0.04,0.03
4,"[579, 134, 223, 290]",0.08,0.0,0.6,0.04,0.16,0.01,0.1
5,"[590, 125, 218, 276]",0.08,0.0,0.68,0.01,0.15,0.01,0.06
6,"[592, 123, 218, 274]",0.07,0.0,0.47,0.01,0.35,0.0,0.1
7,"[598, 129, 213, 271]",0.15,0.0,0.25,0.01,0.25,0.0,0.34
8,"[593, 143, 217, 282]",0.15,0.0,0.4,0.01,0.15,0.01,0.27
9,"[583, 121, 218, 281]",0.17,0.0,0.5,0.0,0.23,0.01,0.09
10,"[588, 133, 213, 271]",0.08,0.0,0.48,0.0,0.36,0.0,0.08
11,"[595, 130, 204, 257]",0.11,0.0,0.23,0.03,0.53,0.01,0.09
12,"[582, 142, 220, 282]",0.06,0.0,0.22,0.02,0.2,0.0,0.49
13,"[578, 128, 225, 290]",0.16,0.0,0.16,0.06,0.15,0.0,0.46
14,"[582, 144, 207, 259]",0.11,0.0,0.32,0.01,0.23,0.0,0.33
15,"[578, 139, 207, 267]",0.16,0.0,0.22,0.01,0.27,0.0,0.34
16,"[588, 149, 215, 275]",0.06,0.0,0.29,0.07,0.17,0.02,0.39
17,"[582, 139, 222, 289]",0.09,0.0,0.68,0.01,0.12,0.0,0.09
18,"[580, 139, 211, 280]",0.09,0.0,0.41,0.0,0.42,0.0,0.08
19,"[576, 136, 217, 282]",0.1,0.0,0.57,0.0,0.26,0.0,0.08
20,"[571, 148, 222, 287]",0.1,0.0,0.12,0.05,0.18,0.01,0.54
21,"[576, 130, 215, 269]",0.18,0.0,0.52,0.0,0.22,0.01,0.07
22,"[574, 133, 214, 268]",0.15,0.0,0.29,0.0,0.37,0.01,0.18
23,"[569, 135, 213, 273]",0.08,0.0,0.47,0.0,0.35,0.0,0.09
24,"[566, 134, 221, 283]",0.1,0.0,0.24,0.0,0.36,0.01,0.3
25,"[570, 137, 218, 280]",0.14,0.0,0.29,0.01,0.25,0.01,0.3
26,"[568, 125, 221, 291]",0.11,0.0,0.24,0.0,0.38,0.0,0.26
27,"[566, 132, 221, 286]",0.08,0.0,0.2,0.0,0.28,0.0,0.43
28,"[575, 140, 210, 270]",0.14,0.0,0.32,0.01,0.23,0.01,0.3
29,"[566, 128, 226, 294]",0.15,0.0,0.17,0.0,0.41,0.0,0.28
30,"[574, 143, 214, 272]",0.15,0.0,0.18,0.0,0.31,0.0,0.36
31,"[575, 124, 206, 260]",0.04,0.0,0.36,0.02,0.56,0.0,0.02
32,"[560, 133, 218, 268]",0.21,0.0,0.56,0.0,0.18,0.01,0.05
33,"[569, 134, 214, 275]",0.11,0.0,0.41,0.0,0.38,0.0,0.09
34,"[568, 140, 215, 273]",0.18,0.0,0.37,0.02,0.25,0.01,0.16
35,"[572, 154, 212, 269]",0.15,0.0,0.36,0.03,0.2,0.01,0.25
36,"[568, 154, 217, 279]",0.09,0.0,0.29,0.02,0.12,0.0,0.48
37,"[569, 152, 218, 282]",0.07,0.0,0.13,0.01,0.12,0.0,0.67
38,"[573, 148, 213, 273]",0.14,0.0,0.21,0.01,0.12,0.01,0.5
39,"[560, 127, 215, 265]",0.06,0.0,0.16,0.0,0.73,0.0,0.05
40,"[568, 127, 208, 258]",0.01,0.0,0.15,0.0,0.82,0.0,0.02
41,"[563, 132, 216, 266]",0.1,0.0,0.47,0.0,0.33,0.0,0.09
42,"[569, 135, 218, 280]",0.07,0.0,0.34,0.0,0.42,0.0,0.17
43,"[577, 133, 211, 274]",0.07,0.0,0.19,0.0,0.63,0.0,0.11
44,"[571, 124, 218, 277]",0.06,0.0,0.6,0.01,0.24,0.06,0.02
45,"[565, 134, 220, 284]",0.12,0.0,0.66,0.0,0.17,0.01,0.05
