,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9
68,"[1097, 471, 45, 56]",0.29,0.0,0.23,0.03,0.17,0.2,0.08,"[846, 14, 86, 101]",0.04,0.0,0.03,0.33,0.36,0.01,0.23,"[956, 228, 105, 138]",0.08,0.0,0.21,0.0,0.64,0.01,0.06,"[585, 202, 101, 128]",0.46,0.0,0.02,0.0,0.35,0.0,0.16,"[741, 213, 94, 116]",0.04,0.0,0.02,0.4,0.12,0.0,0.42,"[273, 46, 105, 127]",0.29,0.0,0.06,0.01,0.2,0.01,0.43,"[207, 203, 110, 129]",0.4,0.0,0.03,0.0,0.09,0.0,0.47,"[196, 588, 48, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,"[141, 0, 87, 111]",0.39,0.01,0.01,0.01,0.42,0.0,0.16,"[363, 0, 53, 48]",0.76,0.05,0.05,0.03,0.1,0.0,0.01
69,"[1099, 457, 47, 57]",0.25,0.0,0.02,0.01,0.11,0.0,0.6,"[202, 234, 72, 101]",0.28,0.0,0.13,0.0,0.5,0.01,0.08,"[958, 81, 76, 99]",0.03,0.0,0.04,0.01,0.2,0.09,0.63,"[1172, 312, 75, 103]",0.1,0.0,0.03,0.08,0.76,0.01,0.03,"[194, 588, 50, 57]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[436, 186, 59, 77]",0.35,0.06,0.07,0.09,0.28,0.03,0.11,"[1170, 238, 18, 22]",0.11,0.0,0.08,0.17,0.54,0.0,0.09,"[747, 135, 68, 94]",0.13,0.0,0.02,0.01,0.35,0.01,0.48,,,,,,,,,,,,,,,,
70,"[1098, 461, 46, 58]",0.28,0.0,0.03,0.01,0.12,0.01,0.55,"[205, 237, 71, 102]",0.33,0.0,0.04,0.01,0.37,0.0,0.24,"[959, 83, 80, 108]",0.08,0.0,0.05,0.0,0.33,0.12,0.42,"[1174, 319, 74, 104]",0.21,0.0,0.05,0.07,0.6,0.03,0.04,"[193, 587, 50, 59]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[994, 350, 67, 90]",0.07,0.0,0.09,0.42,0.08,0.01,0.32,"[425, 175, 80, 111]",0.24,0.0,0.07,0.03,0.59,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
71,"[1098, 462, 48, 61]",0.06,0.0,0.03,0.0,0.3,0.0,0.61,"[531, 129, 173, 220]",0.33,0.0,0.07,0.09,0.38,0.01,0.11,"[195, 588, 49, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"[1101, 464, 46, 60]",0.35,0.0,0.17,0.0,0.3,0.1,0.08,"[195, 588, 49, 57]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,"[570, 176, 160, 196]",0.04,0.0,0.03,0.0,0.93,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"[1096, 456, 47, 59]",0.25,0.0,0.07,0.0,0.39,0.0,0.29,"[573, 109, 171, 224]",0.15,0.0,0.13,0.02,0.39,0.02,0.3,"[194, 588, 50, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"[1097, 458, 47, 58]",0.28,0.0,0.03,0.0,0.24,0.0,0.44,"[589, 130, 160, 211]",0.1,0.0,0.23,0.02,0.34,0.0,0.31,"[194, 587, 51, 60]",0.0,0.0,0.0,0.93,0.02,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"[1104, 463, 48, 61]",0.11,0.0,0.17,0.23,0.09,0.06,0.33,"[195, 588, 50, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[595, 132, 167, 220]",0.06,0.0,0.26,0.0,0.62,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"[1110, 466, 47, 59]",0.24,0.0,0.03,0.0,0.53,0.03,0.15,"[195, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[553, 122, 162, 221]",0.03,0.0,0.01,0.0,0.12,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"[1102, 454, 47, 57]",0.42,0.0,0.04,0.01,0.26,0.0,0.27,"[594, 116, 163, 220]",0.26,0.0,0.4,0.02,0.27,0.01,0.06,"[195, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"[1101, 460, 47, 58]",0.24,0.0,0.21,0.0,0.38,0.02,0.15,"[598, 121, 154, 208]",0.04,0.0,0.03,0.0,0.86,0.0,0.06,"[195, 587, 50, 59]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"[1101, 460, 46, 60]",0.08,0.0,0.2,0.02,0.27,0.12,0.31,"[578, 119, 164, 215]",0.02,0.0,0.08,0.03,0.64,0.0,0.23,"[195, 587, 50, 59]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"[1104, 456, 45, 56]",0.24,0.0,0.08,0.0,0.5,0.01,0.18,"[593, 181, 169, 211]",0.03,0.0,0.05,0.0,0.91,0.0,0.0,"[195, 587, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"[1099, 458, 45, 59]",0.18,0.0,0.14,0.0,0.2,0.01,0.46,"[580, 103, 165, 222]",0.08,0.0,0.05,0.0,0.63,0.01,0.24,"[195, 587, 49, 59]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"[1099, 455, 48, 58]",0.24,0.0,0.09,0.0,0.21,0.02,0.43,"[590, 108, 156, 209]",0.24,0.0,0.37,0.0,0.3,0.0,0.09,"[195, 588, 49, 57]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"[1109, 464, 48, 61]",0.1,0.0,0.04,0.0,0.35,0.01,0.5,"[577, 112, 166, 220]",0.02,0.0,0.18,0.02,0.63,0.0,0.15,"[195, 587, 49, 59]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"[1111, 456, 47, 58]",0.09,0.0,0.03,0.02,0.41,0.0,0.45,"[499, 118, 188, 244]",0.03,0.0,0.21,0.0,0.67,0.01,0.07,"[195, 587, 49, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"[1101, 456, 47, 56]",0.12,0.01,0.05,0.01,0.24,0.0,0.57,"[486, 126, 189, 245]",0.13,0.0,0.19,0.0,0.45,0.02,0.2,"[195, 588, 50, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[317, 41, 22, 25]",0.11,0.01,0.07,0.24,0.14,0.06,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"[1101, 461, 48, 62]",0.22,0.0,0.06,0.0,0.15,0.02,0.54,"[586, 113, 165, 221]",0.22,0.0,0.21,0.0,0.38,0.01,0.18,"[194, 587, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"[1099, 460, 48, 61]",0.27,0.0,0.29,0.0,0.23,0.16,0.03,"[576, 107, 167, 230]",0.25,0.0,0.17,0.15,0.26,0.0,0.17,"[194, 587, 50, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"[1102, 460, 47, 60]",0.21,0.0,0.03,0.0,0.25,0.01,0.48,"[196, 587, 48, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[579, 120, 164, 220]",0.05,0.0,0.13,0.41,0.27,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"[1102, 458, 48, 60]",0.43,0.0,0.03,0.0,0.14,0.0,0.4,"[570, 115, 167, 228]",0.34,0.0,0.12,0.02,0.36,0.0,0.16,"[195, 587, 49, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"[1103, 454, 48, 60]",0.2,0.01,0.19,0.01,0.11,0.25,0.22,"[195, 587, 49, 58]",0.0,0.0,0.0,0.9,0.01,0.0,0.09,"[570, 120, 167, 223]",0.09,0.0,0.25,0.05,0.26,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"[1101, 459, 48, 60]",0.02,0.0,0.01,0.03,0.04,0.0,0.9,"[563, 107, 175, 225]",0.05,0.0,0.17,0.0,0.58,0.0,0.2,"[195, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"[1102, 456, 46, 58]",0.19,0.0,0.1,0.04,0.09,0.24,0.33,"[578, 171, 171, 209]",0.08,0.0,0.05,0.0,0.83,0.0,0.04,"[196, 588, 48, 57]",0.0,0.0,0.0,0.9,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"[1099, 458, 47, 62]",0.26,0.01,0.07,0.01,0.21,0.04,0.4,"[527, 156, 170, 208]",0.01,0.0,0.02,0.0,0.96,0.0,0.0,"[195, 587, 49, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"[1099, 466, 45, 56]",0.26,0.0,0.12,0.0,0.24,0.05,0.32,"[488, 134, 188, 247]",0.11,0.0,0.2,0.0,0.47,0.02,0.2,"[195, 587, 49, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,"[123, 119, 153, 198]",0.07,0.0,0.07,0.16,0.19,0.0,0.5,"[270, 291, 24, 29]",0.09,0.0,0.05,0.45,0.3,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"[1104, 456, 46, 58]",0.21,0.0,0.14,0.01,0.33,0.0,0.3,"[113, 126, 148, 193]",0.01,0.0,0.0,0.21,0.09,0.0,0.68,"[195, 587, 49, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,"[459, 131, 186, 248]",0.1,0.0,0.15,0.0,0.54,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"[1101, 462, 47, 60]",0.12,0.0,0.02,0.0,0.37,0.0,0.48,"[550, 116, 162, 205]",0.06,0.0,0.11,0.01,0.72,0.01,0.09,"[195, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"[1103, 464, 46, 57]",0.11,0.02,0.04,0.0,0.49,0.0,0.33,"[539, 108, 168, 213]",0.58,0.0,0.04,0.0,0.22,0.0,0.15,"[195, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1043, 509, 17, 23]",0.22,0.01,0.08,0.07,0.43,0.14,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"[1106, 459, 45, 59]",0.13,0.01,0.07,0.0,0.3,0.0,0.49,"[195, 587, 50, 59]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"[547, 161, 170, 211]",0.04,0.0,0.08,0.0,0.87,0.0,0.01,"[194, 587, 50, 58]",0.0,0.0,0.0,0.9,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"[1098, 459, 49, 61]",0.06,0.0,0.03,0.26,0.13,0.01,0.52,"[194, 588, 50, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[401, 195, 206, 258]",0.23,0.0,0.14,0.19,0.42,0.01,0.01,"[173, 133, 144, 189]",0.02,0.0,0.01,0.62,0.07,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"[1105, 461, 46, 57]",0.2,0.0,0.04,0.01,0.35,0.0,0.4,"[547, 5, 177, 233]",0.04,0.0,0.03,0.04,0.22,0.01,0.66,"[286, 132, 208, 253]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,"[194, 588, 50, 57]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[156, 127, 143, 188]",0.01,0.0,0.01,0.12,0.16,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"[1102, 459, 46, 58]",0.11,0.01,0.04,0.0,0.28,0.0,0.57,"[563, 160, 172, 216]",0.09,0.0,0.02,0.0,0.82,0.0,0.07,"[196, 587, 49, 58]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"[1102, 465, 48, 58]",0.27,0.0,0.02,0.03,0.18,0.01,0.48,"[195, 588, 49, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,"[557, 153, 172, 212]",0.03,0.0,0.06,0.0,0.87,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"[549, 105, 178, 238]",0.07,0.0,0.04,0.03,0.32,0.0,0.54,"[1100, 464, 46, 63]",0.09,0.0,0.06,0.0,0.59,0.01,0.25,"[196, 589, 49, 56]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"[1098, 457, 48, 60]",0.19,0.01,0.32,0.01,0.24,0.06,0.18,"[547, 156, 175, 212]",0.03,0.0,0.03,0.0,0.94,0.0,0.0,"[196, 589, 49, 56]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"[1097, 462, 47, 60]",0.14,0.0,0.05,0.0,0.42,0.01,0.38,"[526, 124, 173, 223]",0.12,0.0,0.28,0.02,0.14,0.24,0.21,"[195, 589, 50, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"[1099, 459, 47, 55]",0.27,0.0,0.02,0.0,0.47,0.0,0.24,"[544, 136, 171, 217]",0.05,0.0,0.16,0.0,0.77,0.0,0.02,"[195, 588, 49, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"[1100, 464, 44, 58]",0.13,0.0,0.06,0.0,0.51,0.0,0.3,"[562, 160, 171, 214]",0.03,0.0,0.08,0.0,0.89,0.0,0.0,"[195, 588, 50, 57]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"[1093, 459, 48, 59]",0.41,0.0,0.01,0.0,0.28,0.0,0.3,"[548, 148, 170, 203]",0.03,0.0,0.12,0.0,0.82,0.0,0.03,"[195, 588, 50, 57]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"[1094, 457, 48, 63]",0.23,0.01,0.22,0.04,0.22,0.09,0.2,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[527, 133, 169, 209]",0.03,0.0,0.09,0.0,0.87,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"[1089, 459, 49, 60]",0.14,0.0,0.03,0.0,0.14,0.0,0.69,"[195, 588, 50, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[532, 141, 170, 210]",0.01,0.0,0.04,0.0,0.93,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"[1096, 462, 45, 57]",0.15,0.0,0.07,0.01,0.47,0.01,0.29,"[528, 143, 174, 217]",0.06,0.0,0.04,0.0,0.88,0.0,0.02,"[195, 588, 50, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"[1095, 458, 47, 58]",0.07,0.0,0.06,0.0,0.18,0.02,0.67,"[525, 103, 174, 229]",0.01,0.0,0.03,0.01,0.17,0.0,0.78,"[195, 588, 51, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"[1099, 464, 44, 55]",0.14,0.0,0.01,0.0,0.18,0.0,0.67,"[516, 105, 172, 219]",0.03,0.0,0.04,0.0,0.27,0.0,0.66,"[195, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"[1103, 462, 47, 60]",0.14,0.0,0.02,0.01,0.4,0.0,0.43,"[537, 93, 164, 224]",0.03,0.0,0.02,0.01,0.22,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"[1095, 460, 45, 58]",0.4,0.01,0.15,0.0,0.27,0.01,0.17,"[527, 130, 180, 226]",0.05,0.0,0.06,0.0,0.86,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,"[1097, 460, 47, 58]",0.13,0.0,0.03,0.0,0.29,0.0,0.54,"[521, 133, 180, 223]",0.23,0.0,0.05,0.0,0.6,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"[1097, 462, 49, 59]",0.31,0.0,0.02,0.0,0.29,0.0,0.37,"[522, 132, 176, 219]",0.05,0.0,0.14,0.0,0.72,0.0,0.1,"[197, 589, 48, 56]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"[1099, 458, 47, 57]",0.3,0.0,0.05,0.0,0.19,0.0,0.46,"[503, 132, 183, 223]",0.13,0.0,0.04,0.0,0.64,0.0,0.18,"[196, 589, 49, 56]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"[1096, 460, 45, 56]",0.2,0.01,0.01,0.0,0.33,0.0,0.46,"[523, 131, 171, 214]",0.04,0.0,0.07,0.0,0.86,0.0,0.02,"[195, 589, 49, 56]",0.0,0.0,0.0,0.95,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"[1097, 464, 48, 58]",0.52,0.01,0.01,0.0,0.36,0.0,0.11,"[521, 97, 168, 213]",0.08,0.0,0.15,0.0,0.13,0.39,0.26,"[195, 587, 49, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"[1097, 458, 47, 58]",0.6,0.0,0.1,0.07,0.18,0.01,0.05,"[195, 587, 49, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,"[524, 135, 176, 221]",0.09,0.0,0.08,0.0,0.78,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"[1100, 464, 48, 60]",0.3,0.0,0.02,0.0,0.2,0.0,0.47,"[516, 133, 177, 220]",0.1,0.0,0.11,0.0,0.7,0.0,0.08,"[195, 587, 49, 58]",0.0,0.0,0.0,0.87,0.01,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"[1099, 465, 45, 58]",0.28,0.0,0.02,0.0,0.21,0.0,0.49,"[523, 151, 160, 200]",0.04,0.0,0.12,0.0,0.82,0.0,0.02,"[194, 588, 50, 57]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"[1100, 467, 45, 57]",0.03,0.0,0.01,0.0,0.12,0.0,0.85,"[512, 140, 172, 212]",0.06,0.0,0.07,0.0,0.61,0.0,0.26,"[196, 588, 48, 57]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"[1095, 462, 48, 61]",0.13,0.0,0.02,0.0,0.1,0.02,0.73,"[527, 114, 168, 217]",0.02,0.0,0.05,0.0,0.76,0.0,0.17,"[194, 588, 50, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"[1101, 458, 47, 57]",0.34,0.01,0.03,0.0,0.3,0.0,0.32,"[513, 119, 169, 218]",0.01,0.0,0.1,0.0,0.72,0.0,0.17,"[194, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,"[1096, 461, 47, 61]",0.29,0.02,0.06,0.0,0.3,0.02,0.31,"[516, 133, 171, 220]",0.25,0.0,0.11,0.0,0.6,0.0,0.04,"[194, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"[1101, 458, 44, 55]",0.13,0.0,0.03,0.07,0.16,0.0,0.62,"[519, 143, 175, 218]",0.05,0.0,0.11,0.0,0.7,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"[1105, 461, 46, 58]",0.31,0.0,0.11,0.0,0.26,0.02,0.29,"[536, 103, 159, 198]",0.02,0.0,0.09,0.0,0.09,0.0,0.79,"[195, 588, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"[1095, 464, 48, 58]",0.29,0.0,0.04,0.0,0.33,0.0,0.33,"[516, 116, 177, 219]",0.02,0.0,0.03,0.0,0.91,0.0,0.04,"[195, 588, 50, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,"[1096, 460, 44, 53]",0.45,0.0,0.04,0.0,0.36,0.0,0.15,"[525, 144, 174, 217]",0.03,0.0,0.01,0.0,0.93,0.0,0.02,"[195, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1001, 516, 90, 117]",0.55,0.0,0.29,0.01,0.12,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,"[519, 135, 175, 216]",0.11,0.0,0.12,0.0,0.62,0.0,0.15,"[195, 588, 49, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1103, 462, 51, 64]",0.16,0.0,0.21,0.02,0.5,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,"[1103, 460, 47, 56]",0.35,0.0,0.01,0.0,0.06,0.0,0.58,"[523, 144, 172, 214]",0.08,0.0,0.03,0.0,0.88,0.0,0.02,"[195, 587, 50, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,"[1097, 461, 48, 62]",0.23,0.0,0.05,0.0,0.23,0.01,0.48,"[521, 139, 170, 212]",0.15,0.0,0.03,0.0,0.66,0.0,0.16,"[195, 588, 50, 57]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,"[1099, 459, 46, 59]",0.22,0.0,0.01,0.0,0.27,0.0,0.49,"[527, 136, 165, 209]",0.09,0.0,0.04,0.0,0.75,0.0,0.12,"[196, 587, 49, 58]",0.0,0.0,0.0,0.85,0.02,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"[1095, 462, 45, 58]",0.17,0.0,0.06,0.0,0.34,0.0,0.42,"[508, 124, 170, 205]",0.01,0.0,0.06,0.0,0.86,0.0,0.07,"[195, 588, 49, 57]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
