,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[622, 188, 136, 170]",0.11,0.0,0.04,0.01,0.5,0.0,0.33,,,,,,,,
1,"[617, 144, 151, 185]",0.19,0.0,0.06,0.0,0.41,0.01,0.33,,,,,,,,
2,"[627, 117, 155, 189]",0.14,0.03,0.08,0.01,0.46,0.01,0.28,,,,,,,,
3,"[619, 125, 162, 196]",0.29,0.0,0.02,0.0,0.45,0.0,0.25,,,,,,,,
4,"[585, 164, 149, 185]",0.32,0.0,0.05,0.0,0.49,0.0,0.12,,,,,,,,
5,"[509, 132, 155, 193]",0.36,0.03,0.05,0.07,0.24,0.01,0.24,,,,,,,,
6,"[582, 153, 145, 177]",0.12,0.0,0.02,0.06,0.42,0.0,0.38,,,,,,,,
7,"[613, 117, 156, 197]",0.23,0.01,0.07,0.0,0.44,0.02,0.24,,,,,,,,
8,"[594, 172, 142, 180]",0.24,0.01,0.04,0.02,0.36,0.0,0.33,,,,,,,,
9,"[594, 107, 162, 199]",0.33,0.0,0.11,0.01,0.29,0.02,0.25,,,,,,,,
10,"[580, 114, 159, 199]",0.19,0.0,0.02,0.02,0.14,0.0,0.64,,,,,,,,
11,"[593, 125, 150, 182]",0.29,0.01,0.13,0.0,0.33,0.01,0.22,,,,,,,,
12,"[595, 111, 150, 185]",0.11,0.01,0.03,0.0,0.22,0.01,0.62,,,,,,,,
13,"[569, 108, 149, 193]",0.56,0.01,0.07,0.0,0.17,0.01,0.18,,,,,,,,
14,"[576, 113, 145, 185]",0.29,0.04,0.07,0.01,0.32,0.0,0.28,,,,,,,,
15,"[593, 179, 140, 164]",0.24,0.02,0.02,0.01,0.66,0.01,0.04,,,,,,,,
16,"[653, 96, 150, 188]",0.1,0.0,0.03,0.0,0.34,0.0,0.53,,,,,,,,
17,"[600, 144, 142, 179]",0.33,0.0,0.02,0.01,0.45,0.0,0.19,,,,,,,,
18,"[591, 98, 148, 188]",0.21,0.01,0.1,0.06,0.51,0.01,0.1,,,,,,,,
19,"[622, 159, 141, 173]",0.35,0.03,0.01,0.01,0.38,0.0,0.22,,,,,,,,
20,"[598, 115, 153, 189]",0.23,0.01,0.03,0.0,0.17,0.0,0.56,,,,,,,,
21,"[596, 195, 136, 161]",0.3,0.02,0.01,0.0,0.59,0.0,0.08,,,,,,,,
22,"[517, 98, 160, 188]",0.35,0.04,0.05,0.04,0.38,0.01,0.13,,,,,,,,
23,"[579, 97, 151, 183]",0.26,0.04,0.11,0.0,0.48,0.0,0.11,,,,,,,,
24,"[558, 111, 152, 192]",0.34,0.01,0.12,0.01,0.4,0.0,0.11,,,,,,,,
25,"[591, 131, 149, 182]",0.44,0.17,0.08,0.0,0.24,0.01,0.06,,,,,,,,
26,"[573, 128, 151, 190]",0.23,0.02,0.13,0.01,0.41,0.01,0.19,,,,,,,,
27,"[589, 128, 153, 190]",0.36,0.01,0.02,0.0,0.17,0.01,0.43,,,,,,,,
28,"[579, 116, 155, 198]",0.11,0.01,0.04,0.0,0.2,0.0,0.64,,,,,,,,
29,"[567, 175, 139, 168]",0.38,0.01,0.04,0.01,0.52,0.0,0.04,,,,,,,,
30,"[584, 135, 156, 202]",0.45,0.01,0.08,0.0,0.18,0.01,0.27,,,,,,,,
31,"[601, 140, 150, 191]",0.54,0.06,0.09,0.0,0.2,0.04,0.07,,,,,,,,
32,"[606, 142, 153, 193]",0.49,0.04,0.12,0.0,0.27,0.01,0.07,,,,,,,,
