,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[426, 126, 206, 248]",0.36,0.0,0.1,0.15,0.13,0.06,0.19,,,,,,,,
1,"[484, 111, 225, 275]",0.03,0.0,0.15,0.0,0.17,0.01,0.63,,,,,,,,
2,"[452, 74, 221, 271]",0.11,0.0,0.09,0.0,0.25,0.02,0.52,,,,,,,,
3,"[477, 70, 224, 278]",0.05,0.0,0.31,0.0,0.07,0.19,0.37,,,,,,,,
4,"[486, 68, 225, 281]",0.07,0.0,0.03,0.0,0.05,0.08,0.77,,,,,,,,
5,"[505, 75, 224, 280]",0.37,0.0,0.04,0.01,0.06,0.02,0.5,,,,,,,,
6,"[470, 107, 178, 218]",0.24,0.04,0.32,0.0,0.08,0.21,0.1,,,,,,,,
7,"[537, 159, 207, 252]",0.15,0.0,0.37,0.18,0.09,0.01,0.2,,,,,,,,
8,"[540, 135, 216, 268]",0.36,0.01,0.23,0.12,0.07,0.02,0.19,,,,,,,,
9,"[555, 83, 223, 281]",0.13,0.0,0.03,0.01,0.03,0.01,0.79,,,,,,,,
10,"[460, 152, 218, 264]",0.09,0.0,0.03,0.44,0.03,0.0,0.41,,,,,,,,
11,"[528, 77, 221, 281]",0.17,0.0,0.09,0.01,0.11,0.14,0.48,,,,,,,,
12,"[524, 139, 220, 273]",0.2,0.03,0.22,0.05,0.17,0.03,0.29,,,,,,,,
13,"[443, 158, 211, 257]",0.06,0.0,0.12,0.1,0.16,0.0,0.55,,,,,,,,
14,"[477, 73, 229, 292]",0.1,0.0,0.08,0.04,0.03,0.52,0.24,,,,,,,,
15,"[585, 84, 215, 278]",0.26,0.0,0.06,0.0,0.05,0.03,0.59,,,,,,,,
16,"[490, 71, 221, 285]",0.16,0.0,0.11,0.0,0.09,0.11,0.53,,,,,,,,
17,"[556, 155, 207, 256]",0.14,0.07,0.35,0.15,0.15,0.01,0.14,,,,,,,,
18,"[433, 73, 235, 290]",0.16,0.0,0.09,0.01,0.07,0.26,0.4,,,,,,,,
19,"[493, 70, 227, 284]",0.1,0.0,0.07,0.0,0.07,0.38,0.38,,,,,,,,
20,"[501, 83, 228, 288]",0.12,0.0,0.36,0.0,0.15,0.23,0.13,,,,,,,,
21,"[452, 55, 238, 290]",0.16,0.0,0.09,0.0,0.06,0.39,0.3,,,,,,,,
22,"[486, 102, 174, 211]",0.31,0.0,0.19,0.0,0.07,0.25,0.17,,,,,,,,
23,"[411, 156, 220, 266]",0.14,0.0,0.06,0.37,0.06,0.01,0.36,,,,,,,,
24,"[453, 87, 230, 285]",0.22,0.0,0.15,0.0,0.06,0.02,0.55,,,,,,,,
25,"[515, 145, 207, 262]",0.17,0.02,0.28,0.08,0.15,0.07,0.24,,,,,,,,
26,"[670, 169, 47, 48]",0.05,0.0,0.03,0.11,0.07,0.71,0.03,,,,,,,,
27,"[401, 81, 236, 287]",0.34,0.0,0.04,0.0,0.23,0.01,0.38,,,,,,,,
28,"[552, 137, 215, 271]",0.3,0.01,0.27,0.04,0.06,0.01,0.32,,,,,,,,
29,"[424, 73, 231, 279]",0.14,0.0,0.25,0.0,0.36,0.01,0.24,,,,,,,,
