,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
20,"[623, 84, 140, 183]",0.22,0.0,0.18,0.15,0.33,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
21,"[686, 104, 131, 180]",0.19,0.0,0.14,0.02,0.56,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
22,"[593, 66, 158, 198]",0.1,0.0,0.43,0.01,0.36,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,,,
23,"[518, 70, 149, 186]",0.18,0.0,0.07,0.38,0.19,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
24,"[483, 85, 153, 197]",0.11,0.0,0.02,0.04,0.13,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,
25,"[586, 76, 143, 183]",0.04,0.0,0.05,0.41,0.28,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,
26,"[705, 95, 140, 185]",0.54,0.0,0.3,0.0,0.11,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
27,"[563, 75, 148, 185]",0.9,0.0,0.02,0.0,0.06,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
28,"[464, 94, 152, 194]",0.13,0.0,0.13,0.03,0.45,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,
29,"[470, 82, 143, 182]",0.34,0.02,0.22,0.0,0.35,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
30,"[477, 84, 153, 190]",0.2,0.0,0.14,0.01,0.42,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,
31,"[693, 74, 138, 175]",0.73,0.0,0.12,0.0,0.06,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,
32,"[694, 107, 128, 167]",0.29,0.0,0.07,0.05,0.47,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
33,"[572, 77, 147, 189]",0.25,0.0,0.15,0.01,0.36,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,
34,"[458, 88, 142, 190]",0.26,0.0,0.08,0.01,0.39,0.0,0.25,"[429, 604, 26, 35]",0.07,0.0,0.05,0.78,0.04,0.0,0.05,,,,,,,,,,,,,,,,
35,"[469, 83, 136, 178]",0.04,0.01,0.08,0.17,0.39,0.01,0.3,"[515, 325, 54, 59]",0.05,0.0,0.09,0.22,0.55,0.0,0.09,,,,,,,,,,,,,,,,
36,"[541, 63, 130, 160]",0.18,0.0,0.15,0.0,0.21,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,
37,"[722, 76, 147, 199]",0.55,0.0,0.07,0.01,0.32,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
38,"[716, 93, 131, 186]",0.26,0.0,0.21,0.02,0.32,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
39,"[686, 91, 137, 195]",0.82,0.0,0.04,0.03,0.08,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
40,"[668, 72, 129, 191]",0.18,0.0,0.22,0.14,0.09,0.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,
41,"[710, 94, 132, 186]",0.28,0.0,0.12,0.07,0.37,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
42,"[514, 83, 153, 194]",0.04,0.0,0.04,0.33,0.13,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,
43,"[493, 81, 137, 179]",0.14,0.02,0.08,0.27,0.33,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,
44,"[297, 102, 146, 189]",0.28,0.0,0.06,0.03,0.31,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,
45,"[364, 95, 146, 186]",0.12,0.0,0.08,0.08,0.42,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
46,"[527, 83, 131, 178]",0.06,0.01,0.34,0.08,0.41,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
47,"[611, 70, 126, 192]",0.22,0.0,0.26,0.15,0.12,0.08,0.18,,,,,,,,,,,,,,,,,,,,,,,,
48,"[459, 86, 143, 185]",0.15,0.0,0.12,0.03,0.52,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,
49,"[489, 73, 140, 173]",0.38,0.0,0.11,0.0,0.37,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
50,"[437, 82, 142, 184]",0.07,0.0,0.02,0.39,0.23,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,
51,"[430, 67, 151, 188]",0.07,0.0,0.3,0.01,0.57,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
52,"[422, 77, 150, 193]",0.37,0.0,0.09,0.01,0.36,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
53,"[417, 85, 143, 184]",0.15,0.01,0.08,0.09,0.35,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,
54,"[420, 95, 151, 188]",0.19,0.0,0.14,0.02,0.44,0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,
55,"[514, 82, 151, 188]",0.35,0.01,0.11,0.04,0.42,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,
56,"[497, 75, 155, 183]",0.1,0.0,0.06,0.01,0.8,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
57,"[502, 73, 137, 179]",0.3,0.03,0.16,0.01,0.26,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,
58,"[494, 72, 149, 186]",0.57,0.01,0.14,0.01,0.17,0.0,0.1,"[593, 481, 19, 25]",0.15,0.01,0.2,0.13,0.17,0.04,0.3,,,,,,,,,,,,,,,,
59,"[563, 75, 148, 184]",0.17,0.0,0.07,0.02,0.59,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,
60,"[692, 82, 155, 204]",0.43,0.0,0.2,0.0,0.09,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,
61,"[653, 70, 147, 197]",0.31,0.01,0.1,0.17,0.22,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,
62,"[469, 77, 141, 181]",0.27,0.01,0.09,0.24,0.23,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
63,"[436, 95, 150, 189]",0.35,0.0,0.12,0.02,0.17,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
64,"[633, 132, 139, 205]",0.08,0.0,0.03,0.03,0.09,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
65,"[586, 94, 151, 178]",0.1,0.0,0.09,0.09,0.46,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,
66,"[695, 164, 124, 168]",0.1,0.0,0.1,0.02,0.66,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
67,"[674, 149, 130, 188]",0.04,0.0,0.09,0.03,0.07,0.01,0.75,,,,,,,,,,,,,,,,,,,,,,,,
68,"[614, 135, 135, 168]",0.59,0.0,0.14,0.03,0.13,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
69,"[350, 84, 155, 188]",0.06,0.0,0.08,0.0,0.77,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
70,"[436, 91, 151, 188]",0.22,0.0,0.38,0.02,0.27,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
71,"[524, 93, 154, 184]",0.04,0.0,0.14,0.19,0.47,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,
72,"[476, 103, 141, 187]",0.27,0.01,0.11,0.01,0.22,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,
73,"[436, 77, 148, 190]",0.44,0.01,0.14,0.04,0.08,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,
74,"[432, 85, 152, 185]",0.11,0.0,0.13,0.05,0.64,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
75,"[648, 101, 135, 183]",0.1,0.0,0.17,0.03,0.58,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
76,"[630, 100, 142, 188]",0.72,0.0,0.04,0.01,0.1,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
77,"[574, 86, 143, 183]",0.41,0.0,0.27,0.03,0.22,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
78,"[476, 108, 149, 214]",0.19,0.0,0.04,0.01,0.14,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,
79,"[517, 88, 138, 175]",0.12,0.0,0.08,0.06,0.07,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,
80,"[426, 99, 148, 201]",0.16,0.0,0.08,0.04,0.29,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
81,"[429, 98, 151, 200]",0.21,0.0,0.1,0.02,0.21,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,
82,"[805, 128, 120, 168]",0.2,0.0,0.17,0.14,0.29,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,
83,"[782, 124, 133, 177]",0.7,0.0,0.08,0.01,0.18,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
84,"[767, 140, 131, 174]",0.13,0.0,0.06,0.31,0.43,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,
85,"[501, 110, 153, 194]",0.54,0.0,0.05,0.02,0.22,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
86,"[465, 112, 150, 188]",0.1,0.0,0.07,0.31,0.24,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,
87,"[491, 85, 153, 188]",0.15,0.0,0.17,0.03,0.62,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
88,"[647, 69, 141, 191]",0.1,0.0,0.1,0.23,0.21,0.01,0.34,,,,,,,,,,,,,,,,,,,,,,,,
89,"[659, 76, 133, 160]",0.63,0.01,0.11,0.01,0.16,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,
90,"[491, 75, 152, 192]",0.55,0.0,0.15,0.0,0.26,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
91,"[442, 99, 143, 185]",0.16,0.0,0.08,0.12,0.23,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,
92,"[480, 82, 145, 181]",0.34,0.0,0.2,0.01,0.33,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
93,"[763, 148, 127, 171]",0.26,0.0,0.14,0.02,0.49,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,
94,"[710, 136, 124, 161]",0.1,0.0,0.56,0.02,0.21,0.05,0.07,,,,,,,,,,,,,,,,,,,,,,,,
95,"[721, 151, 131, 178]",0.26,0.0,0.08,0.04,0.45,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,
96,"[648, 138, 148, 188]",0.17,0.0,0.02,0.19,0.17,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,
97,"[324, 81, 142, 189]",0.3,0.0,0.12,0.04,0.13,0.01,0.39,,,,,,,,,,,,,,,,,,,,,,,,
98,"[533, 73, 136, 187]",0.16,0.0,0.05,0.05,0.25,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,
99,"[648, 64, 145, 192]",0.15,0.0,0.24,0.02,0.3,0.03,0.26,,,,,,,,,,,,,,,,,,,,,,,,
100,"[538, 78, 142, 176]",0.07,0.05,0.03,0.19,0.43,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,
101,"[720, 75, 136, 174]",0.32,0.0,0.25,0.07,0.15,0.02,0.19,,,,,,,,,,,,,,,,,,,,,,,,
102,"[401, 92, 149, 189]",0.24,0.01,0.11,0.1,0.21,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
103,"[440, 82, 144, 186]",0.14,0.0,0.06,0.1,0.39,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
104,"[690, 97, 137, 179]",0.25,0.0,0.24,0.01,0.46,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
105,"[871, 128, 126, 169]",0.15,0.0,0.26,0.0,0.29,0.02,0.28,,,,,,,,,,,,,,,,,,,,,,,,
106,"[814, 112, 139, 192]",0.41,0.0,0.13,0.01,0.26,0.0,0.19,"[789, 480, 34, 42]",0.23,0.0,0.18,0.23,0.13,0.02,0.21,,,,,,,,,,,,,,,,
107,"[681, 90, 144, 182]",0.28,0.0,0.59,0.0,0.06,0.04,0.03,,,,,,,,,,,,,,,,,,,,,,,,
108,"[612, 121, 139, 183]",0.45,0.0,0.07,0.04,0.37,0.02,0.06,"[1060, 75, 25, 34]",0.15,0.0,0.22,0.36,0.17,0.01,0.09,,,,,,,,,,,,,,,,
109,"[606, 154, 135, 178]",0.33,0.0,0.32,0.0,0.3,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,
110,"[799, 157, 136, 173]",0.1,0.0,0.27,0.05,0.36,0.01,0.21,"[621, 420, 61, 73]",0.26,0.0,0.2,0.24,0.14,0.04,0.12,"[645, 376, 49, 58]",0.12,0.0,0.38,0.16,0.19,0.04,0.11,"[809, 500, 34, 42]",0.27,0.0,0.25,0.14,0.18,0.04,0.12
111,"[782, 132, 135, 180]",0.3,0.01,0.33,0.02,0.26,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,
112,"[769, 137, 150, 186]",0.91,0.02,0.03,0.0,0.03,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
113,"[555, 133, 153, 215]",0.25,0.0,0.15,0.03,0.18,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,
114,"[566, 136, 144, 192]",0.1,0.0,0.09,0.06,0.36,0.0,0.4,"[666, 107, 27, 34]",0.1,0.02,0.09,0.02,0.72,0.01,0.05,,,,,,,,,,,,,,,,
115,"[347, 130, 145, 187]",0.35,0.0,0.11,0.01,0.22,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,
116,"[518, 136, 147, 188]",0.22,0.0,0.07,0.08,0.4,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
117,"[711, 153, 137, 193]",0.27,0.0,0.24,0.03,0.39,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
118,"[502, 136, 132, 187]",0.14,0.0,0.36,0.03,0.16,0.01,0.31,,,,,,,,,,,,,,,,,,,,,,,,
119,"[698, 182, 125, 181]",0.12,0.0,0.28,0.05,0.14,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,
120,"[638, 176, 129, 180]",0.15,0.0,0.14,0.12,0.51,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
121,"[625, 183, 131, 174]",0.11,0.0,0.3,0.1,0.38,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
122,"[438, 106, 152, 195]",0.78,0.01,0.11,0.0,0.06,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
123,"[566, 88, 148, 189]",0.16,0.0,0.24,0.08,0.28,0.01,0.24,,,,,,,,,,,,,,,,,,,,,,,,
124,"[558, 87, 150, 189]",0.65,0.0,0.06,0.02,0.16,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,
125,"[671, 84, 150, 187]",0.27,0.0,0.09,0.26,0.2,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,
126,"[626, 98, 147, 192]",0.05,0.0,0.04,0.43,0.38,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
127,"[736, 95, 136, 179]",0.03,0.0,0.35,0.01,0.56,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
128,"[736, 104, 143, 183]",0.63,0.0,0.17,0.01,0.12,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,
129,"[652, 117, 146, 185]",0.34,0.0,0.13,0.11,0.26,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
130,"[503, 90, 150, 189]",0.51,0.0,0.2,0.02,0.13,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
131,"[759, 120, 142, 188]",0.19,0.0,0.05,0.31,0.1,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,
132,"[699, 115, 140, 187]",0.42,0.0,0.24,0.01,0.19,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,
133,"[650, 106, 139, 182]",0.22,0.0,0.22,0.02,0.46,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
134,"[730, 107, 122, 184]",0.07,0.0,0.23,0.07,0.18,0.03,0.42,,,,,,,,,,,,,,,,,,,,,,,,
135,"[589, 101, 145, 187]",0.78,0.0,0.03,0.0,0.13,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
136,"[688, 105, 142, 191]",0.22,0.0,0.06,0.46,0.13,0.01,0.12,"[827, 431, 56, 72]",0.05,0.0,0.14,0.34,0.25,0.02,0.21,,,,,,,,,,,,,,,,
137,"[680, 124, 138, 184]",0.27,0.0,0.3,0.02,0.33,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
138,"[731, 141, 138, 181]",0.27,0.01,0.21,0.01,0.43,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
139,"[699, 110, 146, 198]",0.18,0.0,0.25,0.02,0.28,0.02,0.25,,,,,,,,,,,,,,,,,,,,,,,,
140,"[733, 117, 126, 170]",0.53,0.0,0.18,0.0,0.17,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,
141,"[693, 105, 140, 182]",0.29,0.0,0.22,0.06,0.29,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,
142,"[543, 119, 143, 183]",0.32,0.0,0.09,0.03,0.38,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,
143,"[591, 111, 144, 188]",0.24,0.0,0.1,0.09,0.39,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,
144,"[576, 119, 154, 190]",0.86,0.0,0.04,0.0,0.06,0.0,0.04,"[785, 566, 31, 37]",0.24,0.01,0.09,0.53,0.09,0.0,0.03,,,,,,,,,,,,,,,,
145,"[451, 93, 159, 193]",0.2,0.0,0.23,0.02,0.47,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
146,"[441, 102, 140, 182]",0.14,0.0,0.1,0.04,0.32,0.02,0.38,,,,,,,,,,,,,,,,,,,,,,,,
147,"[481, 140, 136, 179]",0.31,0.0,0.14,0.01,0.11,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
148,"[484, 99, 148, 187]",0.27,0.0,0.08,0.04,0.19,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
149,"[468, 140, 151, 185]",0.18,0.01,0.12,0.12,0.43,0.02,0.12,,,,,,,,,,,,,,,,,,,,,,,,
150,"[620, 78, 133, 172]",0.9,0.0,0.06,0.0,0.03,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
151,"[641, 77, 149, 194]",0.36,0.0,0.08,0.01,0.06,0.03,0.45,,,,,,,,,,,,,,,,,,,,,,,,
152,"[617, 87, 153, 190]",0.46,0.0,0.06,0.04,0.23,0.03,0.18,,,,,,,,,,,,,,,,,,,,,,,,
153,"[624, 81, 141, 177]",0.25,0.01,0.2,0.04,0.38,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
154,"[629, 80, 135, 181]",0.19,0.0,0.15,0.23,0.18,0.01,0.24,,,,,,,,,,,,,,,,,,,,,,,,
155,"[582, 87, 142, 182]",0.7,0.02,0.12,0.01,0.07,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
156,"[437, 88, 148, 191]",0.25,0.0,0.12,0.11,0.18,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,
157,"[469, 77, 143, 192]",0.35,0.0,0.12,0.0,0.25,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,
158,"[529, 79, 144, 180]",0.18,0.0,0.18,0.22,0.29,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
159,"[563, 74, 142, 208]",0.35,0.0,0.2,0.03,0.14,0.02,0.27,,,,,,,,,,,,,,,,,,,,,,,,
160,"[673, 88, 138, 170]",0.62,0.0,0.12,0.0,0.15,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
161,"[794, 108, 146, 179]",0.08,0.0,0.06,0.2,0.48,0.02,0.16,"[695, 611, 32, 39]",0.38,0.0,0.16,0.13,0.23,0.0,0.11,,,,,,,,,,,,,,,,
162,"[470, 105, 152, 195]",0.4,0.01,0.1,0.04,0.19,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,
163,"[366, 112, 142, 185]",0.11,0.0,0.05,0.35,0.34,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,
164,"[618, 83, 147, 188]",0.7,0.0,0.07,0.0,0.21,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
165,"[533, 102, 145, 186]",0.26,0.0,0.05,0.04,0.13,0.01,0.51,,,,,,,,,,,,,,,,,,,,,,,,
166,"[589, 99, 141, 177]",0.04,0.0,0.22,0.05,0.59,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,
167,"[662, 99, 153, 190]",0.19,0.0,0.53,0.01,0.22,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,
168,"[628, 104, 150, 183]",0.1,0.0,0.08,0.07,0.58,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
169,"[642, 110, 146, 185]",0.2,0.01,0.12,0.01,0.56,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,
170,"[757, 90, 142, 190]",0.2,0.0,0.28,0.05,0.2,0.03,0.24,,,,,,,,,,,,,,,,,,,,,,,,
171,"[747, 114, 146, 185]",0.77,0.0,0.08,0.01,0.09,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,
172,"[532, 73, 150, 191]",0.15,0.0,0.06,0.47,0.08,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,
173,"[578, 82, 151, 193]",0.53,0.0,0.15,0.05,0.15,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,
174,"[482, 93, 153, 199]",0.89,0.0,0.03,0.0,0.02,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
175,"[476, 82, 145, 197]",0.76,0.0,0.09,0.0,0.07,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
176,"[426, 76, 143, 187]",0.37,0.0,0.12,0.05,0.19,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,
177,"[575, 71, 148, 190]",0.44,0.03,0.1,0.01,0.34,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
178,"[613, 94, 139, 185]",0.42,0.05,0.16,0.07,0.23,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,
179,"[580, 94, 148, 190]",0.64,0.02,0.15,0.01,0.14,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,
180,"[621, 93, 139, 173]",0.3,0.0,0.25,0.0,0.34,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
181,"[580, 97, 154, 193]",0.76,0.0,0.1,0.0,0.1,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
182,"[565, 96, 144, 187]",0.52,0.0,0.05,0.01,0.12,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
183,"[516, 93, 148, 196]",0.55,0.0,0.09,0.0,0.15,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,
184,"[615, 113, 131, 175]",0.13,0.0,0.41,0.02,0.35,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,
185,"[644, 112, 126, 174]",0.17,0.0,0.22,0.04,0.45,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,
186,"[588, 91, 147, 183]",0.16,0.0,0.19,0.0,0.54,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
187,"[501, 100, 145, 195]",0.32,0.0,0.09,0.02,0.17,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,
188,"[472, 104, 149, 190]",0.05,0.0,0.02,0.09,0.18,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,
189,"[391, 76, 158, 194]",0.11,0.0,0.27,0.03,0.45,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
190,"[410, 79, 156, 192]",0.06,0.0,0.26,0.01,0.59,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
191,"[461, 75, 152, 196]",0.51,0.0,0.12,0.01,0.2,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
192,"[685, 87, 144, 191]",0.82,0.0,0.06,0.0,0.06,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
193,"[651, 81, 143, 178]",0.21,0.0,0.32,0.0,0.29,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,
