,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[508, 102, 231, 306]",0.06,0.0,0.04,0.0,0.71,0.0,0.19,,,,,,,,
1,"[510, 109, 232, 307]",0.06,0.0,0.01,0.02,0.6,0.0,0.32,,,,,,,,
2,"[651, 213, 57, 66]",0.19,0.02,0.14,0.13,0.4,0.1,0.01,,,,,,,,
3,"[513, 146, 221, 286]",0.01,0.0,0.0,0.0,0.01,0.0,0.97,,,,,,,,
4,"[503, 119, 236, 323]",0.43,0.0,0.02,0.0,0.5,0.0,0.05,,,,,,,,
5,"[509, 130, 230, 299]",0.18,0.0,0.01,0.0,0.4,0.0,0.41,,,,,,,,
6,"[504, 141, 234, 291]",0.0,0.0,0.0,0.0,0.01,0.0,0.98,,,,,,,,
7,"[466, 117, 251, 328]",0.01,0.0,0.01,0.74,0.04,0.0,0.19,,,,,,,,
8,"[475, 111, 248, 330]",0.17,0.0,0.01,0.02,0.26,0.0,0.53,,,,,,,,
9,"[507, 135, 224, 295]",0.12,0.01,0.02,0.0,0.45,0.0,0.4,,,,,,,,
10,"[501, 130, 242, 307]",0.17,0.07,0.04,0.08,0.31,0.0,0.32,,,,,,,,
11,"[504, 106, 230, 299]",0.26,0.01,0.01,0.0,0.49,0.0,0.23,,,,,,,,
12,"[527, 125, 234, 306]",0.47,0.04,0.05,0.04,0.27,0.0,0.13,,,,,,,,
13,"[526, 124, 235, 303]",0.1,0.0,0.01,0.13,0.21,0.0,0.55,,,,,,,,
14,"[525, 123, 239, 319]",0.03,0.0,0.01,0.0,0.2,0.0,0.77,,,,,,,,
15,"[522, 122, 236, 309]",0.09,0.0,0.03,0.0,0.36,0.0,0.51,,,,,,,,
16,"[507, 119, 232, 302]",0.04,0.0,0.01,0.0,0.21,0.0,0.74,,,,,,,,
17,"[489, 114, 234, 305]",0.05,0.0,0.01,0.0,0.27,0.0,0.66,,,,,,,,
18,"[467, 125, 242, 307]",0.08,0.0,0.01,0.01,0.44,0.0,0.46,,,,,,,,
19,"[479, 106, 235, 310]",0.31,0.0,0.06,0.01,0.53,0.01,0.08,,,,,,,,
20,"[476, 125, 238, 307]",0.05,0.0,0.01,0.12,0.14,0.0,0.67,,,,,,,,
21,"[485, 115, 236, 313]",0.08,0.0,0.01,0.0,0.36,0.0,0.53,,,,,,,,
22,"[487, 118, 230, 304]",0.69,0.0,0.03,0.0,0.24,0.0,0.03,,,,,,,,
23,"[484, 123, 240, 318]",0.46,0.0,0.02,0.01,0.39,0.0,0.12,"[779, 588, 39, 48]",0.04,0.0,0.03,0.05,0.1,0.11,0.66
24,"[491, 107, 236, 312]",0.09,0.0,0.03,0.01,0.51,0.01,0.35,,,,,,,,
25,"[465, 121, 246, 316]",0.06,0.0,0.01,0.1,0.19,0.0,0.64,,,,,,,,
26,"[461, 153, 236, 287]",0.03,0.0,0.0,0.0,0.1,0.0,0.87,,,,,,,,
27,"[467, 116, 243, 312]",0.07,0.0,0.01,0.01,0.18,0.0,0.74,,,,,,,,
28,"[480, 118, 235, 303]",0.06,0.0,0.01,0.0,0.3,0.0,0.64,,,,,,,,
29,"[504, 136, 233, 307]",0.13,0.0,0.01,0.0,0.22,0.0,0.64,,,,,,,,
30,"[503, 124, 231, 300]",0.01,0.0,0.0,0.0,0.05,0.0,0.93,,,,,,,,
31,"[503, 126, 228, 298]",0.02,0.0,0.0,0.0,0.08,0.0,0.89,,,,,,,,
32,"[502, 106, 229, 301]",0.07,0.0,0.02,0.0,0.58,0.0,0.32,,,,,,,,
33,"[497, 112, 230, 299]",0.23,0.0,0.03,0.01,0.53,0.0,0.21,,,,,,,,
34,"[468, 128, 242, 315]",0.14,0.0,0.01,0.01,0.29,0.0,0.54,,,,,,,,
35,"[463, 122, 249, 327]",0.23,0.0,0.01,0.02,0.24,0.0,0.5,,,,,,,,
36,"[470, 126, 243, 314]",0.07,0.0,0.0,0.01,0.32,0.0,0.59,,,,,,,,
37,"[475, 123, 246, 325]",0.06,0.0,0.01,0.01,0.13,0.0,0.8,,,,,,,,
38,"[635, 228, 62, 72]",0.12,0.0,0.16,0.27,0.36,0.04,0.04,,,,,,,,
39,"[491, 135, 241, 305]",0.01,0.0,0.0,0.0,0.03,0.0,0.95,,,,,,,,
40,"[526, 110, 233, 305]",0.36,0.0,0.05,0.0,0.39,0.01,0.18,,,,,,,,
41,"[524, 102, 232, 306]",0.08,0.0,0.06,0.01,0.64,0.0,0.21,,,,,,,,
42,"[515, 125, 239, 311]",0.06,0.0,0.02,0.01,0.18,0.0,0.73,,,,,,,,
43,"[513, 130, 245, 325]",0.05,0.0,0.0,0.0,0.14,0.0,0.8,,,,,,,,
44,"[516, 129, 234, 310]",0.04,0.0,0.0,0.0,0.05,0.0,0.91,,,,,,,,
45,"[497, 134, 245, 311]",0.07,0.0,0.0,0.0,0.07,0.0,0.85,,,,,,,,
46,"[461, 117, 257, 334]",0.29,0.0,0.04,0.0,0.65,0.0,0.01,,,,,,,,
47,"[459, 123, 248, 328]",0.17,0.0,0.01,0.03,0.17,0.0,0.62,,,,,,,,
48,"[467, 112, 256, 333]",0.22,0.0,0.02,0.01,0.41,0.0,0.34,,,,,,,,
49,"[469, 135, 254, 331]",0.13,0.0,0.01,0.01,0.31,0.0,0.54,,,,,,,,
50,"[466, 130, 249, 325]",0.11,0.0,0.02,0.0,0.15,0.0,0.72,,,,,,,,
51,"[478, 143, 240, 305]",0.06,0.0,0.01,0.01,0.12,0.0,0.8,,,,,,,,
52,"[503, 163, 235, 299]",0.12,0.0,0.01,0.0,0.23,0.0,0.64,,,,,,,,
53,"[492, 117, 240, 311]",0.15,0.0,0.02,0.0,0.42,0.0,0.39,,,,,,,,
54,"[506, 171, 229, 294]",0.35,0.0,0.02,0.0,0.22,0.0,0.4,,,,,,,,
55,"[644, 229, 58, 67]",0.04,0.0,0.08,0.56,0.18,0.05,0.09,"[533, 239, 56, 60]",0.31,0.0,0.01,0.61,0.05,0.0,0.01
56,"[492, 109, 244, 316]",0.3,0.0,0.05,0.01,0.43,0.0,0.21,,,,,,,,
57,"[493, 103, 232, 311]",0.09,0.0,0.06,0.0,0.68,0.0,0.17,,,,,,,,
58,"[493, 125, 242, 313]",0.14,0.0,0.01,0.03,0.27,0.0,0.54,,,,,,,,
59,"[498, 128, 242, 306]",0.01,0.0,0.0,0.0,0.01,0.0,0.98,,,,,,,,
60,"[508, 132, 234, 305]",0.08,0.0,0.01,0.0,0.32,0.0,0.59,,,,,,,,
61,"[500, 109, 242, 307]",0.04,0.0,0.0,0.0,0.14,0.0,0.82,,,,,,,,
62,"[504, 101, 234, 319]",0.11,0.0,0.02,0.0,0.5,0.0,0.36,,,,,,,,
63,"[493, 121, 239, 321]",0.22,0.0,0.02,0.0,0.44,0.0,0.32,,,,,,,,
64,"[492, 128, 239, 297]",0.03,0.0,0.0,0.0,0.09,0.0,0.88,,,,,,,,
65,"[491, 122, 237, 317]",0.15,0.0,0.02,0.01,0.49,0.0,0.34,,,,,,,,
66,"[466, 124, 243, 324]",0.23,0.0,0.01,0.01,0.11,0.0,0.64,,,,,,,,
67,"[460, 127, 247, 323]",0.07,0.0,0.0,0.01,0.03,0.0,0.9,,,,,,,,
68,"[482, 108, 239, 317]",0.19,0.0,0.03,0.02,0.37,0.0,0.39,,,,,,,,
69,"[478, 133, 255, 328]",0.16,0.0,0.01,0.0,0.51,0.0,0.31,,,,,,,,
70,"[481, 126, 253, 329]",0.06,0.0,0.01,0.01,0.16,0.0,0.76,,,,,,,,
71,"[492, 102, 238, 313]",0.15,0.0,0.02,0.01,0.57,0.0,0.25,,,,,,,,
72,"[517, 108, 223, 296]",0.02,0.0,0.01,0.0,0.49,0.0,0.47,,,,,,,,
73,"[531, 111, 221, 302]",0.09,0.0,0.02,0.0,0.69,0.0,0.19,,,,,,,,
74,"[511, 115, 231, 298]",0.03,0.0,0.01,0.0,0.16,0.0,0.8,,,,,,,,
75,"[506, 115, 230, 300]",0.07,0.0,0.03,0.0,0.33,0.0,0.57,,,,,,,,
76,"[502, 123, 227, 299]",0.02,0.0,0.01,0.0,0.14,0.0,0.83,,,,,,,,
77,"[477, 128, 250, 322]",0.04,0.0,0.0,0.0,0.13,0.0,0.81,,,,,,,,
78,"[464, 125, 246, 318]",0.13,0.0,0.02,0.01,0.22,0.0,0.62,,,,,,,,
79,"[467, 113, 242, 319]",0.12,0.0,0.02,0.0,0.66,0.0,0.2,,,,,,,,
80,"[477, 105, 236, 301]",0.14,0.0,0.02,0.0,0.71,0.0,0.13,,,,,,,,
81,"[488, 124, 236, 304]",0.04,0.0,0.01,0.0,0.27,0.0,0.68,,,,,,,,
82,"[490, 116, 237, 318]",0.04,0.0,0.02,0.0,0.33,0.0,0.61,,,,,,,,
83,"[499, 117, 231, 297]",0.02,0.0,0.0,0.0,0.12,0.0,0.86,,,,,,,,
84,"[496, 133, 234, 294]",0.03,0.0,0.0,0.0,0.06,0.0,0.91,,,,,,,,
85,"[651, 229, 62, 72]",0.17,0.0,0.23,0.11,0.4,0.06,0.02,,,,,,,,
86,"[503, 141, 232, 296]",0.02,0.0,0.0,0.0,0.1,0.0,0.88,,,,,,,,
87,"[496, 141, 241, 308]",0.14,0.0,0.01,0.0,0.29,0.0,0.56,,,,,,,,
88,"[502, 105, 232, 303]",0.06,0.0,0.02,0.02,0.34,0.0,0.56,,,,,,,,
89,"[492, 121, 233, 306]",0.27,0.0,0.01,0.0,0.66,0.0,0.05,,,,,,,,
90,"[476, 115, 254, 329]",0.46,0.0,0.02,0.01,0.36,0.0,0.14,,,,,,,,
91,"[486, 106, 247, 321]",0.1,0.0,0.01,0.01,0.32,0.0,0.57,,,,,,,,
92,"[492, 107, 230, 305]",0.08,0.0,0.02,0.0,0.66,0.0,0.24,,,,,,,,
93,"[494, 112, 249, 320]",0.06,0.0,0.01,0.0,0.34,0.0,0.58,,,,,,,,
94,"[505, 139, 233, 304]",0.49,0.0,0.01,0.0,0.32,0.0,0.18,,,,,,,,
95,"[511, 146, 242, 320]",0.05,0.0,0.0,0.0,0.17,0.0,0.78,,,,,,,,
96,"[531, 131, 250, 315]",0.04,0.0,0.03,0.0,0.26,0.0,0.67,,,,,,,,
97,"[527, 118, 248, 332]",0.11,0.0,0.02,0.0,0.31,0.0,0.56,,,,,,,,
98,"[491, 126, 237, 312]",0.12,0.0,0.02,0.0,0.33,0.0,0.53,,,,,,,,
99,"[458, 142, 233, 303]",0.24,0.0,0.01,0.0,0.36,0.0,0.38,,,,,,,,
100,"[444, 133, 231, 299]",0.1,0.0,0.02,0.0,0.37,0.0,0.51,,,,,,,,
101,"[438, 133, 235, 299]",0.08,0.0,0.02,0.01,0.19,0.01,0.7,,,,,,,,
102,"[442, 143, 241, 308]",0.04,0.0,0.01,0.0,0.2,0.0,0.74,,,,,,,,
103,"[446, 124, 243, 318]",0.21,0.0,0.02,0.0,0.4,0.0,0.37,,,,,,,,
