,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[551, 60, 194, 254]",0.21,0.0,0.03,0.01,0.26,0.0,0.48
1,"[546, 66, 189, 238]",0.39,0.0,0.07,0.0,0.36,0.0,0.17
2,"[534, 71, 193, 248]",0.67,0.0,0.07,0.0,0.16,0.0,0.1
3,"[529, 75, 189, 241]",0.57,0.0,0.11,0.0,0.27,0.0,0.06
4,"[536, 68, 199, 249]",0.62,0.0,0.12,0.0,0.17,0.0,0.08
5,"[533, 81, 197, 242]",0.6,0.0,0.11,0.0,0.2,0.0,0.09
6,"[525, 73, 206, 252]",0.37,0.01,0.1,0.0,0.36,0.0,0.17
7,"[511, 74, 195, 244]",0.39,0.0,0.13,0.0,0.35,0.0,0.12
8,"[505, 71, 195, 250]",0.59,0.0,0.08,0.0,0.2,0.0,0.13
9,"[507, 72, 196, 246]",0.62,0.0,0.04,0.0,0.21,0.0,0.13
10,"[507, 77, 201, 259]",0.7,0.03,0.08,0.0,0.15,0.0,0.05
11,"[530, 68, 204, 259]",0.71,0.0,0.08,0.0,0.09,0.0,0.11
12,"[524, 91, 195, 250]",0.86,0.02,0.02,0.0,0.09,0.0,0.01
13,"[528, 98, 190, 241]",0.67,0.0,0.03,0.0,0.19,0.0,0.1
14,"[532, 77, 195, 249]",0.86,0.0,0.02,0.0,0.05,0.0,0.06
15,"[528, 77, 203, 253]",0.8,0.01,0.05,0.0,0.09,0.0,0.06
16,"[501, 69, 191, 248]",0.64,0.01,0.07,0.0,0.15,0.01,0.12
17,"[495, 77, 197, 258]",0.73,0.04,0.05,0.0,0.08,0.0,0.09
18,"[522, 69, 196, 243]",0.61,0.02,0.07,0.0,0.18,0.0,0.11
19,"[507, 72, 200, 247]",0.71,0.01,0.05,0.0,0.17,0.0,0.06
20,"[508, 67, 192, 238]",0.61,0.0,0.04,0.0,0.17,0.0,0.18
21,"[507, 66, 199, 250]",0.61,0.04,0.03,0.0,0.21,0.0,0.1
22,"[508, 68, 198, 248]",0.79,0.01,0.05,0.0,0.1,0.0,0.06
23,"[531, 68, 189, 242]",0.72,0.0,0.03,0.0,0.19,0.0,0.05
24,"[526, 78, 189, 241]",0.76,0.0,0.03,0.0,0.14,0.0,0.07
25,"[505, 52, 203, 259]",0.77,0.0,0.04,0.0,0.13,0.0,0.05
26,"[504, 66, 197, 249]",0.82,0.0,0.03,0.0,0.09,0.0,0.06
27,"[497, 59, 202, 255]",0.75,0.01,0.03,0.0,0.12,0.0,0.09
28,"[498, 67, 197, 244]",0.61,0.0,0.05,0.0,0.13,0.0,0.21
29,"[512, 60, 199, 247]",0.6,0.01,0.13,0.0,0.15,0.01,0.1
30,"[524, 64, 195, 249]",0.77,0.01,0.03,0.0,0.15,0.0,0.04
31,"[531, 65, 191, 246]",0.79,0.0,0.01,0.0,0.11,0.0,0.08
32,"[525, 67, 199, 250]",0.86,0.0,0.03,0.0,0.08,0.0,0.03
33,"[592, 45, 201, 245]",0.7,0.0,0.05,0.0,0.2,0.0,0.04
34,"[438, 30, 201, 259]",0.67,0.0,0.05,0.0,0.19,0.01,0.08
35,"[369, 24, 202, 244]",0.54,0.0,0.1,0.0,0.19,0.01,0.17
36,"[475, 22, 204, 242]",0.63,0.0,0.07,0.0,0.26,0.0,0.04
37,"[559, 27, 190, 249]",0.63,0.0,0.02,0.0,0.1,0.0,0.24
38,"[550, 33, 195, 250]",0.5,0.01,0.02,0.0,0.14,0.0,0.32
39,"[539, 33, 195, 255]",0.45,0.0,0.04,0.0,0.26,0.0,0.24
40,"[537, 29, 198, 253]",0.53,0.01,0.01,0.0,0.15,0.0,0.31
41,"[527, 39, 201, 250]",0.57,0.0,0.02,0.0,0.15,0.0,0.27
42,"[527, 33, 198, 256]",0.71,0.0,0.07,0.0,0.13,0.01,0.09
43,"[504, 34, 200, 254]",0.68,0.01,0.05,0.0,0.19,0.0,0.07
44,"[527, 40, 190, 242]",0.62,0.0,0.04,0.0,0.28,0.0,0.05
45,"[543, 48, 190, 252]",0.77,0.0,0.02,0.0,0.16,0.0,0.05
46,"[546, 42, 203, 259]",0.63,0.01,0.04,0.0,0.2,0.01,0.11
47,"[577, 54, 193, 249]",0.56,0.0,0.03,0.01,0.16,0.0,0.25
48,"[617, 67, 192, 242]",0.37,0.0,0.06,0.01,0.22,0.01,0.33
49,"[504, 35, 197, 249]",0.56,0.0,0.1,0.0,0.25,0.0,0.08
50,"[523, 47, 196, 247]",0.8,0.0,0.04,0.0,0.08,0.0,0.08
51,"[563, 58, 196, 254]",0.86,0.0,0.02,0.0,0.09,0.0,0.02
52,"[562, 51, 193, 247]",0.69,0.0,0.05,0.0,0.18,0.0,0.08
53,"[552, 73, 187, 241]",0.42,0.01,0.05,0.0,0.25,0.0,0.27
54,"[530, 65, 200, 254]",0.6,0.01,0.04,0.0,0.22,0.0,0.13
55,"[537, 80, 197, 249]",0.78,0.02,0.02,0.0,0.07,0.0,0.1
56,"[529, 70, 196, 254]",0.81,0.0,0.02,0.0,0.09,0.0,0.07
57,"[528, 66, 191, 239]",0.66,0.0,0.03,0.0,0.24,0.0,0.07
58,"[541, 71, 190, 247]",0.74,0.01,0.01,0.0,0.17,0.0,0.07
59,"[531, 73, 196, 254]",0.8,0.01,0.03,0.0,0.07,0.0,0.08
60,"[517, 71, 198, 251]",0.81,0.0,0.03,0.0,0.1,0.0,0.06
61,"[519, 84, 192, 242]",0.87,0.0,0.01,0.0,0.08,0.0,0.03
62,"[515, 69, 193, 246]",0.77,0.0,0.05,0.0,0.15,0.0,0.03
63,"[485, 66, 203, 249]",0.57,0.01,0.05,0.0,0.21,0.0,0.15
64,"[482, 74, 200, 247]",0.26,0.01,0.08,0.0,0.29,0.0,0.35
65,"[527, 88, 187, 247]",0.73,0.01,0.04,0.0,0.14,0.0,0.08
66,"[518, 77, 190, 248]",0.65,0.0,0.03,0.0,0.25,0.0,0.07
67,"[514, 92, 195, 251]",0.83,0.0,0.01,0.0,0.04,0.0,0.11
68,"[527, 79, 195, 251]",0.64,0.01,0.04,0.0,0.16,0.0,0.14
69,"[529, 75, 190, 250]",0.49,0.0,0.03,0.0,0.19,0.0,0.29
70,"[535, 83, 189, 246]",0.67,0.01,0.02,0.0,0.17,0.0,0.13
71,"[531, 81, 188, 243]",0.35,0.02,0.02,0.0,0.28,0.0,0.33
72,"[503, 60, 218, 275]",0.82,0.0,0.01,0.0,0.06,0.0,0.1
73,"[403, 48, 220, 267]",0.42,0.0,0.17,0.0,0.35,0.0,0.05
74,"[254, 89, 219, 282]",0.75,0.0,0.09,0.01,0.1,0.01,0.04
75,"[434, 56, 216, 278]",0.49,0.0,0.06,0.0,0.4,0.0,0.05
76,"[575, 58, 221, 286]",0.65,0.0,0.05,0.0,0.22,0.01,0.07
77,"[518, 91, 205, 258]",0.44,0.0,0.08,0.0,0.35,0.0,0.12
78,"[509, 105, 214, 270]",0.78,0.0,0.05,0.0,0.16,0.0,0.01
79,"[484, 88, 223, 281]",0.86,0.0,0.05,0.0,0.07,0.0,0.03
80,"[482, 95, 222, 277]",0.67,0.01,0.14,0.0,0.11,0.01,0.07
81,"[504, 88, 216, 269]",0.57,0.01,0.07,0.0,0.28,0.0,0.07
82,"[499, 83, 215, 270]",0.46,0.0,0.09,0.0,0.27,0.0,0.17
83,"[525, 75, 219, 283]",0.54,0.0,0.05,0.0,0.16,0.0,0.24
84,"[539, 133, 203, 257]",0.5,0.01,0.01,0.0,0.33,0.0,0.15
85,"[522, 113, 210, 275]",0.85,0.01,0.01,0.0,0.07,0.0,0.05
86,"[521, 96, 200, 246]",0.35,0.0,0.1,0.0,0.44,0.0,0.11
87,"[517, 85, 205, 261]",0.56,0.0,0.06,0.0,0.26,0.0,0.13
88,"[523, 71, 209, 272]",0.54,0.0,0.02,0.0,0.13,0.0,0.29
89,"[516, 65, 219, 281]",0.44,0.0,0.05,0.0,0.16,0.0,0.34
90,"[515, 67, 216, 276]",0.5,0.0,0.06,0.0,0.21,0.0,0.23
91,"[513, 66, 217, 276]",0.62,0.0,0.05,0.0,0.24,0.0,0.09
92,"[497, 59, 223, 277]",0.41,0.0,0.13,0.0,0.26,0.0,0.19
93,"[479, 61, 215, 272]",0.27,0.0,0.16,0.0,0.28,0.0,0.28
94,"[473, 64, 222, 281]",0.75,0.01,0.06,0.0,0.12,0.0,0.05
95,"[509, 92, 204, 258]",0.73,0.06,0.08,0.0,0.09,0.0,0.04
96,"[564, 32, 217, 283]",0.7,0.0,0.02,0.0,0.22,0.0,0.05
97,"[472, 16, 219, 269]",0.42,0.0,0.05,0.0,0.46,0.0,0.08
98,"[367, 23, 221, 281]",0.54,0.0,0.09,0.0,0.26,0.01,0.1
99,"[432, 21, 224, 283]",0.42,0.0,0.06,0.0,0.35,0.0,0.16
100,"[503, 18, 222, 281]",0.35,0.0,0.13,0.0,0.42,0.0,0.1
101,"[543, 34, 213, 270]",0.44,0.0,0.05,0.0,0.4,0.0,0.11
102,"[487, 35, 211, 264]",0.59,0.01,0.04,0.0,0.22,0.0,0.12
103,"[463, 42, 213, 268]",0.88,0.01,0.02,0.0,0.02,0.0,0.07
104,"[464, 35, 221, 275]",0.89,0.02,0.02,0.0,0.05,0.0,0.03
105,"[479, 40, 223, 281]",0.81,0.01,0.01,0.0,0.06,0.0,0.11
106,"[478, 45, 219, 276]",0.82,0.0,0.01,0.0,0.04,0.0,0.12
107,"[479, 42, 221, 279]",0.77,0.0,0.02,0.0,0.07,0.0,0.13
108,"[475, 50, 217, 269]",0.61,0.01,0.02,0.0,0.13,0.0,0.23
109,"[511, 53, 212, 266]",0.26,0.0,0.07,0.0,0.53,0.0,0.14
110,"[510, 45, 212, 274]",0.59,0.0,0.03,0.0,0.28,0.0,0.1
111,"[511, 55, 203, 261]",0.4,0.0,0.12,0.0,0.3,0.0,0.17
112,"[492, 64, 215, 277]",0.42,0.0,0.06,0.0,0.43,0.0,0.09
113,"[478, 49, 218, 271]",0.46,0.0,0.13,0.0,0.29,0.01,0.1
114,"[477, 55, 210, 261]",0.35,0.0,0.19,0.0,0.3,0.0,0.15
115,"[474, 52, 218, 271]",0.22,0.0,0.1,0.0,0.44,0.0,0.23
116,"[479, 52, 216, 268]",0.27,0.0,0.16,0.0,0.41,0.0,0.16
117,"[504, 81, 214, 274]",0.67,0.0,0.04,0.0,0.24,0.0,0.04
118,"[495, 65, 205, 267]",0.8,0.0,0.05,0.0,0.08,0.0,0.06
119,"[478, 53, 221, 279]",0.28,0.0,0.05,0.0,0.47,0.0,0.19
120,"[515, 95, 209, 262]",0.66,0.0,0.01,0.0,0.12,0.0,0.2
121,"[521, 79, 216, 269]",0.82,0.0,0.02,0.0,0.11,0.0,0.04
122,"[530, 78, 209, 280]",0.72,0.01,0.02,0.01,0.07,0.0,0.17
123,"[538, 65, 215, 285]",0.45,0.0,0.02,0.01,0.4,0.01,0.12
124,"[545, 78, 210, 267]",0.53,0.02,0.05,0.0,0.23,0.01,0.16
125,"[541, 101, 218, 274]",0.37,0.01,0.01,0.0,0.17,0.0,0.43
126,"[531, 94, 210, 265]",0.58,0.01,0.03,0.0,0.24,0.0,0.13
127,"[531, 79, 207, 266]",0.68,0.0,0.04,0.0,0.21,0.0,0.07
128,"[442, 92, 208, 274]",0.69,0.01,0.1,0.0,0.08,0.02,0.1
129,"[563, 64, 216, 278]",0.52,0.0,0.02,0.0,0.25,0.0,0.2
130,"[534, 66, 224, 282]",0.79,0.01,0.04,0.0,0.09,0.0,0.06
131,"[515, 96, 216, 274]",0.36,0.05,0.05,0.01,0.29,0.0,0.25
132,"[475, 66, 208, 270]",0.6,0.04,0.04,0.01,0.21,0.03,0.06
133,"[473, 76, 197, 258]",0.77,0.0,0.04,0.0,0.12,0.0,0.06
134,"[462, 66, 203, 260]",0.84,0.0,0.05,0.0,0.08,0.0,0.02
135,"[480, 128, 197, 257]",0.93,0.0,0.03,0.0,0.04,0.0,0.0
136,"[451, 70, 206, 262]",0.62,0.01,0.12,0.0,0.2,0.0,0.05
