,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[590, 133, 102, 132]",0.08,0.0,0.08,0.0,0.14,0.01,0.69
1,"[615, 124, 96, 121]",0.0,0.0,0.0,0.96,0.0,0.0,0.04
2,"[608, 118, 99, 133]",0.93,0.0,0.01,0.01,0.03,0.0,0.02
3,"[616, 115, 98, 133]",0.87,0.0,0.06,0.04,0.01,0.01,0.01
4,"[618, 123, 96, 127]",0.55,0.32,0.01,0.01,0.02,0.0,0.08
5,"[620, 116, 94, 120]",0.03,0.0,0.01,0.05,0.02,0.0,0.89
6,"[625, 121, 96, 127]",0.91,0.0,0.03,0.0,0.03,0.0,0.02
7,"[615, 114, 96, 131]",0.69,0.0,0.03,0.02,0.06,0.0,0.2
8,"[623, 120, 99, 134]",0.63,0.0,0.0,0.04,0.05,0.0,0.28
9,"[620, 115, 99, 132]",0.78,0.0,0.0,0.01,0.06,0.0,0.14
10,"[610, 128, 100, 130]",0.17,0.0,0.0,0.2,0.11,0.0,0.52
11,"[613, 120, 96, 126]",0.59,0.01,0.04,0.03,0.1,0.0,0.23
12,"[600, 115, 100, 135]",0.64,0.12,0.03,0.07,0.02,0.0,0.12
13,"[605, 115, 98, 126]",0.34,0.01,0.06,0.05,0.09,0.01,0.44
14,"[597, 119, 108, 140]",0.51,0.05,0.01,0.17,0.03,0.0,0.23
15,"[612, 111, 91, 113]",0.25,0.0,0.08,0.05,0.16,0.0,0.46
16,"[607, 113, 103, 138]",0.91,0.0,0.01,0.02,0.03,0.0,0.04
17,"[613, 115, 97, 128]",0.84,0.0,0.04,0.01,0.08,0.0,0.03
18,"[613, 116, 94, 120]",0.02,0.0,0.0,0.96,0.0,0.0,0.01
19,"[596, 104, 107, 141]",0.76,0.0,0.11,0.02,0.02,0.01,0.09
20,"[617, 117, 94, 126]",0.31,0.01,0.11,0.01,0.17,0.0,0.39
21,"[599, 113, 99, 132]",0.79,0.02,0.03,0.04,0.03,0.0,0.09
22,"[617, 118, 96, 125]",0.06,0.0,0.24,0.0,0.34,0.0,0.34
23,"[614, 114, 99, 136]",0.88,0.0,0.0,0.07,0.01,0.0,0.04
24,"[626, 129, 93, 121]",0.22,0.0,0.1,0.01,0.23,0.0,0.43
25,"[588, 125, 103, 129]",0.06,0.0,0.03,0.17,0.14,0.01,0.6
26,"[604, 116, 89, 112]",0.11,0.0,0.14,0.01,0.09,0.0,0.65
27,"[607, 113, 95, 119]",0.11,0.0,0.03,0.01,0.07,0.0,0.77
28,"[605, 117, 97, 124]",0.25,0.0,0.07,0.04,0.17,0.0,0.46
29,"[605, 117, 95, 125]",0.94,0.0,0.01,0.0,0.02,0.0,0.02
30,"[614, 109, 94, 124]",0.02,0.0,0.01,0.01,0.02,0.0,0.95
31,"[613, 108, 102, 134]",0.01,0.0,0.0,0.99,0.0,0.0,0.0
32,"[613, 122, 93, 116]",0.17,0.01,0.17,0.06,0.31,0.0,0.3
33,"[612, 112, 99, 132]",0.08,0.0,0.06,0.01,0.1,0.0,0.75
34,"[612, 114, 93, 122]",0.85,0.0,0.03,0.01,0.06,0.0,0.05
35,"[612, 109, 99, 131]",0.65,0.01,0.08,0.0,0.1,0.0,0.16
36,"[609, 119, 94, 124]",0.21,0.0,0.19,0.01,0.27,0.0,0.31
37,"[634, 120, 93, 124]",0.84,0.0,0.01,0.1,0.01,0.0,0.04
38,"[642, 123, 97, 130]",0.88,0.0,0.01,0.0,0.06,0.0,0.04
39,"[614, 107, 95, 122]",0.11,0.0,0.02,0.52,0.02,0.0,0.33
40,"[604, 114, 97, 126]",0.9,0.0,0.02,0.03,0.03,0.0,0.03
41,"[626, 114, 94, 124]",0.61,0.04,0.11,0.01,0.08,0.0,0.14
42,"[608, 113, 94, 124]",0.57,0.0,0.08,0.27,0.04,0.0,0.05
43,"[613, 114, 102, 135]",0.01,0.0,0.0,0.99,0.0,0.0,0.0
44,"[611, 114, 95, 124]",0.04,0.0,0.01,0.91,0.01,0.0,0.02
45,"[613, 123, 102, 127]",0.29,0.12,0.1,0.03,0.28,0.0,0.18
