,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[604, 125, 172, 214]",0.03,0.0,0.01,0.0,0.06,0.0,0.89,,,,,,,,
1,"[586, 103, 174, 226]",0.13,0.0,0.02,0.0,0.37,0.0,0.48,,,,,,,,
2,"[584, 110, 169, 218]",0.27,0.0,0.1,0.0,0.4,0.01,0.22,,,,,,,,
3,"[584, 115, 171, 220]",0.25,0.0,0.04,0.0,0.35,0.01,0.35,,,,,,,,
4,"[611, 144, 171, 213]",0.06,0.0,0.03,0.0,0.5,0.01,0.41,,,,,,,,
5,"[601, 128, 176, 217]",0.31,0.0,0.04,0.0,0.15,0.0,0.5,,,,,,,,
6,"[566, 105, 168, 213]",0.15,0.0,0.13,0.01,0.06,0.08,0.57,,,,,,,,
7,"[601, 146, 169, 210]",0.03,0.0,0.06,0.0,0.3,0.01,0.6,,,,,,,,
8,"[599, 127, 170, 215]",0.06,0.0,0.19,0.02,0.25,0.13,0.36,,,,,,,,
9,"[567, 113, 176, 216]",0.16,0.0,0.05,0.0,0.46,0.0,0.33,,,,,,,,
10,"[576, 109, 177, 222]",0.26,0.0,0.03,0.0,0.33,0.0,0.37,,,,,,,,
11,"[601, 143, 168, 212]",0.05,0.0,0.05,0.0,0.5,0.01,0.39,,,,,,,,
12,"[560, 92, 168, 212]",0.3,0.0,0.16,0.01,0.13,0.04,0.35,,,,,,,,
13,"[575, 99, 175, 225]",0.56,0.0,0.08,0.0,0.12,0.02,0.21,,,,,,,,
14,"[585, 94, 168, 216]",0.1,0.0,0.1,0.01,0.34,0.01,0.44,,,,,,,,
15,"[577, 108, 177, 226]",0.38,0.0,0.05,0.0,0.31,0.01,0.25,,,,,,,,
16,"[792, 174, 21, 26]",0.07,0.0,0.09,0.03,0.76,0.0,0.05,,,,,,,,
17,"[610, 144, 171, 213]",0.05,0.0,0.04,0.0,0.32,0.02,0.58,,,,,,,,
18,"[597, 138, 170, 211]",0.12,0.0,0.04,0.0,0.41,0.0,0.43,,,,,,,,
19,"[579, 112, 167, 216]",0.45,0.0,0.13,0.01,0.14,0.06,0.22,,,,,,,,
20,"[567, 123, 178, 220]",0.46,0.0,0.08,0.0,0.34,0.03,0.09,,,,,,,,
21,"[618, 469, 19, 27]",0.1,0.0,0.16,0.34,0.18,0.11,0.11,,,,,,,,
22,"[609, 130, 170, 214]",0.12,0.01,0.07,0.03,0.63,0.05,0.1,,,,,,,,
23,"[587, 114, 172, 216]",0.2,0.0,0.05,0.0,0.43,0.01,0.3,,,,,,,,
