,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[540, 103, 190, 232]",0.16,0.0,0.46,0.02,0.17,0.01,0.18,,,,,,,,
1,"[535, 119, 191, 241]",0.08,0.0,0.35,0.01,0.4,0.07,0.09,,,,,,,,
2,"[537, 122, 189, 232]",0.19,0.0,0.24,0.02,0.32,0.08,0.15,,,,,,,,
3,"[527, 115, 183, 225]",0.08,0.0,0.13,0.04,0.16,0.02,0.57,,,,,,,,
4,"[535, 123, 189, 238]",0.06,0.0,0.12,0.03,0.12,0.62,0.06,,,,,,,,
5,"[545, 105, 179, 212]",0.07,0.0,0.35,0.01,0.23,0.2,0.13,,,,,,,,
6,"[539, 122, 192, 238]",0.17,0.0,0.25,0.03,0.26,0.13,0.16,,,,,,,,
7,"[533, 113, 191, 233]",0.13,0.0,0.44,0.01,0.18,0.18,0.06,,,,,,,,
8,"[531, 127, 198, 247]",0.08,0.0,0.12,0.01,0.24,0.02,0.53,,,,,,,,
9,"[496, 120, 197, 251]",0.09,0.0,0.13,0.2,0.11,0.11,0.36,,,,,,,,
10,"[532, 112, 193, 241]",0.17,0.0,0.23,0.05,0.25,0.02,0.28,,,,,,,,
11,"[539, 119, 186, 245]",0.17,0.0,0.16,0.04,0.1,0.05,0.47,,,,,,,,
12,"[536, 117, 193, 241]",0.08,0.0,0.37,0.04,0.29,0.14,0.07,,,,,,,,
13,"[522, 125, 187, 236]",0.17,0.0,0.46,0.01,0.19,0.06,0.1,,,,,,,,
14,"[528, 113, 192, 238]",0.1,0.0,0.35,0.02,0.25,0.19,0.09,,,,,,,,
15,"[555, 127, 184, 236]",0.13,0.0,0.31,0.03,0.15,0.02,0.37,,,,,,,,
16,"[536, 124, 202, 251]",0.12,0.0,0.4,0.04,0.26,0.05,0.12,,,,,,,,
17,"[534, 119, 195, 243]",0.08,0.0,0.28,0.03,0.27,0.2,0.14,,,,,,,,
18,"[544, 119, 188, 239]",0.17,0.0,0.62,0.0,0.06,0.14,0.01,,,,,,,,
19,"[550, 125, 185, 238]",0.08,0.0,0.51,0.12,0.19,0.07,0.02,,,,,,,,
20,"[558, 113, 179, 226]",0.07,0.0,0.28,0.0,0.54,0.05,0.06,,,,,,,,
21,"[543, 98, 198, 241]",0.16,0.0,0.25,0.01,0.3,0.02,0.25,,,,,,,,
22,"[566, 119, 188, 239]",0.29,0.0,0.2,0.01,0.36,0.09,0.06,,,,,,,,
23,"[553, 118, 192, 247]",0.15,0.0,0.59,0.02,0.15,0.08,0.01,,,,,,,,
24,"[530, 114, 187, 234]",0.09,0.0,0.24,0.03,0.38,0.08,0.19,,,,,,,,
25,"[519, 136, 186, 235]",0.12,0.0,0.12,0.02,0.15,0.21,0.38,,,,,,,,
26,"[539, 127, 195, 247]",0.1,0.0,0.19,0.02,0.31,0.03,0.35,,,,,,,,
27,"[542, 109, 191, 239]",0.12,0.0,0.38,0.01,0.27,0.1,0.11,,,,,,,,
