,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[569, 177, 105, 133]",0.38,0.0,0.06,0.03,0.08,0.02,0.42,,,,,,,,
1,"[602, 337, 29, 37]",0.43,0.0,0.21,0.02,0.22,0.01,0.11,,,,,,,,
2,"[537, 121, 141, 178]",0.34,0.0,0.11,0.01,0.05,0.05,0.43,,,,,,,,
3,"[564, 124, 139, 174]",0.44,0.01,0.07,0.0,0.09,0.04,0.36,,,,,,,,
4,"[571, 71, 171, 210]",0.39,0.01,0.06,0.0,0.08,0.0,0.46,"[639, 327, 40, 50]",0.36,0.0,0.25,0.03,0.26,0.01,0.09
5,"[502, 71, 170, 211]",0.17,0.0,0.04,0.0,0.13,0.0,0.65,,,,,,,,
6,"[473, 84, 164, 203]",0.09,0.0,0.03,0.0,0.16,0.01,0.72,,,,,,,,
7,"[482, 75, 162, 202]",0.17,0.0,0.05,0.0,0.08,0.09,0.61,,,,,,,,
8,"[527, 71, 172, 214]",0.46,0.01,0.08,0.0,0.1,0.06,0.3,,,,,,,,
9,"[495, 82, 165, 200]",0.06,0.0,0.01,0.0,0.08,0.0,0.85,,,,,,,,
10,"[488, 92, 165, 210]",0.05,0.0,0.15,0.0,0.18,0.01,0.61,,,,,,,,
11,"[542, 81, 165, 211]",0.37,0.0,0.01,0.0,0.09,0.0,0.52,,,,,,,,
12,"[496, 82, 163, 201]",0.1,0.0,0.03,0.0,0.06,0.03,0.78,,,,,,,,
13,"[565, 332, 35, 45]",0.21,0.01,0.25,0.05,0.24,0.03,0.21,,,,,,,,
14,"[574, 333, 37, 46]",0.4,0.0,0.13,0.09,0.22,0.01,0.15,,,,,,,,
15,"[619, 341, 37, 46]",0.6,0.0,0.13,0.04,0.12,0.02,0.08,,,,,,,,
16,"[508, 85, 162, 209]",0.37,0.0,0.07,0.0,0.09,0.01,0.46,,,,,,,,
17,"[528, 84, 166, 210]",0.43,0.0,0.03,0.01,0.13,0.01,0.39,,,,,,,,
18,"[491, 79, 166, 213]",0.15,0.0,0.07,0.0,0.04,0.27,0.47,,,,,,,,
19,"[470, 81, 162, 207]",0.4,0.0,0.03,0.0,0.1,0.0,0.46,,,,,,,,
20,"[444, 82, 164, 199]",0.22,0.0,0.13,0.08,0.25,0.0,0.31,,,,,,,,
21,"[440, 75, 175, 210]",0.39,0.0,0.03,0.0,0.16,0.01,0.4,,,,,,,,
22,"[531, 77, 161, 207]",0.35,0.0,0.02,0.0,0.05,0.02,0.54,,,,,,,,
23,"[460, 71, 170, 212]",0.37,0.0,0.07,0.01,0.06,0.09,0.39,,,,,,,,
24,"[501, 76, 167, 209]",0.16,0.0,0.07,0.0,0.06,0.17,0.54,,,,,,,,
25,"[509, 73, 167, 206]",0.12,0.0,0.01,0.0,0.08,0.0,0.78,,,,,,,,
26,"[421, 130, 159, 193]",0.39,0.0,0.11,0.02,0.22,0.0,0.26,,,,,,,,
27,"[570, 341, 39, 48]",0.36,0.0,0.31,0.02,0.23,0.03,0.04,,,,,,,,
28,"[504, 96, 166, 206]",0.27,0.0,0.12,0.0,0.15,0.0,0.45,,,,,,,,
29,"[488, 80, 158, 201]",0.62,0.0,0.05,0.0,0.07,0.0,0.26,,,,,,,,
