,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
22,"[599, 283, 29, 35]",0.14,0.0,0.65,0.04,0.1,0.02,0.05,,,,,,,,,,,,,,,,,,,,,,,,
23,"[547, 119, 105, 137]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
24,"[562, 103, 109, 137]",0.0,0.0,0.0,0.97,0.0,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
25,"[580, 120, 103, 135]",0.44,0.0,0.02,0.32,0.01,0.07,0.15,,,,,,,,,,,,,,,,,,,,,,,,
26,"[541, 123, 107, 132]",0.09,0.0,0.02,0.76,0.02,0.04,0.06,"[596, 284, 31, 37]",0.07,0.0,0.64,0.03,0.1,0.04,0.11,,,,,,,,,,,,,,,,
27,"[530, 121, 104, 136]",0.48,0.0,0.04,0.26,0.06,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,
28,"[525, 111, 109, 141]",0.05,0.0,0.01,0.68,0.0,0.22,0.04,,,,,,,,,,,,,,,,,,,,,,,,
29,"[558, 112, 103, 133]",0.25,0.0,0.2,0.11,0.07,0.17,0.21,,,,,,,,,,,,,,,,,,,,,,,,
30,"[533, 118, 101, 135]",0.07,0.0,0.01,0.65,0.01,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,
31,"[548, 120, 106, 136]",0.02,0.0,0.0,0.95,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
32,"[619, 138, 102, 127]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
33,"[536, 122, 105, 139]",0.23,0.0,0.04,0.31,0.04,0.04,0.33,,,,,,,,,,,,,,,,,,,,,,,,
34,"[537, 118, 104, 136]",0.16,0.0,0.02,0.61,0.03,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,
35,"[542, 118, 103, 136]",0.45,0.0,0.07,0.2,0.05,0.03,0.2,,,,,,,,,,,,,,,,,,,,,,,,
36,"[527, 119, 106, 142]",0.6,0.02,0.02,0.14,0.08,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,
37,"[611, 285, 31, 36]",0.15,0.0,0.4,0.02,0.29,0.03,0.11,,,,,,,,,,,,,,,,,,,,,,,,
38,"[540, 116, 104, 138]",0.52,0.0,0.04,0.09,0.11,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,
39,"[582, 124, 104, 127]",0.28,0.0,0.05,0.44,0.03,0.04,0.16,,,,,,,,,,,,,,,,,,,,,,,,
40,"[590, 286, 27, 34]",0.34,0.0,0.24,0.03,0.2,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,
41,"[545, 123, 97, 133]",0.44,0.0,0.05,0.13,0.07,0.02,0.28,,,,,,,,,,,,,,,,,,,,,,,,
42,"[529, 117, 107, 143]",0.39,0.0,0.06,0.08,0.1,0.08,0.29,,,,,,,,,,,,,,,,,,,,,,,,
43,"[1072, 186, 93, 118]",0.02,0.0,0.0,0.0,0.04,0.0,0.93,"[527, 119, 101, 134]",0.5,0.0,0.05,0.16,0.02,0.02,0.26,,,,,,,,,,,,,,,,
44,"[1071, 187, 97, 116]",0.04,0.0,0.01,0.0,0.24,0.0,0.71,"[549, 121, 104, 136]",0.2,0.0,0.06,0.56,0.02,0.02,0.13,,,,,,,,,,,,,,,,
45,"[1072, 188, 92, 109]",0.04,0.0,0.02,0.0,0.14,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
46,"[600, 281, 32, 37]",0.11,0.0,0.41,0.09,0.18,0.02,0.19,,,,,,,,,,,,,,,,,,,,,,,,
47,"[1071, 187, 95, 112]",0.04,0.0,0.01,0.0,0.12,0.0,0.83,"[570, 116, 102, 134]",0.84,0.0,0.01,0.04,0.03,0.01,0.06,"[618, 284, 33, 38]",0.12,0.0,0.4,0.04,0.25,0.12,0.07,"[950, 678, 31, 40]",0.11,0.0,0.03,0.02,0.73,0.0,0.11
48,"[543, 121, 100, 131]",0.51,0.0,0.09,0.17,0.06,0.01,0.16,"[601, 285, 32, 36]",0.09,0.0,0.52,0.08,0.17,0.05,0.09,,,,,,,,,,,,,,,,
49,"[541, 122, 102, 132]",0.16,0.0,0.17,0.22,0.1,0.01,0.35,,,,,,,,,,,,,,,,,,,,,,,,
50,"[1069, 188, 96, 115]",0.02,0.0,0.01,0.0,0.11,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,
51,"[1071, 188, 95, 111]",0.05,0.0,0.01,0.0,0.21,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,
52,"[551, 115, 107, 142]",0.17,0.0,0.03,0.7,0.02,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,
53,"[1071, 188, 93, 109]",0.07,0.0,0.02,0.0,0.12,0.0,0.79,"[628, 121, 105, 128]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,
54,"[1070, 188, 96, 113]",0.04,0.0,0.01,0.0,0.14,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
55,"[510, 120, 103, 136]",0.35,0.0,0.02,0.3,0.05,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,
56,"[1071, 189, 97, 115]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,"[532, 116, 103, 132]",0.17,0.0,0.03,0.61,0.02,0.01,0.16,,,,,,,,,,,,,,,,
57,"[1075, 185, 94, 115]",0.06,0.0,0.01,0.0,0.07,0.01,0.86,,,,,,,,,,,,,,,,,,,,,,,,
58,"[1073, 188, 94, 113]",0.03,0.0,0.01,0.0,0.19,0.0,0.77,"[551, 118, 105, 137]",0.04,0.0,0.0,0.93,0.0,0.01,0.02,,,,,,,,,,,,,,,,
59,"[1072, 187, 95, 116]",0.04,0.0,0.01,0.0,0.24,0.0,0.71,"[551, 117, 100, 134]",0.11,0.0,0.04,0.78,0.01,0.03,0.03,,,,,,,,,,,,,,,,
60,"[1071, 187, 95, 116]",0.03,0.0,0.01,0.0,0.12,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
61,"[1072, 188, 95, 114]",0.03,0.0,0.02,0.0,0.36,0.0,0.59,"[546, 116, 101, 136]",0.32,0.0,0.06,0.36,0.02,0.05,0.2,,,,,,,,,,,,,,,,
62,"[1072, 189, 94, 113]",0.01,0.0,0.01,0.0,0.05,0.0,0.93,"[531, 113, 107, 140]",0.22,0.0,0.03,0.08,0.04,0.01,0.62,,,,,,,,,,,,,,,,
63,"[1071, 189, 95, 114]",0.02,0.0,0.01,0.0,0.2,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,
64,"[1073, 187, 95, 115]",0.03,0.0,0.01,0.0,0.11,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
65,"[1072, 189, 94, 114]",0.03,0.0,0.02,0.0,0.21,0.0,0.75,"[535, 116, 102, 129]",0.11,0.0,0.06,0.2,0.06,0.04,0.53,,,,,,,,,,,,,,,,
66,"[1070, 190, 95, 114]",0.03,0.0,0.01,0.0,0.23,0.0,0.73,"[518, 117, 101, 139]",0.46,0.0,0.11,0.22,0.03,0.05,0.13,,,,,,,,,,,,,,,,
67,"[1070, 190, 97, 115]",0.03,0.0,0.01,0.0,0.24,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,
68,"[1071, 188, 95, 115]",0.02,0.0,0.01,0.0,0.16,0.0,0.81,"[553, 122, 99, 134]",0.57,0.0,0.02,0.21,0.01,0.01,0.18,,,,,,,,,,,,,,,,
69,"[1070, 188, 95, 118]",0.07,0.0,0.01,0.0,0.25,0.0,0.68,"[519, 121, 103, 136]",0.28,0.0,0.12,0.17,0.06,0.03,0.34,,,,,,,,,,,,,,,,
70,"[1071, 189, 95, 115]",0.03,0.0,0.01,0.0,0.13,0.0,0.83,"[541, 117, 104, 137]",0.39,0.0,0.03,0.37,0.03,0.02,0.18,"[937, 53, 16, 20]",0.05,0.0,0.01,0.2,0.38,0.0,0.37,"[598, 284, 29, 35]",0.19,0.0,0.41,0.09,0.18,0.01,0.12
71,"[1072, 189, 95, 115]",0.04,0.0,0.01,0.0,0.2,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
72,"[1071, 189, 95, 114]",0.02,0.0,0.01,0.0,0.14,0.0,0.83,"[553, 118, 105, 135]",0.46,0.0,0.03,0.13,0.02,0.19,0.17,,,,,,,,,,,,,,,,
73,"[539, 123, 98, 128]",0.42,0.0,0.2,0.15,0.06,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,
74,"[1071, 188, 95, 115]",0.02,0.0,0.0,0.0,0.17,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
75,"[1070, 188, 96, 115]",0.02,0.0,0.01,0.0,0.18,0.0,0.8,"[539, 115, 101, 138]",0.14,0.0,0.03,0.57,0.01,0.04,0.21,"[599, 286, 30, 36]",0.08,0.0,0.57,0.05,0.15,0.04,0.1,"[655, 125, 27, 34]",0.15,0.0,0.09,0.13,0.57,0.0,0.06
76,"[1069, 188, 97, 115]",0.03,0.0,0.0,0.0,0.26,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,
77,"[1070, 188, 97, 115]",0.02,0.0,0.01,0.0,0.14,0.0,0.84,"[518, 119, 101, 130]",0.7,0.0,0.06,0.02,0.08,0.02,0.12,,,,,,,,,,,,,,,,
78,"[1070, 188, 96, 118]",0.04,0.0,0.01,0.0,0.2,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
79,"[1072, 188, 95, 116]",0.03,0.0,0.01,0.0,0.19,0.0,0.77,"[545, 125, 97, 132]",0.56,0.0,0.12,0.09,0.07,0.01,0.14,,,,,,,,,,,,,,,,
80,"[1070, 189, 96, 115]",0.03,0.0,0.0,0.0,0.18,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
81,"[1071, 190, 95, 114]",0.03,0.0,0.0,0.0,0.18,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
82,"[1071, 189, 95, 117]",0.03,0.0,0.01,0.0,0.31,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,
83,"[592, 113, 105, 141]",0.52,0.0,0.06,0.21,0.02,0.12,0.06,,,,,,,,,,,,,,,,,,,,,,,,
84,"[1070, 187, 96, 114]",0.02,0.0,0.01,0.0,0.13,0.0,0.84,"[561, 115, 102, 140]",0.75,0.0,0.05,0.03,0.03,0.01,0.13,,,,,,,,,,,,,,,,
85,"[1072, 188, 95, 115]",0.02,0.0,0.01,0.0,0.15,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
86,"[1071, 189, 96, 115]",0.03,0.0,0.01,0.0,0.19,0.0,0.77,"[951, 675, 33, 45]",0.15,0.0,0.04,0.01,0.48,0.03,0.29,,,,,,,,,,,,,,,,
87,"[1070, 188, 97, 117]",0.03,0.0,0.01,0.0,0.2,0.0,0.77,"[547, 118, 101, 134]",0.14,0.0,0.05,0.4,0.02,0.03,0.37,,,,,,,,,,,,,,,,
88,"[567, 120, 102, 139]",0.49,0.0,0.03,0.24,0.05,0.02,0.18,,,,,,,,,,,,,,,,,,,,,,,,
89,"[1070, 188, 97, 117]",0.04,0.0,0.01,0.0,0.32,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,
90,"[1071, 189, 95, 115]",0.03,0.0,0.01,0.0,0.17,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,
91,"[1068, 189, 97, 116]",0.03,0.0,0.01,0.0,0.21,0.0,0.75,"[553, 116, 105, 137]",0.63,0.0,0.14,0.06,0.07,0.07,0.03,,,,,,,,,,,,,,,,
92,"[1072, 186, 97, 115]",0.03,0.0,0.02,0.0,0.29,0.0,0.67,"[539, 120, 105, 138]",0.17,0.0,0.04,0.02,0.09,0.01,0.66,"[1146, 512, 22, 26]",0.29,0.02,0.05,0.2,0.24,0.18,0.03,,,,,,,,
93,"[1073, 183, 95, 117]",0.06,0.0,0.03,0.0,0.24,0.0,0.68,"[518, 120, 103, 135]",0.37,0.0,0.17,0.17,0.09,0.04,0.16,,,,,,,,,,,,,,,,
94,"[1072, 187, 95, 114]",0.03,0.0,0.01,0.0,0.09,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
95,"[1077, 182, 97, 117]",0.01,0.0,0.0,0.0,0.04,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
96,"[1078, 183, 96, 119]",0.02,0.0,0.0,0.0,0.13,0.0,0.84,"[551, 117, 105, 136]",0.06,0.0,0.01,0.81,0.01,0.0,0.1,,,,,,,,,,,,,,,,
97,"[1075, 184, 97, 117]",0.01,0.0,0.0,0.0,0.08,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
98,"[1074, 183, 95, 115]",0.04,0.0,0.02,0.0,0.21,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,
99,"[1073, 184, 96, 117]",0.04,0.0,0.01,0.0,0.14,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
100,"[562, 122, 102, 127]",0.59,0.0,0.04,0.1,0.06,0.01,0.2,"[1074, 184, 94, 116]",0.04,0.0,0.01,0.0,0.16,0.0,0.79,,,,,,,,,,,,,,,,
101,"[1073, 186, 96, 119]",0.07,0.0,0.02,0.0,0.4,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,
102,"[567, 110, 108, 133]",0.41,0.0,0.05,0.22,0.03,0.06,0.24,"[1073, 186, 96, 116]",0.03,0.0,0.02,0.0,0.33,0.0,0.61,,,,,,,,,,,,,,,,
103,"[1073, 186, 96, 120]",0.04,0.0,0.02,0.0,0.49,0.0,0.44,"[565, 111, 105, 133]",0.13,0.0,0.02,0.01,0.02,0.11,0.7,,,,,,,,,,,,,,,,
104,"[549, 123, 101, 127]",0.11,0.0,0.08,0.45,0.03,0.09,0.23,"[1075, 184, 97, 118]",0.01,0.0,0.0,0.0,0.03,0.0,0.95,"[600, 281, 37, 44]",0.18,0.0,0.21,0.38,0.07,0.02,0.14,,,,,,,,
105,"[572, 113, 107, 135]",0.25,0.0,0.07,0.02,0.11,0.02,0.53,"[1076, 187, 96, 116]",0.05,0.0,0.03,0.0,0.49,0.0,0.44,,,,,,,,,,,,,,,,
106,"[1075, 185, 96, 116]",0.05,0.0,0.02,0.0,0.26,0.0,0.66,"[564, 107, 99, 134]",0.52,0.0,0.18,0.04,0.06,0.06,0.15,,,,,,,,,,,,,,,,
107,"[556, 108, 113, 142]",0.39,0.0,0.06,0.02,0.06,0.2,0.28,"[1072, 187, 96, 118]",0.06,0.0,0.02,0.0,0.52,0.0,0.39,,,,,,,,,,,,,,,,
108,"[1073, 186, 97, 117]",0.04,0.0,0.02,0.0,0.41,0.0,0.53,"[550, 106, 106, 141]",0.53,0.0,0.06,0.02,0.08,0.03,0.27,,,,,,,,,,,,,,,,
109,"[1072, 186, 96, 120]",0.04,0.0,0.02,0.0,0.42,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,
110,"[1072, 186, 96, 117]",0.04,0.0,0.02,0.0,0.49,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,
111,"[1069, 186, 97, 120]",0.05,0.0,0.02,0.0,0.59,0.0,0.34,"[535, 128, 100, 126]",0.29,0.0,0.03,0.44,0.05,0.0,0.19,,,,,,,,,,,,,,,,
112,"[1068, 190, 97, 115]",0.05,0.0,0.02,0.0,0.25,0.0,0.68,"[630, 134, 100, 129]",0.51,0.0,0.0,0.14,0.01,0.01,0.33,"[660, 289, 26, 31]",0.12,0.0,0.42,0.01,0.38,0.0,0.06,,,,,,,,
113,"[551, 291, 24, 29]",0.26,0.0,0.29,0.04,0.28,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,
114,"[551, 113, 103, 138]",0.48,0.0,0.03,0.3,0.03,0.01,0.15,"[619, 290, 21, 23]",0.06,0.0,0.24,0.01,0.52,0.01,0.16,,,,,,,,,,,,,,,,
115,"[565, 124, 104, 131]",0.24,0.0,0.02,0.05,0.05,0.02,0.61,,,,,,,,,,,,,,,,,,,,,,,,
116,"[553, 123, 103, 139]",0.15,0.0,0.02,0.35,0.06,0.0,0.42,"[611, 287, 30, 36]",0.09,0.0,0.45,0.03,0.29,0.02,0.13,,,,,,,,,,,,,,,,
117,"[533, 118, 104, 136]",0.21,0.0,0.07,0.24,0.08,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,
118,"[1070, 186, 98, 115]",0.09,0.0,0.03,0.0,0.31,0.0,0.58,"[937, 52, 17, 22]",0.05,0.0,0.04,0.28,0.37,0.0,0.25,,,,,,,,,,,,,,,,
119,"[564, 115, 102, 141]",0.94,0.0,0.01,0.0,0.0,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,
120,"[549, 121, 104, 136]",0.6,0.0,0.03,0.15,0.08,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,
121,"[558, 114, 106, 137]",0.54,0.0,0.01,0.02,0.1,0.02,0.29,"[938, 53, 17, 20]",0.07,0.0,0.03,0.24,0.23,0.01,0.42,,,,,,,,,,,,,,,,
122,"[554, 110, 106, 138]",0.22,0.0,0.12,0.07,0.12,0.04,0.43,,,,,,,,,,,,,,,,,,,,,,,,
123,"[557, 114, 103, 134]",0.77,0.0,0.02,0.06,0.04,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,
124,"[555, 112, 104, 134]",0.34,0.0,0.04,0.18,0.04,0.04,0.36,,,,,,,,,,,,,,,,,,,,,,,,
125,"[545, 123, 101, 136]",0.78,0.0,0.06,0.1,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,
126,"[1065, 189, 95, 114]",0.03,0.0,0.03,0.0,0.54,0.0,0.41,"[562, 113, 99, 135]",0.93,0.0,0.01,0.0,0.03,0.01,0.02,"[605, 286, 34, 39]",0.07,0.0,0.36,0.09,0.27,0.05,0.17,,,,,,,,
127,"[567, 117, 102, 137]",0.91,0.0,0.0,0.01,0.03,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
128,"[554, 118, 103, 140]",0.8,0.0,0.04,0.01,0.08,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
129,"[550, 98, 109, 145]",0.64,0.0,0.02,0.05,0.02,0.04,0.22,,,,,,,,,,,,,,,,,,,,,,,,
130,"[563, 112, 105, 138]",0.66,0.0,0.01,0.01,0.02,0.02,0.27,,,,,,,,,,,,,,,,,,,,,,,,
131,"[586, 113, 105, 142]",0.97,0.0,0.0,0.0,0.0,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
132,"[528, 116, 111, 139]",0.73,0.0,0.01,0.04,0.02,0.02,0.18,,,,,,,,,,,,,,,,,,,,,,,,
133,"[556, 112, 107, 139]",0.77,0.0,0.02,0.03,0.08,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,
134,"[547, 120, 99, 133]",0.8,0.0,0.02,0.01,0.1,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,
135,"[566, 111, 103, 134]",0.41,0.0,0.04,0.19,0.05,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,
136,"[549, 114, 108, 136]",0.57,0.0,0.04,0.03,0.05,0.02,0.29,,,,,,,,,,,,,,,,,,,,,,,,
137,"[578, 113, 103, 131]",0.45,0.0,0.01,0.01,0.05,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,
138,"[549, 117, 104, 139]",0.57,0.0,0.07,0.21,0.05,0.03,0.08,,,,,,,,,,,,,,,,,,,,,,,,
139,"[545, 125, 99, 128]",0.67,0.0,0.02,0.16,0.07,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,
140,"[1065, 185, 95, 115]",0.06,0.0,0.02,0.0,0.2,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,
141,"[558, 130, 98, 131]",0.9,0.0,0.01,0.01,0.03,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,
142,"[550, 102, 111, 143]",0.84,0.0,0.03,0.02,0.02,0.03,0.06,,,,,,,,,,,,,,,,,,,,,,,,
143,"[549, 109, 111, 147]",0.65,0.0,0.02,0.12,0.03,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,
144,"[558, 117, 106, 137]",0.15,0.0,0.01,0.68,0.01,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,
145,"[560, 114, 105, 145]",0.68,0.0,0.04,0.04,0.09,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,
146,"[542, 119, 108, 136]",0.09,0.0,0.0,0.87,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
147,"[552, 133, 108, 142]",0.54,0.0,0.03,0.05,0.04,0.03,0.3,,,,,,,,,,,,,,,,,,,,,,,,
148,"[552, 119, 110, 137]",0.85,0.01,0.0,0.03,0.02,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,
149,"[554, 111, 111, 143]",0.22,0.0,0.01,0.57,0.02,0.06,0.12,,,,,,,,,,,,,,,,,,,,,,,,
150,"[562, 108, 106, 142]",0.65,0.0,0.01,0.06,0.03,0.02,0.23,,,,,,,,,,,,,,,,,,,,,,,,
151,"[562, 116, 102, 139]",0.74,0.0,0.02,0.1,0.02,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,
152,"[561, 111, 111, 141]",0.71,0.0,0.04,0.06,0.06,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,
153,"[558, 120, 105, 143]",0.49,0.0,0.01,0.44,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,
154,"[547, 125, 103, 136]",0.08,0.0,0.0,0.85,0.0,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,
155,"[545, 116, 111, 145]",0.86,0.0,0.01,0.02,0.02,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,
156,"[550, 116, 106, 138]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
157,"[572, 112, 107, 139]",0.05,0.0,0.0,0.92,0.0,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
158,"[504, 115, 114, 147]",0.79,0.0,0.01,0.1,0.03,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,
