,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[588, 84, 139, 171]",0.02,0.0,0.01,0.82,0.05,0.0,0.11
1,"[590, 81, 142, 174]",0.27,0.0,0.08,0.11,0.33,0.0,0.2
2,"[591, 81, 138, 172]",0.29,0.0,0.05,0.22,0.25,0.01,0.19
3,"[590, 86, 145, 180]",0.51,0.06,0.07,0.05,0.12,0.0,0.19
4,"[583, 93, 134, 163]",0.42,0.0,0.03,0.12,0.11,0.0,0.32
5,"[576, 89, 142, 179]",0.65,0.03,0.05,0.01,0.11,0.0,0.14
6,"[582, 78, 138, 170]",0.13,0.0,0.13,0.13,0.45,0.0,0.16
7,"[582, 88, 143, 174]",0.51,0.0,0.07,0.0,0.19,0.01,0.22
8,"[580, 87, 140, 177]",0.32,0.0,0.08,0.0,0.38,0.0,0.22
9,"[583, 81, 140, 175]",0.52,0.0,0.13,0.01,0.2,0.0,0.13
10,"[587, 82, 137, 167]",0.38,0.0,0.23,0.02,0.25,0.0,0.12
11,"[584, 75, 142, 168]",0.32,0.0,0.22,0.02,0.22,0.0,0.22
12,"[585, 104, 135, 167]",0.51,0.0,0.02,0.01,0.1,0.0,0.36
13,"[585, 88, 146, 183]",0.52,0.01,0.03,0.01,0.17,0.0,0.26
14,"[586, 82, 146, 186]",0.75,0.04,0.06,0.0,0.11,0.0,0.04
15,"[591, 84, 140, 173]",0.54,0.0,0.1,0.0,0.27,0.0,0.08
16,"[588, 84, 141, 175]",0.42,0.01,0.21,0.01,0.26,0.0,0.1
17,"[588, 88, 139, 172]",0.53,0.04,0.09,0.01,0.13,0.0,0.2
18,"[578, 77, 138, 169]",0.18,0.0,0.21,0.01,0.4,0.0,0.18
19,"[581, 85, 138, 175]",0.54,0.01,0.16,0.02,0.15,0.01,0.11
20,"[584, 76, 138, 170]",0.34,0.0,0.18,0.02,0.33,0.0,0.14
21,"[585, 79, 142, 177]",0.47,0.0,0.26,0.0,0.17,0.0,0.09
22,"[591, 82, 136, 167]",0.22,0.0,0.2,0.05,0.33,0.0,0.19
23,"[580, 87, 138, 168]",0.44,0.0,0.06,0.01,0.19,0.0,0.3
24,"[582, 76, 140, 179]",0.42,0.0,0.08,0.01,0.28,0.0,0.22
25,"[585, 87, 139, 171]",0.71,0.03,0.09,0.0,0.11,0.0,0.07
26,"[584, 94, 139, 170]",0.55,0.0,0.04,0.0,0.24,0.0,0.17
27,"[587, 81, 139, 174]",0.45,0.0,0.11,0.02,0.29,0.0,0.13
28,"[583, 78, 141, 170]",0.26,0.0,0.37,0.02,0.24,0.01,0.11
29,"[580, 64, 179, 219]",0.34,0.0,0.12,0.09,0.12,0.0,0.32
30,"[581, 59, 167, 203]",0.27,0.0,0.3,0.0,0.34,0.0,0.09
31,"[591, 85, 142, 175]",0.22,0.0,0.1,0.01,0.34,0.0,0.34
32,"[592, 74, 145, 181]",0.44,0.0,0.07,0.01,0.24,0.0,0.24
33,"[589, 76, 141, 172]",0.35,0.0,0.13,0.03,0.32,0.0,0.17
34,"[585, 79, 145, 182]",0.74,0.01,0.04,0.0,0.16,0.0,0.05
35,"[586, 80, 140, 172]",0.45,0.0,0.11,0.01,0.27,0.0,0.14
36,"[588, 77, 142, 171]",0.23,0.0,0.21,0.01,0.44,0.0,0.1
37,"[586, 87, 140, 174]",0.53,0.01,0.11,0.01,0.2,0.0,0.13
38,"[584, 85, 140, 174]",0.39,0.0,0.14,0.0,0.31,0.0,0.15
39,"[586, 84, 142, 169]",0.19,0.0,0.23,0.05,0.23,0.0,0.3
40,"[585, 74, 140, 168]",0.19,0.0,0.37,0.0,0.28,0.01,0.13
41,"[590, 84, 140, 175]",0.49,0.02,0.17,0.0,0.24,0.0,0.08
42,"[591, 77, 146, 181]",0.71,0.0,0.08,0.0,0.15,0.0,0.05
43,"[596, 80, 140, 174]",0.39,0.0,0.1,0.03,0.15,0.0,0.33
44,"[591, 80, 139, 172]",0.4,0.0,0.18,0.01,0.35,0.0,0.06
45,"[586, 77, 146, 180]",0.37,0.01,0.06,0.01,0.48,0.0,0.07
46,"[589, 76, 136, 165]",0.12,0.0,0.22,0.14,0.24,0.0,0.28
47,"[585, 78, 143, 180]",0.35,0.0,0.11,0.0,0.4,0.0,0.13
48,"[589, 79, 136, 172]",0.54,0.0,0.15,0.0,0.29,0.0,0.02
49,"[594, 76, 138, 168]",0.33,0.0,0.35,0.0,0.21,0.0,0.1
50,"[589, 78, 143, 179]",0.34,0.0,0.15,0.02,0.45,0.0,0.04
51,"[585, 72, 143, 177]",0.24,0.0,0.26,0.0,0.43,0.01,0.06
52,"[591, 80, 137, 170]",0.31,0.0,0.19,0.02,0.32,0.0,0.15
53,"[585, 85, 131, 164]",0.17,0.0,0.09,0.2,0.09,0.0,0.45
54,"[581, 73, 143, 177]",0.16,0.0,0.13,0.0,0.61,0.0,0.1
55,"[585, 75, 141, 172]",0.17,0.0,0.21,0.0,0.47,0.0,0.14
56,"[584, 80, 142, 175]",0.38,0.0,0.09,0.02,0.16,0.0,0.34
57,"[582, 93, 137, 164]",0.51,0.0,0.12,0.0,0.24,0.0,0.13
58,"[589, 80, 141, 177]",0.4,0.0,0.2,0.0,0.29,0.0,0.11
59,"[590, 74, 140, 172]",0.53,0.0,0.17,0.0,0.24,0.0,0.06
60,"[590, 75, 145, 175]",0.6,0.0,0.09,0.0,0.28,0.0,0.03
61,"[590, 84, 143, 178]",0.21,0.0,0.1,0.0,0.38,0.0,0.31
62,"[599, 94, 137, 171]",0.33,0.01,0.07,0.03,0.19,0.0,0.37
63,"[602, 75, 133, 175]",0.58,0.0,0.15,0.0,0.19,0.0,0.08
64,"[590, 83, 136, 172]",0.44,0.0,0.17,0.01,0.23,0.0,0.14
65,"[593, 87, 137, 168]",0.36,0.0,0.21,0.0,0.27,0.0,0.15
66,"[585, 75, 141, 172]",0.29,0.0,0.29,0.0,0.32,0.0,0.09
67,"[589, 74, 143, 175]",0.49,0.0,0.09,0.01,0.23,0.0,0.18
