,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13,box14,angry14,disgust14,fear14,happy14,sad14,surprise14,neutral14,box15,angry15,disgust15,fear15,happy15,sad15,surprise15,neutral15,box16,angry16,disgust16,fear16,happy16,sad16,surprise16,neutral16,box17,angry17,disgust17,fear17,happy17,sad17,surprise17,neutral17,box18,angry18,disgust18,fear18,happy18,sad18,surprise18,neutral18,box19,angry19,disgust19,fear19,happy19,sad19,surprise19,neutral19,box20,angry20,disgust20,fear20,happy20,sad20,surprise20,neutral20,box21,angry21,disgust21,fear21,happy21,sad21,surprise21,neutral21,box22,angry22,disgust22,fear22,happy22,sad22,surprise22,neutral22,box23,angry23,disgust23,fear23,happy23,sad23,surprise23,neutral23,box24,angry24,disgust24,fear24,happy24,sad24,surprise24,neutral24,box25,angry25,disgust25,fear25,happy25,sad25,surprise25,neutral25
20,"[472, 216, 48, 64]",0.38,0.0,0.0,0.01,0.07,0.0,0.53,"[864, 245, 64, 79]",0.26,0.0,0.05,0.05,0.07,0.05,0.53,"[718, 208, 50, 62]",0.06,0.0,0.0,0.01,0.11,0.0,0.81,"[562, 362, 105, 134]",0.44,0.0,0.12,0.0,0.25,0.0,0.18,"[626, 226, 48, 62]",0.07,0.0,0.05,0.02,0.1,0.13,0.64,"[425, 167, 39, 51]",0.48,0.0,0.01,0.01,0.24,0.0,0.24,"[284, 245, 56, 69]",0.1,0.0,0.04,0.0,0.35,0.0,0.51,"[1222, 171, 38, 52]",0.06,0.0,0.08,0.02,0.3,0.01,0.54,"[814, 186, 42, 56]",0.22,0.0,0.02,0.13,0.06,0.04,0.53,"[1025, 200, 39, 51]",0.11,0.0,0.03,0.31,0.18,0.0,0.36,"[1111, 215, 61, 78]",0.1,0.0,0.04,0.3,0.06,0.0,0.5,"[957, 231, 50, 62]",0.1,0.0,0.21,0.04,0.33,0.06,0.26,"[311, 210, 40, 50]",0.15,0.02,0.43,0.01,0.14,0.11,0.14,"[964, 174, 35, 43]",0.11,0.0,0.01,0.03,0.02,0.03,0.8,"[245, 161, 27, 40]",0.1,0.0,0.26,0.02,0.46,0.03,0.14,"[60, 164, 32, 40]",0.38,0.0,0.08,0.02,0.36,0.01,0.14,"[731, 97, 23, 28]",0.01,0.0,0.03,0.59,0.2,0.06,0.11,"[1053, 217, 43, 62]",0.07,0.0,0.12,0.2,0.26,0.01,0.34,"[910, 86, 23, 36]",0.23,0.01,0.16,0.41,0.11,0.01,0.07,"[364, 192, 29, 38]",0.41,0.0,0.09,0.07,0.3,0.0,0.12,"[98, 178, 28, 33]",0.33,0.01,0.1,0.17,0.36,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"[945, 277, 56, 70]",0.06,0.0,0.04,0.0,0.23,0.02,0.66,"[619, 227, 51, 63]",0.16,0.0,0.05,0.01,0.26,0.08,0.43,"[284, 246, 56, 69]",0.16,0.0,0.03,0.0,0.16,0.0,0.65,"[1024, 198, 43, 54]",0.01,0.0,0.01,0.07,0.03,0.0,0.88,"[473, 215, 49, 64]",0.42,0.0,0.02,0.0,0.13,0.0,0.43,"[863, 245, 64, 80]",0.36,0.0,0.02,0.02,0.21,0.04,0.36,"[433, 172, 38, 48]",0.29,0.0,0.01,0.0,0.25,0.01,0.43,"[717, 207, 51, 65]",0.04,0.0,0.0,0.01,0.14,0.0,0.81,"[357, 157, 31, 41]",0.17,0.0,0.02,0.5,0.05,0.01,0.25,"[1110, 215, 62, 77]",0.15,0.0,0.02,0.27,0.06,0.0,0.5,"[534, 395, 97, 128]",0.32,0.0,0.25,0.09,0.27,0.05,0.02,"[68, 232, 40, 46]",0.25,0.0,0.1,0.02,0.46,0.01,0.17,"[1219, 168, 41, 54]",0.11,0.0,0.03,0.02,0.11,0.0,0.72,"[308, 209, 44, 52]",0.05,0.0,0.28,0.02,0.18,0.04,0.41,"[749, 95, 21, 28]",0.01,0.0,0.02,0.81,0.07,0.01,0.08,"[814, 186, 41, 54]",0.27,0.0,0.02,0.02,0.1,0.02,0.58,"[960, 181, 35, 42]",0.06,0.0,0.02,0.12,0.37,0.0,0.43,"[918, 87, 23, 34]",0.3,0.01,0.28,0.23,0.1,0.03,0.05,"[98, 180, 27, 30]",0.26,0.0,0.24,0.07,0.39,0.01,0.03,"[208, 93, 25, 36]",0.24,0.01,0.07,0.34,0.23,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"[622, 228, 50, 63]",0.27,0.0,0.07,0.0,0.29,0.12,0.24,"[1114, 216, 60, 75]",0.19,0.0,0.04,0.22,0.1,0.0,0.44,"[730, 208, 50, 66]",0.09,0.0,0.01,0.28,0.05,0.0,0.58,"[862, 245, 64, 83]",0.34,0.0,0.04,0.04,0.11,0.03,0.44,"[1027, 197, 42, 54]",0.04,0.0,0.03,0.07,0.09,0.0,0.77,"[285, 245, 56, 68]",0.05,0.0,0.03,0.0,0.19,0.0,0.73,"[484, 215, 47, 61]",0.5,0.0,0.01,0.02,0.39,0.0,0.07,"[940, 276, 53, 70]",0.04,0.0,0.08,0.0,0.37,0.0,0.51,"[436, 174, 39, 50]",0.52,0.0,0.03,0.0,0.26,0.01,0.18,"[68, 231, 39, 47]",0.27,0.0,0.14,0.02,0.38,0.0,0.19,"[814, 187, 42, 54]",0.2,0.0,0.04,0.03,0.09,0.06,0.59,"[310, 210, 42, 51]",0.13,0.0,0.23,0.01,0.26,0.03,0.34,"[1227, 158, 42, 54]",0.07,0.0,0.04,0.76,0.02,0.01,0.11,"[360, 180, 30, 38]",0.69,0.0,0.08,0.07,0.13,0.01,0.04,"[908, 86, 23, 34]",0.27,0.0,0.19,0.31,0.15,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"[621, 231, 52, 60]",0.15,0.0,0.06,0.0,0.41,0.01,0.35,"[1124, 218, 62, 80]",0.04,0.0,0.01,0.1,0.1,0.0,0.76,"[68, 232, 39, 47]",0.32,0.0,0.09,0.01,0.36,0.0,0.22,"[277, 245, 60, 74]",0.11,0.0,0.02,0.0,0.1,0.0,0.77,"[940, 279, 53, 68]",0.07,0.0,0.05,0.01,0.26,0.0,0.62,"[864, 245, 63, 80]",0.22,0.0,0.02,0.01,0.17,0.03,0.56,"[741, 206, 50, 68]",0.14,0.0,0.01,0.01,0.11,0.0,0.72,"[1003, 308, 111, 143]",0.11,0.0,0.03,0.1,0.09,0.0,0.67,"[1025, 196, 43, 55]",0.02,0.0,0.04,0.04,0.05,0.01,0.83,"[501, 214, 48, 62]",0.21,0.0,0.03,0.21,0.29,0.0,0.25,"[240, 162, 28, 38]",0.11,0.0,0.13,0.09,0.14,0.06,0.47,"[445, 176, 38, 50]",0.25,0.01,0.06,0.01,0.37,0.0,0.29,"[310, 211, 41, 49]",0.1,0.01,0.35,0.02,0.23,0.05,0.24,"[729, 94, 22, 30]",0.01,0.0,0.04,0.51,0.17,0.05,0.21,"[361, 180, 29, 38]",0.66,0.0,0.06,0.06,0.2,0.0,0.02,"[1227, 158, 44, 56]",0.1,0.0,0.06,0.41,0.03,0.03,0.36,"[816, 188, 40, 52]",0.18,0.0,0.05,0.03,0.14,0.04,0.56,"[98, 180, 29, 33]",0.45,0.02,0.1,0.18,0.22,0.01,0.02,"[907, 85, 24, 37]",0.21,0.0,0.22,0.25,0.25,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"[623, 230, 49, 63]",0.3,0.0,0.15,0.0,0.13,0.13,0.29,"[939, 275, 56, 71]",0.07,0.0,0.04,0.0,0.32,0.0,0.56,"[1121, 217, 64, 82]",0.1,0.0,0.02,0.3,0.05,0.0,0.53,"[279, 245, 59, 72]",0.18,0.0,0.03,0.0,0.18,0.01,0.6,"[1025, 195, 41, 54]",0.01,0.0,0.0,0.64,0.01,0.0,0.34,"[309, 212, 42, 50]",0.15,0.02,0.27,0.0,0.25,0.02,0.28,"[863, 245, 64, 79]",0.16,0.0,0.04,0.05,0.13,0.02,0.6,"[235, 160, 31, 39]",0.1,0.0,0.1,0.03,0.23,0.03,0.51,"[1007, 351, 105, 137]",0.04,0.0,0.02,0.49,0.04,0.0,0.42,"[446, 178, 35, 47]",0.36,0.0,0.08,0.03,0.39,0.02,0.13,"[502, 201, 49, 66]",0.72,0.0,0.01,0.02,0.13,0.0,0.12,"[964, 160, 35, 45]",0.05,0.0,0.05,0.12,0.14,0.0,0.65,"[359, 178, 32, 42]",0.61,0.0,0.03,0.18,0.13,0.01,0.04,"[814, 185, 43, 57]",0.11,0.0,0.08,0.04,0.08,0.18,0.52,"[67, 231, 37, 47]",0.28,0.0,0.09,0.04,0.37,0.0,0.22,"[733, 93, 24, 29]",0.02,0.0,0.04,0.73,0.1,0.03,0.09,"[910, 86, 25, 35]",0.07,0.0,0.34,0.24,0.1,0.09,0.15,"[1226, 160, 41, 54]",0.17,0.0,0.03,0.37,0.04,0.02,0.36,"[729, 205, 40, 61]",0.15,0.0,0.05,0.09,0.04,0.01,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"[560, 102, 120, 155]",0.08,0.0,0.09,0.02,0.12,0.03,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"[569, 96, 115, 157]",0.34,0.0,0.03,0.08,0.16,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"[572, 101, 119, 159]",0.21,0.0,0.04,0.27,0.21,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"[568, 104, 111, 152]",0.25,0.0,0.03,0.06,0.07,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"[576, 88, 120, 164]",0.27,0.0,0.07,0.0,0.17,0.05,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"[575, 95, 117, 157]",0.26,0.0,0.05,0.03,0.4,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"[566, 91, 122, 164]",0.25,0.0,0.05,0.09,0.23,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"[572, 87, 123, 171]",0.54,0.0,0.05,0.05,0.26,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"[575, 98, 120, 162]",0.24,0.0,0.02,0.16,0.14,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"[580, 82, 122, 167]",0.75,0.0,0.02,0.08,0.1,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"[587, 74, 117, 158]",0.31,0.0,0.04,0.01,0.15,0.02,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"[575, 73, 123, 171]",0.49,0.0,0.02,0.05,0.24,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"[563, 96, 120, 160]",0.05,0.0,0.02,0.01,0.06,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"[572, 96, 118, 156]",0.05,0.0,0.05,0.0,0.16,0.0,0.74,"[567, 660, 24, 30]",0.0,0.0,0.0,0.03,0.14,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"[585, 92, 117, 160]",0.47,0.0,0.04,0.02,0.26,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"[577, 87, 119, 167]",0.58,0.0,0.06,0.02,0.18,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"[571, 87, 116, 154]",0.28,0.0,0.15,0.0,0.36,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"[585, 101, 117, 157]",0.23,0.0,0.03,0.01,0.21,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"[580, 94, 121, 159]",0.31,0.0,0.05,0.01,0.46,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"[571, 98, 118, 159]",0.34,0.0,0.11,0.0,0.15,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"[558, 82, 125, 162]",0.58,0.0,0.05,0.04,0.25,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"[564, 101, 124, 165]",0.12,0.0,0.03,0.03,0.11,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"[556, 101, 125, 163]",0.08,0.0,0.09,0.02,0.06,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"[561, 104, 119, 160]",0.16,0.0,0.09,0.14,0.04,0.02,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"[576, 98, 118, 156]",0.1,0.0,0.03,0.0,0.08,0.01,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"[571, 101, 114, 154]",0.14,0.0,0.03,0.04,0.07,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"[579, 97, 116, 165]",0.49,0.0,0.15,0.0,0.15,0.03,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"[575, 90, 122, 168]",0.35,0.0,0.07,0.05,0.18,0.01,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"[568, 108, 118, 154]",0.52,0.0,0.04,0.19,0.12,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"[572, 94, 124, 170]",0.06,0.0,0.03,0.01,0.06,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"[579, 94, 120, 163]",0.37,0.0,0.08,0.0,0.16,0.03,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"[585, 93, 124, 162]",0.49,0.0,0.02,0.02,0.22,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"[613, 113, 119, 152]",0.14,0.0,0.02,0.25,0.32,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"[198, 127, 60, 77]",0.05,0.0,0.02,0.03,0.08,0.0,0.81,"[107, 214, 83, 108]",0.61,0.0,0.01,0.02,0.06,0.0,0.3,"[1032, 188, 65, 85]",0.18,0.0,0.08,0.02,0.3,0.02,0.4,"[866, 102, 33, 42]",0.2,0.0,0.07,0.14,0.46,0.06,0.06,"[462, 205, 78, 101]",0.08,0.0,0.03,0.02,0.18,0.0,0.69,"[16, 107, 56, 65]",0.3,0.0,0.03,0.01,0.22,0.0,0.44,"[827, 188, 65, 79]",0.38,0.0,0.22,0.0,0.33,0.0,0.06,"[1109, 147, 82, 112]",0.22,0.0,0.04,0.0,0.11,0.01,0.61,"[703, 177, 77, 99]",0.04,0.0,0.01,0.0,0.03,0.0,0.92,"[992, 128, 57, 74]",0.35,0.0,0.03,0.01,0.47,0.0,0.14,"[455, 69, 46, 60]",0.32,0.0,0.12,0.06,0.15,0.09,0.26,"[681, 99, 42, 56]",0.11,0.0,0.21,0.02,0.02,0.54,0.1,"[523, 71, 41, 47]",0.09,0.0,0.2,0.03,0.65,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
