,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[547, 66, 162, 203]",0.21,0.0,0.0,0.2,0.08,0.01,0.5,,,,,,,,
1,"[541, 13, 159, 197]",0.05,0.0,0.04,0.01,0.01,0.0,0.88,,,,,,,,
2,"[585, 34, 164, 200]",0.16,0.0,0.09,0.08,0.04,0.0,0.63,,,,,,,,
3,"[533, 63, 167, 201]",0.27,0.0,0.04,0.09,0.01,0.03,0.56,,,,,,,,
4,"[554, 56, 156, 196]",0.08,0.0,0.42,0.03,0.14,0.0,0.33,,,,,,,,
5,"[562, 69, 161, 193]",0.18,0.0,0.23,0.01,0.07,0.01,0.5,,,,,,,,
6,"[548, 99, 159, 201]",0.12,0.0,0.0,0.39,0.01,0.0,0.48,,,,,,,,
7,"[544, 72, 159, 197]",0.16,0.0,0.02,0.01,0.01,0.01,0.8,,,,,,,,
8,"[550, 73, 160, 203]",0.21,0.0,0.01,0.07,0.02,0.0,0.69,,,,,,,,
9,"[566, 81, 156, 196]",0.02,0.0,0.16,0.13,0.11,0.02,0.56,,,,,,,,
10,"[550, 56, 156, 198]",0.02,0.0,0.1,0.01,0.01,0.01,0.86,,,,,,,,
11,"[556, 74, 163, 204]",0.03,0.0,0.09,0.08,0.08,0.01,0.71,,,,,,,,
12,"[547, 94, 158, 194]",0.11,0.0,0.14,0.03,0.02,0.02,0.68,,,,,,,,
13,"[552, 83, 161, 204]",0.07,0.0,0.05,0.82,0.01,0.01,0.04,,,,,,,,
14,"[571, 92, 159, 197]",0.17,0.0,0.14,0.45,0.02,0.07,0.15,,,,,,,,
15,"[529, 91, 155, 193]",0.11,0.0,0.28,0.23,0.1,0.03,0.26,,,,,,,,
16,"[550, 97, 155, 195]",0.43,0.0,0.01,0.09,0.02,0.01,0.44,,,,,,,,
17,"[546, 79, 163, 203]",0.11,0.0,0.18,0.33,0.11,0.01,0.26,,,,,,,,
18,"[544, 84, 167, 215]",0.02,0.0,0.01,0.03,0.02,0.0,0.92,,,,,,,,
19,"[564, 83, 162, 205]",0.01,0.0,0.07,0.79,0.01,0.03,0.09,,,,,,,,
20,"[562, 99, 153, 194]",0.15,0.0,0.06,0.04,0.02,0.02,0.7,,,,,,,,
21,"[553, 85, 160, 204]",0.01,0.0,0.03,0.92,0.0,0.01,0.04,,,,,,,,
22,"[558, 80, 157, 190]",0.05,0.0,0.09,0.35,0.17,0.01,0.34,,,,,,,,
23,"[544, 80, 159, 197]",0.08,0.0,0.16,0.17,0.08,0.02,0.49,,,,,,,,
24,"[535, 107, 150, 184]",0.23,0.0,0.03,0.02,0.04,0.01,0.68,,,,,,,,
25,"[576, 79, 156, 193]",0.02,0.0,0.3,0.14,0.17,0.06,0.3,,,,,,,,
26,"[555, 68, 162, 200]",0.06,0.0,0.49,0.09,0.03,0.07,0.25,,,,,,,,
27,"[555, 102, 158, 199]",0.14,0.0,0.0,0.01,0.01,0.0,0.84,,,,,,,,
28,"[534, 93, 158, 197]",0.25,0.0,0.03,0.14,0.01,0.01,0.56,,,,,,,,
29,"[559, 80, 164, 203]",0.13,0.0,0.52,0.0,0.05,0.05,0.25,,,,,,,,
30,"[535, 97, 149, 187]",0.15,0.0,0.22,0.04,0.06,0.0,0.53,,,,,,,,
31,"[545, 95, 158, 194]",0.25,0.0,0.08,0.05,0.02,0.04,0.57,,,,,,,,
32,"[548, 88, 160, 199]",0.19,0.0,0.24,0.14,0.1,0.02,0.3,,,,,,,,
33,"[548, 97, 156, 191]",0.51,0.0,0.07,0.02,0.01,0.02,0.37,,,,,,,,
34,"[572, 112, 157, 196]",0.59,0.0,0.02,0.12,0.03,0.0,0.23,,,,,,,,
35,"[544, 84, 157, 192]",0.12,0.0,0.33,0.02,0.13,0.01,0.39,,,,,,,,
36,"[514, 98, 156, 193]",0.11,0.0,0.04,0.23,0.05,0.0,0.56,,,,,,,,
37,"[533, 95, 160, 196]",0.48,0.0,0.12,0.06,0.05,0.02,0.27,,,,,,,,
38,"[559, 94, 157, 194]",0.29,0.0,0.13,0.04,0.03,0.15,0.36,,,,,,,,
39,"[534, 97, 168, 205]",0.42,0.0,0.03,0.12,0.04,0.08,0.31,,,,,,,,
40,"[561, 62, 164, 198]",0.03,0.0,0.4,0.04,0.14,0.01,0.38,,,,,,,,
41,"[509, 94, 161, 194]",0.22,0.0,0.01,0.13,0.01,0.0,0.63,,,,,,,,
42,"[514, 83, 161, 206]",0.06,0.0,0.0,0.07,0.01,0.0,0.85,,,,,,,,
43,"[522, 93, 157, 189]",0.47,0.0,0.07,0.04,0.01,0.03,0.38,,,,,,,,
44,"[535, 83, 160, 192]",0.07,0.0,0.05,0.05,0.03,0.01,0.79,,,,,,,,
45,"[536, 90, 164, 196]",0.15,0.0,0.02,0.0,0.01,0.01,0.81,,,,,,,,
46,"[523, 81, 156, 191]",0.06,0.0,0.42,0.03,0.1,0.02,0.38,,,,,,,,
47,"[548, 83, 154, 187]",0.01,0.0,0.14,0.04,0.02,0.02,0.78,,,,,,,,
48,"[539, 96, 159, 197]",0.67,0.0,0.07,0.03,0.02,0.02,0.2,,,,,,,,
49,"[547, 80, 157, 199]",0.11,0.0,0.23,0.07,0.09,0.01,0.48,,,,,,,,
50,"[532, 104, 151, 184]",0.01,0.0,0.01,0.93,0.0,0.01,0.03,,,,,,,,
51,"[540, 75, 159, 195]",0.04,0.0,0.38,0.17,0.07,0.02,0.33,,,,,,,,
52,"[559, 91, 153, 190]",0.02,0.0,0.03,0.19,0.04,0.01,0.71,,,,,,,,
53,"[545, 94, 163, 198]",0.17,0.0,0.16,0.06,0.03,0.04,0.53,,,,,,,,
54,"[547, 75, 152, 186]",0.02,0.0,0.1,0.01,0.02,0.01,0.84,,,,,,,,
55,"[543, 84, 162, 194]",0.03,0.0,0.05,0.02,0.01,0.04,0.86,,,,,,,,
56,"[542, 81, 159, 192]",0.04,0.0,0.1,0.08,0.02,0.04,0.71,,,,,,,,
57,"[540, 89, 161, 189]",0.34,0.0,0.12,0.01,0.02,0.02,0.5,,,,,,,,
58,"[539, 89, 154, 188]",0.05,0.0,0.23,0.04,0.07,0.02,0.59,,,,,,,,
59,"[554, 90, 159, 197]",0.07,0.0,0.11,0.02,0.02,0.04,0.73,,,,,,,,
60,"[505, 59, 163, 205]",0.15,0.0,0.07,0.03,0.12,0.01,0.61,,,,,,,,
61,"[545, 173, 157, 194]",0.19,0.0,0.01,0.43,0.06,0.0,0.29,,,,,,,,
62,"[547, 127, 163, 206]",0.01,0.0,0.0,0.37,0.01,0.0,0.61,,,,,,,,
63,"[538, 97, 164, 207]",0.12,0.0,0.0,0.21,0.0,0.01,0.65,,,,,,,,
64,"[533, 151, 161, 206]",0.04,0.0,0.01,0.9,0.02,0.0,0.03,,,,,,,,
