,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
35,"[891, 267, 35, 43]",0.68,0.0,0.12,0.0,0.02,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"[650, 164, 121, 154]",0.12,0.01,0.04,0.44,0.14,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"[656, 154, 123, 160]",0.22,0.01,0.04,0.47,0.16,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"[679, 160, 125, 161]",0.09,0.0,0.01,0.53,0.16,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"[658, 141, 127, 162]",0.28,0.02,0.03,0.48,0.11,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"[668, 140, 126, 157]",0.17,0.0,0.01,0.05,0.04,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"[658, 159, 120, 154]",0.04,0.0,0.0,0.67,0.06,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"[488, 148, 188, 254]",0.36,0.02,0.06,0.39,0.13,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"[523, 180, 164, 220]",0.13,0.0,0.17,0.46,0.16,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"[493, 149, 184, 255]",0.25,0.0,0.08,0.25,0.16,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"[520, 167, 169, 232]",0.22,0.0,0.18,0.37,0.15,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"[519, 172, 171, 226]",0.21,0.0,0.15,0.3,0.16,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"[452, 145, 181, 256]",0.29,0.0,0.04,0.24,0.17,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"[398, 162, 182, 253]",0.24,0.01,0.05,0.57,0.07,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"[587, 170, 186, 250]",0.19,0.02,0.26,0.25,0.16,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"[573, 183, 166, 217]",0.13,0.0,0.18,0.42,0.22,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"[639, 136, 128, 165]",0.73,0.0,0.06,0.04,0.04,0.06,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"[557, 163, 117, 153]",0.09,0.0,0.02,0.41,0.16,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"[636, 137, 127, 165]",0.35,0.0,0.12,0.13,0.12,0.2,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"[619, 153, 123, 160]",0.07,0.0,0.04,0.53,0.06,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"[616, 153, 125, 157]",0.02,0.0,0.0,0.68,0.02,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"[609, 149, 128, 160]",0.05,0.0,0.02,0.67,0.03,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"[609, 145, 128, 162]",0.2,0.0,0.05,0.13,0.25,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"[607, 147, 128, 162]",0.17,0.0,0.1,0.25,0.13,0.02,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"[464, 181, 167, 220]",0.03,0.0,0.01,0.8,0.07,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"[423, 184, 174, 228]",0.08,0.0,0.02,0.8,0.06,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"[496, 170, 170, 222]",0.14,0.0,0.04,0.42,0.31,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,"[498, 172, 170, 224]",0.24,0.0,0.06,0.13,0.3,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"[475, 149, 178, 238]",0.46,0.0,0.05,0.23,0.19,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"[502, 170, 167, 219]",0.01,0.0,0.01,0.94,0.02,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"[484, 162, 175, 229]",0.11,0.0,0.04,0.38,0.28,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,"[500, 182, 167, 219]",0.11,0.0,0.13,0.55,0.14,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,"[493, 171, 168, 223]",0.19,0.01,0.04,0.35,0.27,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"[500, 182, 167, 220]",0.13,0.0,0.13,0.23,0.38,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"[583, 181, 120, 149]",0.01,0.0,0.01,0.79,0.05,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"[620, 196, 119, 145]",0.01,0.0,0.0,0.85,0.05,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"[645, 152, 123, 158]",0.01,0.0,0.0,0.93,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"[633, 174, 121, 154]",0.01,0.0,0.02,0.68,0.07,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"[565, 150, 125, 163]",0.17,0.01,0.03,0.32,0.16,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"[583, 149, 127, 162]",0.13,0.0,0.04,0.27,0.14,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"[615, 161, 116, 150]",0.03,0.0,0.01,0.67,0.03,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"[1147, 479, 86, 105]",0.14,0.0,0.09,0.07,0.55,0.0,0.15,"[631, 177, 106, 143]",0.2,0.12,0.11,0.13,0.33,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,
77,"[1147, 477, 83, 102]",0.39,0.0,0.07,0.02,0.26,0.0,0.25,"[652, 210, 85, 110]",0.02,0.0,0.02,0.91,0.03,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
78,"[1137, 473, 85, 107]",0.11,0.0,0.1,0.1,0.45,0.0,0.23,"[624, 182, 99, 132]",0.33,0.0,0.04,0.29,0.14,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
79,"[1134, 474, 84, 101]",0.38,0.01,0.16,0.01,0.25,0.0,0.18,"[625, 162, 118, 167]",0.32,0.01,0.02,0.03,0.31,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,
80,"[1142, 475, 82, 100]",0.22,0.0,0.11,0.02,0.18,0.0,0.46,"[577, 182, 101, 137]",0.47,0.0,0.03,0.17,0.18,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,
81,"[1133, 470, 82, 105]",0.21,0.0,0.11,0.02,0.06,0.09,0.51,"[600, 171, 102, 142]",0.84,0.0,0.02,0.04,0.03,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
82,"[1130, 472, 80, 102]",0.37,0.0,0.11,0.01,0.09,0.13,0.3,"[602, 188, 103, 134]",0.36,0.01,0.03,0.3,0.12,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,
83,"[1129, 473, 78, 98]",0.26,0.0,0.09,0.02,0.14,0.05,0.44,"[612, 190, 87, 115]",0.16,0.0,0.04,0.62,0.09,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,
84,"[1130, 477, 80, 99]",0.2,0.0,0.04,0.02,0.06,0.01,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"[1124, 471, 85, 108]",0.19,0.0,0.05,0.01,0.11,0.0,0.64,"[613, 200, 87, 114]",0.06,0.0,0.14,0.61,0.11,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
86,"[1126, 473, 80, 103]",0.17,0.0,0.04,0.03,0.09,0.01,0.65,"[607, 177, 100, 137]",0.73,0.01,0.02,0.1,0.09,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
87,"[1124, 471, 83, 105]",0.08,0.0,0.03,0.04,0.03,0.03,0.79,"[574, 155, 106, 147]",0.83,0.0,0.02,0.05,0.04,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
88,"[1123, 474, 83, 102]",0.45,0.01,0.08,0.0,0.3,0.0,0.17,"[569, 192, 90, 123]",0.24,0.0,0.15,0.32,0.18,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
89,"[628, 199, 90, 119]",0.07,0.0,0.14,0.21,0.13,0.0,0.45,"[1122, 471, 82, 105]",0.14,0.0,0.07,0.03,0.05,0.09,0.61,,,,,,,,,,,,,,,,,,,,,,,,
90,"[1123, 476, 82, 100]",0.36,0.01,0.14,0.01,0.23,0.01,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"[1121, 475, 83, 104]",0.16,0.0,0.07,0.04,0.13,0.01,0.59,"[608, 189, 100, 136]",0.34,0.0,0.06,0.33,0.1,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
92,"[601, 128, 126, 166]",0.24,0.0,0.25,0.02,0.01,0.46,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"[589, 138, 125, 164]",0.15,0.0,0.11,0.38,0.05,0.03,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"[619, 133, 120, 157]",0.34,0.01,0.06,0.41,0.06,0.08,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"[615, 160, 124, 156]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"[602, 137, 131, 166]",0.01,0.0,0.01,0.95,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"[602, 133, 124, 166]",0.22,0.0,0.14,0.25,0.04,0.12,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"[645, 151, 121, 153]",0.14,0.0,0.02,0.26,0.11,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"[612, 131, 126, 162]",0.19,0.0,0.06,0.4,0.14,0.04,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"[568, 155, 124, 157]",0.03,0.0,0.03,0.65,0.07,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"[562, 150, 123, 156]",0.03,0.0,0.03,0.65,0.08,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"[627, 128, 134, 169]",0.52,0.0,0.12,0.04,0.04,0.22,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"[600, 158, 124, 154]",0.05,0.0,0.03,0.49,0.09,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"[607, 164, 115, 147]",0.09,0.0,0.06,0.44,0.04,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"[601, 189, 121, 162]",0.35,0.0,0.03,0.45,0.11,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"[509, 202, 127, 167]",0.39,0.01,0.02,0.25,0.2,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"[640, 216, 115, 150]",0.02,0.0,0.01,0.8,0.08,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"[607, 213, 126, 164]",0.06,0.0,0.04,0.75,0.07,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"[615, 228, 119, 153]",0.09,0.0,0.04,0.64,0.1,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"[627, 210, 127, 170]",0.14,0.0,0.29,0.2,0.2,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"[632, 220, 116, 153]",0.09,0.0,0.05,0.38,0.2,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"[593, 133, 133, 163]",0.43,0.0,0.04,0.24,0.06,0.05,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"[595, 148, 125, 160]",0.28,0.0,0.02,0.37,0.06,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"[586, 169, 112, 143]",0.12,0.0,0.17,0.32,0.07,0.05,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"[586, 152, 126, 157]",0.05,0.0,0.03,0.53,0.11,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"[585, 163, 118, 148]",0.12,0.0,0.04,0.04,0.22,0.01,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,"[592, 153, 119, 155]",0.11,0.0,0.05,0.55,0.08,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"[587, 158, 126, 157]",0.03,0.0,0.06,0.71,0.05,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"[582, 164, 121, 152]",0.03,0.0,0.03,0.51,0.12,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"[582, 140, 128, 165]",0.46,0.0,0.32,0.01,0.1,0.07,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"[591, 142, 126, 164]",0.14,0.0,0.04,0.53,0.05,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"[587, 152, 126, 159]",0.17,0.0,0.13,0.11,0.26,0.03,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"[628, 159, 124, 162]",0.05,0.0,0.05,0.6,0.09,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"[562, 179, 118, 150]",0.01,0.0,0.01,0.71,0.05,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"[553, 173, 121, 153]",0.03,0.0,0.02,0.39,0.16,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"[356, 420, 23, 28]",0.09,0.0,0.13,0.13,0.52,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"[357, 420, 21, 26]",0.3,0.0,0.07,0.17,0.4,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,"[359, 422, 18, 24]",0.24,0.0,0.1,0.09,0.5,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"[591, 142, 120, 162]",0.21,0.0,0.08,0.54,0.03,0.06,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"[593, 140, 123, 159]",0.28,0.0,0.02,0.36,0.04,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"[619, 131, 120, 158]",0.53,0.0,0.03,0.03,0.05,0.02,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,"[634, 133, 119, 152]",0.03,0.0,0.01,0.03,0.03,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,"[602, 133, 127, 162]",0.05,0.0,0.02,0.82,0.02,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,"[607, 138, 118, 157]",0.17,0.0,0.07,0.48,0.05,0.07,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,"[604, 130, 127, 165]",0.21,0.0,0.05,0.42,0.06,0.07,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,"[617, 169, 119, 151]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"[614, 124, 126, 164]",0.68,0.0,0.06,0.05,0.02,0.16,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,"[618, 167, 116, 149]",0.04,0.0,0.01,0.66,0.04,0.01,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,"[621, 171, 119, 152]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,"[633, 170, 123, 155]",0.03,0.0,0.01,0.63,0.03,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,"[602, 149, 120, 158]",0.46,0.01,0.14,0.18,0.05,0.04,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,"[577, 138, 130, 167]",0.65,0.01,0.08,0.05,0.06,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,"[625, 141, 124, 164]",0.27,0.0,0.05,0.14,0.1,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,"[548, 179, 167, 216]",0.01,0.0,0.0,0.97,0.01,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,"[568, 194, 167, 213]",0.01,0.0,0.01,0.97,0.01,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,"[565, 202, 163, 212]",0.19,0.01,0.07,0.57,0.08,0.05,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,"[571, 200, 171, 214]",0.05,0.0,0.03,0.76,0.09,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,"[584, 198, 163, 209]",0.02,0.0,0.01,0.95,0.01,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,"[319, 395, 24, 29]",0.36,0.0,0.02,0.16,0.25,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,"[520, 140, 123, 165]",0.09,0.0,0.03,0.62,0.11,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,"[688, 121, 128, 165]",0.79,0.0,0.02,0.03,0.01,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,"[617, 162, 128, 162]",0.01,0.0,0.01,0.89,0.02,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,"[601, 174, 120, 151]",0.0,0.0,0.0,0.97,0.01,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,"[591, 166, 107, 141]",0.05,0.0,0.01,0.75,0.06,0.0,0.14,"[1160, 486, 87, 106]",0.21,0.0,0.25,0.0,0.16,0.02,0.35,,,,,,,,,,,,,,,,,,,,,,,,
155,"[608, 175, 109, 139]",0.1,0.0,0.02,0.7,0.07,0.01,0.11,"[1175, 479, 97, 127]",0.04,0.0,0.18,0.04,0.13,0.02,0.58,,,,,,,,,,,,,,,,,,,,,,,,
156,"[634, 179, 107, 136]",0.03,0.0,0.02,0.83,0.05,0.0,0.07,"[1198, 497, 78, 107]",0.29,0.0,0.1,0.02,0.14,0.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,
157,"[608, 128, 126, 163]",0.18,0.0,0.05,0.27,0.09,0.07,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,"[595, 136, 137, 173]",0.07,0.0,0.06,0.65,0.03,0.02,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,"[608, 132, 127, 164]",0.03,0.0,0.02,0.82,0.01,0.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,"[618, 129, 124, 165]",0.05,0.0,0.01,0.73,0.04,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,"[639, 130, 123, 159]",0.34,0.02,0.07,0.4,0.08,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"[632, 149, 123, 156]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"[41, 195, 25, 35]",0.27,0.0,0.09,0.01,0.42,0.01,0.2,"[258, 285, 19, 26]",0.21,0.0,0.08,0.41,0.27,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
164,"[631, 184, 19, 26]",0.17,0.0,0.06,0.28,0.12,0.01,0.35,"[226, 181, 21, 29]",0.38,0.0,0.02,0.18,0.37,0.0,0.06,"[50, 197, 23, 34]",0.18,0.0,0.06,0.05,0.39,0.02,0.3,"[468, 203, 34, 43]",0.18,0.0,0.32,0.04,0.41,0.0,0.06,"[160, 519, 18, 22]",0.22,0.0,0.06,0.13,0.56,0.02,0.01
165,"[273, 230, 28, 35]",0.33,0.01,0.09,0.12,0.3,0.01,0.13,"[306, 214, 20, 27]",0.52,0.01,0.03,0.13,0.21,0.0,0.09,"[440, 198, 89, 122]",0.08,0.0,0.01,0.0,0.75,0.0,0.15,"[38, 190, 31, 37]",0.37,0.0,0.02,0.17,0.15,0.01,0.28,,,,,,,,
