,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[541, 83, 146, 187]",0.15,0.0,0.11,0.02,0.58,0.0,0.13,,,,,,,,
1,"[540, 76, 151, 193]",0.18,0.0,0.16,0.03,0.59,0.0,0.04,,,,,,,,
2,"[532, 76, 153, 195]",0.13,0.0,0.08,0.0,0.79,0.0,0.0,,,,,,,,
3,"[544, 76, 137, 180]",0.12,0.0,0.07,0.0,0.78,0.0,0.02,,,,,,,,
4,"[557, 87, 144, 183]",0.13,0.01,0.02,0.01,0.79,0.0,0.05,,,,,,,,
5,"[552, 83, 141, 182]",0.17,0.0,0.05,0.01,0.72,0.0,0.04,,,,,,,,
6,"[547, 86, 143, 183]",0.09,0.0,0.04,0.23,0.46,0.0,0.17,,,,,,,,
7,"[547, 79, 149, 189]",0.09,0.0,0.1,0.01,0.74,0.0,0.05,,,,,,,,
8,"[553, 85, 141, 181]",0.24,0.0,0.03,0.06,0.54,0.0,0.11,,,,,,,,
9,"[556, 79, 149, 189]",0.09,0.0,0.03,0.02,0.84,0.0,0.02,,,,,,,,
10,"[548, 85, 147, 186]",0.36,0.0,0.03,0.01,0.44,0.0,0.16,,,,,,,,
11,"[540, 85, 149, 191]",0.04,0.0,0.03,0.0,0.91,0.0,0.01,,,,,,,,
12,"[547, 83, 140, 178]",0.44,0.0,0.15,0.0,0.37,0.01,0.04,,,,,,,,
13,"[545, 78, 145, 187]",0.23,0.0,0.2,0.0,0.55,0.0,0.02,,,,,,,,
14,"[540, 74, 148, 190]",0.08,0.0,0.08,0.0,0.81,0.0,0.02,,,,,,,,
15,"[545, 81, 142, 182]",0.32,0.0,0.17,0.0,0.46,0.01,0.03,,,,,,,,
16,"[551, 86, 144, 190]",0.11,0.0,0.07,0.0,0.8,0.0,0.01,,,,,,,,
17,"[554, 66, 142, 184]",0.21,0.0,0.13,0.0,0.62,0.0,0.03,,,,,,,,
18,"[541, 84, 143, 183]",0.19,0.0,0.1,0.03,0.65,0.0,0.04,,,,,,,,
19,"[535, 85, 142, 180]",0.56,0.0,0.11,0.0,0.29,0.0,0.03,,,,,,,,
20,"[552, 73, 145, 187]",0.12,0.0,0.13,0.01,0.72,0.0,0.02,,,,,,,,
21,"[539, 76, 148, 194]",0.18,0.0,0.05,0.03,0.64,0.0,0.1,,,,,,,,
22,"[554, 79, 142, 187]",0.1,0.0,0.08,0.01,0.79,0.0,0.01,,,,,,,,
23,"[562, 86, 144, 185]",0.16,0.0,0.05,0.01,0.73,0.0,0.04,,,,,,,,
24,"[548, 74, 151, 194]",0.35,0.0,0.07,0.01,0.54,0.0,0.03,,,,,,,,
25,"[547, 65, 145, 187]",0.1,0.0,0.15,0.0,0.73,0.0,0.01,,,,,,,,
26,"[539, 78, 147, 193]",0.32,0.0,0.05,0.01,0.59,0.0,0.03,,,,,,,,
27,"[542, 88, 139, 180]",0.71,0.0,0.07,0.0,0.19,0.0,0.02,,,,,,,,
28,"[543, 85, 147, 192]",0.39,0.0,0.08,0.0,0.49,0.0,0.03,,,,,,,,
29,"[550, 83, 140, 183]",0.27,0.0,0.19,0.0,0.52,0.0,0.01,,,,,,,,
30,"[550, 81, 150, 197]",0.46,0.0,0.05,0.02,0.38,0.0,0.08,,,,,,,,
31,"[552, 87, 142, 186]",0.46,0.0,0.1,0.0,0.41,0.0,0.03,,,,,,,,
32,"[550, 90, 139, 181]",0.51,0.0,0.07,0.01,0.3,0.0,0.11,,,,,,,,
33,"[547, 94, 139, 176]",0.51,0.0,0.03,0.01,0.38,0.0,0.07,,,,,,,,
34,"[543, 79, 149, 193]",0.1,0.0,0.08,0.02,0.77,0.0,0.03,,,,,,,,
35,"[543, 84, 146, 184]",0.2,0.0,0.04,0.0,0.68,0.0,0.08,,,,,,,,
36,"[549, 78, 149, 189]",0.26,0.0,0.04,0.05,0.39,0.01,0.24,,,,,,,,
37,"[551, 88, 141, 182]",0.18,0.0,0.05,0.01,0.69,0.0,0.08,,,,,,,,
