,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[615, 106, 150, 203]",0.17,0.0,0.16,0.03,0.37,0.01,0.26,,,,,,,,
1,"[615, 124, 152, 213]",0.19,0.0,0.1,0.2,0.29,0.01,0.22,,,,,,,,
2,"[603, 121, 154, 205]",0.11,0.0,0.02,0.05,0.11,0.0,0.72,,,,,,,,
3,"[608, 103, 152, 205]",0.07,0.0,0.01,0.34,0.09,0.0,0.5,,,,,,,,
4,"[609, 113, 151, 205]",0.07,0.0,0.02,0.03,0.28,0.0,0.6,,,,,,,,
5,"[610, 115, 153, 216]",0.22,0.0,0.19,0.02,0.37,0.01,0.18,,,,,,,,
6,"[598, 128, 148, 191]",0.02,0.0,0.01,0.6,0.03,0.0,0.33,,,,,,,,
7,"[603, 126, 148, 201]",0.04,0.0,0.06,0.13,0.21,0.01,0.54,,,,,,,,
8,"[607, 121, 151, 198]",0.08,0.0,0.11,0.02,0.49,0.0,0.31,,,,,,,,
9,"[602, 115, 155, 202]",0.03,0.0,0.02,0.06,0.14,0.0,0.75,,,,,,,,
10,"[604, 116, 154, 204]",0.04,0.0,0.03,0.01,0.23,0.0,0.69,,,,,,,,
11,"[609, 125, 150, 200]",0.06,0.0,0.03,0.14,0.2,0.0,0.57,,,,,,,,
12,"[604, 122, 148, 196]",0.02,0.0,0.02,0.1,0.23,0.0,0.64,,,,,,,,
13,"[602, 130, 151, 198]",0.03,0.0,0.07,0.08,0.34,0.0,0.47,,,,,,,,
14,"[605, 127, 150, 197]",0.06,0.0,0.08,0.05,0.49,0.0,0.32,,,,,,,,
15,"[612, 133, 146, 198]",0.1,0.0,0.1,0.02,0.36,0.0,0.43,,,,,,,,
16,"[605, 129, 146, 196]",0.11,0.0,0.21,0.02,0.37,0.0,0.29,,,,,,,,
17,"[596, 127, 148, 201]",0.02,0.0,0.03,0.07,0.17,0.0,0.72,,,,,,,,
18,"[600, 127, 146, 201]",0.06,0.0,0.07,0.04,0.36,0.0,0.46,,,,,,,,
19,"[600, 118, 143, 194]",0.04,0.0,0.0,0.02,0.19,0.0,0.75,,,,,,,,
20,"[603, 125, 154, 206]",0.1,0.0,0.09,0.03,0.59,0.0,0.18,,,,,,,,
21,"[604, 121, 153, 207]",0.15,0.0,0.1,0.01,0.41,0.0,0.34,,,,,,,,
22,"[601, 127, 156, 198]",0.04,0.0,0.02,0.06,0.25,0.0,0.63,,,,,,,,
23,"[604, 118, 148, 201]",0.03,0.0,0.01,0.13,0.31,0.0,0.51,,,,,,,,
24,"[599, 122, 155, 205]",0.1,0.0,0.11,0.01,0.42,0.0,0.35,,,,,,,,
25,"[600, 118, 154, 205]",0.11,0.0,0.04,0.04,0.25,0.0,0.56,,,,,,,,
26,"[600, 124, 155, 201]",0.09,0.0,0.08,0.02,0.26,0.0,0.56,,,,,,,,
27,"[601, 123, 154, 210]",0.1,0.0,0.09,0.03,0.53,0.0,0.24,,,,,,,,
28,"[605, 124, 151, 202]",0.2,0.0,0.11,0.0,0.53,0.0,0.15,,,,,,,,
29,"[605, 132, 147, 195]",0.1,0.0,0.03,0.01,0.55,0.0,0.31,,,,,,,,
30,"[602, 130, 148, 199]",0.16,0.0,0.02,0.03,0.32,0.0,0.47,,,,,,,,
31,"[604, 128, 145, 201]",0.11,0.0,0.04,0.01,0.63,0.0,0.22,,,,,,,,
32,"[580, 127, 157, 204]",0.09,0.0,0.03,0.01,0.36,0.0,0.5,,,,,,,,
33,"[580, 127, 157, 205]",0.18,0.0,0.04,0.01,0.26,0.0,0.5,,,,,,,,
34,"[592, 115, 150, 205]",0.07,0.0,0.02,0.03,0.21,0.0,0.66,,,,,,,,
35,"[608, 122, 150, 207]",0.03,0.0,0.02,0.04,0.21,0.0,0.7,,,,,,,,
36,"[605, 124, 155, 205]",0.11,0.0,0.04,0.02,0.2,0.0,0.63,,,,,,,,
37,"[607, 126, 153, 206]",0.07,0.0,0.02,0.04,0.19,0.0,0.68,,,,,,,,
38,"[604, 125, 153, 209]",0.13,0.0,0.2,0.0,0.61,0.0,0.05,,,,,,,,
39,"[598, 122, 154, 203]",0.06,0.0,0.02,0.03,0.29,0.0,0.6,,,,,,,,
40,"[595, 124, 149, 208]",0.1,0.0,0.1,0.0,0.35,0.0,0.44,,,,,,,,
41,"[597, 122, 149, 209]",0.11,0.0,0.08,0.0,0.6,0.0,0.21,,,,,,,,
42,"[600, 128, 154, 202]",0.11,0.0,0.03,0.05,0.23,0.0,0.58,,,,,,,,
43,"[600, 127, 152, 202]",0.06,0.0,0.05,0.01,0.55,0.0,0.34,,,,,,,,
44,"[595, 120, 155, 202]",0.16,0.0,0.06,0.0,0.51,0.0,0.27,,,,,,,,
45,"[590, 112, 162, 213]",0.2,0.0,0.05,0.0,0.5,0.0,0.25,,,,,,,,
46,"[585, 118, 154, 206]",0.2,0.0,0.06,0.02,0.64,0.0,0.08,,,,,,,,
47,"[588, 123, 147, 197]",0.19,0.0,0.1,0.01,0.49,0.0,0.2,,,,,,,,
48,"[595, 123, 149, 203]",0.04,0.0,0.01,0.05,0.08,0.0,0.81,,,,,,,,
49,"[600, 122, 152, 213]",0.09,0.0,0.14,0.0,0.56,0.0,0.21,,,,,,,,
50,"[605, 126, 151, 199]",0.1,0.0,0.05,0.02,0.3,0.0,0.53,,,,,,,,
51,"[605, 126, 152, 211]",0.24,0.0,0.13,0.0,0.58,0.02,0.02,,,,,,,,
52,"[603, 118, 146, 205]",0.07,0.0,0.1,0.02,0.55,0.0,0.27,,,,,,,,
53,"[600, 122, 149, 201]",0.06,0.0,0.12,0.0,0.6,0.0,0.23,,,,,,,,
54,"[602, 124, 149, 195]",0.06,0.0,0.01,0.14,0.18,0.0,0.6,,,,,,,,
55,"[600, 124, 146, 198]",0.04,0.0,0.1,0.0,0.61,0.0,0.24,,,,,,,,
56,"[601, 119, 150, 207]",0.05,0.0,0.06,0.01,0.41,0.0,0.47,,,,,,,,
57,"[604, 126, 140, 196]",0.06,0.0,0.04,0.02,0.29,0.0,0.59,,,,,,,,
58,"[600, 123, 149, 209]",0.06,0.0,0.07,0.01,0.5,0.0,0.36,,,,,,,,
59,"[597, 119, 153, 209]",0.1,0.0,0.04,0.01,0.53,0.0,0.32,,,,,,,,
60,"[595, 122, 156, 206]",0.12,0.0,0.03,0.08,0.26,0.0,0.5,,,,,,,,
61,"[600, 118, 150, 207]",0.08,0.0,0.08,0.01,0.53,0.0,0.3,,,,,,,,
62,"[594, 119, 156, 207]",0.13,0.0,0.12,0.01,0.42,0.0,0.32,,,,,,,,
63,"[601, 122, 148, 196]",0.09,0.0,0.07,0.03,0.48,0.0,0.34,,,,,,,,
64,"[601, 124, 142, 194]",0.09,0.0,0.1,0.0,0.67,0.0,0.13,,,,,,,,
65,"[603, 122, 151, 198]",0.02,0.0,0.02,0.12,0.27,0.0,0.57,,,,,,,,
66,"[599, 128, 147, 197]",0.14,0.0,0.05,0.0,0.54,0.0,0.27,,,,,,,,
67,"[600, 133, 145, 197]",0.17,0.0,0.1,0.01,0.5,0.0,0.22,,,,,,,,
68,"[595, 124, 157, 211]",0.13,0.0,0.03,0.05,0.37,0.0,0.42,,,,,,,,
69,"[595, 126, 154, 207]",0.11,0.0,0.04,0.02,0.61,0.0,0.23,,,,,,,,
70,"[599, 132, 157, 209]",0.08,0.0,0.04,0.22,0.15,0.0,0.49,,,,,,,,
71,"[584, 120, 152, 206]",0.19,0.0,0.08,0.01,0.54,0.0,0.19,,,,,,,,
72,"[582, 122, 156, 198]",0.1,0.0,0.1,0.01,0.55,0.0,0.23,,,,,,,,
73,"[590, 122, 150, 199]",0.07,0.0,0.03,0.04,0.39,0.0,0.47,,,,,,,,
74,"[592, 124, 155, 207]",0.03,0.0,0.04,0.02,0.32,0.0,0.58,,,,,,,,
75,"[601, 124, 144, 197]",0.06,0.0,0.08,0.04,0.35,0.0,0.47,,,,,,,,
