,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[554, 117, 222, 289]",0.27,0.0,0.05,0.01,0.25,0.0,0.42
1,"[532, 95, 230, 303]",0.15,0.0,0.24,0.05,0.04,0.12,0.4
2,"[544, 107, 218, 286]",0.12,0.0,0.41,0.01,0.13,0.01,0.33
3,"[536, 92, 233, 305]",0.13,0.0,0.3,0.02,0.09,0.05,0.41
4,"[535, 98, 225, 298]",0.14,0.0,0.21,0.01,0.3,0.04,0.29
5,"[546, 123, 226, 300]",0.18,0.0,0.04,0.03,0.18,0.0,0.57
6,"[545, 120, 227, 301]",0.22,0.0,0.11,0.02,0.14,0.01,0.5
7,"[547, 97, 231, 305]",0.2,0.0,0.23,0.02,0.21,0.0,0.34
8,"[537, 102, 229, 296]",0.2,0.0,0.36,0.02,0.16,0.01,0.26
9,"[525, 105, 237, 317]",0.4,0.0,0.2,0.04,0.12,0.1,0.13
10,"[555, 152, 200, 265]",0.28,0.0,0.28,0.0,0.36,0.0,0.08
11,"[528, 117, 229, 310]",0.24,0.0,0.12,0.03,0.08,0.15,0.38
12,"[541, 101, 230, 297]",0.38,0.06,0.1,0.01,0.36,0.0,0.09
13,"[532, 114, 230, 309]",0.2,0.0,0.06,0.03,0.07,0.02,0.61
14,"[536, 133, 227, 298]",0.2,0.0,0.17,0.01,0.16,0.07,0.4
15,"[546, 96, 225, 297]",0.17,0.0,0.26,0.01,0.25,0.0,0.32
16,"[528, 103, 233, 309]",0.07,0.0,0.08,0.01,0.05,0.04,0.76
17,"[546, 94, 222, 281]",0.11,0.0,0.11,0.01,0.18,0.0,0.59
18,"[534, 110, 225, 295]",0.07,0.0,0.05,0.01,0.06,0.01,0.81
19,"[544, 97, 226, 295]",0.21,0.0,0.48,0.0,0.17,0.01,0.13
20,"[544, 100, 225, 290]",0.15,0.0,0.4,0.0,0.24,0.04,0.17
21,"[527, 106, 231, 299]",0.14,0.0,0.12,0.03,0.06,0.02,0.61
22,"[545, 114, 221, 286]",0.07,0.0,0.1,0.01,0.13,0.0,0.7
23,"[542, 117, 227, 301]",0.24,0.0,0.09,0.01,0.22,0.01,0.43
24,"[544, 98, 227, 303]",0.34,0.0,0.24,0.01,0.24,0.05,0.13
25,"[536, 113, 231, 310]",0.34,0.0,0.18,0.04,0.04,0.11,0.29
26,"[540, 101, 236, 313]",0.12,0.0,0.32,0.01,0.44,0.0,0.11
27,"[540, 90, 229, 303]",0.1,0.0,0.26,0.01,0.16,0.01,0.46
28,"[546, 99, 226, 299]",0.12,0.0,0.16,0.0,0.28,0.01,0.43
29,"[545, 112, 225, 295]",0.06,0.0,0.03,0.08,0.27,0.0,0.55
30,"[541, 96, 226, 298]",0.1,0.0,0.21,0.02,0.12,0.01,0.54
31,"[549, 107, 228, 298]",0.14,0.0,0.34,0.0,0.35,0.0,0.17
32,"[535, 113, 232, 307]",0.16,0.0,0.11,0.01,0.12,0.02,0.58
33,"[544, 133, 227, 302]",0.32,0.0,0.11,0.04,0.2,0.0,0.32
34,"[542, 118, 226, 300]",0.45,0.0,0.05,0.06,0.14,0.0,0.29
35,"[526, 133, 227, 296]",0.24,0.0,0.07,0.01,0.06,0.01,0.61
36,"[537, 107, 231, 302]",0.06,0.0,0.1,0.02,0.17,0.0,0.66
37,"[532, 116, 226, 298]",0.22,0.0,0.06,0.02,0.3,0.0,0.4
38,"[533, 111, 230, 303]",0.4,0.0,0.1,0.02,0.22,0.01,0.25
39,"[531, 117, 227, 304]",0.31,0.0,0.04,0.02,0.19,0.0,0.45
40,"[541, 113, 226, 288]",0.2,0.01,0.19,0.01,0.44,0.0,0.16
41,"[536, 105, 228, 291]",0.15,0.0,0.24,0.0,0.3,0.01,0.3
42,"[528, 111, 230, 300]",0.1,0.0,0.06,0.01,0.11,0.01,0.71
43,"[537, 104, 235, 306]",0.35,0.0,0.41,0.0,0.2,0.01,0.03
44,"[532, 113, 231, 311]",0.19,0.0,0.04,0.02,0.09,0.0,0.66
45,"[533, 114, 234, 315]",0.29,0.0,0.05,0.02,0.07,0.02,0.55
46,"[534, 119, 227, 303]",0.13,0.0,0.04,0.08,0.09,0.0,0.65
47,"[550, 145, 205, 270]",0.32,0.0,0.22,0.0,0.37,0.0,0.08
48,"[542, 120, 222, 293]",0.17,0.0,0.05,0.04,0.23,0.0,0.51
49,"[536, 129, 226, 313]",0.64,0.0,0.04,0.03,0.08,0.0,0.22
50,"[538, 113, 224, 292]",0.09,0.0,0.16,0.0,0.28,0.01,0.46
51,"[531, 105, 231, 300]",0.22,0.0,0.1,0.07,0.04,0.02,0.54
52,"[539, 109, 225, 297]",0.27,0.0,0.07,0.02,0.12,0.0,0.51
53,"[539, 115, 229, 304]",0.09,0.0,0.04,0.03,0.1,0.01,0.73
54,"[538, 114, 226, 299]",0.29,0.0,0.09,0.02,0.2,0.01,0.39
55,"[545, 115, 229, 300]",0.16,0.0,0.04,0.04,0.17,0.0,0.6
56,"[548, 112, 228, 304]",0.38,0.0,0.07,0.02,0.2,0.0,0.32
57,"[546, 108, 230, 304]",0.26,0.0,0.08,0.04,0.15,0.01,0.47
58,"[539, 118, 229, 311]",0.2,0.0,0.04,0.02,0.05,0.04,0.65
59,"[545, 122, 224, 300]",0.14,0.0,0.04,0.01,0.1,0.01,0.71
60,"[545, 121, 222, 292]",0.13,0.0,0.04,0.02,0.14,0.0,0.67
61,"[549, 116, 225, 298]",0.32,0.0,0.03,0.01,0.12,0.0,0.51
62,"[554, 110, 222, 293]",0.05,0.0,0.17,0.01,0.18,0.01,0.57
63,"[541, 113, 230, 308]",0.21,0.0,0.12,0.02,0.11,0.07,0.48
64,"[556, 105, 225, 289]",0.07,0.0,0.11,0.01,0.13,0.01,0.68
65,"[537, 107, 232, 311]",0.2,0.0,0.31,0.01,0.09,0.05,0.34
66,"[544, 109, 229, 300]",0.05,0.0,0.19,0.03,0.08,0.02,0.63
67,"[552, 93, 225, 292]",0.13,0.0,0.27,0.01,0.27,0.0,0.31
68,"[550, 90, 230, 297]",0.06,0.0,0.37,0.0,0.21,0.01,0.35
69,"[548, 109, 230, 301]",0.08,0.0,0.04,0.03,0.13,0.0,0.72
70,"[554, 98, 219, 281]",0.1,0.0,0.14,0.0,0.13,0.0,0.63
71,"[540, 114, 229, 306]",0.19,0.0,0.13,0.01,0.07,0.04,0.55
72,"[541, 105, 231, 300]",0.2,0.0,0.26,0.0,0.29,0.01,0.24
73,"[538, 114, 226, 294]",0.06,0.0,0.17,0.0,0.12,0.02,0.63
74,"[551, 108, 226, 296]",0.17,0.0,0.3,0.02,0.18,0.01,0.32
75,"[550, 116, 224, 287]",0.16,0.0,0.14,0.01,0.16,0.01,0.53
76,"[540, 108, 228, 297]",0.11,0.0,0.23,0.0,0.16,0.02,0.47
77,"[544, 100, 229, 304]",0.16,0.0,0.15,0.04,0.13,0.01,0.51
78,"[540, 110, 230, 301]",0.23,0.0,0.12,0.01,0.27,0.03,0.34
79,"[543, 116, 227, 303]",0.12,0.0,0.12,0.01,0.48,0.0,0.27
80,"[536, 114, 234, 317]",0.12,0.0,0.11,0.01,0.14,0.04,0.57
81,"[542, 104, 228, 299]",0.14,0.0,0.13,0.05,0.12,0.02,0.53
82,"[536, 113, 228, 305]",0.05,0.0,0.01,0.04,0.03,0.0,0.88
83,"[538, 102, 223, 296]",0.32,0.0,0.32,0.06,0.09,0.08,0.13
84,"[525, 118, 229, 310]",0.56,0.0,0.02,0.04,0.05,0.01,0.31
85,"[530, 93, 226, 301]",0.09,0.0,0.56,0.02,0.09,0.12,0.12
86,"[526, 95, 228, 302]",0.06,0.0,0.2,0.05,0.05,0.09,0.55
87,"[523, 110, 230, 309]",0.16,0.0,0.08,0.02,0.04,0.05,0.65
88,"[526, 93, 233, 305]",0.08,0.0,0.16,0.01,0.09,0.03,0.63
89,"[529, 105, 228, 293]",0.08,0.0,0.3,0.0,0.06,0.36,0.2
90,"[536, 88, 226, 294]",0.08,0.0,0.26,0.02,0.21,0.02,0.42
91,"[539, 100, 229, 302]",0.07,0.0,0.06,0.04,0.02,0.01,0.8
92,"[534, 94, 231, 305]",0.04,0.0,0.59,0.0,0.03,0.33,0.03
93,"[532, 100, 236, 312]",0.1,0.0,0.25,0.01,0.09,0.09,0.46
94,"[533, 105, 231, 312]",0.04,0.0,0.41,0.01,0.02,0.43,0.07
95,"[531, 99, 232, 309]",0.13,0.0,0.27,0.03,0.09,0.17,0.31
96,"[527, 100, 237, 307]",0.06,0.0,0.44,0.05,0.13,0.1,0.21
97,"[532, 114, 231, 313]",0.14,0.0,0.05,0.02,0.07,0.01,0.71
98,"[535, 106, 230, 306]",0.22,0.0,0.31,0.02,0.11,0.02,0.31
99,"[536, 92, 225, 299]",0.04,0.0,0.07,0.01,0.06,0.03,0.79
100,"[536, 105, 224, 302]",0.11,0.0,0.15,0.02,0.06,0.01,0.64
101,"[537, 104, 222, 296]",0.15,0.0,0.24,0.01,0.08,0.04,0.48
102,"[528, 109, 234, 316]",0.18,0.0,0.07,0.03,0.12,0.03,0.56
