,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[317, 34, 42, 64]",0.02,0.0,0.01,0.74,0.01,0.0,0.23,,,,,,,,,,,,,,,,
1,"[179, 56, 81, 118]",0.02,0.0,0.02,0.61,0.03,0.0,0.31,,,,,,,,,,,,,,,,
2,"[246, 63, 81, 113]",0.07,0.0,0.02,0.35,0.21,0.0,0.35,,,,,,,,,,,,,,,,
3,"[217, 63, 84, 116]",0.01,0.0,0.0,0.1,0.01,0.0,0.88,,,,,,,,,,,,,,,,
4,"[202, 55, 71, 116]",0.08,0.0,0.03,0.64,0.05,0.01,0.19,,,,,,,,,,,,,,,,
5,"[177, 72, 71, 112]",0.02,0.0,0.01,0.03,0.18,0.0,0.75,,,,,,,,,,,,,,,,
6,"[223, 56, 85, 116]",0.14,0.0,0.04,0.07,0.15,0.01,0.6,,,,,,,,,,,,,,,,
7,"[229, 60, 80, 105]",0.44,0.01,0.35,0.06,0.07,0.07,0.01,,,,,,,,,,,,,,,,
8,"[198, 60, 78, 117]",0.06,0.0,0.01,0.02,0.04,0.0,0.87,,,,,,,,,,,,,,,,
9,"[185, 33, 85, 129]",0.31,0.0,0.02,0.11,0.05,0.16,0.35,,,,,,,,,,,,,,,,
10,"[203, 47, 80, 117]",0.67,0.0,0.05,0.04,0.04,0.01,0.2,,,,,,,,,,,,,,,,
11,"[235, 40, 89, 127]",0.28,0.0,0.08,0.03,0.08,0.14,0.39,,,,,,,,,,,,,,,,
12,"[229, 57, 80, 121]",0.02,0.0,0.01,0.93,0.0,0.02,0.01,,,,,,,,,,,,,,,,
13,"[225, 52, 85, 122]",0.1,0.0,0.09,0.08,0.19,0.01,0.52,,,,,,,,,,,,,,,,
14,"[217, 55, 78, 110]",0.3,0.0,0.14,0.01,0.09,0.24,0.22,,,,,,,,,,,,,,,,
15,"[211, 58, 75, 109]",0.06,0.0,0.03,0.29,0.4,0.0,0.22,,,,,,,,,,,,,,,,
16,"[220, 51, 77, 114]",0.39,0.01,0.03,0.27,0.04,0.0,0.26,,,,,,,,,,,,,,,,
17,"[229, 60, 74, 108]",0.08,0.0,0.02,0.71,0.02,0.01,0.15,,,,,,,,,,,,,,,,
18,"[228, 44, 81, 117]",0.04,0.0,0.04,0.77,0.01,0.02,0.12,,,,,,,,,,,,,,,,
19,"[226, 43, 83, 110]",0.24,0.0,0.12,0.37,0.1,0.0,0.16,,,,,,,,,,,,,,,,
20,"[209, 51, 79, 115]",0.08,0.0,0.02,0.5,0.02,0.0,0.37,,,,,,,,,,,,,,,,
21,"[235, 61, 79, 121]",0.17,0.0,0.05,0.03,0.19,0.02,0.53,,,,,,,,,,,,,,,,
22,"[218, 53, 77, 118]",0.86,0.0,0.08,0.02,0.03,0.01,0.01,,,,,,,,,,,,,,,,
23,"[196, 55, 83, 121]",0.15,0.0,0.21,0.03,0.08,0.43,0.1,,,,,,,,,,,,,,,,
24,"[204, 56, 79, 118]",0.68,0.0,0.06,0.13,0.08,0.01,0.04,,,,,,,,,,,,,,,,
25,"[234, 40, 83, 118]",0.17,0.0,0.11,0.23,0.06,0.04,0.39,,,,,,,,,,,,,,,,
26,"[226, 45, 81, 109]",0.03,0.0,0.07,0.22,0.04,0.05,0.6,,,,,,,,,,,,,,,,
27,"[198, 50, 81, 115]",0.15,0.0,0.09,0.11,0.2,0.0,0.45,,,,,,,,,,,,,,,,
28,"[217, 41, 83, 110]",0.12,0.0,0.01,0.84,0.01,0.0,0.02,,,,,,,,,,,,,,,,
29,"[230, 57, 72, 116]",0.1,0.0,0.01,0.06,0.06,0.02,0.75,,,,,,,,,,,,,,,,
30,"[221, 52, 87, 118]",0.05,0.0,0.02,0.18,0.02,0.01,0.72,,,,,,,,,,,,,,,,
31,"[219, 50, 77, 112]",0.09,0.0,0.02,0.78,0.03,0.0,0.08,,,,,,,,,,,,,,,,
32,"[227, 60, 76, 110]",0.14,0.0,0.02,0.19,0.06,0.0,0.59,,,,,,,,,,,,,,,,
33,"[194, 50, 87, 116]",0.44,0.0,0.02,0.49,0.04,0.0,0.0,,,,,,,,,,,,,,,,
