,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
99,"[257, 93, 134, 176]",0.03,0.0,0.61,0.27,0.05,0.03,0.02
100,"[185, 80, 136, 171]",0.32,0.01,0.35,0.0,0.18,0.01,0.12
101,"[120, 74, 144, 179]",0.03,0.0,0.7,0.03,0.07,0.13,0.05
102,"[370, 104, 129, 176]",0.01,0.0,0.93,0.0,0.01,0.04,0.01
103,"[57, 92, 139, 173]",0.03,0.02,0.82,0.03,0.06,0.03,0.01
104,"[75, 97, 142, 183]",0.03,0.04,0.65,0.11,0.11,0.06,0.02
105,"[258, 92, 141, 177]",0.09,0.0,0.73,0.08,0.03,0.03,0.04
106,"[230, 83, 148, 179]",0.09,0.0,0.68,0.0,0.09,0.01,0.13
107,"[101, 71, 141, 182]",0.03,0.0,0.83,0.01,0.06,0.02,0.05
108,"[241, 73, 143, 174]",0.12,0.04,0.59,0.1,0.07,0.06,0.02
109,"[231, 77, 135, 177]",0.14,0.0,0.66,0.01,0.05,0.04,0.11
110,"[315, 81, 136, 183]",0.15,0.0,0.22,0.02,0.1,0.01,0.5
111,"[241, 81, 148, 181]",0.04,0.0,0.49,0.34,0.05,0.01,0.07
112,"[309, 79, 143, 192]",0.01,0.0,0.96,0.0,0.02,0.01,0.0
113,"[244, 68, 153, 212]",0.21,0.0,0.36,0.04,0.07,0.02,0.3
114,"[231, 86, 138, 180]",0.06,0.0,0.45,0.08,0.06,0.01,0.35
115,"[254, 103, 133, 178]",0.07,0.0,0.33,0.15,0.05,0.01,0.39
116,"[132, 75, 145, 179]",0.08,0.01,0.53,0.02,0.14,0.0,0.22
117,"[198, 68, 153, 200]",0.09,0.02,0.49,0.24,0.08,0.0,0.07
118,"[246, 75, 153, 204]",0.02,0.0,0.58,0.03,0.06,0.01,0.29
119,"[166, 88, 148, 190]",0.17,0.0,0.32,0.04,0.24,0.0,0.21
120,"[196, 67, 147, 186]",0.11,0.01,0.73,0.01,0.09,0.02,0.03
121,"[238, 93, 137, 181]",0.13,0.0,0.73,0.03,0.03,0.01,0.07
122,"[190, 88, 146, 174]",0.04,0.0,0.62,0.01,0.28,0.0,0.04
123,"[204, 88, 139, 173]",0.14,0.0,0.73,0.0,0.08,0.01,0.04
124,"[224, 70, 153, 197]",0.02,0.0,0.51,0.01,0.07,0.01,0.38
125,"[165, 76, 137, 183]",0.05,0.02,0.73,0.02,0.11,0.01,0.07
126,"[224, 79, 136, 167]",0.21,0.0,0.63,0.01,0.09,0.01,0.05
127,"[242, 89, 147, 182]",0.24,0.01,0.17,0.02,0.32,0.0,0.24
128,"[268, 80, 139, 175]",0.15,0.0,0.39,0.0,0.1,0.11,0.26
129,"[127, 94, 147, 189]",0.08,0.0,0.64,0.02,0.22,0.0,0.04
130,"[246, 89, 155, 206]",0.06,0.0,0.84,0.02,0.04,0.01,0.02
131,"[314, 98, 146, 186]",0.03,0.0,0.52,0.19,0.03,0.07,0.17
132,"[191, 95, 145, 183]",0.08,0.0,0.38,0.15,0.04,0.03,0.32
133,"[101, 88, 143, 183]",0.13,0.0,0.26,0.19,0.12,0.03,0.26
134,"[239, 81, 143, 181]",0.15,0.0,0.68,0.0,0.1,0.01,0.05
135,"[221, 82, 139, 179]",0.01,0.0,0.86,0.0,0.04,0.04,0.05
136,"[288, 64, 147, 209]",0.56,0.0,0.12,0.01,0.07,0.0,0.24
137,"[308, 80, 150, 204]",0.1,0.0,0.48,0.03,0.07,0.04,0.27
138,"[242, 90, 144, 179]",0.24,0.0,0.53,0.05,0.08,0.02,0.08
139,"[152, 105, 139, 184]",0.01,0.0,0.66,0.08,0.15,0.07,0.03
140,"[180, 90, 147, 183]",0.32,0.0,0.42,0.0,0.2,0.01,0.05
141,"[250, 100, 152, 190]",0.12,0.0,0.3,0.01,0.31,0.01,0.25
142,"[116, 109, 139, 174]",0.43,0.0,0.32,0.0,0.13,0.0,0.12
143,"[116, 86, 150, 195]",0.03,0.0,0.52,0.08,0.12,0.0,0.25
144,"[150, 110, 141, 184]",0.11,0.0,0.41,0.0,0.24,0.01,0.22
145,"[171, 97, 142, 174]",0.12,0.0,0.35,0.0,0.25,0.01,0.26
146,"[136, 84, 145, 180]",0.08,0.0,0.33,0.07,0.2,0.02,0.3
147,"[115, 107, 147, 179]",0.05,0.0,0.62,0.02,0.09,0.01,0.21
148,"[121, 87, 147, 184]",0.2,0.03,0.11,0.01,0.3,0.0,0.35
149,"[92, 83, 152, 181]",0.48,0.0,0.25,0.05,0.11,0.01,0.09
150,"[117, 80, 128, 176]",0.5,0.0,0.13,0.02,0.12,0.02,0.22
151,"[261, 88, 141, 179]",0.16,0.0,0.18,0.01,0.12,0.01,0.52
152,"[103, 97, 142, 174]",0.1,0.0,0.38,0.03,0.16,0.01,0.32
153,"[194, 81, 140, 186]",0.1,0.0,0.84,0.01,0.02,0.02,0.01
154,"[103, 121, 145, 172]",0.18,0.0,0.49,0.05,0.1,0.04,0.14
155,"[151, 108, 140, 171]",0.08,0.02,0.67,0.01,0.18,0.0,0.04
156,"[161, 90, 137, 180]",0.09,0.0,0.88,0.0,0.01,0.0,0.01
157,"[94, 88, 147, 179]",0.38,0.01,0.33,0.02,0.06,0.01,0.2
158,"[91, 91, 149, 189]",0.45,0.0,0.24,0.02,0.14,0.0,0.15
159,"[134, 88, 141, 175]",0.16,0.03,0.56,0.0,0.14,0.01,0.1
160,"[166, 79, 142, 173]",0.25,0.0,0.58,0.0,0.04,0.06,0.07
161,"[180, 64, 146, 205]",0.06,0.0,0.42,0.01,0.04,0.42,0.06
162,"[119, 79, 143, 173]",0.13,0.0,0.19,0.12,0.02,0.01,0.53
163,"[257, 92, 147, 178]",0.09,0.0,0.68,0.19,0.02,0.01,0.01
164,"[305, 100, 134, 172]",0.04,0.0,0.85,0.02,0.03,0.01,0.05
165,"[231, 83, 142, 176]",0.1,0.0,0.77,0.05,0.03,0.01,0.05
166,"[187, 69, 146, 192]",0.22,0.02,0.51,0.01,0.15,0.0,0.09
167,"[215, 100, 128, 165]",0.13,0.0,0.52,0.08,0.11,0.04,0.13
168,"[181, 101, 140, 175]",0.13,0.01,0.74,0.0,0.02,0.09,0.01
169,"[148, 82, 138, 175]",0.11,0.0,0.7,0.03,0.04,0.06,0.07
170,"[61, 75, 140, 167]",0.16,0.0,0.38,0.01,0.17,0.0,0.27
171,"[119, 66, 141, 185]",0.11,0.06,0.61,0.01,0.05,0.06,0.1
172,"[134, 83, 135, 183]",0.05,0.01,0.83,0.0,0.07,0.01,0.03
173,"[121, 104, 137, 178]",0.26,0.0,0.2,0.1,0.14,0.04,0.27
174,"[162, 101, 142, 172]",0.61,0.04,0.08,0.01,0.17,0.0,0.08
175,"[109, 93, 145, 183]",0.11,0.0,0.34,0.04,0.39,0.01,0.11
176,"[113, 80, 142, 181]",0.08,0.0,0.74,0.0,0.14,0.01,0.02
177,"[215, 71, 136, 177]",0.02,0.0,0.9,0.0,0.04,0.01,0.02
178,"[154, 77, 144, 182]",0.09,0.05,0.72,0.01,0.11,0.01,0.01
179,"[164, 65, 144, 188]",0.06,0.0,0.82,0.01,0.09,0.0,0.02
180,"[169, 71, 141, 183]",0.03,0.0,0.85,0.0,0.05,0.01,0.06
181,"[257, 69, 143, 189]",0.03,0.01,0.86,0.0,0.06,0.02,0.02
182,"[190, 90, 138, 169]",0.02,0.0,0.83,0.05,0.05,0.04,0.02
183,"[185, 68, 148, 192]",0.03,0.0,0.83,0.02,0.1,0.0,0.02
184,"[108, 69, 151, 179]",0.24,0.0,0.39,0.08,0.15,0.02,0.12
185,"[100, 77, 136, 169]",0.18,0.0,0.81,0.0,0.01,0.0,0.0
186,"[192, 79, 133, 172]",0.15,0.0,0.57,0.1,0.04,0.05,0.08
187,"[115, 80, 143, 188]",0.24,0.0,0.59,0.09,0.04,0.0,0.04
188,"[187, 82, 141, 190]",0.02,0.0,0.87,0.0,0.06,0.0,0.04
189,"[190, 85, 144, 182]",0.05,0.0,0.92,0.0,0.01,0.01,0.01
190,"[148, 77, 139, 175]",0.36,0.0,0.45,0.01,0.1,0.0,0.08
191,"[141, 82, 142, 173]",0.11,0.0,0.79,0.0,0.02,0.06,0.03
192,"[74, 81, 143, 185]",0.1,0.01,0.53,0.1,0.16,0.04,0.06
193,"[129, 80, 146, 193]",0.08,0.13,0.46,0.3,0.01,0.0,0.01
194,"[203, 73, 143, 187]",0.11,0.0,0.58,0.03,0.12,0.01,0.16
195,"[195, 85, 134, 163]",0.71,0.01,0.21,0.01,0.03,0.01,0.01
196,"[180, 72, 147, 176]",0.07,0.0,0.81,0.01,0.02,0.03,0.07
197,"[249, 89, 130, 169]",0.35,0.0,0.27,0.0,0.27,0.01,0.1
198,"[215, 79, 138, 184]",0.02,0.02,0.82,0.0,0.09,0.04,0.01
199,"[111, 98, 130, 158]",0.09,0.0,0.49,0.24,0.02,0.07,0.1
200,"[230, 88, 139, 177]",0.09,0.01,0.65,0.14,0.04,0.03,0.04
201,"[62, 73, 143, 171]",0.14,0.0,0.47,0.0,0.05,0.06,0.28
202,"[172, 74, 141, 185]",0.02,0.01,0.76,0.13,0.05,0.02,0.0
203,"[266, 80, 144, 191]",0.06,0.0,0.77,0.02,0.1,0.0,0.05
204,"[361, 79, 143, 179]",0.23,0.04,0.5,0.02,0.14,0.06,0.02
205,"[175, 83, 146, 185]",0.01,0.01,0.77,0.08,0.07,0.01,0.04
206,"[298, 79, 152, 194]",0.05,0.0,0.87,0.0,0.05,0.01,0.01
207,"[293, 84, 138, 177]",0.02,0.0,0.69,0.02,0.04,0.2,0.02
208,"[317, 84, 140, 180]",0.04,0.01,0.84,0.0,0.05,0.01,0.04
209,"[249, 68, 147, 184]",0.15,0.0,0.57,0.0,0.09,0.02,0.16
210,"[72, 67, 145, 176]",0.09,0.0,0.51,0.01,0.2,0.01,0.17
211,"[358, 78, 150, 189]",0.15,0.01,0.71,0.03,0.08,0.01,0.0
