,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[593, 93, 142, 183]",0.29,0.0,0.29,0.01,0.32,0.02,0.08,,,,,,,,
1,"[604, 91, 139, 185]",0.68,0.0,0.1,0.09,0.04,0.01,0.08,,,,,,,,
2,"[651, 88, 130, 168]",0.81,0.0,0.15,0.02,0.01,0.0,0.0,,,,,,,,
3,"[611, 96, 125, 170]",0.31,0.0,0.17,0.06,0.31,0.0,0.15,,,,,,,,
4,"[633, 100, 128, 161]",0.45,0.0,0.12,0.02,0.05,0.03,0.34,,,,,,,,
5,"[641, 113, 125, 164]",0.72,0.0,0.06,0.15,0.02,0.0,0.04,,,,,,,,
6,"[565, 118, 111, 135]",0.39,0.01,0.12,0.01,0.26,0.01,0.21,,,,,,,,
7,"[614, 90, 125, 159]",0.74,0.0,0.11,0.01,0.1,0.0,0.05,,,,,,,,
8,"[633, 89, 125, 159]",0.53,0.0,0.37,0.0,0.06,0.02,0.02,,,,,,,,
9,"[613, 108, 128, 163]",0.4,0.0,0.15,0.04,0.14,0.01,0.25,,,,,,,,
10,"[605, 95, 124, 169]",0.55,0.0,0.11,0.11,0.06,0.0,0.16,,,,,,,,
11,"[594, 83, 139, 183]",0.52,0.0,0.21,0.01,0.14,0.0,0.12,,,,,,,,
12,"[601, 108, 128, 165]",0.81,0.0,0.06,0.0,0.04,0.0,0.09,,,,,,,,
13,"[590, 102, 127, 167]",0.68,0.0,0.13,0.06,0.04,0.01,0.08,,,,,,,,
14,"[596, 90, 145, 187]",0.34,0.0,0.21,0.01,0.28,0.01,0.15,,,,,,,,
15,"[605, 99, 133, 172]",0.39,0.0,0.2,0.04,0.21,0.01,0.16,,,,,,,,
16,"[634, 97, 126, 176]",0.44,0.0,0.24,0.04,0.06,0.05,0.15,,,,,,,,
17,"[648, 106, 123, 162]",0.34,0.0,0.33,0.26,0.04,0.03,0.01,,,,,,,,
18,"[657, 117, 132, 173]",0.86,0.0,0.03,0.04,0.02,0.0,0.04,,,,,,,,
19,"[623, 109, 127, 166]",0.67,0.0,0.14,0.03,0.04,0.01,0.11,"[518, 617, 45, 55]",0.52,0.0,0.08,0.16,0.13,0.02,0.09
20,"[517, 622, 40, 47]",0.11,0.0,0.05,0.08,0.62,0.0,0.14,,,,,,,,
21,"[596, 110, 126, 167]",0.38,0.0,0.19,0.32,0.02,0.03,0.08,,,,,,,,
22,"[597, 100, 130, 172]",0.22,0.0,0.34,0.03,0.23,0.09,0.1,"[521, 622, 40, 48]",0.09,0.0,0.04,0.28,0.38,0.02,0.19
23,"[608, 96, 133, 179]",0.57,0.0,0.04,0.33,0.03,0.0,0.03,,,,,,,,
24,"[590, 94, 138, 180]",0.09,0.0,0.55,0.0,0.17,0.04,0.15,,,,,,,,
25,"[600, 115, 134, 181]",0.17,0.0,0.36,0.0,0.16,0.07,0.23,,,,,,,,
26,"[611, 96, 139, 183]",0.15,0.0,0.43,0.13,0.09,0.12,0.09,,,,,,,,
27,"[603, 76, 137, 186]",0.66,0.0,0.06,0.1,0.02,0.06,0.1,,,,,,,,
28,"[602, 90, 136, 188]",0.31,0.0,0.11,0.02,0.05,0.02,0.5,,,,,,,,
