,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[545, 115, 130, 168]",0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,"[536, 115, 132, 168]",0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,"[557, 117, 146, 172]",0.23,0.0,0.23,0.0,0.18,0.01,0.35
3,"[715, 107, 138, 172]",0.25,0.0,0.2,0.0,0.14,0.0,0.4
4,"[756, 89, 150, 190]",0.29,0.0,0.28,0.0,0.02,0.06,0.35
5,"[701, 86, 154, 187]",0.09,0.0,0.79,0.0,0.04,0.02,0.06
6,"[696, 87, 150, 186]",0.21,0.0,0.64,0.0,0.03,0.09,0.02
7,"[688, 84, 158, 188]",0.27,0.0,0.42,0.0,0.15,0.01,0.15
8,"[651, 89, 151, 192]",0.35,0.0,0.22,0.0,0.3,0.02,0.11
9,"[787, 148, 153, 184]",0.64,0.0,0.12,0.0,0.15,0.02,0.07
10,"[709, 150, 147, 187]",0.07,0.0,0.23,0.0,0.58,0.01,0.11
11,"[653, 154, 145, 181]",0.08,0.0,0.15,0.0,0.73,0.01,0.04
12,"[667, 126, 151, 189]",0.06,0.0,0.15,0.0,0.62,0.0,0.17
13,"[723, 98, 150, 189]",0.31,0.0,0.2,0.0,0.23,0.0,0.25
14,"[658, 103, 158, 194]",0.03,0.0,0.07,0.0,0.07,0.01,0.82
15,"[674, 139, 150, 187]",0.06,0.0,0.3,0.0,0.59,0.01,0.04
16,"[643, 87, 157, 201]",0.41,0.0,0.13,0.01,0.09,0.01,0.37
17,"[699, 94, 157, 205]",0.53,0.0,0.19,0.02,0.09,0.08,0.1
18,"[715, 87, 146, 183]",0.37,0.0,0.33,0.08,0.07,0.08,0.06
19,"[692, 109, 148, 190]",0.28,0.0,0.56,0.0,0.03,0.12,0.01
20,"[578, 173, 150, 185]",0.19,0.0,0.07,0.0,0.67,0.0,0.06
21,"[665, 142, 151, 179]",0.19,0.0,0.12,0.02,0.4,0.04,0.23
22,"[648, 100, 154, 204]",0.19,0.0,0.32,0.02,0.22,0.04,0.2
23,"[772, 209, 69, 87]",0.08,0.0,0.44,0.02,0.33,0.07,0.05
24,"[672, 116, 98, 123]",0.05,0.0,0.02,0.01,0.13,0.01,0.78
25,"[782, 79, 127, 163]",0.03,0.0,0.01,0.02,0.05,0.02,0.88
26,"[753, 65, 133, 173]",0.17,0.0,0.01,0.01,0.13,0.02,0.66
