,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[174, 69, 146, 184]",0.08,0.0,0.1,0.03,0.38,0.01,0.41,,,,,,,,
1,"[170, 63, 148, 191]",0.28,0.0,0.03,0.0,0.35,0.02,0.32,,,,,,,,
2,"[175, 73, 147, 188]",0.16,0.0,0.08,0.01,0.17,0.02,0.56,,,,,,,,
3,"[168, 72, 151, 190]",0.15,0.0,0.07,0.02,0.49,0.0,0.26,,,,,,,,
4,"[173, 74, 146, 188]",0.14,0.0,0.05,0.07,0.53,0.0,0.21,,,,,,,,
5,"[176, 72, 145, 182]",0.04,0.0,0.03,0.02,0.2,0.0,0.7,,,,,,,,
6,"[172, 76, 153, 195]",0.31,0.0,0.23,0.0,0.4,0.0,0.07,,,,,,,,
7,"[184, 71, 146, 187]",0.08,0.0,0.11,0.0,0.74,0.01,0.06,,,,,,,,
8,"[190, 85, 143, 188]",0.19,0.01,0.44,0.01,0.26,0.01,0.08,,,,,,,,
9,"[178, 76, 147, 191]",0.1,0.0,0.1,0.02,0.19,0.0,0.59,,,,,,,,
10,"[179, 73, 150, 192]",0.14,0.0,0.11,0.0,0.74,0.0,0.02,,,,,,,,
11,"[194, 79, 150, 193]",0.31,0.0,0.21,0.0,0.38,0.01,0.09,,,,,,,,
12,"[188, 60, 150, 197]",0.11,0.0,0.11,0.01,0.2,0.01,0.56,,,,,,,,
13,"[197, 75, 140, 182]",0.18,0.0,0.18,0.0,0.16,0.02,0.46,,,,,,,,
14,"[199, 73, 143, 193]",0.33,0.0,0.25,0.06,0.3,0.04,0.02,,,,,,,,
15,"[196, 63, 145, 195]",0.17,0.05,0.14,0.0,0.45,0.02,0.16,,,,,,,,
16,"[180, 74, 152, 197]",0.2,0.0,0.1,0.0,0.54,0.0,0.16,,,,,,,,
17,"[184, 74, 147, 190]",0.06,0.0,0.06,0.01,0.56,0.01,0.3,,,,,,,,
18,"[182, 62, 153, 190]",0.18,0.0,0.16,0.0,0.62,0.0,0.03,,,,,,,,
19,"[184, 69, 150, 195]",0.14,0.0,0.08,0.0,0.54,0.01,0.24,,,,,,,,
20,"[187, 57, 148, 194]",0.23,0.0,0.22,0.0,0.48,0.0,0.06,,,,,,,,
21,"[179, 61, 154, 196]",0.07,0.0,0.06,0.0,0.65,0.0,0.21,,,,,,,,
22,"[178, 78, 151, 189]",0.25,0.0,0.14,0.0,0.44,0.01,0.16,,,,,,,,
23,"[186, 68, 146, 186]",0.41,0.0,0.04,0.0,0.26,0.0,0.29,,,,,,,,
24,"[185, 74, 147, 187]",0.14,0.0,0.23,0.0,0.5,0.03,0.09,,,,,,,,
25,"[184, 81, 147, 188]",0.06,0.0,0.05,0.0,0.85,0.0,0.03,,,,,,,,
26,"[181, 73, 146, 188]",0.15,0.0,0.29,0.01,0.19,0.11,0.25,,,,,,,,
27,"[179, 57, 153, 195]",0.16,0.0,0.1,0.01,0.43,0.01,0.29,,,,,,,,
28,"[184, 71, 150, 193]",0.14,0.0,0.11,0.02,0.46,0.09,0.18,"[513, 213, 39, 43]",0.2,0.0,0.09,0.37,0.16,0.0,0.17
29,"[187, 59, 148, 193]",0.26,0.0,0.18,0.0,0.48,0.02,0.07,,,,,,,,
30,"[182, 74, 150, 193]",0.11,0.0,0.16,0.01,0.4,0.02,0.29,,,,,,,,
31,"[185, 63, 151, 198]",0.18,0.0,0.1,0.01,0.45,0.02,0.24,,,,,,,,
32,"[186, 70, 146, 188]",0.23,0.0,0.17,0.01,0.34,0.02,0.23,,,,,,,,
33,"[179, 63, 154, 199]",0.12,0.0,0.05,0.01,0.39,0.0,0.42,,,,,,,,
34,"[179, 63, 148, 194]",0.09,0.0,0.07,0.02,0.66,0.02,0.15,,,,,,,,
35,"[190, 71, 142, 183]",0.1,0.0,0.15,0.0,0.27,0.03,0.44,,,,,,,,
36,"[192, 67, 146, 191]",0.11,0.0,0.16,0.04,0.24,0.04,0.42,,,,,,,,
37,"[187, 65, 149, 198]",0.17,0.0,0.05,0.02,0.21,0.01,0.54,,,,,,,,
38,"[180, 82, 151, 196]",0.21,0.01,0.16,0.02,0.35,0.02,0.24,"[521, 198, 40, 49]",0.28,0.0,0.11,0.16,0.42,0.0,0.03
39,"[187, 65, 149, 194]",0.23,0.01,0.1,0.01,0.37,0.01,0.27,,,,,,,,
40,"[186, 66, 148, 192]",0.21,0.0,0.08,0.05,0.47,0.01,0.18,,,,,,,,
41,"[190, 70, 145, 188]",0.24,0.03,0.27,0.0,0.26,0.01,0.19,,,,,,,,
42,"[191, 70, 146, 197]",0.27,0.0,0.2,0.01,0.4,0.06,0.05,"[520, 199, 41, 49]",0.38,0.0,0.22,0.11,0.24,0.0,0.05
43,"[182, 67, 149, 196]",0.17,0.0,0.13,0.02,0.39,0.01,0.28,,,,,,,,
44,"[183, 63, 151, 204]",0.38,0.0,0.1,0.01,0.48,0.01,0.02,,,,,,,,
45,"[172, 73, 148, 196]",0.38,0.0,0.07,0.1,0.37,0.02,0.07,,,,,,,,
46,"[183, 93, 145, 187]",0.33,0.01,0.2,0.0,0.26,0.04,0.16,,,,,,,,
47,"[189, 69, 145, 192]",0.39,0.01,0.15,0.02,0.32,0.01,0.1,,,,,,,,
48,"[188, 87, 144, 186]",0.14,0.0,0.3,0.0,0.32,0.05,0.18,,,,,,,,
49,"[183, 84, 151, 198]",0.06,0.0,0.24,0.01,0.53,0.01,0.14,,,,,,,,
50,"[183, 105, 148, 193]",0.32,0.02,0.18,0.0,0.19,0.11,0.18,,,,,,,,
51,"[193, 87, 140, 180]",0.18,0.01,0.27,0.0,0.27,0.02,0.24,,,,,,,,
52,"[190, 68, 148, 192]",0.16,0.0,0.23,0.04,0.46,0.01,0.11,"[510, 213, 40, 45]",0.17,0.0,0.11,0.31,0.22,0.0,0.18
53,"[189, 67, 148, 193]",0.21,0.01,0.13,0.01,0.37,0.01,0.26,,,,,,,,
54,"[175, 75, 151, 191]",0.26,0.0,0.03,0.01,0.18,0.0,0.51,,,,,,,,
55,"[171, 67, 155, 201]",0.15,0.0,0.08,0.05,0.31,0.02,0.4,,,,,,,,
56,"[181, 67, 147, 187]",0.12,0.0,0.05,0.0,0.16,0.0,0.67,,,,,,,,
57,"[188, 63, 143, 184]",0.06,0.0,0.03,0.0,0.12,0.0,0.79,,,,,,,,
58,"[181, 57, 153, 199]",0.12,0.0,0.04,0.02,0.52,0.01,0.28,,,,,,,,
59,"[172, 87, 150, 193]",0.28,0.0,0.16,0.1,0.23,0.05,0.18,,,,,,,,
60,"[177, 80, 151, 195]",0.11,0.0,0.09,0.02,0.36,0.02,0.4,,,,,,,,
61,"[186, 69, 148, 187]",0.16,0.0,0.08,0.03,0.28,0.02,0.44,,,,,,,,
62,"[191, 70, 147, 191]",0.14,0.01,0.16,0.04,0.51,0.02,0.13,,,,,,,,
63,"[184, 68, 147, 189]",0.11,0.0,0.12,0.01,0.29,0.01,0.46,,,,,,,,
64,"[180, 68, 152, 196]",0.31,0.0,0.09,0.02,0.39,0.0,0.19,,,,,,,,
