,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
45,"[611, 219, 83, 107]",0.02,0.01,0.0,0.82,0.01,0.0,0.14
46,"[612, 222, 83, 109]",0.12,0.02,0.02,0.14,0.13,0.0,0.56
47,"[622, 221, 83, 111]",0.02,0.0,0.01,0.72,0.02,0.01,0.21
48,"[602, 212, 87, 112]",0.19,0.0,0.03,0.17,0.06,0.01,0.55
49,"[613, 212, 83, 110]",0.19,0.0,0.03,0.01,0.1,0.0,0.67
50,"[606, 211, 85, 113]",0.17,0.0,0.01,0.24,0.07,0.02,0.48
51,"[609, 231, 84, 107]",0.09,0.09,0.01,0.45,0.09,0.0,0.28
52,"[607, 212, 83, 110]",0.03,0.0,0.01,0.05,0.04,0.0,0.86
53,"[613, 223, 84, 107]",0.12,0.0,0.08,0.03,0.32,0.0,0.44
54,"[595, 215, 83, 106]",0.49,0.0,0.05,0.02,0.18,0.01,0.25
55,"[603, 213, 82, 106]",0.16,0.0,0.02,0.05,0.06,0.01,0.71
56,"[609, 233, 84, 108]",0.35,0.11,0.02,0.06,0.16,0.0,0.3
57,"[601, 205, 84, 113]",0.1,0.0,0.1,0.05,0.23,0.01,0.51
58,"[590, 216, 80, 104]",0.32,0.0,0.01,0.06,0.12,0.0,0.48
59,"[618, 210, 84, 108]",0.23,0.0,0.02,0.03,0.12,0.0,0.6
60,"[556, 165, 154, 203]",0.15,0.14,0.01,0.11,0.29,0.0,0.29
61,"[561, 169, 149, 196]",0.3,0.04,0.07,0.01,0.45,0.0,0.13
62,"[551, 155, 161, 201]",0.17,0.0,0.02,0.04,0.54,0.0,0.23
63,"[555, 163, 152, 198]",0.27,0.0,0.03,0.1,0.4,0.0,0.21
64,"[541, 154, 159, 202]",0.27,0.01,0.02,0.05,0.19,0.0,0.46
65,"[548, 154, 155, 199]",0.35,0.0,0.04,0.07,0.25,0.0,0.28
66,"[537, 151, 158, 204]",0.22,0.0,0.04,0.0,0.34,0.0,0.39
67,"[558, 146, 152, 195]",0.34,0.0,0.05,0.07,0.26,0.02,0.26
68,"[524, 146, 155, 197]",0.12,0.0,0.02,0.27,0.33,0.0,0.26
69,"[569, 133, 155, 199]",0.47,0.0,0.07,0.04,0.32,0.01,0.11
70,"[566, 137, 159, 205]",0.2,0.0,0.03,0.11,0.43,0.0,0.23
71,"[543, 142, 154, 205]",0.2,0.0,0.01,0.03,0.45,0.0,0.3
72,"[562, 144, 155, 202]",0.23,0.01,0.01,0.0,0.64,0.0,0.11
73,"[577, 148, 156, 205]",0.15,0.0,0.02,0.05,0.68,0.0,0.1
74,"[574, 144, 152, 200]",0.43,0.0,0.02,0.01,0.24,0.0,0.3
75,"[592, 138, 152, 194]",0.35,0.0,0.02,0.02,0.38,0.0,0.24
76,"[449, 133, 154, 194]",0.43,0.0,0.05,0.04,0.19,0.0,0.29
77,"[524, 150, 152, 194]",0.56,0.02,0.03,0.05,0.12,0.0,0.22
78,"[545, 136, 154, 201]",0.06,0.01,0.01,0.45,0.03,0.0,0.44
79,"[532, 131, 152, 200]",0.11,0.0,0.01,0.36,0.14,0.0,0.38
80,"[532, 126, 154, 206]",0.12,0.0,0.01,0.26,0.18,0.0,0.43
81,"[526, 155, 154, 199]",0.25,0.0,0.03,0.08,0.37,0.0,0.27
82,"[603, 225, 84, 110]",0.16,0.0,0.01,0.03,0.16,0.0,0.63
83,"[605, 225, 81, 108]",0.35,0.01,0.03,0.01,0.29,0.0,0.31
84,"[595, 215, 85, 109]",0.09,0.0,0.0,0.13,0.07,0.0,0.7
85,"[606, 219, 84, 108]",0.16,0.0,0.01,0.02,0.12,0.0,0.69
86,"[601, 218, 84, 106]",0.35,0.0,0.03,0.05,0.12,0.0,0.45
87,"[596, 218, 83, 108]",0.34,0.01,0.01,0.05,0.11,0.0,0.49
88,"[599, 219, 84, 110]",0.32,0.02,0.08,0.01,0.13,0.0,0.44
89,"[605, 225, 85, 111]",0.13,0.01,0.01,0.21,0.09,0.0,0.55
90,"[601, 228, 84, 109]",0.19,0.0,0.03,0.03,0.28,0.0,0.46
91,"[604, 225, 83, 110]",0.05,0.0,0.01,0.44,0.08,0.01,0.41
92,"[600, 221, 85, 110]",0.19,0.0,0.02,0.12,0.32,0.0,0.35
93,"[600, 225, 81, 108]",0.27,0.01,0.04,0.02,0.29,0.0,0.36
94,"[589, 218, 82, 108]",0.5,0.0,0.03,0.01,0.21,0.0,0.25
95,"[594, 224, 85, 110]",0.53,0.0,0.05,0.01,0.2,0.0,0.2
96,"[593, 196, 83, 107]",0.22,0.0,0.11,0.02,0.17,0.0,0.47
97,"[604, 225, 87, 113]",0.2,0.0,0.02,0.17,0.16,0.0,0.44
98,"[509, 159, 154, 196]",0.48,0.0,0.03,0.01,0.23,0.0,0.25
99,"[537, 137, 154, 198]",0.13,0.0,0.02,0.27,0.16,0.01,0.42
100,"[440, 134, 155, 209]",0.25,0.03,0.01,0.4,0.09,0.0,0.21
101,"[571, 131, 151, 204]",0.3,0.0,0.01,0.18,0.23,0.01,0.26
102,"[549, 126, 147, 198]",0.53,0.0,0.02,0.02,0.12,0.0,0.32
103,"[548, 138, 153, 196]",0.56,0.0,0.04,0.03,0.14,0.01,0.22
104,"[538, 119, 153, 200]",0.46,0.0,0.03,0.03,0.25,0.0,0.23
105,"[535, 125, 156, 200]",0.38,0.0,0.04,0.06,0.23,0.0,0.29
106,"[554, 137, 154, 203]",0.18,0.0,0.02,0.28,0.33,0.0,0.17
107,"[528, 139, 157, 209]",0.12,0.04,0.03,0.02,0.6,0.01,0.19
108,"[583, 219, 84, 108]",0.59,0.02,0.03,0.0,0.26,0.0,0.09
109,"[587, 206, 86, 111]",0.29,0.0,0.02,0.07,0.14,0.0,0.48
110,"[598, 212, 80, 105]",0.3,0.0,0.06,0.02,0.3,0.0,0.31
111,"[598, 209, 84, 107]",0.29,0.0,0.03,0.05,0.16,0.0,0.46
112,"[596, 211, 83, 106]",0.29,0.0,0.06,0.08,0.15,0.01,0.41
113,"[593, 208, 85, 109]",0.7,0.0,0.02,0.0,0.15,0.0,0.12
114,"[601, 214, 82, 107]",0.16,0.01,0.02,0.17,0.21,0.0,0.43
115,"[578, 211, 86, 111]",0.28,0.0,0.02,0.23,0.18,0.0,0.28
116,"[577, 213, 85, 108]",0.34,0.0,0.01,0.01,0.29,0.0,0.36
117,"[584, 215, 84, 110]",0.16,0.01,0.03,0.13,0.32,0.01,0.35
118,"[598, 212, 85, 111]",0.42,0.01,0.07,0.01,0.19,0.0,0.3
119,"[611, 213, 82, 108]",0.48,0.0,0.04,0.01,0.21,0.0,0.25
120,"[598, 218, 85, 111]",0.46,0.02,0.02,0.07,0.14,0.0,0.28
121,"[593, 217, 82, 105]",0.48,0.0,0.05,0.06,0.18,0.0,0.22
122,"[599, 216, 83, 109]",0.29,0.0,0.04,0.06,0.13,0.0,0.49
123,"[592, 216, 80, 105]",0.28,0.0,0.04,0.08,0.06,0.01,0.52
124,"[592, 221, 84, 106]",0.16,0.0,0.03,0.05,0.11,0.0,0.66
125,"[593, 216, 83, 108]",0.27,0.0,0.01,0.03,0.05,0.0,0.64
126,"[536, 167, 152, 199]",0.24,0.15,0.02,0.07,0.35,0.0,0.18
127,"[520, 138, 151, 194]",0.51,0.0,0.06,0.04,0.12,0.01,0.28
128,"[565, 132, 155, 197]",0.3,0.0,0.02,0.16,0.14,0.01,0.37
129,"[547, 136, 155, 203]",0.1,0.0,0.02,0.1,0.36,0.0,0.42
130,"[502, 144, 155, 202]",0.3,0.01,0.06,0.05,0.19,0.0,0.4
131,"[532, 159, 145, 197]",0.46,0.01,0.02,0.27,0.13,0.0,0.11
132,"[549, 142, 152, 195]",0.3,0.0,0.02,0.05,0.11,0.01,0.52
133,"[562, 155, 156, 205]",0.41,0.01,0.01,0.03,0.24,0.0,0.29
134,"[544, 137, 155, 198]",0.53,0.0,0.03,0.02,0.2,0.0,0.22
135,"[541, 147, 154, 200]",0.62,0.0,0.04,0.01,0.13,0.0,0.19
136,"[549, 147, 154, 199]",0.53,0.0,0.04,0.01,0.3,0.01,0.11
137,"[541, 141, 150, 199]",0.58,0.0,0.02,0.03,0.22,0.0,0.15
138,"[518, 161, 161, 203]",0.35,0.01,0.02,0.01,0.26,0.0,0.35
139,"[493, 167, 156, 201]",0.25,0.07,0.03,0.14,0.3,0.0,0.21
140,"[513, 138, 160, 207]",0.25,0.0,0.02,0.17,0.21,0.0,0.35
141,"[572, 134, 149, 192]",0.53,0.0,0.02,0.02,0.16,0.02,0.25
142,"[604, 159, 155, 196]",0.12,0.0,0.01,0.37,0.09,0.0,0.39
143,"[576, 147, 154, 200]",0.24,0.0,0.02,0.16,0.13,0.0,0.45
144,"[623, 220, 83, 107]",0.4,0.0,0.05,0.03,0.27,0.0,0.25
145,"[601, 223, 84, 107]",0.42,0.02,0.05,0.01,0.3,0.0,0.2
146,"[607, 221, 86, 110]",0.33,0.01,0.03,0.02,0.23,0.0,0.38
147,"[621, 220, 83, 105]",0.16,0.0,0.02,0.07,0.33,0.0,0.42
148,"[615, 211, 84, 106]",0.21,0.0,0.04,0.03,0.12,0.0,0.6
149,"[619, 221, 82, 106]",0.44,0.01,0.04,0.01,0.16,0.0,0.34
150,"[612, 220, 82, 107]",0.11,0.0,0.01,0.1,0.11,0.0,0.66
151,"[614, 223, 84, 110]",0.15,0.0,0.05,0.03,0.19,0.01,0.57
152,"[608, 221, 89, 111]",0.22,0.0,0.02,0.03,0.11,0.0,0.62
153,"[619, 215, 84, 106]",0.17,0.0,0.0,0.03,0.13,0.0,0.67
154,"[572, 211, 86, 109]",0.52,0.0,0.03,0.01,0.08,0.0,0.36
155,"[600, 223, 83, 108]",0.28,0.02,0.11,0.02,0.26,0.0,0.31
156,"[620, 215, 85, 110]",0.1,0.0,0.01,0.1,0.05,0.0,0.74
157,"[603, 219, 83, 108]",0.5,0.01,0.04,0.01,0.14,0.0,0.3
158,"[619, 215, 84, 109]",0.16,0.0,0.02,0.11,0.03,0.01,0.68
159,"[628, 222, 83, 108]",0.09,0.0,0.0,0.42,0.06,0.0,0.42
160,"[619, 221, 84, 107]",0.01,0.0,0.0,0.89,0.0,0.0,0.1
161,"[619, 218, 85, 111]",0.2,0.02,0.03,0.2,0.23,0.0,0.32
162,"[618, 224, 83, 107]",0.1,0.0,0.02,0.19,0.2,0.0,0.48
163,"[616, 215, 87, 109]",0.15,0.0,0.01,0.1,0.08,0.0,0.65
164,"[615, 219, 83, 105]",0.21,0.0,0.03,0.02,0.23,0.0,0.5
165,"[618, 226, 84, 108]",0.4,0.05,0.05,0.01,0.34,0.0,0.15
166,"[607, 228, 83, 110]",0.28,0.01,0.04,0.05,0.14,0.01,0.45
167,"[597, 223, 87, 110]",0.12,0.0,0.04,0.11,0.28,0.0,0.45
168,"[616, 207, 83, 109]",0.5,0.03,0.01,0.01,0.15,0.0,0.3
169,"[631, 217, 89, 113]",0.43,0.02,0.03,0.0,0.1,0.0,0.41
170,"[625, 221, 84, 109]",0.2,0.0,0.04,0.01,0.23,0.01,0.5
171,"[638, 222, 82, 107]",0.18,0.02,0.01,0.02,0.24,0.0,0.52
172,"[642, 219, 79, 105]",0.32,0.0,0.05,0.04,0.19,0.0,0.39
173,"[629, 215, 83, 109]",0.22,0.0,0.02,0.08,0.2,0.0,0.47
174,"[603, 133, 146, 186]",0.87,0.0,0.03,0.0,0.04,0.0,0.05
175,"[611, 147, 151, 203]",0.26,0.0,0.03,0.07,0.43,0.0,0.21
176,"[609, 153, 150, 196]",0.59,0.01,0.02,0.05,0.15,0.0,0.2
177,"[615, 144, 149, 196]",0.14,0.0,0.01,0.28,0.11,0.0,0.46
178,"[622, 154, 154, 201]",0.13,0.0,0.06,0.05,0.41,0.01,0.34
179,"[577, 162, 156, 202]",0.12,0.01,0.09,0.39,0.12,0.0,0.27
180,"[651, 151, 153, 200]",0.11,0.0,0.02,0.08,0.11,0.0,0.68
181,"[647, 146, 153, 201]",0.07,0.0,0.02,0.47,0.12,0.0,0.33
182,"[608, 147, 152, 195]",0.33,0.0,0.06,0.07,0.24,0.0,0.3
183,"[526, 139, 142, 189]",0.63,0.0,0.04,0.03,0.14,0.01,0.16
184,"[605, 163, 153, 199]",0.26,0.02,0.03,0.01,0.22,0.0,0.46
185,"[589, 172, 155, 201]",0.09,0.17,0.02,0.11,0.28,0.0,0.33
186,"[600, 146, 150, 197]",0.27,0.0,0.04,0.07,0.28,0.01,0.34
187,"[579, 151, 156, 209]",0.26,0.01,0.01,0.44,0.15,0.0,0.13
188,"[586, 140, 155, 200]",0.6,0.0,0.02,0.0,0.21,0.0,0.15
189,"[619, 218, 85, 106]",0.37,0.0,0.01,0.02,0.39,0.0,0.21
190,"[629, 223, 85, 109]",0.33,0.01,0.01,0.03,0.18,0.0,0.44
191,"[618, 214, 82, 107]",0.18,0.0,0.09,0.01,0.44,0.0,0.28
192,"[609, 229, 88, 111]",0.54,0.0,0.07,0.01,0.08,0.06,0.24
193,"[622, 223, 83, 108]",0.24,0.0,0.06,0.12,0.16,0.0,0.41
194,"[588, 154, 156, 201]",0.02,0.0,0.0,0.9,0.02,0.0,0.06
195,"[584, 140, 149, 192]",0.43,0.0,0.05,0.01,0.09,0.01,0.41
196,"[603, 161, 148, 197]",0.21,0.0,0.01,0.12,0.15,0.0,0.5
197,"[586, 145, 154, 199]",0.38,0.0,0.03,0.07,0.23,0.01,0.27
198,"[571, 157, 154, 200]",0.13,0.02,0.02,0.12,0.48,0.0,0.22
199,"[578, 149, 153, 199]",0.43,0.0,0.03,0.11,0.19,0.0,0.23
200,"[598, 154, 161, 206]",0.18,0.0,0.04,0.03,0.44,0.0,0.32
201,"[621, 212, 84, 111]",0.1,0.0,0.05,0.08,0.16,0.01,0.6
202,"[613, 222, 84, 107]",0.28,0.02,0.02,0.05,0.13,0.0,0.51
203,"[613, 221, 81, 106]",0.48,0.01,0.08,0.01,0.07,0.02,0.34
204,"[608, 216, 82, 112]",0.1,0.0,0.07,0.11,0.05,0.0,0.67
205,"[627, 207, 82, 112]",0.19,0.0,0.06,0.1,0.16,0.11,0.37
206,"[564, 212, 84, 108]",0.38,0.0,0.06,0.06,0.13,0.02,0.35
207,"[557, 213, 84, 107]",0.57,0.0,0.03,0.01,0.11,0.0,0.27
208,"[601, 212, 84, 111]",0.1,0.0,0.02,0.01,0.06,0.01,0.79
209,"[598, 217, 83, 108]",0.27,0.01,0.01,0.16,0.08,0.0,0.46
210,"[592, 216, 85, 111]",0.16,0.0,0.01,0.02,0.03,0.0,0.77
211,"[598, 220, 85, 109]",0.53,0.02,0.01,0.01,0.23,0.0,0.2
212,"[594, 211, 86, 111]",0.17,0.01,0.02,0.01,0.08,0.0,0.72
213,"[582, 210, 86, 110]",0.25,0.0,0.04,0.01,0.17,0.01,0.53
214,"[622, 208, 85, 109]",0.21,0.0,0.06,0.01,0.16,0.0,0.55
215,"[619, 210, 82, 109]",0.48,0.0,0.13,0.0,0.14,0.0,0.24
216,"[615, 212, 82, 109]",0.02,0.0,0.0,0.68,0.02,0.0,0.28
217,"[620, 214, 82, 110]",0.16,0.0,0.04,0.02,0.11,0.0,0.66
218,"[604, 217, 84, 110]",0.24,0.0,0.02,0.21,0.03,0.05,0.45
219,"[605, 222, 83, 109]",0.2,0.05,0.02,0.07,0.28,0.0,0.39
220,"[615, 221, 83, 107]",0.3,0.0,0.02,0.06,0.12,0.0,0.49
221,"[564, 165, 153, 205]",0.37,0.01,0.07,0.01,0.34,0.0,0.19
222,"[556, 168, 158, 208]",0.73,0.08,0.06,0.0,0.1,0.0,0.03
223,"[576, 147, 152, 208]",0.15,0.0,0.02,0.21,0.42,0.0,0.19
224,"[573, 145, 153, 197]",0.36,0.0,0.03,0.13,0.2,0.0,0.28
225,"[576, 148, 151, 195]",0.28,0.0,0.03,0.07,0.2,0.01,0.41
226,"[600, 155, 152, 200]",0.13,0.0,0.01,0.54,0.15,0.01,0.16
227,"[577, 151, 158, 204]",0.26,0.0,0.01,0.09,0.11,0.0,0.53
228,"[562, 148, 152, 200]",0.54,0.0,0.05,0.02,0.16,0.0,0.24
229,"[464, 120, 154, 209]",0.22,0.0,0.04,0.08,0.21,0.0,0.45
230,"[584, 133, 153, 200]",0.47,0.0,0.03,0.05,0.28,0.01,0.17
231,"[557, 121, 153, 204]",0.47,0.0,0.04,0.05,0.3,0.01,0.13
232,"[546, 121, 155, 206]",0.15,0.0,0.01,0.24,0.11,0.0,0.49
233,"[565, 133, 155, 203]",0.14,0.0,0.03,0.08,0.31,0.0,0.44
234,"[555, 130, 149, 193]",0.77,0.0,0.04,0.02,0.09,0.0,0.07
235,"[555, 136, 154, 198]",0.46,0.0,0.05,0.02,0.34,0.0,0.13
236,"[549, 120, 153, 200]",0.13,0.0,0.02,0.11,0.37,0.0,0.37
237,"[548, 138, 151, 197]",0.21,0.0,0.02,0.22,0.07,0.0,0.47
238,"[530, 131, 152, 197]",0.36,0.0,0.06,0.01,0.21,0.0,0.37
239,"[511, 132, 154, 199]",0.25,0.0,0.05,0.17,0.22,0.01,0.31
240,"[601, 178, 149, 195]",0.08,0.05,0.03,0.01,0.7,0.0,0.12
241,"[582, 145, 151, 205]",0.26,0.0,0.03,0.09,0.3,0.0,0.32
242,"[616, 219, 83, 109]",0.08,0.0,0.02,0.25,0.15,0.0,0.49
243,"[615, 214, 83, 107]",0.23,0.0,0.04,0.05,0.11,0.0,0.57
244,"[601, 217, 81, 107]",0.4,0.0,0.04,0.01,0.19,0.0,0.35
245,"[611, 213, 83, 112]",0.15,0.0,0.03,0.09,0.09,0.01,0.63
246,"[610, 211, 82, 107]",0.39,0.0,0.02,0.01,0.09,0.0,0.48
247,"[594, 210, 85, 111]",0.52,0.0,0.12,0.01,0.21,0.02,0.13
248,"[602, 215, 79, 103]",0.64,0.0,0.03,0.0,0.11,0.0,0.21
249,"[609, 210, 82, 108]",0.61,0.0,0.01,0.0,0.11,0.0,0.27
250,"[619, 225, 83, 107]",0.43,0.03,0.02,0.12,0.13,0.0,0.27
251,"[572, 132, 154, 204]",0.06,0.0,0.02,0.46,0.15,0.0,0.29
252,"[563, 156, 153, 198]",0.18,0.0,0.01,0.45,0.13,0.0,0.23
253,"[578, 140, 152, 201]",0.09,0.0,0.0,0.55,0.06,0.0,0.29
254,"[578, 149, 153, 201]",0.06,0.0,0.0,0.64,0.02,0.0,0.28
255,"[553, 149, 151, 197]",0.48,0.01,0.02,0.13,0.07,0.01,0.28
256,"[567, 146, 152, 199]",0.38,0.0,0.04,0.05,0.33,0.0,0.21
257,"[572, 154, 152, 197]",0.09,0.0,0.01,0.13,0.07,0.0,0.69
258,"[570, 157, 153, 200]",0.11,0.0,0.01,0.3,0.22,0.0,0.36
259,"[560, 147, 154, 200]",0.49,0.01,0.01,0.01,0.26,0.0,0.23
260,"[519, 154, 146, 190]",0.62,0.0,0.23,0.0,0.03,0.02,0.09
261,"[608, 202, 82, 102]",0.19,0.0,0.02,0.02,0.03,0.0,0.74
262,"[597, 224, 82, 107]",0.35,0.03,0.06,0.0,0.34,0.0,0.21
263,"[594, 205, 83, 107]",0.07,0.0,0.03,0.04,0.15,0.01,0.71
264,"[595, 215, 88, 113]",0.01,0.0,0.02,0.11,0.13,0.0,0.73
265,"[605, 211, 81, 105]",0.16,0.0,0.01,0.14,0.07,0.0,0.62
266,"[597, 217, 84, 107]",0.26,0.0,0.03,0.03,0.14,0.0,0.54
267,"[613, 216, 84, 109]",0.4,0.0,0.06,0.04,0.14,0.0,0.36
268,"[616, 229, 82, 109]",0.09,0.02,0.01,0.55,0.1,0.01,0.23
269,"[612, 220, 84, 111]",0.13,0.0,0.01,0.07,0.18,0.0,0.59
270,"[604, 221, 85, 110]",0.26,0.0,0.02,0.08,0.21,0.0,0.42
271,"[611, 222, 84, 107]",0.33,0.0,0.01,0.02,0.18,0.0,0.44
272,"[617, 220, 82, 108]",0.39,0.0,0.01,0.04,0.18,0.0,0.38
273,"[603, 228, 86, 111]",0.61,0.07,0.02,0.0,0.06,0.01,0.22
274,"[619, 221, 82, 106]",0.12,0.0,0.01,0.03,0.08,0.0,0.76
275,"[623, 221, 82, 108]",0.25,0.0,0.01,0.02,0.08,0.0,0.63
276,"[624, 220, 85, 110]",0.1,0.0,0.09,0.04,0.3,0.01,0.45
277,"[615, 220, 84, 109]",0.22,0.0,0.01,0.12,0.09,0.0,0.56
278,"[622, 212, 85, 108]",0.41,0.0,0.09,0.01,0.07,0.01,0.41
279,"[604, 219, 83, 105]",0.65,0.0,0.02,0.01,0.18,0.0,0.15
280,"[633, 218, 82, 109]",0.18,0.0,0.03,0.22,0.08,0.01,0.47
281,"[621, 218, 84, 107]",0.2,0.0,0.01,0.01,0.11,0.0,0.67
282,"[604, 222, 85, 109]",0.42,0.01,0.03,0.02,0.1,0.0,0.42
283,"[646, 221, 82, 107]",0.01,0.0,0.0,0.88,0.01,0.0,0.1
284,"[610, 211, 84, 110]",0.16,0.0,0.03,0.08,0.17,0.01,0.56
285,"[622, 209, 83, 108]",0.13,0.0,0.01,0.06,0.07,0.0,0.72
286,"[630, 221, 83, 108]",0.09,0.0,0.01,0.08,0.07,0.0,0.74
287,"[624, 215, 81, 111]",0.04,0.0,0.01,0.68,0.05,0.0,0.21
288,"[632, 214, 84, 110]",0.08,0.0,0.02,0.26,0.07,0.0,0.57
289,"[632, 225, 84, 109]",0.21,0.0,0.08,0.14,0.08,0.01,0.48
290,"[617, 217, 82, 106]",0.27,0.0,0.03,0.02,0.13,0.0,0.55
291,"[615, 224, 84, 108]",0.14,0.0,0.02,0.04,0.17,0.0,0.63
292,"[577, 164, 139, 187]",0.26,0.01,0.01,0.11,0.11,0.0,0.51
293,"[560, 147, 150, 195]",0.27,0.0,0.04,0.04,0.1,0.01,0.55
294,"[583, 134, 151, 201]",0.56,0.0,0.09,0.01,0.22,0.01,0.1
295,"[581, 143, 152, 199]",0.37,0.0,0.01,0.0,0.52,0.0,0.09
296,"[571, 144, 149, 196]",0.5,0.0,0.05,0.0,0.13,0.0,0.31
297,"[567, 129, 150, 195]",0.11,0.0,0.03,0.06,0.25,0.01,0.55
298,"[577, 132, 147, 189]",0.36,0.0,0.03,0.13,0.06,0.01,0.4
299,"[602, 133, 152, 201]",0.44,0.0,0.05,0.01,0.17,0.0,0.32
300,"[578, 148, 155, 204]",0.17,0.0,0.02,0.12,0.29,0.0,0.4
301,"[560, 144, 153, 205]",0.04,0.0,0.0,0.58,0.03,0.0,0.36
302,"[542, 138, 159, 205]",0.21,0.0,0.01,0.2,0.14,0.0,0.43
303,"[588, 142, 150, 198]",0.42,0.0,0.05,0.01,0.44,0.0,0.08
304,"[561, 165, 150, 197]",0.14,0.01,0.02,0.21,0.24,0.01,0.37
305,"[560, 186, 138, 171]",0.66,0.07,0.03,0.02,0.11,0.01,0.1
306,"[582, 144, 156, 207]",0.3,0.0,0.03,0.06,0.25,0.0,0.36
307,"[575, 153, 158, 209]",0.36,0.07,0.03,0.03,0.32,0.0,0.18
308,"[571, 150, 150, 197]",0.45,0.01,0.02,0.0,0.32,0.0,0.21
309,"[576, 143, 152, 202]",0.35,0.0,0.02,0.21,0.23,0.0,0.18
310,"[575, 137, 151, 193]",0.2,0.0,0.06,0.01,0.19,0.0,0.55
311,"[575, 143, 151, 198]",0.12,0.0,0.01,0.05,0.5,0.01,0.3
312,"[613, 157, 154, 197]",0.01,0.01,0.0,0.87,0.02,0.0,0.08
313,"[512, 122, 154, 202]",0.23,0.0,0.06,0.05,0.15,0.0,0.5
314,"[568, 142, 161, 206]",0.14,0.0,0.02,0.07,0.25,0.0,0.51
315,"[516, 155, 161, 211]",0.15,0.1,0.09,0.01,0.56,0.0,0.1
