,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[622, 88, 187, 244]",0.22,0.0,0.21,0.18,0.26,0.04,0.09,,,,,,,,
1,"[527, 104, 180, 231]",0.26,0.0,0.08,0.12,0.21,0.02,0.31,,,,,,,,
2,"[502, 157, 188, 237]",0.06,0.0,0.02,0.38,0.15,0.03,0.36,,,,,,,,
3,"[554, 109, 190, 252]",0.19,0.0,0.39,0.05,0.26,0.0,0.1,,,,,,,,
4,"[507, 141, 183, 235]",0.13,0.0,0.36,0.03,0.38,0.04,0.06,,,,,,,,
5,"[550, 96, 167, 217]",0.72,0.0,0.21,0.01,0.02,0.05,0.0,,,,,,,,
6,"[566, 153, 165, 213]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,,,,,,,,
7,"[555, 137, 160, 205]",0.24,0.0,0.2,0.13,0.24,0.0,0.17,,,,,,,,
8,"[600, 135, 157, 207]",0.13,0.0,0.1,0.06,0.18,0.01,0.53,,,,,,,,
9,"[559, 127, 166, 215]",0.29,0.0,0.44,0.14,0.07,0.04,0.01,,,,,,,,
10,"[542, 97, 157, 202]",0.27,0.0,0.09,0.03,0.15,0.02,0.43,,,,,,,,
11,"[475, 154, 158, 194]",0.23,0.0,0.12,0.04,0.22,0.02,0.38,,,,,,,,
12,"[500, 170, 201, 258]",0.01,0.0,0.0,0.8,0.01,0.0,0.18,,,,,,,,
13,"[497, 174, 196, 255]",0.03,0.0,0.01,0.39,0.05,0.0,0.52,,,,,,,,
14,"[301, 52, 135, 180]",0.22,0.0,0.09,0.01,0.22,0.01,0.45,,,,,,,,
15,"[1113, 546, 135, 168]",0.03,0.0,0.1,0.01,0.23,0.01,0.63,"[305, 56, 142, 199]",0.57,0.0,0.07,0.19,0.06,0.04,0.07
16,"[322, 77, 132, 191]",0.19,0.0,0.1,0.53,0.1,0.01,0.06,,,,,,,,
17,"[230, 99, 136, 186]",0.09,0.0,0.03,0.16,0.27,0.0,0.45,,,,,,,,
18,"[306, 103, 126, 182]",0.21,0.0,0.09,0.09,0.38,0.06,0.17,,,,,,,,
19,"[215, 101, 142, 192]",0.1,0.0,0.03,0.24,0.19,0.0,0.42,,,,,,,,
20,"[268, 101, 138, 185]",0.09,0.0,0.08,0.04,0.47,0.01,0.31,,,,,,,,
21,"[291, 117, 128, 174]",0.03,0.0,0.05,0.24,0.29,0.0,0.38,,,,,,,,
22,"[209, 86, 155, 216]",0.12,0.0,0.03,0.06,0.13,0.0,0.66,,,,,,,,
23,"[315, 121, 137, 186]",0.05,0.0,0.06,0.11,0.22,0.01,0.54,"[1066, 570, 136, 180]",0.16,0.0,0.08,0.04,0.32,0.0,0.39
24,"[1079, 579, 135, 179]",0.16,0.0,0.13,0.03,0.55,0.01,0.12,,,,,,,,
25,"[1090, 594, 124, 161]",0.21,0.0,0.22,0.14,0.25,0.01,0.17,"[258, 67, 139, 194]",0.51,0.0,0.11,0.05,0.13,0.0,0.19
26,"[452, 146, 214, 279]",0.01,0.0,0.0,0.46,0.03,0.0,0.5,,,,,,,,
