,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[326, 65, 99, 123]",0.27,0.0,0.0,0.58,0.01,0.01,0.12,"[159, 144, 67, 78]",0.72,0.0,0.08,0.0,0.14,0.0,0.05,,,,,,,,
1,"[322, 74, 109, 135]",0.15,0.0,0.01,0.56,0.04,0.03,0.21,"[196, 155, 66, 78]",0.64,0.0,0.14,0.0,0.14,0.0,0.08,,,,,,,,
2,"[317, 80, 106, 129]",0.48,0.0,0.02,0.13,0.03,0.01,0.33,"[211, 163, 66, 80]",0.65,0.0,0.14,0.0,0.15,0.0,0.05,,,,,,,,
3,"[306, 84, 104, 129]",0.49,0.0,0.02,0.13,0.07,0.01,0.27,"[214, 166, 66, 79]",0.56,0.0,0.15,0.0,0.23,0.0,0.06,,,,,,,,
4,"[312, 83, 102, 127]",0.18,0.0,0.03,0.37,0.11,0.01,0.29,"[217, 167, 67, 77]",0.56,0.0,0.22,0.0,0.15,0.0,0.07,,,,,,,,
5,"[307, 93, 106, 128]",0.35,0.0,0.07,0.16,0.17,0.02,0.23,"[222, 168, 64, 79]",0.67,0.0,0.15,0.0,0.13,0.0,0.05,,,,,,,,
6,"[317, 88, 105, 132]",0.56,0.0,0.02,0.25,0.06,0.03,0.07,"[220, 168, 65, 78]",0.8,0.0,0.06,0.0,0.11,0.0,0.02,,,,,,,,
7,"[314, 90, 99, 123]",0.7,0.0,0.03,0.01,0.09,0.0,0.16,"[226, 161, 66, 81]",0.75,0.0,0.04,0.0,0.12,0.0,0.09,,,,,,,,
8,"[318, 86, 106, 130]",0.72,0.0,0.03,0.04,0.07,0.0,0.14,"[226, 166, 64, 77]",0.75,0.0,0.09,0.0,0.14,0.0,0.03,,,,,,,,
9,"[307, 92, 108, 130]",0.61,0.0,0.02,0.03,0.15,0.01,0.19,"[222, 164, 65, 78]",0.59,0.0,0.17,0.0,0.16,0.0,0.08,,,,,,,,
10,"[313, 88, 107, 130]",0.91,0.0,0.02,0.0,0.04,0.0,0.04,"[220, 164, 64, 78]",0.75,0.0,0.08,0.0,0.1,0.0,0.06,,,,,,,,
11,"[314, 89, 110, 133]",0.91,0.01,0.02,0.02,0.01,0.01,0.02,"[220, 164, 66, 80]",0.77,0.0,0.07,0.0,0.09,0.0,0.07,,,,,,,,
12,"[304, 88, 106, 128]",0.67,0.0,0.01,0.01,0.19,0.01,0.11,"[215, 167, 66, 77]",0.73,0.0,0.13,0.0,0.1,0.0,0.04,,,,,,,,
13,"[313, 88, 102, 125]",0.85,0.0,0.02,0.01,0.07,0.0,0.04,"[216, 164, 63, 77]",0.8,0.0,0.08,0.0,0.08,0.0,0.04,,,,,,,,
14,"[314, 78, 101, 126]",0.92,0.0,0.01,0.03,0.03,0.0,0.01,"[214, 152, 64, 79]",0.81,0.0,0.07,0.0,0.1,0.0,0.02,,,,,,,,
15,"[215, 145, 65, 81]",0.67,0.0,0.09,0.0,0.15,0.0,0.09,"[306, 72, 103, 126]",0.87,0.0,0.02,0.01,0.05,0.0,0.05,,,,,,,,
16,"[320, 63, 108, 132]",0.87,0.0,0.01,0.05,0.02,0.0,0.05,"[216, 142, 66, 78]",0.67,0.0,0.14,0.0,0.13,0.0,0.05,,,,,,,,
17,"[317, 65, 106, 129]",0.81,0.0,0.03,0.01,0.11,0.01,0.03,"[216, 141, 65, 78]",0.76,0.0,0.07,0.0,0.14,0.0,0.03,,,,,,,,
18,"[300, 65, 102, 125]",0.67,0.0,0.02,0.05,0.12,0.0,0.14,"[217, 142, 67, 81]",0.75,0.0,0.11,0.0,0.1,0.0,0.04,,,,,,,,
19,"[312, 64, 107, 131]",0.78,0.01,0.02,0.12,0.03,0.0,0.03,"[216, 143, 67, 80]",0.76,0.0,0.1,0.0,0.08,0.0,0.06,,,,,,,,
20,"[319, 67, 102, 129]",0.7,0.0,0.02,0.07,0.06,0.01,0.15,"[217, 143, 65, 78]",0.75,0.0,0.04,0.0,0.2,0.0,0.01,,,,,,,,
21,"[319, 76, 101, 125]",0.88,0.01,0.02,0.03,0.04,0.0,0.02,"[217, 140, 66, 80]",0.71,0.0,0.07,0.0,0.19,0.0,0.02,,,,,,,,
22,"[307, 66, 106, 129]",0.55,0.0,0.04,0.12,0.19,0.01,0.08,"[214, 141, 66, 83]",0.73,0.0,0.08,0.0,0.13,0.0,0.06,,,,,,,,
23,"[314, 72, 101, 124]",0.95,0.0,0.01,0.01,0.02,0.0,0.01,"[218, 138, 66, 80]",0.73,0.0,0.09,0.0,0.17,0.0,0.01,,,,,,,,
24,"[317, 76, 97, 121]",0.62,0.01,0.02,0.1,0.17,0.01,0.06,"[217, 142, 68, 81]",0.7,0.0,0.14,0.0,0.13,0.0,0.03,,,,,,,,
25,"[321, 66, 98, 122]",0.81,0.0,0.01,0.05,0.04,0.0,0.08,"[217, 142, 68, 82]",0.71,0.0,0.15,0.0,0.11,0.0,0.03,,,,,,,,
26,"[320, 70, 102, 128]",0.64,0.0,0.02,0.05,0.26,0.01,0.04,"[218, 144, 67, 80]",0.61,0.0,0.19,0.0,0.12,0.0,0.08,,,,,,,,
27,"[315, 66, 106, 131]",0.85,0.0,0.02,0.03,0.05,0.0,0.06,"[216, 140, 67, 80]",0.51,0.0,0.19,0.0,0.27,0.0,0.03,,,,,,,,
28,"[314, 73, 102, 125]",0.78,0.0,0.02,0.04,0.05,0.0,0.1,"[217, 141, 70, 82]",0.77,0.0,0.14,0.0,0.05,0.0,0.04,,,,,,,,
29,"[326, 63, 102, 129]",0.87,0.0,0.02,0.03,0.03,0.0,0.04,"[216, 142, 66, 79]",0.73,0.0,0.11,0.0,0.11,0.0,0.05,,,,,,,,
30,"[316, 62, 106, 124]",0.32,0.0,0.01,0.07,0.07,0.0,0.53,"[215, 142, 69, 82]",0.78,0.0,0.09,0.0,0.07,0.0,0.07,,,,,,,,
31,"[350, 78, 97, 122]",0.32,0.0,0.07,0.01,0.24,0.01,0.35,"[214, 144, 67, 80]",0.72,0.0,0.12,0.0,0.06,0.0,0.1,,,,,,,,
32,"[339, 70, 107, 128]",0.41,0.0,0.1,0.01,0.13,0.0,0.34,"[200, 141, 67, 81]",0.51,0.0,0.22,0.0,0.23,0.0,0.04,,,,,,,,
33,"[193, 140, 68, 81]",0.53,0.0,0.13,0.0,0.29,0.0,0.05,"[338, 69, 106, 125]",0.52,0.0,0.04,0.02,0.26,0.01,0.15,,,,,,,,
34,"[346, 69, 109, 129]",0.59,0.0,0.05,0.0,0.22,0.01,0.13,"[194, 139, 68, 83]",0.68,0.0,0.13,0.0,0.14,0.0,0.04,,,,,,,,
35,"[348, 67, 108, 127]",0.59,0.0,0.07,0.0,0.23,0.0,0.11,"[196, 138, 65, 77]",0.82,0.0,0.04,0.0,0.13,0.0,0.01,,,,,,,,
36,"[329, 70, 107, 129]",0.77,0.0,0.03,0.0,0.17,0.0,0.02,"[197, 139, 68, 82]",0.7,0.0,0.13,0.0,0.12,0.0,0.05,,,,,,,,
37,"[313, 65, 106, 131]",0.92,0.0,0.01,0.0,0.03,0.0,0.03,"[196, 141, 66, 79]",0.52,0.0,0.13,0.0,0.32,0.0,0.04,,,,,,,,
38,"[329, 68, 100, 129]",0.78,0.02,0.03,0.07,0.04,0.02,0.05,"[204, 137, 67, 81]",0.84,0.0,0.07,0.0,0.08,0.0,0.01,,,,,,,,
39,"[340, 73, 106, 130]",0.64,0.0,0.03,0.0,0.19,0.01,0.12,"[207, 141, 68, 82]",0.73,0.0,0.15,0.0,0.1,0.0,0.02,,,,,,,,
40,"[207, 143, 67, 78]",0.65,0.0,0.19,0.0,0.13,0.0,0.04,"[332, 81, 104, 128]",0.66,0.0,0.11,0.0,0.21,0.0,0.01,,,,,,,,
41,"[203, 141, 65, 81]",0.8,0.0,0.1,0.0,0.05,0.0,0.04,"[352, 73, 107, 129]",0.37,0.0,0.09,0.08,0.13,0.02,0.3,,,,,,,,
42,"[351, 81, 97, 121]",0.77,0.0,0.05,0.0,0.16,0.01,0.02,"[201, 141, 66, 80]",0.78,0.0,0.11,0.0,0.08,0.0,0.04,,,,,,,,
43,"[312, 68, 103, 126]",0.86,0.0,0.03,0.0,0.05,0.01,0.06,"[210, 141, 66, 77]",0.55,0.0,0.17,0.0,0.21,0.0,0.07,,,,,,,,
44,"[347, 69, 107, 130]",0.61,0.0,0.1,0.0,0.1,0.02,0.17,"[212, 141, 67, 79]",0.55,0.0,0.14,0.0,0.27,0.0,0.05,,,,,,,,
45,"[335, 68, 105, 133]",0.77,0.0,0.04,0.0,0.15,0.01,0.03,"[212, 141, 67, 78]",0.57,0.0,0.16,0.0,0.23,0.0,0.05,,,,,,,,
46,"[219, 137, 65, 82]",0.64,0.0,0.1,0.0,0.17,0.0,0.08,"[345, 79, 105, 127]",0.69,0.0,0.09,0.11,0.06,0.03,0.03,,,,,,,,
47,"[217, 137, 68, 85]",0.87,0.0,0.04,0.0,0.04,0.0,0.05,"[305, 64, 111, 133]",0.2,0.02,0.01,0.72,0.02,0.0,0.04,,,,,,,,
48,"[219, 138, 66, 82]",0.79,0.0,0.06,0.0,0.08,0.0,0.07,"[331, 72, 102, 125]",0.2,0.02,0.03,0.02,0.46,0.0,0.28,,,,,,,,
49,"[350, 75, 103, 126]",0.7,0.0,0.04,0.05,0.06,0.02,0.13,"[214, 139, 66, 77]",0.66,0.0,0.1,0.0,0.19,0.0,0.05,,,,,,,,
50,"[325, 60, 106, 129]",0.82,0.03,0.01,0.01,0.08,0.0,0.04,"[212, 140, 63, 80]",0.71,0.0,0.06,0.0,0.17,0.0,0.05,,,,,,,,
51,"[223, 141, 61, 77]",0.59,0.0,0.22,0.0,0.14,0.0,0.05,"[338, 75, 103, 126]",0.93,0.0,0.01,0.0,0.04,0.0,0.02,,,,,,,,
52,"[355, 76, 104, 130]",0.65,0.0,0.14,0.0,0.13,0.01,0.07,"[215, 141, 64, 80]",0.7,0.0,0.12,0.0,0.1,0.0,0.07,,,,,,,,
53,"[329, 70, 103, 125]",0.55,0.02,0.03,0.28,0.06,0.01,0.05,"[217, 141, 63, 78]",0.7,0.0,0.07,0.0,0.13,0.0,0.09,,,,,,,,
54,"[216, 139, 66, 78]",0.65,0.0,0.07,0.0,0.24,0.0,0.04,"[351, 73, 99, 122]",0.69,0.0,0.04,0.0,0.16,0.01,0.1,,,,,,,,
55,"[343, 71, 110, 138]",0.59,0.0,0.05,0.0,0.21,0.01,0.14,"[215, 142, 65, 78]",0.74,0.0,0.12,0.0,0.08,0.0,0.05,,,,,,,,
56,"[336, 67, 108, 127]",0.11,0.0,0.01,0.77,0.02,0.01,0.07,"[212, 142, 67, 78]",0.65,0.0,0.16,0.0,0.13,0.0,0.06,,,,,,,,
57,"[337, 74, 104, 126]",0.85,0.0,0.01,0.01,0.05,0.01,0.08,"[214, 141, 63, 79]",0.56,0.0,0.11,0.0,0.26,0.0,0.07,,,,,,,,
58,"[324, 64, 104, 126]",0.92,0.01,0.01,0.02,0.02,0.0,0.02,"[215, 140, 64, 74]",0.76,0.0,0.1,0.0,0.12,0.0,0.01,,,,,,,,
59,"[345, 71, 106, 131]",0.79,0.0,0.08,0.0,0.09,0.01,0.03,"[215, 140, 64, 79]",0.49,0.0,0.17,0.0,0.19,0.0,0.14,,,,,,,,
60,"[313, 70, 106, 129]",0.74,0.0,0.04,0.0,0.15,0.01,0.06,"[215, 141, 67, 78]",0.62,0.0,0.16,0.0,0.1,0.0,0.12,,,,,,,,
61,"[343, 86, 103, 125]",0.87,0.0,0.02,0.01,0.07,0.01,0.02,"[215, 140, 63, 77]",0.57,0.0,0.12,0.0,0.23,0.0,0.08,,,,,,,,
62,"[330, 66, 107, 130]",0.77,0.0,0.06,0.0,0.11,0.01,0.04,"[210, 140, 65, 80]",0.66,0.0,0.09,0.0,0.17,0.0,0.08,,,,,,,,
63,"[337, 65, 105, 129]",0.71,0.0,0.03,0.04,0.1,0.0,0.12,"[212, 141, 64, 78]",0.66,0.0,0.06,0.0,0.21,0.0,0.07,,,,,,,,
64,"[327, 75, 102, 122]",0.85,0.0,0.02,0.01,0.08,0.01,0.02,"[215, 141, 65, 79]",0.53,0.0,0.12,0.0,0.25,0.0,0.11,,,,,,,,
65,"[348, 77, 104, 126]",0.71,0.0,0.04,0.0,0.14,0.0,0.1,"[213, 142, 63, 79]",0.64,0.0,0.07,0.0,0.21,0.0,0.08,,,,,,,,
66,"[319, 63, 107, 130]",0.93,0.01,0.01,0.02,0.01,0.0,0.02,"[216, 143, 64, 78]",0.76,0.0,0.1,0.0,0.1,0.0,0.03,,,,,,,,
67,"[345, 70, 104, 126]",0.92,0.0,0.02,0.0,0.04,0.0,0.03,"[222, 139, 64, 80]",0.71,0.0,0.08,0.0,0.11,0.0,0.1,,,,,,,,
68,"[322, 65, 109, 132]",0.86,0.0,0.01,0.04,0.03,0.01,0.05,"[221, 140, 64, 79]",0.76,0.0,0.08,0.0,0.12,0.0,0.04,,,,,,,,
69,"[216, 138, 66, 78]",0.52,0.0,0.11,0.0,0.31,0.0,0.06,"[349, 79, 105, 130]",0.36,0.0,0.09,0.0,0.2,0.01,0.34,,,,,,,,
70,"[328, 74, 97, 123]",0.81,0.05,0.05,0.0,0.05,0.0,0.03,"[217, 138, 65, 77]",0.68,0.0,0.12,0.0,0.17,0.0,0.02,,,,,,,,
71,"[325, 73, 107, 130]",0.81,0.0,0.02,0.0,0.13,0.0,0.03,"[216, 141, 64, 79]",0.56,0.0,0.14,0.0,0.19,0.0,0.11,,,,,,,,
72,"[338, 69, 109, 132]",0.47,0.0,0.01,0.26,0.07,0.01,0.19,"[213, 141, 65, 80]",0.58,0.0,0.14,0.0,0.18,0.0,0.09,,,,,,,,
73,"[349, 77, 103, 126]",0.61,0.0,0.06,0.0,0.22,0.01,0.11,"[216, 141, 65, 80]",0.64,0.0,0.16,0.0,0.13,0.0,0.07,,,,,,,,
74,"[345, 77, 111, 137]",0.87,0.0,0.02,0.05,0.02,0.0,0.05,"[212, 140, 65, 81]",0.64,0.0,0.06,0.0,0.19,0.0,0.11,,,,,,,,
75,"[304, 63, 117, 140]",0.88,0.01,0.01,0.02,0.02,0.0,0.05,"[209, 142, 65, 79]",0.69,0.0,0.07,0.0,0.19,0.0,0.05,,,,,,,,
76,"[323, 80, 102, 121]",0.88,0.0,0.03,0.0,0.08,0.0,0.01,"[212, 141, 64, 79]",0.54,0.0,0.12,0.0,0.26,0.0,0.08,,,,,,,,
77,"[327, 69, 107, 128]",0.83,0.01,0.04,0.0,0.08,0.01,0.03,"[214, 141, 68, 79]",0.6,0.0,0.14,0.0,0.14,0.0,0.12,,,,,,,,
78,"[340, 73, 106, 132]",0.86,0.02,0.01,0.0,0.09,0.0,0.01,"[213, 141, 65, 80]",0.64,0.0,0.12,0.0,0.14,0.0,0.1,,,,,,,,
79,"[344, 77, 108, 132]",0.58,0.0,0.01,0.01,0.2,0.01,0.19,"[218, 138, 65, 79]",0.54,0.0,0.16,0.0,0.26,0.0,0.04,,,,,,,,
80,"[216, 140, 65, 78]",0.6,0.0,0.13,0.0,0.18,0.0,0.09,"[317, 73, 103, 124]",0.7,0.0,0.04,0.06,0.12,0.02,0.07,,,,,,,,
81,"[347, 73, 103, 124]",0.77,0.0,0.02,0.0,0.11,0.0,0.09,"[213, 141, 65, 79]",0.65,0.0,0.13,0.0,0.15,0.0,0.07,,,,,,,,
82,"[215, 139, 66, 77]",0.59,0.0,0.11,0.0,0.27,0.0,0.02,"[316, 70, 105, 127]",0.94,0.03,0.0,0.01,0.01,0.0,0.01,,,,,,,,
83,"[315, 74, 104, 127]",0.76,0.0,0.03,0.02,0.12,0.01,0.07,"[214, 139, 66, 79]",0.54,0.0,0.14,0.0,0.25,0.0,0.08,,,,,,,,
84,"[216, 137, 66, 79]",0.61,0.0,0.12,0.0,0.26,0.0,0.01,"[327, 83, 104, 122]",0.76,0.01,0.02,0.0,0.17,0.0,0.04,,,,,,,,
85,"[323, 83, 103, 123]",0.89,0.01,0.01,0.0,0.08,0.0,0.01,"[213, 139, 67, 80]",0.5,0.0,0.14,0.0,0.26,0.0,0.11,,,,,,,,
86,"[342, 73, 107, 129]",0.84,0.0,0.04,0.0,0.05,0.01,0.06,"[212, 138, 69, 81]",0.59,0.0,0.1,0.0,0.24,0.0,0.07,,,,,,,,
87,"[327, 74, 108, 130]",0.8,0.01,0.01,0.09,0.03,0.0,0.06,"[210, 139, 66, 80]",0.44,0.0,0.22,0.0,0.29,0.0,0.05,,,,,,,,
88,"[204, 135, 68, 82]",0.65,0.0,0.12,0.0,0.15,0.0,0.09,"[354, 77, 99, 122]",0.83,0.0,0.02,0.0,0.1,0.01,0.04,,,,,,,,
89,"[200, 136, 68, 80]",0.61,0.0,0.18,0.0,0.13,0.0,0.08,"[315, 74, 108, 129]",0.91,0.0,0.02,0.0,0.05,0.0,0.01,,,,,,,,
90,"[203, 138, 65, 82]",0.47,0.0,0.32,0.0,0.09,0.0,0.12,"[353, 71, 106, 130]",0.75,0.0,0.07,0.0,0.06,0.01,0.1,,,,,,,,
91,"[349, 82, 102, 128]",0.27,0.01,0.07,0.0,0.54,0.0,0.11,"[199, 141, 64, 78]",0.79,0.0,0.07,0.0,0.07,0.0,0.06,,,,,,,,
