,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[317, 58, 57, 73]",0.01,0.0,0.01,0.38,0.04,0.01,0.55
1,"[318, 62, 55, 70]",0.13,0.0,0.04,0.52,0.1,0.03,0.19
2,"[314, 58, 57, 74]",0.02,0.0,0.0,0.4,0.01,0.01,0.56
3,"[315, 56, 59, 78]",0.0,0.0,0.0,0.98,0.0,0.01,0.0
4,"[315, 64, 59, 80]",0.0,0.0,0.0,0.98,0.0,0.01,0.0
5,"[313, 56, 56, 74]",0.02,0.0,0.01,0.15,0.01,0.02,0.8
6,"[313, 55, 57, 76]",0.02,0.0,0.01,0.91,0.03,0.01,0.01
7,"[312, 58, 58, 74]",0.04,0.0,0.01,0.19,0.08,0.0,0.68
8,"[316, 63, 57, 76]",0.01,0.0,0.0,0.74,0.02,0.0,0.23
9,"[314, 64, 58, 76]",0.0,0.0,0.0,0.29,0.01,0.0,0.7
10,"[311, 56, 58, 78]",0.07,0.0,0.26,0.02,0.08,0.43,0.14
11,"[308, 61, 59, 75]",0.01,0.0,0.01,0.03,0.02,0.01,0.92
12,"[314, 62, 59, 77]",0.01,0.0,0.01,0.63,0.02,0.02,0.31
13,"[317, 56, 57, 72]",0.05,0.0,0.04,0.79,0.04,0.01,0.07
14,"[315, 56, 59, 80]",0.02,0.0,0.01,0.84,0.01,0.1,0.01
15,"[316, 68, 58, 74]",0.07,0.0,0.02,0.03,0.03,0.15,0.69
16,"[315, 59, 57, 73]",0.04,0.0,0.04,0.55,0.04,0.05,0.28
17,"[316, 62, 56, 75]",0.02,0.0,0.01,0.9,0.01,0.01,0.05
18,"[312, 76, 56, 73]",0.04,0.0,0.0,0.16,0.01,0.02,0.77
19,"[320, 69, 53, 70]",0.02,0.0,0.01,0.08,0.01,0.0,0.88
20,"[310, 63, 57, 77]",0.09,0.0,0.09,0.34,0.31,0.06,0.1
21,"[308, 73, 58, 75]",0.01,0.0,0.01,0.58,0.01,0.07,0.32
22,"[118, 94, 81, 106]",0.02,0.0,0.02,0.01,0.01,0.04,0.91
23,"[120, 95, 81, 109]",0.07,0.01,0.14,0.01,0.26,0.02,0.5
24,"[120, 84, 77, 104]",0.11,0.0,0.07,0.01,0.07,0.01,0.73
25,"[104, 93, 81, 106]",0.01,0.0,0.01,0.14,0.01,0.0,0.84
26,"[109, 113, 80, 103]",0.01,0.0,0.0,0.05,0.0,0.0,0.93
27,"[154, 89, 78, 104]",0.07,0.0,0.14,0.19,0.08,0.02,0.5
28,"[160, 95, 78, 102]",0.0,0.0,0.0,0.9,0.0,0.0,0.1
29,"[169, 85, 79, 105]",0.09,0.0,0.07,0.38,0.05,0.02,0.39
30,"[314, 36, 66, 89]",0.27,0.0,0.04,0.36,0.06,0.0,0.26
31,"[318, 38, 68, 92]",0.01,0.0,0.0,0.12,0.01,0.0,0.85
32,"[320, 34, 69, 94]",0.05,0.0,0.04,0.22,0.05,0.23,0.42
33,"[320, 34, 67, 90]",0.04,0.0,0.01,0.08,0.01,0.06,0.79
34,"[316, 31, 70, 94]",0.03,0.0,0.02,0.9,0.02,0.02,0.01
35,"[314, 47, 69, 91]",0.08,0.0,0.04,0.06,0.08,0.32,0.43
36,"[318, 33, 68, 97]",0.65,0.0,0.08,0.13,0.13,0.01,0.0
37,"[319, 36, 64, 81]",0.07,0.0,0.03,0.03,0.06,0.0,0.8
38,"[325, 42, 69, 90]",0.04,0.0,0.01,0.01,0.07,0.0,0.87
39,"[318, 40, 68, 90]",0.03,0.0,0.0,0.01,0.03,0.0,0.92
40,"[321, 35, 70, 94]",0.02,0.0,0.02,0.54,0.02,0.04,0.37
41,"[320, 35, 65, 83]",0.04,0.0,0.02,0.03,0.04,0.02,0.84
42,"[311, 37, 70, 93]",0.24,0.02,0.07,0.38,0.18,0.07,0.05
43,"[321, 34, 68, 86]",0.15,0.0,0.03,0.54,0.03,0.0,0.26
44,"[315, 41, 66, 86]",0.02,0.0,0.0,0.03,0.01,0.01,0.93
45,"[317, 38, 70, 93]",0.06,0.0,0.03,0.03,0.04,0.09,0.74
46,"[321, 35, 69, 94]",0.02,0.0,0.05,0.6,0.03,0.17,0.13
47,"[318, 45, 71, 94]",0.04,0.01,0.01,0.23,0.02,0.03,0.66
48,"[321, 33, 69, 90]",0.03,0.0,0.02,0.38,0.03,0.01,0.53
49,"[323, 38, 67, 92]",0.03,0.0,0.03,0.68,0.03,0.0,0.23
50,"[315, 39, 66, 86]",0.09,0.0,0.0,0.06,0.01,0.0,0.83
