,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[532, 177, 144, 194]",0.08,0.0,0.7,0.01,0.06,0.06,0.09,,,,,,,,
1,"[569, 144, 141, 186]",0.45,0.0,0.05,0.0,0.08,0.03,0.39,,,,,,,,
2,"[589, 169, 143, 190]",0.03,0.0,0.47,0.11,0.03,0.16,0.2,,,,,,,,
3,"[546, 186, 153, 200]",0.03,0.0,0.03,0.01,0.03,0.0,0.91,,,,,,,,
4,"[567, 152, 152, 200]",0.07,0.0,0.31,0.01,0.02,0.17,0.41,,,,,,,,
5,"[566, 148, 144, 185]",0.05,0.0,0.61,0.01,0.03,0.23,0.07,,,,,,,,
6,"[563, 159, 152, 201]",0.11,0.0,0.23,0.03,0.04,0.0,0.59,,,,,,,,
7,"[530, 150, 155, 204]",0.03,0.0,0.62,0.06,0.03,0.04,0.23,,,,,,,,
8,"[540, 163, 153, 200]",0.04,0.0,0.08,0.02,0.02,0.01,0.84,,,,,,,,
9,"[550, 159, 148, 198]",0.08,0.0,0.03,0.0,0.02,0.0,0.86,,,,,,,,
10,"[549, 158, 147, 196]",0.06,0.0,0.82,0.0,0.04,0.03,0.05,,,,,,,,
11,"[526, 176, 150, 201]",0.03,0.0,0.06,0.0,0.09,0.0,0.82,,,,,,,,
12,"[531, 171, 144, 197]",0.14,0.0,0.7,0.01,0.12,0.01,0.03,,,,,,,,
13,"[529, 118, 143, 185]",0.36,0.0,0.36,0.0,0.11,0.03,0.14,,,,,,,,
14,"[522, 179, 154, 195]",0.06,0.0,0.07,0.04,0.15,0.01,0.66,,,,,,,,
15,"[497, 149, 151, 193]",0.1,0.0,0.71,0.02,0.03,0.09,0.05,,,,,,,,
16,"[562, 156, 145, 198]",0.16,0.0,0.22,0.02,0.06,0.07,0.46,,,,,,,,
17,"[512, 160, 149, 195]",0.12,0.0,0.8,0.0,0.02,0.04,0.01,,,,,,,,
18,"[538, 183, 158, 208]",0.23,0.0,0.5,0.03,0.04,0.02,0.19,,,,,,,,
19,"[506, 116, 157, 205]",0.18,0.0,0.46,0.0,0.14,0.2,0.02,,,,,,,,
20,"[506, 102, 153, 203]",0.12,0.0,0.68,0.02,0.01,0.14,0.02,,,,,,,,
21,"[510, 139, 144, 189]",0.04,0.0,0.15,0.02,0.02,0.05,0.71,,,,,,,,
22,"[532, 172, 149, 191]",0.38,0.0,0.17,0.05,0.21,0.07,0.13,,,,,,,,
23,"[535, 169, 143, 185]",0.11,0.0,0.13,0.3,0.09,0.04,0.33,,,,,,,,
24,"[573, 177, 142, 193]",0.15,0.0,0.29,0.02,0.03,0.11,0.39,,,,,,,,
25,"[520, 147, 157, 202]",0.15,0.0,0.18,0.0,0.16,0.01,0.49,,,,,,,,
26,"[508, 145, 149, 187]",0.03,0.0,0.87,0.0,0.02,0.08,0.0,,,,,,,,
27,"[507, 183, 152, 199]",0.13,0.0,0.48,0.0,0.07,0.04,0.27,,,,,,,,
28,"[526, 176, 148, 199]",0.18,0.0,0.72,0.0,0.05,0.04,0.01,,,,,,,,
29,"[511, 197, 140, 187]",0.07,0.0,0.14,0.01,0.34,0.03,0.4,,,,,,,,
30,"[485, 141, 156, 210]",0.12,0.0,0.35,0.04,0.07,0.02,0.41,,,,,,,,
31,"[542, 140, 150, 189]",0.12,0.0,0.16,0.01,0.11,0.02,0.58,,,,,,,,
32,"[550, 134, 152, 205]",0.32,0.0,0.47,0.03,0.05,0.02,0.12,,,,,,,,
33,"[505, 145, 144, 192]",0.06,0.0,0.15,0.0,0.09,0.01,0.69,,,,,,,,
34,"[507, 199, 149, 192]",0.08,0.0,0.83,0.0,0.02,0.03,0.04,,,,,,,,
35,"[530, 137, 147, 197]",0.1,0.0,0.49,0.01,0.03,0.34,0.05,,,,,,,,
36,"[547, 158, 149, 194]",0.04,0.0,0.12,0.0,0.03,0.02,0.78,,,,,,,,
37,"[516, 169, 147, 194]",0.1,0.0,0.1,0.03,0.07,0.01,0.68,,,,,,,,
38,"[509, 159, 151, 198]",0.13,0.0,0.77,0.0,0.03,0.06,0.01,,,,,,,,
39,"[512, 155, 148, 198]",0.01,0.0,0.02,0.0,0.03,0.0,0.94,,,,,,,,
40,"[515, 133, 150, 195]",0.11,0.0,0.13,0.0,0.05,0.01,0.7,,,,,,,,
41,"[563, 127, 156, 202]",0.01,0.0,0.05,0.05,0.02,0.01,0.86,,,,,,,,
42,"[541, 132, 146, 190]",0.32,0.0,0.43,0.01,0.1,0.06,0.08,,,,,,,,
43,"[501, 138, 145, 187]",0.09,0.0,0.03,0.05,0.12,0.0,0.7,,,,,,,,
44,"[567, 124, 149, 196]",0.2,0.0,0.28,0.0,0.16,0.04,0.31,,,,,,,,
45,"[538, 116, 146, 189]",0.25,0.0,0.52,0.0,0.05,0.12,0.05,,,,,,,,
46,"[563, 139, 154, 202]",0.14,0.0,0.09,0.01,0.13,0.01,0.62,,,,,,,,
47,"[540, 119, 153, 201]",0.12,0.0,0.3,0.01,0.03,0.09,0.45,,,,,,,,
48,"[470, 144, 143, 198]",0.08,0.0,0.07,0.02,0.06,0.01,0.76,,,,,,,,
49,"[514, 155, 147, 193]",0.04,0.0,0.13,0.01,0.02,0.01,0.8,,,,,,,,
50,"[515, 161, 150, 200]",0.11,0.0,0.27,0.18,0.04,0.01,0.4,,,,,,,,
51,"[502, 138, 156, 209]",0.05,0.0,0.77,0.0,0.0,0.18,0.0,,,,,,,,
52,"[537, 134, 150, 191]",0.11,0.0,0.05,0.03,0.14,0.0,0.66,,,,,,,,
53,"[524, 151, 148, 205]",0.05,0.0,0.13,0.1,0.05,0.0,0.68,,,,,,,,
54,"[519, 152, 144, 190]",0.08,0.0,0.19,0.0,0.09,0.09,0.54,,,,,,,,
55,"[560, 133, 152, 199]",0.11,0.0,0.78,0.0,0.01,0.09,0.01,,,,,,,,
56,"[559, 132, 150, 191]",0.1,0.0,0.54,0.0,0.03,0.31,0.01,,,,,,,,
57,"[533, 127, 152, 201]",0.1,0.0,0.69,0.0,0.1,0.03,0.08,,,,,,,,
58,"[578, 125, 151, 199]",0.34,0.0,0.25,0.09,0.1,0.05,0.16,,,,,,,,
59,"[537, 106, 155, 205]",0.13,0.0,0.06,0.0,0.23,0.0,0.58,,,,,,,,
60,"[555, 96, 145, 188]",0.03,0.0,0.75,0.0,0.02,0.2,0.0,,,,,,,,
61,"[550, 113, 142, 185]",0.25,0.0,0.15,0.07,0.21,0.07,0.25,,,,,,,,
62,"[543, 143, 150, 196]",0.26,0.0,0.07,0.0,0.14,0.0,0.52,,,,,,,,
63,"[551, 139, 152, 198]",0.11,0.0,0.45,0.0,0.07,0.03,0.33,,,,,,,,
64,"[524, 134, 154, 206]",0.17,0.0,0.14,0.0,0.12,0.01,0.57,,,,,,,,
65,"[549, 138, 151, 199]",0.32,0.0,0.42,0.0,0.06,0.04,0.17,,,,,,,,
66,"[570, 145, 146, 185]",0.13,0.0,0.04,0.45,0.17,0.0,0.19,,,,,,,,
67,"[520, 139, 151, 204]",0.03,0.0,0.03,0.0,0.01,0.01,0.91,,,,,,,,
68,"[516, 153, 148, 193]",0.1,0.0,0.47,0.04,0.03,0.04,0.32,,,,,,,,
69,"[512, 146, 148, 195]",0.09,0.0,0.04,0.0,0.07,0.0,0.79,,,,,,,,
70,"[505, 140, 144, 192]",0.08,0.0,0.47,0.0,0.02,0.38,0.05,,,,,,,,
71,"[489, 114, 161, 205]",0.29,0.0,0.2,0.0,0.07,0.02,0.42,,,,,,,,
72,"[515, 133, 147, 193]",0.1,0.0,0.3,0.03,0.01,0.02,0.54,,,,,,,,
73,"[496, 107, 156, 209]",0.04,0.0,0.03,0.02,0.03,0.0,0.89,,,,,,,,
