,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[589, 209, 89, 115]",0.13,0.0,0.1,0.0,0.5,0.01,0.26,"[447, 369, 15, 22]",0.22,0.0,0.44,0.01,0.2,0.03,0.11,,,,,,,,
1,"[582, 210, 90, 112]",0.15,0.0,0.02,0.02,0.26,0.0,0.55,"[447, 370, 16, 20]",0.18,0.0,0.34,0.02,0.26,0.06,0.14,,,,,,,,
2,"[609, 213, 88, 114]",0.22,0.0,0.08,0.02,0.03,0.02,0.64,"[448, 369, 14, 21]",0.16,0.0,0.34,0.06,0.21,0.05,0.19,,,,,,,,
3,"[585, 220, 89, 111]",0.06,0.0,0.0,0.01,0.03,0.0,0.9,"[447, 369, 15, 20]",0.16,0.0,0.36,0.02,0.21,0.14,0.1,,,,,,,,
4,"[591, 225, 90, 116]",0.06,0.0,0.01,0.08,0.03,0.0,0.82,"[446, 369, 14, 20]",0.17,0.01,0.41,0.01,0.26,0.07,0.08,,,,,,,,
5,"[582, 217, 96, 126]",0.36,0.0,0.02,0.35,0.03,0.01,0.23,"[440, 367, 15, 21]",0.11,0.0,0.41,0.02,0.25,0.07,0.13,,,,,,,,
6,"[590, 189, 99, 128]",0.51,0.0,0.1,0.03,0.04,0.05,0.27,"[433, 364, 15, 22]",0.1,0.0,0.34,0.01,0.34,0.09,0.11,,,,,,,,
7,"[564, 193, 106, 134]",0.2,0.0,0.04,0.03,0.05,0.0,0.68,"[423, 363, 17, 23]",0.14,0.0,0.37,0.01,0.27,0.11,0.1,,,,,,,,
8,"[583, 185, 103, 129]",0.17,0.0,0.07,0.02,0.09,0.0,0.66,"[414, 360, 18, 24]",0.13,0.0,0.33,0.02,0.28,0.14,0.1,,,,,,,,
9,"[579, 169, 110, 141]",0.16,0.0,0.01,0.01,0.06,0.0,0.75,"[403, 355, 20, 26]",0.19,0.0,0.32,0.03,0.17,0.1,0.18,,,,,,,,
10,"[601, 181, 116, 152]",0.3,0.0,0.05,0.22,0.11,0.03,0.29,"[392, 347, 19, 25]",0.15,0.0,0.33,0.03,0.16,0.16,0.17,,,,,,,,
11,"[567, 132, 122, 153]",0.3,0.0,0.03,0.01,0.07,0.0,0.59,"[379, 336, 22, 29]",0.21,0.0,0.25,0.03,0.14,0.26,0.11,,,,,,,,
12,"[572, 113, 122, 156]",0.3,0.0,0.04,0.01,0.03,0.02,0.6,"[371, 328, 21, 29]",0.17,0.0,0.32,0.04,0.18,0.11,0.17,,,,,,,,
13,"[571, 131, 127, 162]",0.21,0.0,0.01,0.17,0.04,0.0,0.57,"[367, 327, 21, 28]",0.22,0.0,0.19,0.03,0.21,0.13,0.22,,,,,,,,
