,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13,box14,angry14,disgust14,fear14,happy14,sad14,surprise14,neutral14,box15,angry15,disgust15,fear15,happy15,sad15,surprise15,neutral15,box16,angry16,disgust16,fear16,happy16,sad16,surprise16,neutral16,box17,angry17,disgust17,fear17,happy17,sad17,surprise17,neutral17,box18,angry18,disgust18,fear18,happy18,sad18,surprise18,neutral18,box19,angry19,disgust19,fear19,happy19,sad19,surprise19,neutral19,box20,angry20,disgust20,fear20,happy20,sad20,surprise20,neutral20,box21,angry21,disgust21,fear21,happy21,sad21,surprise21,neutral21,box22,angry22,disgust22,fear22,happy22,sad22,surprise22,neutral22,box23,angry23,disgust23,fear23,happy23,sad23,surprise23,neutral23,box24,angry24,disgust24,fear24,happy24,sad24,surprise24,neutral24
20,"[557, 86, 125, 160]",0.16,0.0,0.04,0.0,0.76,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"[623, 227, 49, 61]",0.15,0.0,0.03,0.03,0.26,0.02,0.5,"[472, 216, 49, 65]",0.5,0.0,0.0,0.01,0.06,0.0,0.43,"[1024, 198, 42, 53]",0.03,0.0,0.03,0.22,0.06,0.0,0.65,"[865, 245, 64, 80]",0.32,0.0,0.06,0.06,0.1,0.08,0.39,"[431, 170, 38, 49]",0.61,0.0,0.02,0.01,0.2,0.02,0.14,"[284, 245, 56, 69]",0.08,0.0,0.03,0.0,0.35,0.0,0.53,"[581, 386, 99, 126]",0.35,0.0,0.19,0.02,0.27,0.0,0.16,"[719, 207, 47, 64]",0.03,0.0,0.0,0.01,0.14,0.0,0.83,"[1111, 213, 62, 78]",0.05,0.0,0.03,0.38,0.03,0.0,0.5,"[812, 186, 45, 56]",0.22,0.0,0.02,0.17,0.06,0.01,0.52,"[1223, 175, 41, 53]",0.48,0.0,0.18,0.09,0.1,0.03,0.12,"[310, 210, 42, 51]",0.11,0.01,0.37,0.01,0.24,0.03,0.24,"[733, 96, 23, 29]",0.02,0.0,0.02,0.65,0.14,0.09,0.07,"[913, 87, 23, 34]",0.49,0.01,0.16,0.23,0.05,0.01,0.04,"[963, 175, 35, 43]",0.19,0.0,0.01,0.02,0.04,0.01,0.74,"[960, 232, 50, 61]",0.14,0.0,0.11,0.06,0.36,0.06,0.26,"[66, 166, 27, 36]",0.48,0.0,0.14,0.01,0.35,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"[619, 227, 52, 63]",0.17,0.0,0.04,0.0,0.31,0.07,0.41,"[936, 275, 54, 70]",0.03,0.0,0.08,0.01,0.32,0.0,0.56,"[285, 245, 55, 68]",0.09,0.0,0.02,0.0,0.16,0.0,0.72,"[474, 215, 48, 64]",0.46,0.0,0.03,0.0,0.16,0.0,0.35,"[1024, 197, 43, 55]",0.04,0.0,0.02,0.06,0.09,0.0,0.79,"[432, 171, 40, 51]",0.38,0.01,0.02,0.01,0.24,0.01,0.33,"[1112, 213, 61, 77]",0.13,0.0,0.02,0.18,0.07,0.0,0.6,"[363, 158, 32, 42]",0.27,0.0,0.04,0.32,0.13,0.0,0.23,"[719, 206, 48, 64]",0.06,0.0,0.0,0.0,0.09,0.0,0.84,"[862, 246, 64, 79]",0.22,0.0,0.03,0.01,0.2,0.04,0.49,"[544, 392, 102, 132]",0.13,0.0,0.13,0.0,0.71,0.0,0.02,"[747, 96, 21, 28]",0.03,0.0,0.03,0.74,0.1,0.03,0.08,"[814, 187, 42, 54]",0.36,0.0,0.03,0.02,0.1,0.02,0.48,"[309, 210, 43, 51]",0.09,0.0,0.26,0.01,0.16,0.05,0.42,"[68, 232, 40, 46]",0.31,0.0,0.1,0.03,0.44,0.01,0.12,"[1222, 169, 39, 50]",0.2,0.0,0.2,0.0,0.29,0.0,0.3,"[960, 181, 35, 42]",0.07,0.01,0.01,0.14,0.3,0.0,0.47,"[140, 96, 30, 40]",0.33,0.0,0.06,0.17,0.34,0.01,0.09,"[915, 87, 26, 35]",0.37,0.0,0.14,0.16,0.25,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"[621, 229, 51, 62]",0.34,0.0,0.1,0.0,0.21,0.13,0.22,"[1026, 196, 44, 56]",0.02,0.0,0.01,0.06,0.03,0.0,0.87,"[487, 213, 49, 62]",0.46,0.0,0.02,0.02,0.38,0.0,0.12,"[861, 245, 65, 82]",0.27,0.0,0.04,0.03,0.09,0.04,0.53,"[285, 245, 55, 69]",0.09,0.0,0.03,0.0,0.29,0.0,0.58,"[1112, 215, 61, 76]",0.12,0.0,0.03,0.43,0.09,0.0,0.32,"[940, 276, 52, 71]",0.06,0.0,0.07,0.0,0.3,0.0,0.57,"[814, 185, 42, 57]",0.11,0.0,0.03,0.03,0.06,0.07,0.69,"[435, 172, 41, 53]",0.49,0.0,0.02,0.0,0.27,0.0,0.21,"[736, 209, 49, 68]",0.22,0.0,0.01,0.16,0.05,0.0,0.57,"[481, 347, 105, 140]",0.35,0.0,0.11,0.04,0.21,0.16,0.12,"[68, 231, 38, 47]",0.24,0.0,0.17,0.03,0.38,0.0,0.18,"[309, 211, 43, 51]",0.13,0.0,0.27,0.01,0.35,0.01,0.24,"[1227, 158, 41, 54]",0.04,0.0,0.04,0.72,0.02,0.01,0.18,"[361, 179, 28, 38]",0.69,0.0,0.08,0.07,0.14,0.0,0.02,"[907, 85, 23, 35]",0.17,0.0,0.2,0.37,0.18,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"[622, 229, 50, 62]",0.31,0.02,0.07,0.0,0.49,0.01,0.1,"[499, 212, 50, 63]",0.16,0.0,0.01,0.17,0.14,0.0,0.52,"[1123, 217, 63, 82]",0.06,0.0,0.0,0.27,0.06,0.0,0.61,"[862, 244, 65, 81]",0.25,0.0,0.03,0.01,0.11,0.03,0.56,"[939, 277, 54, 71]",0.05,0.0,0.06,0.01,0.22,0.0,0.66,"[278, 245, 58, 73]",0.16,0.0,0.02,0.0,0.13,0.0,0.69,"[1003, 308, 111, 143]",0.11,0.0,0.03,0.11,0.08,0.0,0.67,"[742, 206, 48, 66]",0.1,0.0,0.0,0.01,0.06,0.0,0.83,"[1026, 196, 42, 56]",0.03,0.0,0.06,0.06,0.05,0.01,0.79,"[68, 232, 38, 46]",0.34,0.0,0.08,0.03,0.27,0.01,0.27,"[239, 161, 29, 38]",0.07,0.0,0.11,0.16,0.15,0.07,0.44,"[310, 211, 41, 48]",0.14,0.01,0.31,0.04,0.24,0.07,0.2,"[1227, 158, 43, 55]",0.08,0.0,0.08,0.48,0.05,0.04,0.27,"[729, 94, 21, 29]",0.01,0.0,0.03,0.49,0.24,0.02,0.21,"[441, 175, 42, 56]",0.19,0.01,0.05,0.0,0.61,0.0,0.14,"[361, 181, 29, 38]",0.73,0.0,0.06,0.06,0.13,0.0,0.02,"[815, 188, 41, 52]",0.21,0.0,0.05,0.02,0.11,0.03,0.57,"[907, 85, 25, 37]",0.14,0.0,0.16,0.25,0.35,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"[624, 230, 49, 61]",0.21,0.0,0.05,0.0,0.34,0.02,0.38,"[1024, 196, 42, 53]",0.02,0.0,0.01,0.37,0.02,0.0,0.58,"[938, 276, 55, 71]",0.04,0.0,0.04,0.0,0.42,0.0,0.5,"[235, 159, 30, 39]",0.05,0.0,0.09,0.04,0.17,0.03,0.62,"[1121, 216, 64, 83]",0.06,0.0,0.02,0.14,0.09,0.0,0.69,"[864, 244, 64, 81]",0.23,0.0,0.03,0.02,0.12,0.02,0.59,"[280, 246, 58, 71]",0.23,0.0,0.01,0.0,0.14,0.01,0.61,"[309, 213, 42, 48]",0.11,0.01,0.39,0.01,0.2,0.06,0.22,"[502, 202, 48, 64]",0.73,0.0,0.01,0.0,0.17,0.0,0.08,"[733, 93, 23, 29]",0.01,0.0,0.03,0.64,0.11,0.02,0.2,"[969, 161, 35, 44]",0.15,0.0,0.05,0.06,0.31,0.01,0.41,"[1003, 332, 105, 144]",0.02,0.0,0.01,0.8,0.03,0.0,0.15,"[728, 203, 48, 69]",0.21,0.0,0.02,0.03,0.11,0.0,0.62,"[67, 231, 38, 46]",0.28,0.0,0.07,0.02,0.26,0.0,0.36,"[445, 177, 36, 49]",0.21,0.0,0.07,0.06,0.39,0.04,0.22,"[814, 187, 42, 54]",0.19,0.0,0.1,0.02,0.1,0.1,0.5,"[360, 180, 30, 39]",0.54,0.0,0.06,0.1,0.23,0.01,0.05,"[1226, 158, 42, 55]",0.09,0.0,0.03,0.68,0.04,0.02,0.15,"[726, 259, 18, 21]",0.12,0.0,0.33,0.01,0.52,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"[568, 100, 116, 147]",0.08,0.0,0.05,0.1,0.48,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"[569, 96, 114, 155]",0.26,0.0,0.04,0.18,0.09,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"[575, 92, 116, 160]",0.22,0.0,0.05,0.02,0.29,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"[569, 100, 114, 154]",0.27,0.0,0.03,0.21,0.1,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"[566, 99, 119, 160]",0.18,0.0,0.09,0.09,0.1,0.01,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"[571, 98, 120, 159]",0.46,0.0,0.07,0.01,0.33,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"[574, 93, 119, 158]",0.4,0.0,0.1,0.01,0.31,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"[569, 90, 123, 166]",0.61,0.0,0.07,0.01,0.25,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"[570, 86, 126, 174]",0.54,0.0,0.04,0.04,0.2,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"[577, 94, 120, 163]",0.7,0.0,0.04,0.01,0.2,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"[587, 83, 118, 165]",0.64,0.0,0.05,0.12,0.14,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"[586, 79, 119, 157]",0.4,0.0,0.07,0.0,0.25,0.01,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"[580, 80, 113, 160]",0.21,0.0,0.02,0.01,0.21,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"[561, 97, 118, 155]",0.05,0.0,0.01,0.02,0.08,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"[573, 97, 116, 153]",0.03,0.0,0.03,0.03,0.18,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"[582, 92, 117, 161]",0.15,0.0,0.05,0.0,0.27,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"[576, 94, 118, 163]",0.19,0.0,0.07,0.04,0.14,0.01,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"[575, 94, 115, 159]",0.41,0.0,0.04,0.05,0.27,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"[584, 73, 118, 163]",0.32,0.0,0.03,0.09,0.27,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"[590, 103, 119, 155]",0.13,0.0,0.03,0.08,0.25,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"[572, 96, 117, 154]",0.27,0.0,0.1,0.0,0.48,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"[569, 94, 119, 156]",0.29,0.0,0.18,0.1,0.32,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"[551, 81, 126, 163]",0.64,0.0,0.03,0.02,0.07,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"[564, 100, 124, 163]",0.16,0.0,0.06,0.04,0.16,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"[559, 97, 125, 168]",0.04,0.0,0.03,0.03,0.02,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"[564, 106, 115, 156]",0.18,0.0,0.03,0.02,0.03,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"[573, 104, 117, 151]",0.02,0.0,0.01,0.05,0.03,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"[567, 104, 119, 156]",0.06,0.0,0.03,0.04,0.03,0.01,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"[574, 95, 117, 162]",0.16,0.0,0.1,0.0,0.11,0.02,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"[577, 104, 118, 157]",0.54,0.0,0.1,0.0,0.12,0.01,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"[580, 94, 118, 159]",0.39,0.0,0.07,0.01,0.47,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"[565, 99, 125, 164]",0.3,0.0,0.07,0.04,0.28,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"[578, 95, 121, 165]",0.37,0.0,0.21,0.02,0.22,0.05,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"[577, 102, 122, 164]",0.58,0.0,0.09,0.01,0.06,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"[601, 94, 125, 166]",0.28,0.0,0.06,0.0,0.56,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"[607, 114, 120, 149]",0.02,0.0,0.03,0.01,0.79,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
