,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[629, 262, 103, 132]",0.12,0.0,0.02,0.01,0.05,0.01,0.79,,,,,,,,
1,"[705, 277, 96, 126]",0.3,0.0,0.09,0.01,0.07,0.01,0.51,,,,,,,,
2,"[685, 272, 99, 128]",0.34,0.0,0.06,0.02,0.09,0.02,0.46,,,,,,,,
3,"[619, 290, 95, 121]",0.12,0.0,0.04,0.01,0.1,0.0,0.72,,,,,,,,
4,"[661, 275, 100, 125]",0.14,0.0,0.02,0.0,0.09,0.0,0.75,,,,,,,,
5,"[674, 277, 103, 132]",0.17,0.0,0.03,0.0,0.09,0.01,0.69,,,,,,,,
6,"[669, 280, 102, 125]",0.18,0.0,0.02,0.0,0.1,0.0,0.69,,,,,,,,
7,"[590, 283, 96, 120]",0.33,0.02,0.06,0.01,0.29,0.0,0.28,,,,,,,,
8,"[683, 284, 99, 131]",0.12,0.0,0.07,0.01,0.09,0.02,0.69,,,,,,,,
9,"[637, 271, 101, 125]",0.1,0.0,0.02,0.01,0.17,0.0,0.69,,,,,,,,
10,"[624, 276, 99, 122]",0.1,0.0,0.01,0.0,0.16,0.0,0.72,,,,,,,,
11,"[631, 270, 95, 119]",0.13,0.0,0.01,0.0,0.1,0.0,0.76,,,,,,,,
12,"[680, 278, 88, 115]",0.26,0.0,0.08,0.05,0.21,0.01,0.4,,,,,,,,
13,"[653, 280, 100, 124]",0.28,0.0,0.03,0.0,0.23,0.0,0.44,,,,,,,,
14,"[687, 273, 95, 123]",0.13,0.0,0.03,0.0,0.07,0.0,0.76,,,,,,,,
15,"[666, 273, 100, 124]",0.1,0.0,0.01,0.0,0.14,0.0,0.74,,,,,,,,
16,"[633, 228, 98, 124]",0.12,0.0,0.01,0.0,0.06,0.0,0.8,,,,,,,,
17,"[607, 211, 109, 137]",0.13,0.0,0.01,0.0,0.13,0.0,0.73,,,,,,,,
18,"[595, 171, 93, 114]",0.11,0.0,0.02,0.0,0.08,0.0,0.79,,,,,,,,
19,"[581, 145, 105, 129]",0.25,0.0,0.08,0.0,0.22,0.01,0.43,,,,,,,,
20,"[580, 143, 100, 127]",0.17,0.0,0.03,0.0,0.29,0.0,0.51,,,,,,,,
21,"[561, 160, 108, 135]",0.14,0.0,0.04,0.0,0.13,0.0,0.68,,,,,,,,
22,"[682, 173, 108, 144]",0.46,0.0,0.12,0.0,0.08,0.02,0.31,,,,,,,,
23,"[706, 162, 103, 136]",0.16,0.0,0.1,0.0,0.3,0.02,0.42,,,,,,,,
24,"[580, 166, 107, 138]",0.29,0.0,0.04,0.0,0.11,0.0,0.56,,,,,,,,
