,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[277, 68, 85, 110]",0.37,0.0,0.07,0.03,0.25,0.0,0.28
1,"[259, 88, 84, 105]",0.7,0.0,0.02,0.0,0.21,0.0,0.08
2,"[271, 86, 85, 109]",0.27,0.0,0.24,0.0,0.31,0.0,0.18
3,"[260, 78, 90, 120]",0.21,0.0,0.04,0.0,0.19,0.0,0.56
4,"[247, 54, 81, 103]",0.34,0.0,0.17,0.01,0.39,0.0,0.1
5,"[257, 61, 81, 105]",0.72,0.0,0.05,0.0,0.21,0.0,0.03
6,"[255, 51, 81, 105]",0.37,0.0,0.01,0.0,0.2,0.0,0.41
7,"[251, 54, 81, 102]",0.39,0.0,0.28,0.01,0.21,0.01,0.11
8,"[254, 53, 83, 112]",0.45,0.0,0.05,0.03,0.34,0.01,0.13
9,"[235, 47, 80, 100]",0.67,0.0,0.08,0.04,0.1,0.0,0.12
10,"[245, 69, 76, 96]",0.37,0.0,0.14,0.0,0.35,0.0,0.14
11,"[244, 64, 81, 108]",0.17,0.0,0.03,0.04,0.16,0.0,0.58
12,"[238, 67, 84, 107]",0.47,0.0,0.08,0.03,0.24,0.01,0.17
13,"[238, 73, 83, 107]",0.42,0.0,0.1,0.01,0.17,0.0,0.29
14,"[237, 64, 81, 105]",0.39,0.0,0.11,0.04,0.12,0.0,0.34
15,"[242, 72, 84, 114]",0.59,0.0,0.05,0.03,0.17,0.0,0.16
16,"[251, 64, 81, 103]",0.61,0.0,0.12,0.01,0.18,0.0,0.08
17,"[252, 71, 86, 111]",0.77,0.0,0.02,0.0,0.13,0.0,0.08
18,"[262, 76, 87, 117]",0.53,0.0,0.11,0.01,0.13,0.04,0.18
19,"[252, 73, 85, 115]",0.73,0.0,0.03,0.0,0.21,0.0,0.03
20,"[255, 75, 90, 116]",0.65,0.0,0.05,0.0,0.22,0.01,0.07
21,"[250, 68, 82, 105]",0.65,0.0,0.04,0.0,0.28,0.0,0.03
22,"[254, 73, 84, 110]",0.41,0.0,0.12,0.0,0.35,0.0,0.12
23,"[256, 74, 89, 111]",0.34,0.0,0.09,0.01,0.31,0.0,0.24
24,"[226, 63, 84, 108]",0.34,0.0,0.17,0.0,0.33,0.0,0.15
25,"[243, 66, 80, 105]",0.29,0.0,0.05,0.0,0.39,0.0,0.27
26,"[239, 67, 80, 106]",0.3,0.0,0.27,0.0,0.37,0.0,0.06
27,"[239, 52, 80, 98]",0.12,0.0,0.4,0.02,0.25,0.07,0.15
28,"[234, 65, 80, 102]",0.64,0.0,0.13,0.0,0.15,0.0,0.07
29,"[236, 77, 83, 102]",0.65,0.0,0.04,0.0,0.25,0.0,0.06
30,"[241, 73, 84, 115]",0.66,0.0,0.04,0.0,0.1,0.0,0.2
31,"[243, 68, 82, 111]",0.67,0.01,0.04,0.0,0.09,0.0,0.2
32,"[241, 69, 86, 114]",0.39,0.0,0.07,0.02,0.1,0.01,0.42
33,"[241, 71, 84, 108]",0.27,0.0,0.05,0.01,0.48,0.0,0.18
34,"[245, 68, 83, 109]",0.25,0.0,0.07,0.01,0.44,0.0,0.22
35,"[219, 82, 83, 102]",0.35,0.0,0.02,0.0,0.14,0.0,0.48
36,"[258, 71, 85, 108]",0.21,0.0,0.16,0.0,0.45,0.0,0.18
37,"[264, 62, 82, 107]",0.23,0.0,0.22,0.01,0.38,0.01,0.14
38,"[266, 72, 84, 109]",0.23,0.0,0.07,0.0,0.41,0.0,0.28
39,"[272, 58, 81, 107]",0.76,0.0,0.04,0.0,0.15,0.0,0.04
40,"[265, 73, 81, 104]",0.63,0.0,0.02,0.0,0.17,0.0,0.18
41,"[277, 72, 79, 104]",0.37,0.0,0.07,0.0,0.34,0.0,0.21
42,"[293, 97, 90, 111]",0.14,0.02,0.03,0.0,0.58,0.0,0.23
43,"[268, 77, 80, 103]",0.25,0.0,0.05,0.01,0.24,0.0,0.46
44,"[256, 87, 88, 114]",0.27,0.0,0.04,0.02,0.17,0.0,0.5
45,"[269, 67, 80, 104]",0.26,0.0,0.18,0.01,0.36,0.02,0.18
46,"[284, 72, 79, 104]",0.71,0.0,0.07,0.0,0.17,0.0,0.04
47,"[282, 65, 79, 104]",0.57,0.0,0.05,0.0,0.22,0.0,0.16
48,"[288, 70, 82, 109]",0.46,0.0,0.02,0.02,0.12,0.0,0.37
49,"[295, 67, 82, 106]",0.56,0.0,0.2,0.0,0.17,0.0,0.07
50,"[294, 60, 83, 105]",0.48,0.0,0.21,0.01,0.17,0.0,0.13
51,"[287, 67, 77, 100]",0.3,0.0,0.4,0.0,0.23,0.02,0.05
52,"[300, 66, 92, 120]",0.32,0.0,0.04,0.0,0.24,0.0,0.39
53,"[298, 65, 80, 103]",0.53,0.0,0.1,0.01,0.24,0.0,0.13
54,"[262, 65, 83, 104]",0.23,0.0,0.03,0.02,0.2,0.01,0.51
55,"[277, 65, 80, 100]",0.52,0.0,0.07,0.0,0.27,0.0,0.14
56,"[279, 44, 80, 99]",0.42,0.0,0.31,0.0,0.18,0.0,0.09
57,"[272, 45, 81, 103]",0.16,0.0,0.29,0.01,0.19,0.01,0.33
58,"[275, 80, 84, 103]",0.25,0.0,0.27,0.0,0.25,0.01,0.22
59,"[267, 64, 90, 111]",0.18,0.0,0.02,0.01,0.26,0.0,0.53
60,"[272, 57, 78, 105]",0.58,0.0,0.13,0.0,0.19,0.0,0.08
61,"[275, 64, 88, 116]",0.3,0.01,0.1,0.07,0.26,0.0,0.27
62,"[273, 67, 84, 106]",0.3,0.0,0.15,0.0,0.43,0.0,0.12
63,"[267, 63, 84, 104]",0.86,0.0,0.04,0.0,0.07,0.0,0.03
64,"[261, 67, 83, 105]",0.35,0.0,0.29,0.0,0.29,0.01,0.06
65,"[263, 73, 83, 106]",0.62,0.0,0.09,0.0,0.21,0.0,0.08
66,"[264, 62, 81, 100]",0.45,0.0,0.23,0.0,0.24,0.0,0.07
67,"[254, 61, 80, 100]",0.51,0.0,0.14,0.0,0.25,0.0,0.09
68,"[259, 47, 81, 102]",0.35,0.0,0.23,0.0,0.35,0.01,0.05
69,"[275, 68, 83, 107]",0.33,0.0,0.09,0.03,0.27,0.0,0.28
70,"[277, 81, 79, 101]",0.63,0.0,0.02,0.0,0.21,0.0,0.14
71,"[258, 88, 83, 102]",0.26,0.0,0.02,0.0,0.4,0.0,0.31
72,"[259, 87, 85, 112]",0.43,0.0,0.07,0.0,0.36,0.01,0.13
73,"[260, 72, 83, 110]",0.24,0.0,0.2,0.01,0.32,0.01,0.22
74,"[264, 74, 94, 128]",0.71,0.0,0.11,0.0,0.11,0.0,0.08
75,"[268, 68, 81, 109]",0.4,0.0,0.05,0.0,0.27,0.0,0.27
76,"[266, 77, 89, 115]",0.19,0.0,0.11,0.0,0.41,0.0,0.29
77,"[266, 60, 84, 106]",0.36,0.0,0.17,0.01,0.37,0.0,0.08
78,"[264, 74, 81, 110]",0.39,0.0,0.07,0.0,0.2,0.0,0.34
79,"[255, 65, 82, 109]",0.32,0.0,0.16,0.0,0.34,0.0,0.17
80,"[254, 62, 81, 101]",0.41,0.0,0.18,0.0,0.36,0.0,0.04
81,"[247, 69, 85, 109]",0.55,0.0,0.09,0.0,0.29,0.0,0.06
82,"[251, 62, 83, 106]",0.27,0.0,0.19,0.01,0.32,0.0,0.21
83,"[252, 56, 81, 105]",0.12,0.0,0.2,0.01,0.06,0.54,0.07
84,"[254, 68, 84, 114]",0.5,0.0,0.2,0.0,0.22,0.0,0.06
85,"[260, 70, 78, 103]",0.58,0.0,0.05,0.0,0.25,0.0,0.13
86,"[260, 66, 84, 108]",0.46,0.0,0.19,0.0,0.27,0.0,0.08
87,"[279, 63, 83, 104]",0.21,0.0,0.39,0.01,0.28,0.0,0.12
88,"[260, 70, 91, 114]",0.55,0.0,0.05,0.0,0.25,0.01,0.14
89,"[255, 71, 89, 119]",0.39,0.0,0.1,0.01,0.31,0.0,0.19
90,"[257, 66, 85, 108]",0.36,0.0,0.13,0.02,0.21,0.02,0.26
91,"[265, 73, 81, 104]",0.83,0.01,0.06,0.0,0.08,0.0,0.02
92,"[258, 77, 82, 106]",0.79,0.0,0.05,0.0,0.14,0.0,0.03
93,"[260, 66, 88, 113]",0.57,0.0,0.18,0.0,0.2,0.0,0.06
94,"[263, 67, 82, 107]",0.47,0.0,0.23,0.0,0.21,0.0,0.08
95,"[257, 80, 82, 108]",0.44,0.0,0.27,0.0,0.26,0.0,0.03
