,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[592, 114, 123, 157]",0.17,0.0,0.27,0.16,0.11,0.06,0.22,"[1082, 95, 54, 65]",0.1,0.0,0.14,0.32,0.32,0.0,0.1
1,"[588, 107, 129, 159]",0.11,0.0,0.13,0.6,0.08,0.03,0.06,,,,,,,,
2,"[586, 120, 127, 158]",0.11,0.0,0.23,0.28,0.2,0.08,0.1,"[1084, 94, 52, 67]",0.13,0.0,0.06,0.29,0.4,0.0,0.12
3,"[593, 110, 120, 149]",0.22,0.0,0.19,0.07,0.08,0.06,0.38,,,,,,,,
4,"[584, 114, 118, 149]",0.43,0.0,0.22,0.13,0.09,0.06,0.08,"[1084, 94, 52, 67]",0.13,0.0,0.06,0.27,0.43,0.0,0.11
5,"[581, 114, 122, 155]",0.2,0.0,0.18,0.45,0.1,0.04,0.04,"[1083, 96, 54, 66]",0.16,0.0,0.11,0.34,0.28,0.0,0.11
6,"[578, 123, 120, 148]",0.25,0.0,0.28,0.14,0.07,0.24,0.02,"[1083, 95, 54, 67]",0.1,0.0,0.11,0.59,0.14,0.0,0.06
7,"[590, 113, 119, 153]",0.28,0.0,0.27,0.2,0.07,0.1,0.08,"[1083, 95, 54, 67]",0.09,0.0,0.1,0.58,0.16,0.0,0.06
8,"[587, 110, 121, 155]",0.26,0.0,0.26,0.14,0.1,0.08,0.16,"[1084, 96, 53, 66]",0.12,0.0,0.09,0.21,0.48,0.0,0.1
9,"[574, 118, 121, 151]",0.13,0.0,0.11,0.25,0.15,0.08,0.28,"[1083, 95, 54, 67]",0.08,0.0,0.09,0.62,0.16,0.0,0.05
10,"[596, 117, 118, 152]",0.16,0.0,0.42,0.05,0.14,0.14,0.09,"[1083, 95, 54, 67]",0.1,0.0,0.11,0.54,0.18,0.0,0.06
11,"[608, 118, 119, 146]",0.21,0.0,0.21,0.08,0.15,0.07,0.28,,,,,,,,
12,"[598, 113, 123, 153]",0.37,0.0,0.26,0.15,0.08,0.09,0.06,,,,,,,,
