,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[609, 121, 117, 147]",0.45,0.1,0.21,0.0,0.23,0.0,0.01,,,,,,,,
1,"[580, 137, 117, 148]",0.94,0.0,0.03,0.0,0.02,0.0,0.0,,,,,,,,
2,"[566, 161, 116, 138]",0.63,0.0,0.1,0.0,0.26,0.0,0.0,,,,,,,,
3,"[606, 150, 112, 144]",0.95,0.0,0.03,0.0,0.02,0.0,0.0,,,,,,,,
4,"[598, 99, 129, 163]",0.29,0.01,0.1,0.01,0.54,0.01,0.03,,,,,,,,
5,"[571, 95, 129, 171]",0.2,0.0,0.08,0.46,0.13,0.02,0.1,,,,,,,,
6,"[642, 146, 119, 149]",0.22,0.02,0.4,0.06,0.25,0.0,0.04,,,,,,,,
7,"[644, 102, 135, 165]",0.73,0.02,0.02,0.18,0.03,0.0,0.02,,,,,,,,
8,"[649, 110, 133, 162]",0.64,0.0,0.02,0.09,0.04,0.0,0.21,"[1092, 300, 67, 88]",0.08,0.01,0.1,0.15,0.37,0.0,0.28
9,"[637, 128, 124, 159]",0.93,0.0,0.03,0.02,0.02,0.0,0.0,,,,,,,,
10,"[644, 153, 119, 149]",0.86,0.0,0.07,0.0,0.08,0.0,0.0,,,,,,,,
11,"[649, 92, 121, 163]",0.04,0.0,0.02,0.91,0.03,0.0,0.0,,,,,,,,
12,"[610, 134, 136, 163]",0.79,0.0,0.07,0.02,0.11,0.0,0.0,,,,,,,,
13,"[598, 69, 129, 170]",0.14,0.0,0.33,0.03,0.06,0.19,0.25,,,,,,,,
14,"[537, 102, 129, 162]",0.07,0.01,0.02,0.38,0.31,0.01,0.2,,,,,,,,
15,"[645, 101, 118, 167]",0.66,0.0,0.05,0.18,0.03,0.0,0.07,,,,,,,,
16,"[668, 109, 117, 157]",0.76,0.0,0.14,0.01,0.08,0.0,0.01,,,,,,,,
17,"[649, 120, 117, 159]",0.87,0.01,0.06,0.01,0.04,0.0,0.01,,,,,,,,
18,"[617, 139, 123, 151]",0.91,0.0,0.01,0.0,0.07,0.0,0.0,,,,,,,,
19,"[657, 84, 126, 166]",0.01,0.0,0.0,0.98,0.01,0.0,0.0,,,,,,,,
20,"[654, 86, 123, 169]",0.87,0.01,0.04,0.04,0.02,0.01,0.02,,,,,,,,
21,"[613, 98, 121, 164]",0.87,0.0,0.06,0.0,0.03,0.0,0.03,,,,,,,,
22,"[655, 90, 115, 155]",0.9,0.01,0.03,0.0,0.04,0.0,0.01,,,,,,,,
