,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[539, 120, 228, 289]",0.09,0.0,0.27,0.01,0.18,0.01,0.45,,,,,,,,
1,"[512, 116, 232, 289]",0.05,0.01,0.3,0.03,0.2,0.0,0.42,,,,,,,,
2,"[549, 108, 231, 291]",0.02,0.0,0.19,0.0,0.16,0.03,0.59,,,,,,,,
3,"[518, 129, 238, 300]",0.07,0.0,0.65,0.0,0.2,0.02,0.06,,,,,,,,
4,"[572, 111, 229, 296]",0.07,0.0,0.62,0.0,0.09,0.12,0.1,,,,,,,,
5,"[577, 113, 229, 286]",0.17,0.0,0.42,0.01,0.19,0.03,0.2,,,,,,,,
6,"[513, 119, 226, 278]",0.15,0.0,0.17,0.01,0.33,0.0,0.35,,,,,,,,
7,"[574, 118, 218, 278]",0.21,0.01,0.37,0.0,0.06,0.25,0.1,,,,,,,,
8,"[697, 188, 59, 69]",0.01,0.0,0.01,0.96,0.01,0.01,0.01,,,,,,,,
9,"[579, 116, 219, 278]",0.12,0.01,0.29,0.0,0.17,0.02,0.4,,,,,,,,
10,"[576, 109, 229, 288]",0.14,0.0,0.43,0.0,0.1,0.06,0.26,,,,,,,,
11,"[566, 115, 228, 289]",0.04,0.0,0.58,0.01,0.29,0.02,0.05,,,,,,,,
12,"[459, 127, 238, 289]",0.02,0.0,0.16,0.01,0.68,0.0,0.13,,,,,,,,
13,"[526, 116, 232, 298]",0.07,0.0,0.33,0.0,0.36,0.0,0.23,,,,,,,,
14,"[674, 181, 53, 61]",0.01,0.0,0.01,0.93,0.01,0.02,0.02,,,,,,,,
15,"[571, 119, 224, 287]",0.16,0.0,0.26,0.01,0.26,0.01,0.31,,,,,,,,
16,"[515, 121, 240, 296]",0.03,0.0,0.11,0.0,0.46,0.0,0.39,,,,,,,,
17,"[711, 181, 49, 57]",0.16,0.0,0.35,0.03,0.35,0.01,0.11,,,,,,,,
18,"[488, 116, 227, 281]",0.02,0.0,0.31,0.01,0.48,0.0,0.18,,,,,,,,
19,"[497, 124, 227, 278]",0.08,0.0,0.22,0.02,0.23,0.0,0.46,,,,,,,,
20,"[579, 120, 227, 298]",0.15,0.01,0.32,0.0,0.27,0.0,0.25,,,,,,,,
21,"[495, 117, 229, 286]",0.09,0.0,0.23,0.02,0.32,0.0,0.34,,,,,,,,
22,"[479, 115, 233, 284]",0.05,0.0,0.1,0.0,0.25,0.0,0.59,,,,,,,,
23,"[671, 183, 50, 60]",0.14,0.0,0.1,0.34,0.21,0.02,0.19,,,,,,,,
24,"[519, 113, 229, 284]",0.06,0.0,0.17,0.0,0.16,0.0,0.6,,,,,,,,
25,"[505, 117, 237, 298]",0.05,0.0,0.19,0.0,0.32,0.0,0.44,,,,,,,,
26,"[650, 181, 50, 61]",0.19,0.0,0.05,0.38,0.22,0.02,0.14,,,,,,,,
27,"[603, 109, 224, 289]",0.12,0.01,0.44,0.0,0.15,0.04,0.25,,,,,,,,
28,"[634, 182, 52, 61]",0.09,0.0,0.22,0.11,0.43,0.01,0.15,,,,,,,,
29,"[598, 116, 222, 279]",0.22,0.01,0.41,0.01,0.13,0.06,0.15,,,,,,,,
30,"[510, 113, 231, 289]",0.05,0.01,0.37,0.01,0.27,0.02,0.28,,,,,,,,
31,"[505, 127, 245, 308]",0.03,0.0,0.51,0.0,0.24,0.01,0.19,,,,,,,,
32,"[523, 124, 228, 286]",0.01,0.0,0.12,0.0,0.27,0.0,0.59,,,,,,,,
33,"[490, 124, 232, 279]",0.03,0.0,0.41,0.02,0.38,0.01,0.15,,,,,,,,
34,"[526, 115, 228, 280]",0.17,0.0,0.31,0.0,0.32,0.0,0.2,,,,,,,,
35,"[565, 110, 233, 298]",0.05,0.0,0.38,0.01,0.27,0.02,0.27,,,,,,,,
36,"[486, 113, 226, 277]",0.02,0.0,0.2,0.0,0.3,0.01,0.47,,,,,,,,
37,"[649, 178, 49, 57]",0.06,0.0,0.29,0.11,0.48,0.02,0.04,,,,,,,,
38,"[582, 112, 218, 276]",0.12,0.0,0.32,0.0,0.21,0.01,0.34,,,,,,,,
39,"[588, 181, 50, 57]",0.08,0.0,0.58,0.06,0.23,0.01,0.04,,,,,,,,
40,"[617, 125, 234, 289]",0.15,0.0,0.13,0.0,0.11,0.0,0.61,,,,,,,,
41,"[674, 178, 47, 55]",0.06,0.0,0.19,0.12,0.49,0.03,0.11,,,,,,,,
42,"[659, 110, 225, 283]",0.07,0.0,0.5,0.0,0.11,0.04,0.27,,,,,,,,
43,"[466, 136, 240, 287]",0.11,0.0,0.21,0.01,0.28,0.0,0.38,,,,,,,,
