,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[541, 83, 146, 187]",0.15,0.0,0.11,0.02,0.58,0.0,0.13,,,,,,,,
1,"[546, 83, 143, 188]",0.35,0.0,0.08,0.01,0.49,0.0,0.07,,,,,,,,
2,"[536, 79, 148, 184]",0.21,0.0,0.05,0.01,0.52,0.0,0.22,,,,,,,,
3,"[564, 97, 153, 199]",0.11,0.0,0.02,0.03,0.82,0.01,0.02,,,,,,,,
4,"[542, 81, 146, 191]",0.14,0.0,0.03,0.02,0.77,0.0,0.04,,,,,,,,
5,"[545, 79, 150, 192]",0.06,0.0,0.02,0.02,0.89,0.0,0.0,,,,,,,,
6,"[548, 86, 147, 185]",0.29,0.0,0.02,0.01,0.51,0.0,0.17,,,,,,,,
7,"[555, 89, 141, 184]",0.17,0.0,0.07,0.0,0.75,0.0,0.01,,,,,,,,
8,"[541, 84, 144, 190]",0.4,0.0,0.12,0.0,0.47,0.0,0.01,,,,,,,,
9,"[549, 76, 142, 184]",0.13,0.0,0.06,0.01,0.76,0.0,0.04,,,,,,,,
10,"[534, 80, 149, 191]",0.06,0.0,0.05,0.01,0.84,0.0,0.04,,,,,,,,
11,"[537, 75, 147, 193]",0.21,0.0,0.09,0.04,0.57,0.0,0.09,,,,,,,,
12,"[566, 86, 145, 187]",0.18,0.0,0.02,0.08,0.64,0.0,0.08,,,,,,,,
13,"[539, 84, 145, 192]",0.59,0.0,0.08,0.0,0.28,0.0,0.04,"[814, 501, 71, 89]",0.32,0.01,0.04,0.27,0.31,0.02,0.04
14,"[552, 83, 142, 189]",0.58,0.01,0.08,0.01,0.3,0.0,0.03,,,,,,,,
15,"[547, 89, 142, 187]",0.33,0.0,0.06,0.0,0.57,0.0,0.04,,,,,,,,
16,"[546, 81, 144, 187]",0.19,0.0,0.03,0.01,0.72,0.0,0.04,,,,,,,,
17,"[561, 89, 140, 177]",0.14,0.0,0.07,0.05,0.7,0.0,0.04,,,,,,,,
18,"[552, 88, 145, 189]",0.14,0.0,0.03,0.0,0.8,0.0,0.03,,,,,,,,
19,"[541, 87, 139, 180]",0.12,0.0,0.03,0.0,0.84,0.0,0.01,,,,,,,,
20,"[541, 85, 147, 191]",0.16,0.0,0.03,0.01,0.68,0.0,0.12,,,,,,,,
21,"[535, 86, 144, 175]",0.15,0.0,0.09,0.01,0.72,0.0,0.03,,,,,,,,
22,"[542, 89, 144, 188]",0.13,0.0,0.07,0.04,0.75,0.0,0.01,,,,,,,,
23,"[524, 83, 149, 193]",0.33,0.0,0.03,0.01,0.58,0.0,0.05,,,,,,,,
24,"[543, 88, 145, 187]",0.33,0.0,0.04,0.02,0.58,0.0,0.03,,,,,,,,
25,"[534, 77, 149, 195]",0.21,0.0,0.04,0.0,0.71,0.0,0.04,"[822, 547, 83, 107]",0.35,0.0,0.09,0.19,0.24,0.06,0.08
26,"[540, 84, 145, 189]",0.54,0.0,0.16,0.0,0.29,0.0,0.01,,,,,,,,
27,"[543, 86, 145, 186]",0.7,0.0,0.06,0.0,0.21,0.0,0.03,,,,,,,,
28,"[561, 86, 145, 189]",0.6,0.0,0.07,0.0,0.29,0.0,0.02,,,,,,,,
29,"[546, 74, 149, 198]",0.12,0.0,0.02,0.25,0.49,0.01,0.12,,,,,,,,
30,"[552, 90, 138, 180]",0.26,0.0,0.11,0.0,0.59,0.0,0.02,,,,,,,,
31,"[550, 82, 140, 175]",0.16,0.0,0.07,0.01,0.7,0.0,0.06,,,,,,,,
32,"[559, 100, 134, 170]",0.2,0.0,0.09,0.0,0.66,0.01,0.03,,,,,,,,
33,"[545, 72, 149, 197]",0.15,0.0,0.03,0.02,0.7,0.0,0.09,,,,,,,,
34,"[540, 90, 141, 182]",0.08,0.0,0.1,0.0,0.8,0.0,0.01,,,,,,,,
35,"[554, 90, 144, 191]",0.51,0.0,0.07,0.02,0.28,0.02,0.11,,,,,,,,
36,"[545, 84, 143, 182]",0.21,0.0,0.04,0.11,0.4,0.0,0.24,,,,,,,,
37,"[558, 86, 143, 186]",0.56,0.01,0.04,0.02,0.33,0.0,0.05,,,,,,,,
38,"[549, 93, 140, 183]",0.45,0.0,0.07,0.0,0.42,0.0,0.07,,,,,,,,
39,"[552, 90, 133, 172]",0.46,0.02,0.09,0.0,0.42,0.0,0.01,,,,,,,,
40,"[550, 91, 137, 177]",0.23,0.0,0.06,0.0,0.69,0.01,0.01,,,,,,,,
41,"[551, 87, 143, 184]",0.31,0.0,0.04,0.01,0.52,0.01,0.11,,,,,,,,
42,"[543, 88, 140, 182]",0.67,0.0,0.05,0.0,0.27,0.0,0.01,,,,,,,,
43,"[548, 86, 140, 178]",0.16,0.0,0.05,0.03,0.73,0.0,0.03,,,,,,,,
44,"[550, 88, 140, 179]",0.36,0.01,0.07,0.01,0.53,0.0,0.02,,,,,,,,
45,"[540, 90, 141, 178]",0.15,0.0,0.05,0.0,0.79,0.0,0.01,,,,,,,,
46,"[541, 102, 136, 169]",0.35,0.0,0.06,0.05,0.5,0.0,0.03,,,,,,,,
47,"[558, 97, 130, 177]",0.08,0.0,0.14,0.0,0.77,0.0,0.0,,,,,,,,
48,"[552, 93, 134, 176]",0.36,0.01,0.16,0.0,0.47,0.0,0.01,,,,,,,,
49,"[556, 87, 124, 161]",0.43,0.0,0.11,0.0,0.44,0.0,0.02,,,,,,,,
50,"[550, 78, 128, 160]",0.15,0.0,0.02,0.11,0.59,0.0,0.13,,,,,,,,
51,"[575, 93, 114, 150]",0.21,0.0,0.06,0.01,0.67,0.0,0.05,,,,,,,,
52,"[560, 77, 128, 161]",0.16,0.0,0.03,0.01,0.65,0.0,0.15,"[1031, 420, 27, 33]",0.07,0.02,0.09,0.59,0.12,0.03,0.08
53,"[576, 86, 125, 163]",0.1,0.0,0.04,0.02,0.75,0.0,0.08,,,,,,,,
54,"[568, 92, 119, 154]",0.3,0.0,0.1,0.0,0.6,0.0,0.0,,,,,,,,
55,"[561, 84, 123, 162]",0.2,0.0,0.11,0.0,0.69,0.0,0.0,,,,,,,,
56,"[566, 91, 118, 148]",0.48,0.01,0.08,0.03,0.38,0.0,0.02,,,,,,,,
57,"[585, 90, 118, 158]",0.04,0.0,0.03,0.01,0.9,0.01,0.02,,,,,,,,
58,"[570, 93, 121, 151]",0.34,0.0,0.06,0.0,0.56,0.0,0.03,,,,,,,,
59,"[567, 98, 117, 147]",0.23,0.0,0.06,0.0,0.7,0.0,0.01,,,,,,,,
60,"[567, 82, 129, 168]",0.05,0.0,0.02,0.0,0.91,0.0,0.01,,,,,,,,
61,"[553, 70, 133, 171]",0.06,0.0,0.01,0.01,0.9,0.0,0.02,,,,,,,,
62,"[560, 84, 124, 159]",0.22,0.0,0.06,0.02,0.64,0.0,0.05,,,,,,,,
63,"[569, 87, 119, 155]",0.25,0.0,0.07,0.07,0.34,0.01,0.26,,,,,,,,
64,"[576, 90, 122, 159]",0.05,0.0,0.02,0.01,0.79,0.0,0.13,,,,,,,,
65,"[564, 84, 125, 163]",0.26,0.0,0.02,0.42,0.25,0.0,0.05,,,,,,,,
66,"[565, 72, 127, 158]",0.24,0.0,0.03,0.01,0.64,0.0,0.08,,,,,,,,
67,"[574, 79, 132, 172]",0.16,0.0,0.03,0.0,0.75,0.0,0.06,,,,,,,,
68,"[572, 91, 116, 150]",0.08,0.0,0.05,0.0,0.85,0.0,0.01,,,,,,,,
69,"[576, 85, 122, 157]",0.15,0.0,0.07,0.01,0.71,0.01,0.05,,,,,,,,
70,"[568, 79, 133, 169]",0.38,0.02,0.08,0.02,0.44,0.0,0.06,,,,,,,,
71,"[572, 89, 124, 159]",0.43,0.0,0.11,0.0,0.43,0.0,0.03,,,,,,,,
72,"[561, 81, 131, 170]",0.27,0.0,0.06,0.0,0.67,0.0,0.01,,,,,,,,
73,"[572, 89, 122, 160]",0.53,0.0,0.07,0.0,0.39,0.0,0.01,,,,,,,,
74,"[567, 89, 124, 163]",0.18,0.0,0.07,0.01,0.7,0.0,0.04,,,,,,,,
75,"[858, 523, 54, 56]",0.04,0.0,0.11,0.03,0.63,0.02,0.17,,,,,,,,
76,"[566, 96, 119, 154]",0.14,0.0,0.04,0.0,0.8,0.0,0.02,,,,,,,,
77,"[565, 86, 126, 160]",0.13,0.0,0.07,0.02,0.68,0.0,0.09,,,,,,,,
78,"[564, 96, 119, 149]",0.23,0.0,0.06,0.0,0.68,0.0,0.02,,,,,,,,
79,"[564, 90, 129, 166]",0.1,0.0,0.09,0.0,0.79,0.0,0.01,,,,,,,,
