,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
11,"[314, 49, 52, 72]",0.02,0.0,0.06,0.02,0.24,0.04,0.62,"[73, 228, 22, 26]",0.05,0.0,0.05,0.2,0.64,0.0,0.07,,,,,,,,,,,,,,,,
12,"[309, 48, 54, 75]",0.16,0.0,0.09,0.03,0.02,0.18,0.52,"[71, 228, 21, 25]",0.01,0.0,0.02,0.18,0.56,0.0,0.23,,,,,,,,,,,,,,,,
13,"[314, 46, 52, 75]",0.04,0.0,0.03,0.16,0.09,0.01,0.68,"[70, 228, 22, 28]",0.03,0.0,0.01,0.15,0.6,0.0,0.2,,,,,,,,,,,,,,,,
14,"[312, 46, 53, 76]",0.12,0.0,0.05,0.64,0.07,0.03,0.1,"[72, 227, 23, 28]",0.02,0.0,0.01,0.04,0.72,0.0,0.21,,,,,,,,,,,,,,,,
15,"[313, 48, 51, 71]",0.09,0.0,0.14,0.35,0.11,0.06,0.24,"[72, 227, 21, 23]",0.01,0.0,0.0,0.79,0.06,0.0,0.14,,,,,,,,,,,,,,,,
16,"[317, 48, 51, 74]",0.06,0.0,0.17,0.05,0.25,0.1,0.38,"[77, 227, 21, 27]",0.09,0.0,0.04,0.58,0.24,0.0,0.05,,,,,,,,,,,,,,,,
17,"[67, 228, 23, 27]",0.05,0.0,0.03,0.07,0.79,0.0,0.06,"[283, 51, 55, 73]",0.05,0.0,0.01,0.16,0.02,0.17,0.6,"[365, 67, 57, 74]",0.09,0.0,0.14,0.08,0.34,0.01,0.35,,,,,,,,
18,"[285, 50, 56, 75]",0.01,0.0,0.02,0.03,0.0,0.92,0.02,"[79, 227, 19, 24]",0.12,0.0,0.02,0.14,0.62,0.0,0.09,,,,,,,,,,,,,,,,
19,"[308, 51, 51, 72]",0.21,0.0,0.11,0.33,0.12,0.03,0.2,"[82, 226, 20, 24]",0.02,0.0,0.04,0.55,0.27,0.0,0.13,,,,,,,,,,,,,,,,
20,"[287, 62, 53, 70]",0.1,0.0,0.09,0.0,0.39,0.0,0.42,"[83, 226, 21, 26]",0.01,0.0,0.03,0.64,0.19,0.0,0.13,,,,,,,,,,,,,,,,
21,"[294, 53, 54, 71]",0.01,0.0,0.0,0.18,0.03,0.0,0.77,"[80, 226, 22, 28]",0.02,0.0,0.02,0.33,0.35,0.0,0.28,,,,,,,,,,,,,,,,
22,"[76, 226, 22, 27]",0.03,0.0,0.02,0.56,0.2,0.0,0.19,"[290, 63, 52, 67]",0.01,0.0,0.02,0.03,0.22,0.0,0.72,,,,,,,,,,,,,,,,
23,"[82, 227, 21, 26]",0.05,0.0,0.01,0.11,0.67,0.0,0.16,"[289, 146, 11, 17]",0.25,0.02,0.04,0.36,0.27,0.04,0.01,,,,,,,,,,,,,,,,
24,"[82, 226, 21, 26]",0.01,0.0,0.01,0.42,0.33,0.0,0.22,"[296, 144, 14, 20]",0.32,0.02,0.06,0.25,0.18,0.15,0.01,,,,,,,,,,,,,,,,
25,"[84, 227, 21, 26]",0.06,0.0,0.02,0.15,0.64,0.0,0.14,"[298, 141, 17, 23]",0.16,0.0,0.06,0.17,0.5,0.09,0.02,,,,,,,,,,,,,,,,
26,"[83, 227, 21, 28]",0.03,0.0,0.03,0.18,0.62,0.0,0.13,"[297, 135, 19, 27]",0.39,0.0,0.1,0.13,0.35,0.01,0.01,,,,,,,,,,,,,,,,
27,"[81, 227, 21, 28]",0.13,0.0,0.04,0.24,0.46,0.0,0.12,"[294, 121, 24, 34]",0.39,0.01,0.05,0.25,0.23,0.02,0.05,,,,,,,,,,,,,,,,
28,"[80, 227, 21, 26]",0.02,0.0,0.03,0.13,0.36,0.01,0.45,"[287, 117, 28, 40]",0.13,0.0,0.04,0.57,0.09,0.04,0.13,,,,,,,,,,,,,,,,
29,"[275, 113, 33, 43]",0.03,0.0,0.01,0.14,0.2,0.0,0.62,"[84, 227, 21, 26]",0.07,0.0,0.06,0.06,0.6,0.0,0.2,,,,,,,,,,,,,,,,
30,"[81, 227, 22, 28]",0.13,0.0,0.04,0.09,0.6,0.0,0.14,"[265, 95, 39, 54]",0.26,0.0,0.06,0.06,0.15,0.14,0.34,,,,,,,,,,,,,,,,
31,"[244, 79, 45, 63]",0.09,0.0,0.08,0.18,0.09,0.47,0.09,"[84, 226, 20, 25]",0.06,0.0,0.02,0.22,0.57,0.0,0.12,,,,,,,,,,,,,,,,
32,"[82, 228, 21, 28]",0.05,0.0,0.02,0.08,0.76,0.0,0.09,"[246, 60, 50, 68]",0.01,0.0,0.0,0.98,0.01,0.0,0.0,,,,,,,,,,,,,,,,
33,"[242, 46, 58, 84]",0.05,0.0,0.04,0.0,0.0,0.9,0.0,"[83, 229, 21, 26]",0.12,0.0,0.01,0.12,0.63,0.0,0.12,,,,,,,,,,,,,,,,
34,"[245, 54, 58, 78]",0.01,0.0,0.0,0.94,0.01,0.01,0.04,"[83, 228, 21, 25]",0.03,0.0,0.05,0.22,0.62,0.01,0.06,,,,,,,,,,,,,,,,
35,"[245, 47, 57, 77]",0.01,0.0,0.0,0.89,0.01,0.0,0.08,"[83, 226, 21, 26]",0.06,0.0,0.07,0.21,0.41,0.03,0.22,,,,,,,,,,,,,,,,
36,"[252, 56, 54, 73]",0.13,0.0,0.1,0.18,0.08,0.03,0.48,"[84, 227, 21, 26]",0.03,0.0,0.01,0.46,0.41,0.0,0.09,,,,,,,,,,,,,,,,
37,"[247, 47, 58, 79]",0.02,0.0,0.04,0.15,0.02,0.74,0.03,"[82, 227, 21, 26]",0.03,0.0,0.01,0.38,0.34,0.0,0.24,,,,,,,,,,,,,,,,
38,"[247, 47, 59, 81]",0.05,0.0,0.01,0.82,0.03,0.02,0.06,"[84, 227, 20, 26]",0.04,0.0,0.02,0.31,0.52,0.0,0.11,,,,,,,,,,,,,,,,
39,"[252, 53, 61, 78]",0.07,0.0,0.04,0.68,0.02,0.05,0.14,"[81, 226, 20, 26]",0.13,0.0,0.08,0.04,0.62,0.01,0.12,,,,,,,,,,,,,,,,
40,"[246, 46, 60, 80]",0.0,0.0,0.0,0.97,0.0,0.01,0.02,"[83, 227, 21, 23]",0.1,0.0,0.01,0.68,0.14,0.01,0.06,,,,,,,,,,,,,,,,
41,"[80, 228, 22, 26]",0.08,0.0,0.02,0.1,0.71,0.0,0.09,"[245, 43, 56, 77]",0.04,0.0,0.03,0.42,0.13,0.02,0.36,,,,,,,,,,,,,,,,
42,"[240, 57, 59, 81]",0.01,0.0,0.0,0.95,0.0,0.03,0.01,"[78, 227, 20, 24]",0.18,0.0,0.05,0.04,0.4,0.01,0.31,,,,,,,,,,,,,,,,
43,"[242, 47, 57, 80]",0.06,0.0,0.1,0.6,0.13,0.04,0.08,"[82, 228, 21, 27]",0.05,0.0,0.01,0.23,0.42,0.0,0.29,,,,,,,,,,,,,,,,
44,"[248, 49, 58, 77]",0.01,0.0,0.0,0.97,0.01,0.01,0.0,"[84, 230, 21, 27]",0.05,0.0,0.03,0.17,0.35,0.0,0.4,,,,,,,,,,,,,,,,
45,"[81, 228, 21, 26]",0.14,0.0,0.01,0.36,0.43,0.0,0.06,"[241, 52, 60, 83]",0.02,0.0,0.02,0.0,0.0,0.95,0.0,,,,,,,,,,,,,,,,
46,"[244, 52, 57, 76]",0.04,0.0,0.02,0.83,0.06,0.02,0.03,"[84, 226, 20, 26]",0.04,0.0,0.05,0.13,0.64,0.01,0.13,,,,,,,,,,,,,,,,
47,"[246, 51, 57, 75]",0.02,0.0,0.01,0.28,0.04,0.01,0.65,"[81, 227, 22, 28]",0.02,0.0,0.04,0.35,0.25,0.0,0.33,,,,,,,,,,,,,,,,
48,"[79, 227, 22, 25]",0.0,0.0,0.0,0.95,0.02,0.0,0.02,"[251, 69, 51, 70]",0.08,0.0,0.08,0.04,0.61,0.0,0.18,,,,,,,,,,,,,,,,
49,"[79, 227, 22, 28]",0.05,0.0,0.01,0.42,0.28,0.0,0.23,"[248, 54, 49, 70]",0.01,0.0,0.01,0.94,0.04,0.0,0.01,,,,,,,,,,,,,,,,
50,"[81, 227, 22, 26]",0.06,0.0,0.02,0.06,0.69,0.0,0.17,"[253, 51, 53, 78]",0.25,0.0,0.14,0.14,0.19,0.07,0.21,,,,,,,,,,,,,,,,
51,"[254, 55, 55, 76]",0.0,0.0,0.0,0.97,0.0,0.01,0.02,"[83, 229, 22, 26]",0.11,0.0,0.01,0.18,0.6,0.0,0.1,,,,,,,,,,,,,,,,
52,"[255, 56, 55, 75]",0.01,0.0,0.0,0.89,0.0,0.0,0.09,"[81, 227, 21, 25]",0.1,0.0,0.02,0.09,0.5,0.01,0.27,,,,,,,,,,,,,,,,
53,"[253, 48, 57, 77]",0.03,0.0,0.02,0.37,0.08,0.0,0.5,"[86, 228, 21, 25]",0.01,0.0,0.0,0.83,0.1,0.0,0.06,,,,,,,,,,,,,,,,
54,"[84, 227, 22, 27]",0.02,0.0,0.02,0.11,0.49,0.0,0.35,"[257, 52, 53, 74]",0.01,0.0,0.0,0.73,0.0,0.01,0.25,,,,,,,,,,,,,,,,
55,"[261, 49, 58, 80]",0.2,0.0,0.2,0.04,0.07,0.17,0.32,"[81, 227, 21, 24]",0.03,0.0,0.04,0.43,0.38,0.01,0.11,,,,,,,,,,,,,,,,
56,"[283, 48, 58, 78]",0.11,0.0,0.1,0.09,0.04,0.08,0.57,"[81, 226, 21, 26]",0.03,0.0,0.01,0.78,0.11,0.0,0.06,,,,,,,,,,,,,,,,
57,"[280, 47, 58, 77]",0.04,0.0,0.06,0.1,0.13,0.02,0.66,"[80, 228, 20, 27]",0.03,0.0,0.04,0.23,0.65,0.0,0.05,,,,,,,,,,,,,,,,
58,"[275, 55, 58, 75]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[83, 228, 21, 27]",0.04,0.0,0.02,0.19,0.68,0.0,0.07,,,,,,,,,,,,,,,,
59,"[285, 50, 58, 80]",0.05,0.0,0.03,0.66,0.05,0.05,0.16,"[83, 229, 20, 25]",0.13,0.0,0.01,0.07,0.72,0.0,0.06,,,,,,,,,,,,,,,,
60,"[284, 49, 58, 76]",0.07,0.0,0.02,0.18,0.05,0.0,0.67,"[81, 227, 20, 26]",0.08,0.0,0.03,0.38,0.43,0.01,0.07,,,,,,,,,,,,,,,,
61,"[83, 228, 21, 26]",0.03,0.0,0.01,0.77,0.16,0.0,0.03,"[282, 64, 52, 72]",0.0,0.0,0.0,0.81,0.0,0.0,0.19,,,,,,,,,,,,,,,,
62,"[79, 229, 21, 27]",0.04,0.0,0.01,0.6,0.29,0.0,0.05,"[287, 57, 55, 76]",0.07,0.0,0.09,0.04,0.05,0.01,0.74,,,,,,,,,,,,,,,,
63,"[281, 55, 57, 78]",0.04,0.0,0.04,0.04,0.12,0.02,0.74,"[80, 226, 22, 27]",0.02,0.0,0.02,0.53,0.33,0.01,0.1,,,,,,,,,,,,,,,,
64,"[277, 51, 56, 83]",0.06,0.0,0.15,0.01,0.42,0.02,0.34,"[81, 227, 20, 27]",0.22,0.0,0.04,0.02,0.66,0.0,0.05,,,,,,,,,,,,,,,,
65,"[81, 228, 22, 28]",0.05,0.0,0.02,0.57,0.24,0.0,0.12,"[274, 58, 57, 85]",0.02,0.0,0.01,0.93,0.01,0.02,0.01,,,,,,,,,,,,,,,,
66,"[274, 52, 57, 77]",0.02,0.0,0.01,0.87,0.01,0.01,0.08,"[81, 227, 21, 26]",0.03,0.0,0.02,0.27,0.59,0.0,0.09,,,,,,,,,,,,,,,,
67,"[280, 72, 54, 76]",0.08,0.0,0.14,0.12,0.56,0.01,0.09,"[85, 227, 22, 25]",0.02,0.0,0.02,0.33,0.41,0.01,0.21,,,,,,,,,,,,,,,,
68,"[83, 228, 21, 26]",0.05,0.0,0.02,0.58,0.25,0.0,0.1,"[294, 75, 45, 68]",0.28,0.0,0.35,0.11,0.24,0.01,0.01,,,,,,,,,,,,,,,,
69,"[76, 227, 22, 27]",0.09,0.0,0.05,0.41,0.32,0.0,0.12,"[285, 64, 53, 77]",0.0,0.0,0.02,0.95,0.01,0.01,0.01,,,,,,,,,,,,,,,,
70,"[279, 58, 61, 80]",0.09,0.0,0.08,0.0,0.44,0.01,0.39,"[80, 229, 21, 27]",0.2,0.0,0.03,0.24,0.48,0.0,0.06,,,,,,,,,,,,,,,,
71,"[287, 58, 54, 75]",0.18,0.0,0.05,0.38,0.05,0.04,0.31,"[81, 228, 20, 26]",0.08,0.0,0.08,0.15,0.61,0.0,0.07,,,,,,,,,,,,,,,,
72,"[83, 227, 21, 25]",0.04,0.0,0.01,0.18,0.42,0.0,0.34,"[288, 52, 60, 80]",0.2,0.0,0.15,0.13,0.26,0.04,0.22,"[348, 157, 56, 81]",0.2,0.0,0.07,0.03,0.44,0.01,0.25,,,,,,,,
73,"[294, 64, 57, 79]",0.08,0.0,0.13,0.04,0.47,0.03,0.26,"[82, 227, 21, 26]",0.03,0.0,0.02,0.43,0.37,0.0,0.15,,,,,,,,,,,,,,,,
74,"[282, 59, 57, 75]",0.04,0.0,0.01,0.85,0.01,0.0,0.1,"[81, 227, 21, 27]",0.07,0.0,0.04,0.08,0.38,0.0,0.43,,,,,,,,,,,,,,,,
75,"[75, 228, 21, 25]",0.07,0.0,0.02,0.23,0.57,0.0,0.1,"[293, 66, 52, 77]",0.24,0.0,0.41,0.13,0.16,0.04,0.01,,,,,,,,,,,,,,,,
76,"[80, 228, 21, 27]",0.06,0.0,0.03,0.63,0.17,0.01,0.1,"[288, 53, 56, 81]",0.07,0.0,0.01,0.05,0.14,0.0,0.74,"[265, 140, 79, 102]",0.19,0.01,0.14,0.01,0.43,0.0,0.21,,,,,,,,
77,"[287, 57, 54, 77]",0.04,0.0,0.04,0.04,0.06,0.03,0.8,"[75, 228, 21, 27]",0.16,0.0,0.01,0.09,0.33,0.0,0.41,,,,,,,,,,,,,,,,
78,"[284, 60, 59, 79]",0.11,0.0,0.1,0.01,0.18,0.02,0.58,"[83, 226, 21, 24]",0.08,0.0,0.04,0.54,0.24,0.01,0.09,,,,,,,,,,,,,,,,
79,"[81, 226, 22, 28]",0.03,0.0,0.06,0.15,0.5,0.0,0.26,"[288, 44, 55, 85]",0.16,0.0,0.24,0.01,0.17,0.34,0.08,,,,,,,,,,,,,,,,
80,"[84, 227, 20, 26]",0.08,0.0,0.07,0.02,0.66,0.0,0.17,"[291, 54, 59, 84]",0.11,0.0,0.28,0.1,0.22,0.1,0.19,,,,,,,,,,,,,,,,
81,"[79, 227, 22, 29]",0.04,0.0,0.02,0.73,0.14,0.0,0.07,"[292, 51, 56, 80]",0.16,0.0,0.05,0.28,0.36,0.01,0.14,,,,,,,,,,,,,,,,
82,"[79, 228, 22, 27]",0.08,0.0,0.02,0.09,0.74,0.0,0.07,"[285, 57, 58, 85]",0.23,0.01,0.1,0.19,0.22,0.07,0.19,,,,,,,,,,,,,,,,
83,"[83, 227, 21, 27]",0.02,0.0,0.02,0.16,0.45,0.0,0.36,"[287, 47, 60, 89]",0.09,0.0,0.22,0.12,0.42,0.05,0.1,,,,,,,,,,,,,,,,
84,"[82, 228, 20, 28]",0.14,0.0,0.02,0.05,0.68,0.0,0.11,"[284, 52, 56, 78]",0.12,0.0,0.05,0.54,0.13,0.01,0.15,,,,,,,,,,,,,,,,
85,"[289, 52, 57, 81]",0.06,0.0,0.22,0.04,0.26,0.25,0.18,"[80, 227, 21, 25]",0.07,0.0,0.01,0.1,0.6,0.0,0.23,,,,,,,,,,,,,,,,
86,"[80, 227, 21, 27]",0.06,0.0,0.1,0.07,0.54,0.0,0.23,"[286, 48, 55, 77]",0.13,0.0,0.05,0.37,0.25,0.0,0.19,,,,,,,,,,,,,,,,
87,"[84, 228, 21, 25]",0.05,0.0,0.01,0.15,0.63,0.0,0.16,"[288, 48, 55, 80]",0.21,0.0,0.21,0.01,0.33,0.18,0.06,,,,,,,,,,,,,,,,
88,"[282, 52, 58, 81]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,"[81, 228, 21, 26]",0.04,0.0,0.01,0.03,0.84,0.0,0.08,,,,,,,,,,,,,,,,
89,"[79, 229, 21, 27]",0.07,0.0,0.02,0.17,0.59,0.0,0.15,"[288, 47, 54, 85]",0.03,0.0,0.12,0.49,0.2,0.1,0.05,,,,,,,,,,,,,,,,
90,"[83, 227, 20, 28]",0.26,0.0,0.02,0.11,0.52,0.01,0.09,"[282, 49, 53, 82]",0.09,0.0,0.06,0.1,0.65,0.01,0.08,,,,,,,,,,,,,,,,
91,"[80, 227, 21, 25]",0.05,0.0,0.03,0.44,0.34,0.0,0.15,"[281, 53, 57, 75]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,
92,"[81, 227, 21, 26]",0.08,0.0,0.01,0.55,0.2,0.0,0.16,"[284, 62, 57, 78]",0.06,0.0,0.01,0.47,0.08,0.03,0.35,,,,,,,,,,,,,,,,
93,"[76, 227, 22, 27]",0.12,0.0,0.03,0.37,0.44,0.0,0.03,"[287, 63, 59, 83]",0.08,0.0,0.11,0.4,0.02,0.35,0.03,,,,,,,,,,,,,,,,
94,"[282, 55, 58, 84]",0.07,0.0,0.08,0.31,0.3,0.01,0.24,"[78, 230, 20, 28]",0.05,0.0,0.01,0.06,0.62,0.0,0.25,,,,,,,,,,,,,,,,
95,"[290, 52, 54, 78]",0.06,0.0,0.14,0.23,0.12,0.35,0.09,"[82, 228, 21, 26]",0.04,0.0,0.02,0.69,0.22,0.0,0.02,,,,,,,,,,,,,,,,
96,"[81, 227, 20, 27]",0.26,0.0,0.02,0.32,0.28,0.0,0.12,"[284, 63, 57, 86]",0.17,0.0,0.36,0.02,0.39,0.02,0.03,,,,,,,,,,,,,,,,
97,"[284, 61, 60, 83]",0.09,0.0,0.31,0.09,0.47,0.01,0.03,"[79, 226, 20, 24]",0.02,0.0,0.02,0.13,0.62,0.0,0.2,,,,,,,,,,,,,,,,
98,"[80, 226, 20, 24]",0.02,0.0,0.06,0.25,0.18,0.0,0.48,"[285, 62, 60, 87]",0.12,0.0,0.51,0.07,0.18,0.09,0.04,,,,,,,,,,,,,,,,
99,"[80, 227, 23, 28]",0.05,0.0,0.02,0.17,0.66,0.0,0.1,"[284, 62, 55, 79]",0.19,0.0,0.38,0.14,0.24,0.02,0.02,,,,,,,,,,,,,,,,
100,"[75, 227, 21, 25]",0.09,0.0,0.05,0.19,0.42,0.0,0.25,"[285, 64, 53, 75]",0.2,0.0,0.06,0.01,0.6,0.01,0.13,,,,,,,,,,,,,,,,
101,"[79, 227, 20, 26]",0.08,0.0,0.02,0.14,0.65,0.0,0.11,"[284, 61, 55, 78]",0.18,0.0,0.37,0.02,0.3,0.07,0.06,,,,,,,,,,,,,,,,
102,"[285, 58, 52, 79]",0.12,0.0,0.33,0.01,0.47,0.03,0.04,"[82, 228, 20, 25]",0.01,0.0,0.02,0.18,0.75,0.0,0.04,,,,,,,,,,,,,,,,
103,"[82, 228, 21, 27]",0.13,0.0,0.08,0.04,0.47,0.01,0.28,"[291, 61, 55, 81]",0.11,0.0,0.34,0.04,0.41,0.02,0.08,,,,,,,,,,,,,,,,
104,"[76, 229, 23, 27]",0.14,0.0,0.08,0.1,0.61,0.0,0.07,"[280, 59, 57, 81]",0.15,0.0,0.38,0.01,0.41,0.03,0.03,,,,,,,,,,,,,,,,
105,"[80, 227, 21, 24]",0.08,0.0,0.03,0.08,0.42,0.0,0.39,"[285, 60, 57, 78]",0.15,0.0,0.17,0.39,0.25,0.01,0.04,"[267, 140, 60, 75]",0.17,0.02,0.23,0.14,0.28,0.05,0.11,,,,,,,,
106,"[82, 228, 21, 26]",0.06,0.0,0.04,0.41,0.35,0.0,0.15,"[290, 58, 52, 75]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,
107,"[75, 229, 22, 27]",0.03,0.0,0.01,0.37,0.19,0.0,0.4,"[288, 64, 54, 77]",0.22,0.0,0.37,0.02,0.3,0.05,0.04,,,,,,,,,,,,,,,,
108,"[78, 228, 22, 26]",0.06,0.0,0.02,0.41,0.42,0.0,0.09,"[291, 61, 53, 77]",0.16,0.0,0.39,0.28,0.09,0.08,0.01,,,,,,,,,,,,,,,,
109,"[288, 68, 53, 69]",0.09,0.0,0.31,0.17,0.39,0.02,0.03,"[79, 227, 20, 27]",0.03,0.0,0.02,0.2,0.57,0.0,0.18,,,,,,,,,,,,,,,,
110,"[67, 228, 21, 25]",0.11,0.0,0.01,0.28,0.42,0.0,0.18,"[287, 64, 54, 75]",0.13,0.0,0.49,0.1,0.24,0.03,0.01,,,,,,,,,,,,,,,,
111,"[74, 226, 21, 26]",0.1,0.0,0.02,0.34,0.3,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,
112,"[70, 226, 22, 27]",0.02,0.0,0.02,0.62,0.28,0.0,0.07,"[289, 66, 54, 76]",0.19,0.0,0.48,0.04,0.26,0.01,0.03,,,,,,,,,,,,,,,,
113,"[75, 229, 21, 26]",0.0,0.0,0.0,0.92,0.05,0.0,0.02,"[289, 65, 55, 77]",0.21,0.0,0.31,0.01,0.26,0.17,0.04,,,,,,,,,,,,,,,,
114,"[288, 57, 60, 79]",0.05,0.0,0.05,0.27,0.11,0.01,0.51,"[75, 225, 21, 24]",0.02,0.0,0.03,0.73,0.11,0.01,0.1,,,,,,,,,,,,,,,,
115,"[293, 51, 57, 78]",0.1,0.0,0.21,0.01,0.36,0.02,0.3,"[74, 227, 21, 28]",0.13,0.0,0.02,0.68,0.1,0.0,0.07,,,,,,,,,,,,,,,,
116,"[291, 52, 58, 78]",0.27,0.0,0.1,0.3,0.16,0.02,0.14,"[75, 227, 21, 26]",0.02,0.0,0.0,0.87,0.08,0.0,0.03,,,,,,,,,,,,,,,,
117,"[288, 52, 58, 77]",0.06,0.0,0.14,0.01,0.18,0.02,0.58,"[75, 227, 20, 25]",0.03,0.0,0.04,0.37,0.32,0.01,0.24,,,,,,,,,,,,,,,,
118,"[286, 47, 59, 81]",0.13,0.0,0.17,0.01,0.08,0.5,0.12,"[79, 226, 21, 28]",0.12,0.0,0.05,0.01,0.65,0.0,0.16,,,,,,,,,,,,,,,,
119,"[293, 53, 55, 78]",0.08,0.0,0.03,0.54,0.01,0.34,0.0,"[71, 230, 22, 27]",0.05,0.0,0.02,0.76,0.16,0.0,0.02,,,,,,,,,,,,,,,,
120,"[71, 229, 22, 26]",0.1,0.0,0.03,0.02,0.73,0.0,0.12,"[288, 50, 58, 78]",0.06,0.0,0.01,0.37,0.07,0.01,0.49,,,,,,,,,,,,,,,,
121,"[290, 58, 58, 75]",0.05,0.0,0.02,0.36,0.03,0.07,0.47,"[72, 228, 21, 26]",0.18,0.0,0.02,0.17,0.53,0.0,0.09,,,,,,,,,,,,,,,,
122,"[75, 227, 22, 29]",0.02,0.0,0.02,0.67,0.12,0.02,0.15,"[288, 56, 57, 82]",0.03,0.0,0.14,0.18,0.01,0.63,0.0,,,,,,,,,,,,,,,,
123,"[289, 55, 56, 77]",0.15,0.0,0.16,0.2,0.14,0.05,0.31,"[74, 227, 21, 26]",0.07,0.0,0.02,0.54,0.32,0.01,0.05,,,,,,,,,,,,,,,,
124,"[281, 52, 60, 78]",0.15,0.0,0.21,0.01,0.26,0.02,0.35,"[77, 225, 20, 25]",0.01,0.0,0.01,0.78,0.15,0.0,0.04,,,,,,,,,,,,,,,,
125,"[74, 227, 21, 27]",0.06,0.0,0.04,0.21,0.49,0.01,0.19,"[287, 53, 53, 72]",0.41,0.01,0.06,0.0,0.14,0.33,0.05,,,,,,,,,,,,,,,,
126,"[67, 228, 21, 25]",0.13,0.0,0.01,0.28,0.5,0.0,0.07,"[288, 55, 53, 76]",0.15,0.0,0.17,0.08,0.06,0.05,0.49,,,,,,,,,,,,,,,,
127,"[76, 226, 22, 25]",0.03,0.0,0.02,0.25,0.23,0.0,0.47,"[282, 50, 54, 78]",0.01,0.0,0.07,0.82,0.05,0.02,0.02,,,,,,,,,,,,,,,,
128,"[287, 51, 53, 78]",0.14,0.0,0.48,0.02,0.23,0.06,0.06,"[76, 226, 20, 25]",0.13,0.0,0.04,0.04,0.52,0.0,0.26,,,,,,,,,,,,,,,,
129,"[76, 230, 22, 27]",0.02,0.0,0.02,0.63,0.29,0.0,0.04,"[289, 55, 52, 76]",0.08,0.0,0.13,0.41,0.21,0.01,0.17,,,,,,,,,,,,,,,,
130,"[79, 226, 21, 25]",0.02,0.0,0.06,0.31,0.37,0.0,0.23,"[290, 51, 51, 74]",0.02,0.0,0.05,0.84,0.04,0.01,0.04,,,,,,,,,,,,,,,,
131,"[78, 228, 21, 26]",0.03,0.0,0.01,0.59,0.28,0.0,0.09,"[282, 43, 53, 75]",0.09,0.0,0.08,0.05,0.48,0.01,0.29,,,,,,,,,,,,,,,,
132,"[75, 227, 22, 27]",0.04,0.0,0.01,0.65,0.21,0.0,0.1,"[284, 48, 53, 82]",0.01,0.0,0.01,0.94,0.01,0.03,0.0,,,,,,,,,,,,,,,,
